county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
Erie,MILLCREEK TWP DISTRICT 1,State House,3,DEM,RYAN BIZZARRO,811,,,,
Erie,MILLCREEK TWP DISTRICT 1,State House,3,REP,MICAH GORING,633,,,,
Erie,MILLCREEK TWP DISTRICT 1,State House,3,,Write-Ins,6,,,,
Erie,MILLCREEK TWP DISTRICT 2,Registered Voters,,,,1988,,,,
Erie,MILLCREEK TWP DISTRICT 2,Ballots Cast,,,,1504,,,,
Erie,MILLCREEK TWP DISTRICT 2,President,,DEM,KAMALA D HARRIS,801,,,,
Erie,MILLCREEK TWP DISTRICT 2,President,,REP,DONALD J TRUMP,679,,,,
Erie,MILLCREEK TWP DISTRICT 2,President,,LIB,CHASE OLIVER,7,,,,
Erie,MILLCREEK TWP DISTRICT 2,President,,GRN,JILL STEIN,7,,,,
Erie,MILLCREEK TWP DISTRICT 2,President,,,Write-Ins,5,,,,
Erie,MILLCREEK TWP DISTRICT 2,U.S. Senate,,DEM,ROBERT P CASEY JR,810,,,,
Erie,MILLCREEK TWP DISTRICT 2,U.S. Senate,,REP,DAVE MCCORMICK,648,,,,
Erie,MILLCREEK TWP DISTRICT 2,U.S. Senate,,LIB,JOHN C THOMAS,16,,,,
Erie,MILLCREEK TWP DISTRICT 2,U.S. Senate,,GRN,LEILA HAZOU,10,,,,
Erie,MILLCREEK TWP DISTRICT 2,U.S. Senate,,CST,MARTY SELKER,1,,,,
Erie,MILLCREEK TWP DISTRICT 2,U.S. Senate,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 2,Attorney General,,DEM,EUGENE DEPASQUALE,719,,,,
Erie,MILLCREEK TWP DISTRICT 2,Attorney General,,REP,DAVE SUNDAY,707,,,,
Erie,MILLCREEK TWP DISTRICT 2,Attorney General,,LIB,ROBERT COWBURN,19,,,,
Erie,MILLCREEK TWP DISTRICT 2,Attorney General,,GRN,RICHARD L WEISS,15,,,,
Erie,MILLCREEK TWP DISTRICT 2,Attorney General,,CST,JUSTIN L MAGILL,1,,,,
Erie,MILLCREEK TWP DISTRICT 2,Attorney General,,FWD,ERIC L SETTLE,3,,,,
Erie,MILLCREEK TWP DISTRICT 2,Attorney General,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 2,U.S. House,16,DEM,PRESTON NOURI,774,,,,
Erie,MILLCREEK TWP DISTRICT 2,U.S. House,16,REP,MIKE KELLY,691,,,,
Erie,MILLCREEK TWP DISTRICT 2,U.S. House,16,,Write-Ins,3,,,,
Erie,MILLCREEK TWP DISTRICT 2,State Senate,49,DEM,JIM WERTZ,731,,,,
Erie,MILLCREEK TWP DISTRICT 2,State Senate,49,REP,DAN LAUGHLIN,751,,,,
Erie,MILLCREEK TWP DISTRICT 2,State Senate,49,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 2,State House,3,DEM,RYAN BIZZARRO,879,,,,
Erie,MILLCREEK TWP DISTRICT 2,State House,3,REP,MICAH GORING,574,,,,
Erie,MILLCREEK TWP DISTRICT 2,State House,3,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 3,Registered Voters,,,,2316,,,,
Erie,MILLCREEK TWP DISTRICT 3,Ballots Cast,,,,1913,,,,
Erie,MILLCREEK TWP DISTRICT 3,President,,DEM,KAMALA D HARRIS,960,,,,
Erie,MILLCREEK TWP DISTRICT 3,President,,REP,DONALD J TRUMP,911,,,,
Erie,MILLCREEK TWP DISTRICT 3,President,,LIB,CHASE OLIVER,11,,,,
Erie,MILLCREEK TWP DISTRICT 3,President,,GRN,JILL STEIN,12,,,,
Erie,MILLCREEK TWP DISTRICT 3,President,,,Write-Ins,11,,,,
Erie,MILLCREEK TWP DISTRICT 3,U.S. Senate,,DEM,ROBERT P CASEY JR,958,,,,
Erie,MILLCREEK TWP DISTRICT 3,U.S. Senate,,REP,DAVE MCCORMICK,911,,,,
Erie,MILLCREEK TWP DISTRICT 3,U.S. Senate,,LIB,JOHN C THOMAS,7,,,,
Erie,MILLCREEK TWP DISTRICT 3,U.S. Senate,,GRN,LEILA HAZOU,19,,,,
Erie,MILLCREEK TWP DISTRICT 3,U.S. Senate,,CST,MARTY SELKER,4,,,,
Erie,MILLCREEK TWP DISTRICT 3,U.S. Senate,,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 3,Attorney General,,DEM,EUGENE DEPASQUALE,834,,,,
Erie,MILLCREEK TWP DISTRICT 3,Attorney General,,REP,DAVE SUNDAY,978,,,,
Erie,MILLCREEK TWP DISTRICT 3,Attorney General,,LIB,ROBERT COWBURN,16,,,,
Erie,MILLCREEK TWP DISTRICT 3,Attorney General,,GRN,RICHARD L WEISS,27,,,,
Erie,MILLCREEK TWP DISTRICT 3,Attorney General,,CST,JUSTIN L MAGILL,12,,,,
Erie,MILLCREEK TWP DISTRICT 3,Attorney General,,FWD,ERIC L SETTLE,5,,,,
Erie,MILLCREEK TWP DISTRICT 3,Attorney General,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 3,U.S. House,16,DEM,PRESTON NOURI,884,,,,
Erie,MILLCREEK TWP DISTRICT 3,U.S. House,16,REP,MIKE KELLY,980,,,,
Erie,MILLCREEK TWP DISTRICT 3,U.S. House,16,,Write-Ins,6,,,,
Erie,MILLCREEK TWP DISTRICT 3,State Senate,49,DEM,JIM WERTZ,795,,,,
Erie,MILLCREEK TWP DISTRICT 3,State Senate,49,REP,DAN LAUGHLIN,1092,,,,
Erie,MILLCREEK TWP DISTRICT 3,State Senate,49,,Write-Ins,4,,,,
Erie,MILLCREEK TWP DISTRICT 3,State House,3,DEM,RYAN BIZZARRO,1072,,,,
Erie,MILLCREEK TWP DISTRICT 3,State House,3,REP,MICAH GORING,794,,,,
Erie,MILLCREEK TWP DISTRICT 3,State House,3,,Write-Ins,6,,,,
Erie,MILLCREEK TWP DISTRICT 4,Registered Voters,,,,1518,,,,
Erie,MILLCREEK TWP DISTRICT 4,Ballots Cast,,,,1124,,,,
Erie,MILLCREEK TWP DISTRICT 4,President,,DEM,KAMALA D HARRIS,587,,,,
Erie,MILLCREEK TWP DISTRICT 4,President,,REP,DONALD J TRUMP,511,,,,
Erie,MILLCREEK TWP DISTRICT 4,President,,LIB,CHASE OLIVER,9,,,,
Erie,MILLCREEK TWP DISTRICT 4,President,,GRN,JILL STEIN,7,,,,
Erie,MILLCREEK TWP DISTRICT 4,President,,,Write-Ins,3,,,,
Erie,MILLCREEK TWP DISTRICT 4,U.S. Senate,,DEM,ROBERT P CASEY JR,580,,,,
Erie,MILLCREEK TWP DISTRICT 4,U.S. Senate,,REP,DAVE MCCORMICK,493,,,,
Erie,MILLCREEK TWP DISTRICT 4,U.S. Senate,,LIB,JOHN C THOMAS,14,,,,
Erie,MILLCREEK TWP DISTRICT 4,U.S. Senate,,GRN,LEILA HAZOU,10,,,,
Erie,MILLCREEK TWP DISTRICT 4,U.S. Senate,,CST,MARTY SELKER,5,,,,
Erie,MILLCREEK TWP DISTRICT 4,U.S. Senate,,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 4,Attorney General,,DEM,EUGENE DEPASQUALE,505,,,,
Erie,MILLCREEK TWP DISTRICT 4,Attorney General,,REP,DAVE SUNDAY,541,,,,
Erie,MILLCREEK TWP DISTRICT 4,Attorney General,,LIB,ROBERT COWBURN,11,,,,
Erie,MILLCREEK TWP DISTRICT 4,Attorney General,,GRN,RICHARD L WEISS,22,,,,
Erie,MILLCREEK TWP DISTRICT 4,Attorney General,,CST,JUSTIN L MAGILL,8,,,,
Erie,MILLCREEK TWP DISTRICT 4,Attorney General,,FWD,ERIC L SETTLE,3,,,,
Erie,MILLCREEK TWP DISTRICT 4,Attorney General,,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 4,U.S. House,16,DEM,PRESTON NOURI,541,,,,
Erie,MILLCREEK TWP DISTRICT 4,U.S. House,16,REP,MIKE KELLY,513,,,,
Erie,MILLCREEK TWP DISTRICT 4,U.S. House,16,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 4,State Senate,49,DEM,JIM WERTZ,502,,,,
Erie,MILLCREEK TWP DISTRICT 4,State Senate,49,REP,DAN LAUGHLIN,600,,,,
Erie,MILLCREEK TWP DISTRICT 4,State Senate,49,,Write-Ins,2,,,,
Erie,MILLCREEK TWP DISTRICT 4,State House,3,DEM,RYAN BIZZARRO,676,,,,
Erie,MILLCREEK TWP DISTRICT 4,State House,3,REP,MICAH GORING,399,,,,
Erie,MILLCREEK TWP DISTRICT 4,State House,3,,Write-Ins,3,,,,
Erie,MILLCREEK TWP DISTRICT 5,Registered Voters,,,,831,,,,
Erie,MILLCREEK TWP DISTRICT 5,Ballots Cast,,,,706,,,,
Erie,MILLCREEK TWP DISTRICT 5,President,,DEM,KAMALA D HARRIS,405,,,,
Erie,MILLCREEK TWP DISTRICT 5,President,,REP,DONALD J TRUMP,294,,,,
Erie,MILLCREEK TWP DISTRICT 5,President,,LIB,CHASE OLIVER,2,,,,
Erie,MILLCREEK TWP DISTRICT 5,President,,GRN,JILL STEIN,2,,,,
Erie,MILLCREEK TWP DISTRICT 5,President,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 5,U.S. Senate,,DEM,ROBERT P CASEY JR,402,,,,
Erie,MILLCREEK TWP DISTRICT 5,U.S. Senate,,REP,DAVE MCCORMICK,288,,,,
Erie,MILLCREEK TWP DISTRICT 5,U.S. Senate,,LIB,JOHN C THOMAS,5,,,,
Erie,MILLCREEK TWP DISTRICT 5,U.S. Senate,,GRN,LEILA HAZOU,1,,,,
Erie,MILLCREEK TWP DISTRICT 5,U.S. Senate,,CST,MARTY SELKER,0,,,,
Erie,MILLCREEK TWP DISTRICT 5,U.S. Senate,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 5,Attorney General,,DEM,EUGENE DEPASQUALE,376,,,,
Erie,MILLCREEK TWP DISTRICT 5,Attorney General,,REP,DAVE SUNDAY,295,,,,
Erie,MILLCREEK TWP DISTRICT 5,Attorney General,,LIB,ROBERT COWBURN,8,,,,
Erie,MILLCREEK TWP DISTRICT 5,Attorney General,,GRN,RICHARD L WEISS,8,,,,
Erie,MILLCREEK TWP DISTRICT 5,Attorney General,,CST,JUSTIN L MAGILL,2,,,,
Erie,MILLCREEK TWP DISTRICT 5,Attorney General,,FWD,ERIC L SETTLE,0,,,,
Erie,MILLCREEK TWP DISTRICT 5,Attorney General,,,Write-Ins,2,,,,
Erie,MILLCREEK TWP DISTRICT 5,U.S. House,16,DEM,PRESTON NOURI,374,,,,
Erie,MILLCREEK TWP DISTRICT 5,U.S. House,16,REP,MIKE KELLY,259,,,,
Erie,MILLCREEK TWP DISTRICT 5,U.S. House,16,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 5,State Senate,49,DEM,JIM WERTZ,367,,,,
Erie,MILLCREEK TWP DISTRICT 5,State Senate,49,REP,DAN LAUGHLIN,326,,,,
Erie,MILLCREEK TWP DISTRICT 5,State Senate,49,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 5,State House,3,DEM,RYAN BIZZARRO,429,,,,
Erie,MILLCREEK TWP DISTRICT 5,State House,3,REP,MICAH GORING,240,,,,
Erie,MILLCREEK TWP DISTRICT 5,State House,3,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 6,Registered Voters,,,,2181,,,,
Erie,MILLCREEK TWP DISTRICT 6,Ballots Cast,,,,1794,,,,
Erie,MILLCREEK TWP DISTRICT 6,President,,DEM,KAMALA D HARRIS,830,,,,
Erie,MILLCREEK TWP DISTRICT 6,President,,REP,DONALD J TRUMP,933,,,,
Erie,MILLCREEK TWP DISTRICT 6,President,,LIB,CHASE OLIVER,8,,,,
Erie,MILLCREEK TWP DISTRICT 6,President,,GRN,JILL STEIN,5,,,,
Erie,MILLCREEK TWP DISTRICT 6,President,,,Write-Ins,6,,,,
Erie,MILLCREEK TWP DISTRICT 6,U.S. Senate,,DEM,ROBERT P CASEY JR,821,,,,
Erie,MILLCREEK TWP DISTRICT 6,U.S. Senate,,REP,DAVE MCCORMICK,915,,,,
Erie,MILLCREEK TWP DISTRICT 6,U.S. Senate,,LIB,JOHN C THOMAS,20,,,,
Erie,MILLCREEK TWP DISTRICT 6,U.S. Senate,,GRN,LEILA HAZOU,11,,,,
Erie,MILLCREEK TWP DISTRICT 6,U.S. Senate,,CST,MARTY SELKER,1,,,,
Erie,MILLCREEK TWP DISTRICT 6,U.S. Senate,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 6,Attorney General,,DEM,EUGENE DEPASQUALE,688,,,,
Erie,MILLCREEK TWP DISTRICT 6,Attorney General,,REP,DAVE SUNDAY,1004,,,,
Erie,MILLCREEK TWP DISTRICT 6,Attorney General,,LIB,ROBERT COWBURN,26,,,,
Erie,MILLCREEK TWP DISTRICT 6,Attorney General,,GRN,RICHARD L WEISS,20,,,,
Erie,MILLCREEK TWP DISTRICT 6,Attorney General,,CST,JUSTIN L MAGILL,2,,,,
Erie,MILLCREEK TWP DISTRICT 6,Attorney General,,FWD,ERIC L SETTLE,1,,,,
Erie,MILLCREEK TWP DISTRICT 6,Attorney General,,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 6,U.S. House,16,DEM,PRESTON NOURI,745,,,,
Erie,MILLCREEK TWP DISTRICT 6,U.S. House,16,REP,MIKE KELLY,938,,,,
Erie,MILLCREEK TWP DISTRICT 6,U.S. House,16,,Write-Ins,5,,,,
Erie,MILLCREEK TWP DISTRICT 6,State Senate,49,DEM,JIM WERTZ,698,,,,
Erie,MILLCREEK TWP DISTRICT 6,State Senate,49,REP,DAN LAUGHLIN,1064,,,,
Erie,MILLCREEK TWP DISTRICT 6,State Senate,49,,Write-Ins,2,,,,
Erie,MILLCREEK TWP DISTRICT 6,State House,3,DEM,RYAN BIZZARRO,936,,,,
Erie,MILLCREEK TWP DISTRICT 6,State House,3,REP,MICAH GORING,791,,,,
Erie,MILLCREEK TWP DISTRICT 6,State House,3,,Write-Ins,5,,,,
Erie,MILLCREEK TWP DISTRICT 7,Registered Voters,,,,1349,,,,
Erie,MILLCREEK TWP DISTRICT 7,Ballots Cast,,,,1068,,,,
Erie,MILLCREEK TWP DISTRICT 7,President,,DEM,KAMALA D HARRIS,562,,,,
Erie,MILLCREEK TWP DISTRICT 7,President,,REP,DONALD J TRUMP,491,,,,
Erie,MILLCREEK TWP DISTRICT 7,President,,LIB,CHASE OLIVER,4,,,,
Erie,MILLCREEK TWP DISTRICT 7,President,,GRN,JILL STEIN,5,,,,
Erie,MILLCREEK TWP DISTRICT 7,President,,,Write-Ins,3,,,,
Erie,MILLCREEK TWP DISTRICT 7,U.S. Senate,,DEM,ROBERT P CASEY JR,577,,,,
Erie,MILLCREEK TWP DISTRICT 7,U.S. Senate,,REP,DAVE MCCORMICK,450,,,,
Erie,MILLCREEK TWP DISTRICT 7,U.S. Senate,,LIB,JOHN C THOMAS,23,,,,
Erie,MILLCREEK TWP DISTRICT 7,U.S. Senate,,GRN,LEILA HAZOU,4,,,,
Erie,MILLCREEK TWP DISTRICT 7,U.S. Senate,,CST,MARTY SELKER,4,,,,
Erie,MILLCREEK TWP DISTRICT 7,U.S. Senate,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 7,Attorney General,,DEM,EUGENE DEPASQUALE,495,,,,
Erie,MILLCREEK TWP DISTRICT 7,Attorney General,,REP,DAVE SUNDAY,503,,,,
Erie,MILLCREEK TWP DISTRICT 7,Attorney General,,LIB,ROBERT COWBURN,21,,,,
Erie,MILLCREEK TWP DISTRICT 7,Attorney General,,GRN,RICHARD L WEISS,17,,,,
Erie,MILLCREEK TWP DISTRICT 7,Attorney General,,CST,JUSTIN L MAGILL,3,,,,
Erie,MILLCREEK TWP DISTRICT 7,Attorney General,,FWD,ERIC L SETTLE,3,,,,
Erie,MILLCREEK TWP DISTRICT 7,Attorney General,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 7,U.S. House,16,DEM,PRESTON NOURI,528,,,,
Erie,MILLCREEK TWP DISTRICT 7,U.S. House,16,REP,MIKE KELLY,514,,,,
Erie,MILLCREEK TWP DISTRICT 7,U.S. House,16,,Write-Ins,2,,,,
Erie,MILLCREEK TWP DISTRICT 7,State Senate,49,DEM,JIM WERTZ,502,,,,
Erie,MILLCREEK TWP DISTRICT 7,State Senate,49,REP,DAN LAUGHLIN,553,,,,
Erie,MILLCREEK TWP DISTRICT 7,State Senate,49,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 7,State House,3,DEM,RYAN BIZZARRO,654,,,,
Erie,MILLCREEK TWP DISTRICT 7,State House,3,REP,MICAH GORING,380,,,,
Erie,MILLCREEK TWP DISTRICT 7,State House,3,,Write-Ins,2,,,,
Erie,MILLCREEK TWP DISTRICT 8,Registered Voters,,,,1882,,,,
Erie,MILLCREEK TWP DISTRICT 8,Ballots Cast,,,,1449,,,,
Erie,MILLCREEK TWP DISTRICT 8,President,,DEM,KAMALA D HARRIS,756,,,,
Erie,MILLCREEK TWP DISTRICT 8,President,,REP,DONALD J TRUMP,679,,,,
Erie,MILLCREEK TWP DISTRICT 8,President,,LIB,CHASE OLIVER,3,,,,
Erie,MILLCREEK TWP DISTRICT 8,President,,GRN,JILL STEIN,4,,,,
Erie,MILLCREEK TWP DISTRICT 8,President,,,Write-Ins,3,,,,
Erie,MILLCREEK TWP DISTRICT 8,U.S. Senate,,DEM,ROBERT P CASEY JR,777,,,,
Erie,MILLCREEK TWP DISTRICT 8,U.S. Senate,,REP,DAVE MCCORMICK,628,,,,
Erie,MILLCREEK TWP DISTRICT 8,U.S. Senate,,LIB,JOHN C THOMAS,14,,,,
Erie,MILLCREEK TWP DISTRICT 8,U.S. Senate,,GRN,LEILA HAZOU,12,,,,
Erie,MILLCREEK TWP DISTRICT 8,U.S. Senate,,CST,MARTY SELKER,4,,,,
Erie,MILLCREEK TWP DISTRICT 8,U.S. Senate,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 8,Attorney General,,DEM,EUGENE DEPASQUALE,684,,,,
Erie,MILLCREEK TWP DISTRICT 8,Attorney General,,REP,DAVE SUNDAY,698,,,,
Erie,MILLCREEK TWP DISTRICT 8,Attorney General,,LIB,ROBERT COWBURN,17,,,,
Erie,MILLCREEK TWP DISTRICT 8,Attorney General,,GRN,RICHARD L WEISS,14,,,,
Erie,MILLCREEK TWP DISTRICT 8,Attorney General,,CST,JUSTIN L MAGILL,9,,,,
Erie,MILLCREEK TWP DISTRICT 8,Attorney General,,FWD,ERIC L SETTLE,2,,,,
Erie,MILLCREEK TWP DISTRICT 8,Attorney General,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 8,U.S. House,16,DEM,PRESTON NOURI,718,,,,
Erie,MILLCREEK TWP DISTRICT 8,U.S. House,16,REP,MIKE KELLY,651,,,,
Erie,MILLCREEK TWP DISTRICT 8,U.S. House,16,,Write-Ins,2,,,,
Erie,MILLCREEK TWP DISTRICT 8,State Senate,49,DEM,JIM WERTZ,698,,,,
Erie,MILLCREEK TWP DISTRICT 8,State Senate,49,REP,DAN LAUGHLIN,729,,,,
Erie,MILLCREEK TWP DISTRICT 8,State Senate,49,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 8,State House,3,DEM,RYAN BIZZARRO,839,,,,
Erie,MILLCREEK TWP DISTRICT 8,State House,3,REP,MICAH GORING,557,,,,
Erie,MILLCREEK TWP DISTRICT 8,State House,3,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 9,Registered Voters,,,,1012,,,,
Erie,MILLCREEK TWP DISTRICT 9,Ballots Cast,,,,811,,,,
Erie,MILLCREEK TWP DISTRICT 9,President,,DEM,KAMALA D HARRIS,422,,,,
Erie,MILLCREEK TWP DISTRICT 9,President,,REP,DONALD J TRUMP,378,,,,
Erie,MILLCREEK TWP DISTRICT 9,President,,LIB,CHASE OLIVER,2,,,,
Erie,MILLCREEK TWP DISTRICT 9,President,,GRN,JILL STEIN,1,,,,
Erie,MILLCREEK TWP DISTRICT 9,President,,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 9,U.S. Senate,,DEM,ROBERT P CASEY JR,442,,,,
Erie,MILLCREEK TWP DISTRICT 9,U.S. Senate,,REP,DAVE MCCORMICK,343,,,,
Erie,MILLCREEK TWP DISTRICT 9,U.S. Senate,,LIB,JOHN C THOMAS,9,,,,
Erie,MILLCREEK TWP DISTRICT 9,U.S. Senate,,GRN,LEILA HAZOU,3,,,,
Erie,MILLCREEK TWP DISTRICT 9,U.S. Senate,,CST,MARTY SELKER,3,,,,
Erie,MILLCREEK TWP DISTRICT 9,U.S. Senate,,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 9,Attorney General,,DEM,EUGENE DEPASQUALE,370,,,,
Erie,MILLCREEK TWP DISTRICT 9,Attorney General,,REP,DAVE SUNDAY,386,,,,
Erie,MILLCREEK TWP DISTRICT 9,Attorney General,,LIB,ROBERT COWBURN,11,,,,
Erie,MILLCREEK TWP DISTRICT 9,Attorney General,,GRN,RICHARD L WEISS,9,,,,
Erie,MILLCREEK TWP DISTRICT 9,Attorney General,,CST,JUSTIN L MAGILL,4,,,,
Erie,MILLCREEK TWP DISTRICT 9,Attorney General,,FWD,ERIC L SETTLE,3,,,,
Erie,MILLCREEK TWP DISTRICT 9,Attorney General,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 9,U.S. House,16,DEM,PRESTON NOURI,381,,,,
Erie,MILLCREEK TWP DISTRICT 9,U.S. House,16,REP,MIKE KELLY,371,,,,
Erie,MILLCREEK TWP DISTRICT 9,U.S. House,16,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 9,State Senate,49,DEM,JIM WERTZ,378,,,,
Erie,MILLCREEK TWP DISTRICT 9,State Senate,49,REP,DAN LAUGHLIN,419,,,,
Erie,MILLCREEK TWP DISTRICT 9,State Senate,49,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 9,State House,3,DEM,RYAN BIZZARRO,479,,,,
Erie,MILLCREEK TWP DISTRICT 9,State House,3,REP,MICAH GORING,298,,,,
Erie,MILLCREEK TWP DISTRICT 9,State House,3,,Write-Ins,2,,,,
Erie,MILLCREEK TWP DISTRICT 10,Registered Voters,,,,1194,,,,
Erie,MILLCREEK TWP DISTRICT 10,Ballots Cast,,,,1001,,,,
Erie,MILLCREEK TWP DISTRICT 10,President,,DEM,KAMALA D HARRIS,511,,,,
Erie,MILLCREEK TWP DISTRICT 10,President,,REP,DONALD J TRUMP,469,,,,
Erie,MILLCREEK TWP DISTRICT 10,President,,LIB,CHASE OLIVER,5,,,,
Erie,MILLCREEK TWP DISTRICT 10,President,,GRN,JILL STEIN,11,,,,
Erie,MILLCREEK TWP DISTRICT 10,President,,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 10,U.S. Senate,,DEM,ROBERT P CASEY JR,498,,,,
Erie,MILLCREEK TWP DISTRICT 10,U.S. Senate,,REP,DAVE MCCORMICK,468,,,,
Erie,MILLCREEK TWP DISTRICT 10,U.S. Senate,,LIB,JOHN C THOMAS,6,,,,
Erie,MILLCREEK TWP DISTRICT 10,U.S. Senate,,GRN,LEILA HAZOU,16,,,,
Erie,MILLCREEK TWP DISTRICT 10,U.S. Senate,,CST,MARTY SELKER,2,,,,
Erie,MILLCREEK TWP DISTRICT 10,U.S. Senate,,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 10,Attorney General,,DEM,EUGENE DEPASQUALE,459,,,,
Erie,MILLCREEK TWP DISTRICT 10,Attorney General,,REP,DAVE SUNDAY,483,,,,
Erie,MILLCREEK TWP DISTRICT 10,Attorney General,,LIB,ROBERT COWBURN,8,,,,
Erie,MILLCREEK TWP DISTRICT 10,Attorney General,,GRN,RICHARD L WEISS,26,,,,
Erie,MILLCREEK TWP DISTRICT 10,Attorney General,,CST,JUSTIN L MAGILL,5,,,,
Erie,MILLCREEK TWP DISTRICT 10,Attorney General,,FWD,ERIC L SETTLE,2,,,,
Erie,MILLCREEK TWP DISTRICT 10,Attorney General,,,Write-Ins,2,,,,
Erie,MILLCREEK TWP DISTRICT 10,U.S. House,16,DEM,PRESTON NOURI,472,,,,
Erie,MILLCREEK TWP DISTRICT 10,U.S. House,16,REP,MIKE KELLY,490,,,,
Erie,MILLCREEK TWP DISTRICT 10,U.S. House,16,,Write-Ins,2,,,,
Erie,MILLCREEK TWP DISTRICT 10,State Senate,49,DEM,JIM WERTZ,456,,,,
Erie,MILLCREEK TWP DISTRICT 10,State Senate,49,REP,DAN LAUGHLIN,528,,,,
Erie,MILLCREEK TWP DISTRICT 10,State Senate,49,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 10,State House,3,DEM,RYAN BIZZARRO,606,,,,
Erie,MILLCREEK TWP DISTRICT 10,State House,3,REP,MICAH GORING,368,,,,
Erie,MILLCREEK TWP DISTRICT 10,State House,3,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 11,Registered Voters,,,,1102,,,,
Erie,MILLCREEK TWP DISTRICT 11,Ballots Cast,,,,879,,,,
Erie,MILLCREEK TWP DISTRICT 11,President,,DEM,KAMALA D HARRIS,471,,,,
Erie,MILLCREEK TWP DISTRICT 11,President,,REP,DONALD J TRUMP,391,,,,
Erie,MILLCREEK TWP DISTRICT 11,President,,LIB,CHASE OLIVER,5,,,,
Erie,MILLCREEK TWP DISTRICT 11,President,,GRN,JILL STEIN,2,,,,
Erie,MILLCREEK TWP DISTRICT 11,President,,,Write-Ins,8,,,,
Erie,MILLCREEK TWP DISTRICT 11,U.S. Senate,,DEM,ROBERT P CASEY JR,471,,,,
Erie,MILLCREEK TWP DISTRICT 11,U.S. Senate,,REP,DAVE MCCORMICK,375,,,,
Erie,MILLCREEK TWP DISTRICT 11,U.S. Senate,,LIB,JOHN C THOMAS,9,,,,
Erie,MILLCREEK TWP DISTRICT 11,U.S. Senate,,GRN,LEILA HAZOU,10,,,,
Erie,MILLCREEK TWP DISTRICT 11,U.S. Senate,,CST,MARTY SELKER,1,,,,
Erie,MILLCREEK TWP DISTRICT 11,U.S. Senate,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 11,Attorney General,,DEM,EUGENE DEPASQUALE,432,,,,
Erie,MILLCREEK TWP DISTRICT 11,Attorney General,,REP,DAVE SUNDAY,391,,,,
Erie,MILLCREEK TWP DISTRICT 11,Attorney General,,LIB,ROBERT COWBURN,12,,,,
Erie,MILLCREEK TWP DISTRICT 11,Attorney General,,GRN,RICHARD L WEISS,13,,,,
Erie,MILLCREEK TWP DISTRICT 11,Attorney General,,CST,JUSTIN L MAGILL,5,,,,
Erie,MILLCREEK TWP DISTRICT 11,Attorney General,,FWD,ERIC L SETTLE,3,,,,
Erie,MILLCREEK TWP DISTRICT 11,Attorney General,,,Write-Ins,0,,,,
Erie,MILLCREEK TWP DISTRICT 11,U.S. House,16,DEM,PRESTON NOURI,458,,,,
Erie,MILLCREEK TWP DISTRICT 11,U.S. House,16,REP,MIKE KELLY,378,,,,
Erie,MILLCREEK TWP DISTRICT 11,U.S. House,16,,Write-Ins,1,,,,
Erie,MILLCREEK TWP DISTRICT 11,State Senate,49,DEM,JIM WERTZ,441,,,,
Erie,MILLCREEK TWP DISTRICT 11,State Senate,49,REP,DAN LAUGHLIN,421,,,,
Erie,MILLCREEK TWP DISTRICT 11,State Senate,49,,Write-Ins,0,,,,
