county,precinct,office,district,party,candidate,votes,mail,election_day,provisional
Delaware,DARBY TWP WD 03 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,82,9,73,0
Delaware,DARBY TWP WD 03 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,291,28,259,4
Delaware,DARBY TWP WD 04,U.S. Senate,,REP,Dave McCormick,533,69,459,5
Delaware,DARBY TWP WD 05 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,333,28,300,5
Delaware,DARBY TWP WD 05 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,129,22,107,0
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,359,83,274,2
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,271,18,250,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,315,51,261,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,185,38,143,4
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 05,U.S. Senate,,REP,Dave McCormick,298,54,241,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 06,U.S. Senate,,REP,Dave McCormick,213,35,177,1
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 07,U.S. Senate,,REP,Dave McCormick,159,27,130,2
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 08,U.S. Senate,,REP,Dave McCormick,239,47,189,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 09,U.S. Senate,,REP,Dave McCormick,153,27,126,0
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,263,63,197,3
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,247,33,213,1
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,356,39,315,2
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,339,34,304,1
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 05,U.S. Senate,,REP,Dave McCormick,230,28,201,1
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 06,U.S. Senate,,REP,Dave McCormick,393,83,307,3
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 07,U.S. Senate,,REP,Dave McCormick,410,76,331,3
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,211,28,182,1
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,169,21,147,1
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,288,60,226,2
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,296,45,247,4
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 05,U.S. Senate,,REP,Dave McCormick,191,33,158,0
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 06,U.S. Senate,,REP,Dave McCormick,155,28,126,1
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 07,U.S. Senate,,REP,Dave McCormick,234,34,197,3
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 08,U.S. Senate,,REP,Dave McCormick,458,69,383,6
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 09,U.S. Senate,,REP,Dave McCormick,301,66,234,1
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 10,U.S. Senate,,REP,Dave McCormick,353,60,287,6
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 11,U.S. Senate,,REP,Dave McCormick,90,11,77,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,292,38,252,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,149,25,121,3
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,85,14,71,0
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,106,13,93,0
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 05,U.S. Senate,,REP,Dave McCormick,147,24,119,4
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 06,U.S. Senate,,REP,Dave McCormick,85,12,73,0
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 07,U.S. Senate,,REP,Dave McCormick,222,25,195,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 08,U.S. Senate,,REP,Dave McCormick,124,19,103,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 09,U.S. Senate,,REP,Dave McCormick,166,29,134,3
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 10,U.S. Senate,,REP,Dave McCormick,147,26,119,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 11,U.S. Senate,,REP,Dave McCormick,120,16,102,2
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,180,53,126,1
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,84,10,73,1
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,102,18,84,0
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,95,20,74,1
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 05,U.S. Senate,,REP,Dave McCormick,115,29,84,2
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 06,U.S. Senate,,REP,Dave McCormick,308,50,253,5
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 07,U.S. Senate,,REP,Dave McCormick,49,7,41,1
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 08,U.S. Senate,,REP,Dave McCormick,173,22,151,0
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 09,U.S. Senate,,REP,Dave McCormick,163,23,140,0
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 10,U.S. Senate,,REP,Dave McCormick,61,14,44,3
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,49,7,39,3
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,128,14,108,6
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,93,22,68,3
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,117,29,85,3
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 05,U.S. Senate,,REP,Dave McCormick,37,9,27,1
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 06,U.S. Senate,,REP,Dave McCormick,45,6,37,2
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 07,U.S. Senate,,REP,Dave McCormick,46,10,35,1
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 08,U.S. Senate,,REP,Dave McCormick,24,5,17,2
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 09,U.S. Senate,,REP,Dave McCormick,32,1,31,0
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 10,U.S. Senate,,REP,Dave McCormick,38,2,36,0
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 11,U.S. Senate,,REP,Dave McCormick,28,8,16,4
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 12,U.S. Senate,,REP,Dave McCormick,22,5,17,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,68,21,47,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,43,9,34,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,85,21,60,4
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,83,21,59,3
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 05,U.S. Senate,,REP,Dave McCormick,65,7,56,2
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 06,U.S. Senate,,REP,Dave McCormick,15,2,13,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 07,U.S. Senate,,REP,Dave McCormick,40,6,34,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 08,U.S. Senate,,REP,Dave McCormick,41,7,32,2
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 09,U.S. Senate,,REP,Dave McCormick,79,18,59,2
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 10,U.S. Senate,,REP,Dave McCormick,115,27,88,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 11,U.S. Senate,,REP,Dave McCormick,67,12,55,0
Delaware,EAST LANSDOWNE BOR PRECINCT EASTERN,U.S. Senate,,REP,Dave McCormick,103,13,90,0
Delaware,EAST LANSDOWNE BOR PRECINCT WESTERN,U.S. Senate,,REP,Dave McCormick,79,13,65,1
Delaware,EDDYSTONE BOR PRECINCT NORTHERN,U.S. Senate,,REP,Dave McCormick,243,20,218,5
Delaware,EDDYSTONE BOR PRECINCT SOUTHERN,U.S. Senate,,REP,Dave McCormick,214,17,195,2
Delaware,EDGMONT TWP PRECINCT 01,U.S. Senate,,REP,Dave McCormick,1060,318,734,8
Delaware,EDGMONT TWP PRECINCT 02,U.S. Senate,,REP,Dave McCormick,629,155,473,1
Delaware,FOLCROFT BOR PRECINCT 01,U.S. Senate,,REP,Dave McCormick,94,7,86,1
Delaware,FOLCROFT BOR PRECINCT 02,U.S. Senate,,REP,Dave McCormick,217,33,179,5
Delaware,FOLCROFT BOR PRECINCT 03,U.S. Senate,,REP,Dave McCormick,144,23,118,3
Delaware,FOLCROFT BOR PRECINCT 04,U.S. Senate,,REP,Dave McCormick,171,30,139,2
Delaware,FOLCROFT BOR PRECINCT 05,U.S. Senate,,REP,Dave McCormick,164,24,139,1
Delaware,GLENOLDEN BOR PRECINCT 01,U.S. Senate,,REP,Dave McCormick,279,52,225,2
Delaware,GLENOLDEN BOR PRECINCT 02,U.S. Senate,,REP,Dave McCormick,131,14,116,1
Delaware,GLENOLDEN BOR PRECINCT 03,U.S. Senate,,REP,Dave McCormick,281,51,230,0
Delaware,GLENOLDEN BOR PRECINCT 04,U.S. Senate,,REP,Dave McCormick,462,69,390,3
Delaware,GLENOLDEN BOR PRECINCT 05,U.S. Senate,,REP,Dave McCormick,130,15,115,0
Delaware,GLENOLDEN BOR PRECINCT 06,U.S. Senate,,REP,Dave McCormick,257,62,195,0
Delaware,HAVERFORD TWP WD 01 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,396,65,330,1
Delaware,HAVERFORD TWP WD 01 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,298,44,252,2
Delaware,HAVERFORD TWP WD 01 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,396,84,311,1
Delaware,HAVERFORD TWP WD 01 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,486,74,409,3
Delaware,HAVERFORD TWP WD 02 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,241,49,191,1
Delaware,HAVERFORD TWP WD 02 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,341,56,284,1
Delaware,HAVERFORD TWP WD 02 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,457,60,393,4
Delaware,HAVERFORD TWP WD 02 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,355,61,292,2
Delaware,HAVERFORD TWP WD 03 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,330,50,278,2
Delaware,HAVERFORD TWP WD 03 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,249,41,206,2
Delaware,HAVERFORD TWP WD 03 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,353,71,281,1
Delaware,HAVERFORD TWP WD 03 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,351,63,286,2
Delaware,HAVERFORD TWP WD 04 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,397,127,263,7
Delaware,HAVERFORD TWP WD 04 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,359,63,293,3
Delaware,HAVERFORD TWP WD 04 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,395,77,313,5
Delaware,HAVERFORD TWP WD 04 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,440,94,346,0
Delaware,HAVERFORD TWP WD 05 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,220,55,164,1
Delaware,HAVERFORD TWP WD 05 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,224,38,183,3
Delaware,HAVERFORD TWP WD 05 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,139,28,109,2
Delaware,HAVERFORD TWP WD 05 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,374,117,253,4
Delaware,HAVERFORD TWP WD 06 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,166,28,137,1
Delaware,HAVERFORD TWP WD 06 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,204,22,182,0
Delaware,HAVERFORD TWP WD 06 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,239,62,174,3
Delaware,HAVERFORD TWP WD 06 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,251,45,205,1
Delaware,HAVERFORD TWP WD 07 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,271,41,229,1
Delaware,HAVERFORD TWP WD 07 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,338,35,300,3
Delaware,HAVERFORD TWP WD 07 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,459,79,376,4
Delaware,HAVERFORD TWP WD 07 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,302,46,253,3
Delaware,HAVERFORD TWP WD 08 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,343,69,273,1
Delaware,HAVERFORD TWP WD 08 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,310,69,240,1
Delaware,HAVERFORD TWP WD 08 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,333,54,272,7
Delaware,HAVERFORD TWP WD 08 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,125,22,102,1
Delaware,HAVERFORD TWP WD 09 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,432,68,362,2
Delaware,HAVERFORD TWP WD 09 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,410,68,341,1
Delaware,HAVERFORD TWP WD 09 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,320,48,269,3
Delaware,HAVERFORD TWP WD 09 PRECINCT 04,U.S. Senate,,REP,Dave McCormick,440,61,374,5
Delaware,LANSDOWNE BOR PRECINCT 01,U.S. Senate,,REP,Dave McCormick,46,9,36,1
Delaware,LANSDOWNE BOR PRECINCT 02,U.S. Senate,,REP,Dave McCormick,104,16,85,3
Delaware,LANSDOWNE BOR PRECINCT 03,U.S. Senate,,REP,Dave McCormick,67,19,46,2
Delaware,LANSDOWNE BOR PRECINCT 04,U.S. Senate,,REP,Dave McCormick,104,21,82,1
Delaware,LANSDOWNE BOR PRECINCT 05,U.S. Senate,,REP,Dave McCormick,126,26,100,0
Delaware,LANSDOWNE BOR PRECINCT 06,U.S. Senate,,REP,Dave McCormick,110,19,91,0
Delaware,LANSDOWNE BOR PRECINCT 07,U.S. Senate,,REP,Dave McCormick,54,14,39,1
Delaware,LANSDOWNE BOR PRECINCT 08,U.S. Senate,,REP,Dave McCormick,30,6,24,0
Delaware,LANSDOWNE BOR PRECINCT 09,U.S. Senate,,REP,Dave McCormick,72,14,58,0
Delaware,LANSDOWNE BOR PRECINCT 10,U.S. Senate,,REP,Dave McCormick,70,11,59,0
Delaware,LANSDOWNE BOR PRECINCT 11,U.S. Senate,,REP,Dave McCormick,89,12,75,2
Delaware,MARCUS HOOK BOR PRECINCT 01,U.S. Senate,,REP,Dave McCormick,70,3,67,0
Delaware,MARCUS HOOK BOR PRECINCT 02,U.S. Senate,,REP,Dave McCormick,78,9,69,0
Delaware,MARCUS HOOK BOR PRECINCT 03,U.S. Senate,,REP,Dave McCormick,133,9,120,4
Delaware,MARCUS HOOK BOR PRECINCT 04,U.S. Senate,,REP,Dave McCormick,142,11,131,0
Delaware,MARPLE TWP WD 01 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,420,79,341,0
Delaware,MARPLE TWP WD 01 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,394,54,338,2
Delaware,MARPLE TWP WD 01 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,352,87,259,6
Delaware,MARPLE TWP WD 02 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,384,59,325,0
Delaware,MARPLE TWP WD 02 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,298,45,252,1
Delaware,MARPLE TWP WD 02 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,374,40,333,1
Delaware,MARPLE TWP WD 03 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,350,59,288,3
Delaware,MARPLE TWP WD 03 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,396,47,346,3
Delaware,MARPLE TWP WD 03 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,470,51,415,4
Delaware,MARPLE TWP WD 04 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,455,61,394,0
Delaware,MARPLE TWP WD 04 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,255,42,213,0
Delaware,MARPLE TWP WD 04 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,399,59,336,4
Delaware,MARPLE TWP WD 05 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,459,66,391,2
Delaware,MARPLE TWP WD 05 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,492,102,382,8
Delaware,MARPLE TWP WD 05 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,364,50,313,1
Delaware,MARPLE TWP WD 06 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,407,51,354,2
Delaware,MARPLE TWP WD 06 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,424,89,332,3
Delaware,MARPLE TWP WD 06 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,475,78,396,1
Delaware,MARPLE TWP WD 07 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,357,89,262,6
Delaware,MARPLE TWP WD 07 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,502,133,365,4
Delaware,MARPLE TWP WD 07 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,390,64,325,1
Delaware,MEDIA BOR PRECINCT EASTERN,U.S. Senate,,REP,Dave McCormick,298,80,215,3
Delaware,MEDIA BOR PRECINCT NORTHERN,U.S. Senate,,REP,Dave McCormick,177,32,145,0
Delaware,MEDIA BOR PRECINCT SOUTHERN,U.S. Senate,,REP,Dave McCormick,213,48,163,2
Delaware,MEDIA BOR PRECINCT WESTERN,U.S. Senate,,REP,Dave McCormick,352,84,263,5
Delaware,MIDDLETOWN TWP DISTRICT 01 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,356,100,255,1
Delaware,MIDDLETOWN TWP DISTRICT 01 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,390,69,320,1
Delaware,MIDDLETOWN TWP DISTRICT 01 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,386,86,297,3
Delaware,MIDDLETOWN TWP DISTRICT 02 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,304,64,240,0
Delaware,MIDDLETOWN TWP DISTRICT 02 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,295,70,222,3
Delaware,MIDDLETOWN TWP DISTRICT 02 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,402,105,291,6
Delaware,MIDDLETOWN TWP DISTRICT 03 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,325,100,213,12
Delaware,MIDDLETOWN TWP DISTRICT 03 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,437,78,356,3
Delaware,MIDDLETOWN TWP DISTRICT 03 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,517,155,358,4
Delaware,MIDDLETOWN TWP DISTRICT 04 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,281,95,180,6
Delaware,MIDDLETOWN TWP DISTRICT 04 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,513,123,388,2
Delaware,MIDDLETOWN TWP DISTRICT 04 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,415,147,266,2
Delaware,MILLBOURNE BOR,U.S. Senate,,REP,Dave McCormick,75,13,59,3
Delaware,MORTON BOR,U.S. Senate,,REP,Dave McCormick,534,112,418,4
Delaware,NEWTOWN TWP PRECINCT 01,U.S. Senate,,REP,Dave McCormick,834,243,589,2
Delaware,NEWTOWN TWP PRECINCT 02,U.S. Senate,,REP,Dave McCormick,793,217,575,1
Delaware,NEWTOWN TWP PRECINCT 03,U.S. Senate,,REP,Dave McCormick,325,69,255,1
Delaware,NEWTOWN TWP PRECINCT 04,U.S. Senate,,REP,Dave McCormick,365,62,303,0
Delaware,NEWTOWN TWP PRECINCT 05,U.S. Senate,,REP,Dave McCormick,1453,561,879,13
Delaware,NEWTOWN TWP PRECINCT 06,U.S. Senate,,REP,Dave McCormick,508,119,386,3
Delaware,NEWTOWN TWP PRECINCT 07,U.S. Senate,,REP,Dave McCormick,466,91,373,2
Delaware,NEWTOWN TWP PRECINCT 08,U.S. Senate,,REP,Dave McCormick,573,134,439,0
Delaware,NORWOOD BOR PRECINCT 01,U.S. Senate,,REP,Dave McCormick,182,16,162,4
Delaware,NORWOOD BOR PRECINCT 02,U.S. Senate,,REP,Dave McCormick,174,20,153,1
Delaware,NORWOOD BOR PRECINCT 03,U.S. Senate,,REP,Dave McCormick,124,16,108,0
Delaware,NORWOOD BOR PRECINCT 04,U.S. Senate,,REP,Dave McCormick,151,14,136,1
Delaware,NORWOOD BOR PRECINCT 05,U.S. Senate,,REP,Dave McCormick,167,20,145,2
Delaware,NORWOOD BOR PRECINCT 06,U.S. Senate,,REP,Dave McCormick,364,37,326,1
Delaware,NORWOOD BOR PRECINCT 07,U.S. Senate,,REP,Dave McCormick,313,44,268,1
Delaware,NORWOOD BOR PRECINCT 08,U.S. Senate,,REP,Dave McCormick,244,24,218,2
Delaware,PARKSIDE BOR,U.S. Senate,,REP,Dave McCormick,505,58,447,0
Delaware,PROSPECT PARK BOR PRECINCT 01,U.S. Senate,,REP,Dave McCormick,406,41,361,4
Delaware,PROSPECT PARK BOR PRECINCT 02,U.S. Senate,,REP,Dave McCormick,367,44,319,4
Delaware,PROSPECT PARK BOR PRECINCT 03,U.S. Senate,,REP,Dave McCormick,273,29,239,5
Delaware,PROSPECT PARK BOR PRECINCT 04,U.S. Senate,,REP,Dave McCormick,157,25,131,1
Delaware,PROSPECT PARK BOR PRECINCT 05,U.S. Senate,,REP,Dave McCormick,388,43,341,4
Delaware,NETHER PROVIDENCE TWP WD 01 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,149,45,104,0
Delaware,NETHER PROVIDENCE TWP WD 01 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,330,68,262,0
Delaware,NETHER PROVIDENCE TWP WD 02 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,254,59,193,2
Delaware,NETHER PROVIDENCE TWP WD 02 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,78,19,58,1
Delaware,NETHER PROVIDENCE TWP WD 03,U.S. Senate,,REP,Dave McCormick,299,71,221,7
Delaware,NETHER PROVIDENCE TWP WD 04 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,240,65,173,2
Delaware,NETHER PROVIDENCE TWP WD 04 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,187,61,125,1
Delaware,NETHER PROVIDENCE TWP WD 05 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,192,26,165,1
Delaware,NETHER PROVIDENCE TWP WD 05 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,206,32,172,2
Delaware,NETHER PROVIDENCE TWP WD 06 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,48,12,36,0
Delaware,NETHER PROVIDENCE TWP WD 06 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,474,122,346,6
Delaware,NETHER PROVIDENCE TWP WD 07 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,286,59,224,3
Delaware,NETHER PROVIDENCE TWP WD 07 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,126,26,100,0
Delaware,UPPER PROVIDENCE TWP DISTRICT 01,U.S. Senate,,REP,Dave McCormick,482,107,374,1
Delaware,UPPER PROVIDENCE TWP DISTRICT 02,U.S. Senate,,REP,Dave McCormick,544,140,399,5
Delaware,UPPER PROVIDENCE TWP DISTRICT 03,U.S. Senate,,REP,Dave McCormick,583,179,397,7
Delaware,UPPER PROVIDENCE TWP DISTRICT 04,U.S. Senate,,REP,Dave McCormick,434,102,329,3
Delaware,UPPER PROVIDENCE TWP DISTRICT 05,U.S. Senate,,REP,Dave McCormick,760,161,596,3
Delaware,RADNOR TWP WD 01 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,358,107,249,2
Delaware,RADNOR TWP WD 01 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,301,78,219,4
Delaware,RADNOR TWP WD 02 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,525,137,384,4
Delaware,RADNOR TWP WD 02 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,431,19,407,5
Delaware,RADNOR TWP WD 03 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,378,98,274,6
Delaware,RADNOR TWP WD 03 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,412,108,303,1
Delaware,RADNOR TWP WD 04 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,612,146,462,4
Delaware,RADNOR TWP WD 04 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,659,220,422,17
Delaware,RADNOR TWP WD 05 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,284,58,226,0
Delaware,RADNOR TWP WD 05 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,542,143,393,6
Delaware,RADNOR TWP WD 06 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,530,105,416,9
Delaware,RADNOR TWP WD 06 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,537,137,394,6
Delaware,RADNOR TWP WD 07 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,298,69,228,1
Delaware,RADNOR TWP WD 07 PRECINCT 02,U.S. Senate,,REP,Dave McCormick,380,63,315,2
Delaware,RADNOR TWP WD 07 PRECINCT 03,U.S. Senate,,REP,Dave McCormick,216,3,211,2
Delaware,RIDLEY PARK BOR PRECINCT 01,U.S. Senate,,REP,Dave McCormick,497,56,439,2
Delaware,RIDLEY PARK BOR PRECINCT 02,U.S. Senate,,REP,Dave McCormick,472,44,423,5
Delaware,RIDLEY PARK BOR PRECINCT 03,U.S. Senate,,REP,Dave McCormick,610,94,510,6
Delaware,RIDLEY PARK BOR PRECINCT 04,U.S. Senate,,REP,Dave McCormick,570,60,500,10
Delaware,RIDLEY TWP WD 01 PRECINCT 01,U.S. Senate,,REP,Dave McCormick,174,26,148,0
