county,precinct,precinct_name,party,office,district,candidate,votes
Centre,9,09 MILLHEIM,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,157
Centre,9,09 MILLHEIM,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,216
Centre,9,09 MILLHEIM,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,9,09 MILLHEIM,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,125
Centre,9,09 MILLHEIM,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,249
Centre,9,09 MILLHEIM,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,0
Centre,10,10 PHILIPSBURG 1ST WARD,,REGISTERED VOTERS - TOTAL,,,574
Centre,10,10 PHILIPSBURG 1ST WARD,,BALLOTS CAST - TOTAL,,,372
Centre,10,10 PHILIPSBURG 1ST WARD,,VOTER TURNOUT - TOTAL,,,
Centre,10,10 PHILIPSBURG 1ST WARD,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,63
Centre,10,10 PHILIPSBURG 1ST WARD,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,92
Centre,10,10 PHILIPSBURG 1ST WARD,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,10,10 PHILIPSBURG 1ST WARD,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,10,10 PHILIPSBURG 1ST WARD,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,183
Centre,10,10 PHILIPSBURG 1ST WARD,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,180
Centre,10,10 PHILIPSBURG 1ST WARD,GREEN,UNITED STATES SENATOR,,NEAL GALE,2
Centre,10,10 PHILIPSBURG 1ST WARD,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,5
Centre,10,10 PHILIPSBURG 1ST WARD,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,10,10 PHILIPSBURG 1ST WARD,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,195
Centre,10,10 PHILIPSBURG 1ST WARD,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,168
Centre,10,10 PHILIPSBURG 1ST WARD,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,1
Centre,10,10 PHILIPSBURG 1ST WARD,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,4
Centre,10,10 PHILIPSBURG 1ST WARD,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,1
Centre,10,10 PHILIPSBURG 1ST WARD,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,146
Centre,10,10 PHILIPSBURG 1ST WARD,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,224
Centre,10,10 PHILIPSBURG 1ST WARD,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,1
Centre,10,10 PHILIPSBURG 1ST WARD,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,151
Centre,10,10 PHILIPSBURG 1ST WARD,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,217
Centre,10,10 PHILIPSBURG 1ST WARD,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,1
Centre,10,10 PHILIPSBURG 1ST WARD,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,275
Centre,10,10 PHILIPSBURG 1ST WARD,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,15
Centre,11,11 PHILIPSBURG 2ND WARD,,REGISTERED VOTERS - TOTAL,,,588
Centre,11,11 PHILIPSBURG 2ND WARD,,BALLOTS CAST - TOTAL,,,301
Centre,11,11 PHILIPSBURG 2ND WARD,,VOTER TURNOUT - TOTAL,,,
Centre,11,11 PHILIPSBURG 2ND WARD,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,81
Centre,11,11 PHILIPSBURG 2ND WARD,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,90
Centre,11,11 PHILIPSBURG 2ND WARD,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,11,11 PHILIPSBURG 2ND WARD,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,11,11 PHILIPSBURG 2ND WARD,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,148
Centre,11,11 PHILIPSBURG 2ND WARD,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,144
Centre,11,11 PHILIPSBURG 2ND WARD,GREEN,UNITED STATES SENATOR,,NEAL GALE,4
Centre,11,11 PHILIPSBURG 2ND WARD,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,3
Centre,11,11 PHILIPSBURG 2ND WARD,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,11,11 PHILIPSBURG 2ND WARD,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,146
Centre,11,11 PHILIPSBURG 2ND WARD,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,141
Centre,11,11 PHILIPSBURG 2ND WARD,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,4
Centre,11,11 PHILIPSBURG 2ND WARD,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,7
Centre,11,11 PHILIPSBURG 2ND WARD,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,11,11 PHILIPSBURG 2ND WARD,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,131
Centre,11,11 PHILIPSBURG 2ND WARD,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,166
Centre,11,11 PHILIPSBURG 2ND WARD,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,1
Centre,11,11 PHILIPSBURG 2ND WARD,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,123
Centre,11,11 PHILIPSBURG 2ND WARD,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,175
Centre,11,11 PHILIPSBURG 2ND WARD,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,11,11 PHILIPSBURG 2ND WARD,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,207
Centre,11,11 PHILIPSBURG 2ND WARD,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,2
Centre,12,12 PHILIPSBURG 3RD WARD,,REGISTERED VOTERS - TOTAL,,,486
Centre,12,12 PHILIPSBURG 3RD WARD,,BALLOTS CAST - TOTAL,,,262
Centre,12,12 PHILIPSBURG 3RD WARD,,VOTER TURNOUT - TOTAL,,,
Centre,12,12 PHILIPSBURG 3RD WARD,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,64
Centre,12,12 PHILIPSBURG 3RD WARD,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,60
Centre,12,12 PHILIPSBURG 3RD WARD,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,12,12 PHILIPSBURG 3RD WARD,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,3
Centre,12,12 PHILIPSBURG 3RD WARD,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,143
Centre,12,12 PHILIPSBURG 3RD WARD,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,113
Centre,12,12 PHILIPSBURG 3RD WARD,GREEN,UNITED STATES SENATOR,,NEAL GALE,2
Centre,12,12 PHILIPSBURG 3RD WARD,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,4
Centre,12,12 PHILIPSBURG 3RD WARD,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,12,12 PHILIPSBURG 3RD WARD,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,134
Centre,12,12 PHILIPSBURG 3RD WARD,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,119
Centre,12,12 PHILIPSBURG 3RD WARD,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,4
Centre,12,12 PHILIPSBURG 3RD WARD,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,4
Centre,12,12 PHILIPSBURG 3RD WARD,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,12,12 PHILIPSBURG 3RD WARD,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,116
Centre,12,12 PHILIPSBURG 3RD WARD,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,143
Centre,12,12 PHILIPSBURG 3RD WARD,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,12,12 PHILIPSBURG 3RD WARD,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,115
Centre,12,12 PHILIPSBURG 3RD WARD,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,142
Centre,12,12 PHILIPSBURG 3RD WARD,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,12,12 PHILIPSBURG 3RD WARD,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,190
Centre,12,12 PHILIPSBURG 3RD WARD,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,5
Centre,13,13 PORT MATILDA,,REGISTERED VOTERS - TOTAL,,,350
Centre,13,13 PORT MATILDA,,BALLOTS CAST - TOTAL,,,214
Centre,13,13 PORT MATILDA,,VOTER TURNOUT - TOTAL,,,
Centre,13,13 PORT MATILDA,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,33
Centre,13,13 PORT MATILDA,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,79
Centre,13,13 PORT MATILDA,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,13,13 PORT MATILDA,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,13,13 PORT MATILDA,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,90
Centre,13,13 PORT MATILDA,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,117
Centre,13,13 PORT MATILDA,GREEN,UNITED STATES SENATOR,,NEAL GALE,2
Centre,13,13 PORT MATILDA,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,4
Centre,13,13 PORT MATILDA,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,13,13 PORT MATILDA,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,88
Centre,13,13 PORT MATILDA,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,117
Centre,13,13 PORT MATILDA,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,4
Centre,13,13 PORT MATILDA,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,4
Centre,13,13 PORT MATILDA,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,13,13 PORT MATILDA,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,62
Centre,13,13 PORT MATILDA,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,151
Centre,13,13 PORT MATILDA,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,13,13 PORT MATILDA,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,64
Centre,13,13 PORT MATILDA,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,148
Centre,13,13 PORT MATILDA,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,13,13 PORT MATILDA,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,RICK ROGERS,59
Centre,13,13 PORT MATILDA,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,RICH IRVIN,143
Centre,13,13 PORT MATILDA,LIBERTARIAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,JOSEPH P SOLOSKI,9
Centre,13,13 PORT MATILDA,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,WRITE-IN,0
Centre,14,14 SNOW SHOE BORO,,REGISTERED VOTERS - TOTAL,,,427
Centre,14,14 SNOW SHOE BORO,,BALLOTS CAST - TOTAL,,,272
Centre,14,14 SNOW SHOE BORO,,VOTER TURNOUT - TOTAL,,,
Centre,14,14 SNOW SHOE BORO,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,36
Centre,14,14 SNOW SHOE BORO,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,111
Centre,14,14 SNOW SHOE BORO,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,14,14 SNOW SHOE BORO,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,14,14 SNOW SHOE BORO,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,94
Centre,14,14 SNOW SHOE BORO,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,169
Centre,14,14 SNOW SHOE BORO,GREEN,UNITED STATES SENATOR,,NEAL GALE,5
Centre,14,14 SNOW SHOE BORO,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,2
Centre,14,14 SNOW SHOE BORO,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,14,14 SNOW SHOE BORO,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,91
Centre,14,14 SNOW SHOE BORO,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,176
Centre,14,14 SNOW SHOE BORO,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,3
Centre,14,14 SNOW SHOE BORO,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,0
Centre,14,14 SNOW SHOE BORO,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,14,14 SNOW SHOE BORO,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,73
Centre,14,14 SNOW SHOE BORO,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,195
Centre,14,14 SNOW SHOE BORO,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,14,14 SNOW SHOE BORO,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,76
Centre,14,14 SNOW SHOE BORO,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,192
Centre,14,14 SNOW SHOE BORO,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,14,14 SNOW SHOE BORO,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,111
Centre,14,14 SNOW SHOE BORO,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,157
Centre,14,14 SNOW SHOE BORO,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,0
Centre,15,15 RUSH NORTH CENTRAL,,REGISTERED VOTERS - TOTAL,,,244
Centre,15,15 RUSH NORTH CENTRAL,,BALLOTS CAST - TOTAL,,,144
Centre,15,15 RUSH NORTH CENTRAL,,VOTER TURNOUT - TOTAL,,,
Centre,15,15 RUSH NORTH CENTRAL,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,25
Centre,15,15 RUSH NORTH CENTRAL,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,48
Centre,15,15 RUSH NORTH CENTRAL,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,15,15 RUSH NORTH CENTRAL,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,15,15 RUSH NORTH CENTRAL,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,69
Centre,15,15 RUSH NORTH CENTRAL,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,72
Centre,15,15 RUSH NORTH CENTRAL,GREEN,UNITED STATES SENATOR,,NEAL GALE,2
Centre,15,15 RUSH NORTH CENTRAL,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,1
Centre,15,15 RUSH NORTH CENTRAL,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,15,15 RUSH NORTH CENTRAL,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,63
Centre,15,15 RUSH NORTH CENTRAL,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,78
Centre,15,15 RUSH NORTH CENTRAL,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,1
Centre,15,15 RUSH NORTH CENTRAL,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,2
Centre,15,15 RUSH NORTH CENTRAL,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,15,15 RUSH NORTH CENTRAL,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,42
Centre,15,15 RUSH NORTH CENTRAL,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,99
Centre,15,15 RUSH NORTH CENTRAL,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,1
Centre,15,15 RUSH NORTH CENTRAL,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,47
Centre,15,15 RUSH NORTH CENTRAL,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,96
Centre,15,15 RUSH NORTH CENTRAL,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,15,15 RUSH NORTH CENTRAL,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,90
Centre,15,15 RUSH NORTH CENTRAL,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,3
Centre,16,16 SC NORTH,,REGISTERED VOTERS - TOTAL,,,827
Centre,16,16 SC NORTH,,BALLOTS CAST - TOTAL,,,578
Centre,16,16 SC NORTH,,VOTER TURNOUT - TOTAL,,,
Centre,16,16 SC NORTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,271
Centre,16,16 SC NORTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,31
Centre,16,16 SC NORTH,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,16,16 SC NORTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,16,16 SC NORTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,481
Centre,16,16 SC NORTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,86
Centre,16,16 SC NORTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,3
Centre,16,16 SC NORTH,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,3
Centre,16,16 SC NORTH,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,16,16 SC NORTH,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,485
Centre,16,16 SC NORTH,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,81
Centre,16,16 SC NORTH,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,4
Centre,16,16 SC NORTH,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,7
Centre,16,16 SC NORTH,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,1
Centre,16,16 SC NORTH,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,485
Centre,16,16 SC NORTH,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,90
Centre,16,16 SC NORTH,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,1
Centre,16,16 SC NORTH,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,484
Centre,16,16 SC NORTH,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,92
Centre,16,16 SC NORTH,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,16,16 SC NORTH,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,515
Centre,16,16 SC NORTH,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,5
Centre,17,17 SC NORTHEAST,,REGISTERED VOTERS - TOTAL,,,789
Centre,17,17 SC NORTHEAST,,BALLOTS CAST - TOTAL,,,445
Centre,17,17 SC NORTHEAST,,VOTER TURNOUT - TOTAL,,,
Centre,17,17 SC NORTHEAST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,197
Centre,17,17 SC NORTHEAST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,37
Centre,17,17 SC NORTHEAST,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,17,17 SC NORTHEAST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,17,17 SC NORTHEAST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,356
Centre,17,17 SC NORTHEAST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,77
Centre,17,17 SC NORTHEAST,GREEN,UNITED STATES SENATOR,,NEAL GALE,8
Centre,17,17 SC NORTHEAST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,4
Centre,17,17 SC NORTHEAST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,17,17 SC NORTHEAST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,354
Centre,17,17 SC NORTHEAST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,77
Centre,17,17 SC NORTHEAST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,7
Centre,17,17 SC NORTHEAST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,3
Centre,17,17 SC NORTHEAST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,17,17 SC NORTHEAST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,361
Centre,17,17 SC NORTHEAST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,83
Centre,17,17 SC NORTHEAST,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,0
Centre,17,17 SC NORTHEAST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,350
Centre,17,17 SC NORTHEAST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,92
Centre,17,17 SC NORTHEAST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,17,17 SC NORTHEAST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,378
Centre,17,17 SC NORTHEAST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,6
Centre,18,18 SC NORTHWEST,,REGISTERED VOTERS - TOTAL,,,2461
Centre,18,18 SC NORTHWEST,,BALLOTS CAST - TOTAL,,,635
Centre,18,18 SC NORTHWEST,,VOTER TURNOUT - TOTAL,,,
Centre,18,18 SC NORTHWEST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,323
Centre,18,18 SC NORTHWEST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,55
Centre,18,18 SC NORTHWEST,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,18,18 SC NORTHWEST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,18,18 SC NORTHWEST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,508
Centre,18,18 SC NORTHWEST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,98
Centre,18,18 SC NORTHWEST,GREEN,UNITED STATES SENATOR,,NEAL GALE,20
Centre,18,18 SC NORTHWEST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,8
Centre,18,18 SC NORTHWEST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,18,18 SC NORTHWEST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,519
Centre,18,18 SC NORTHWEST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,92
Centre,18,18 SC NORTHWEST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,13
Centre,18,18 SC NORTHWEST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,7
Centre,18,18 SC NORTHWEST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
