county,precinct,office,district,party,candidate,election_day,absentee,provisional,emergency,votes
Dauphin,Lower Swatara Twp--3rd Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",9,1,0,0,10
Dauphin,Lower Swatara Twp--4th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",14,1,0,0,15
Dauphin,Lykens Township,US SENATOR,,LIB,"Dale R. KERNS, JR.",6,0,0,0,6
Dauphin,Middle Paxton Twp--1st Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",9,1,0,0,10
Dauphin,Middle Paxton Twp--2nd Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",12,0,0,0,12
Dauphin,Middle Paxton Twp--3rd Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",14,0,0,0,14
Dauphin,Mifflin Township,US SENATOR,,LIB,"Dale R. KERNS, JR.",2,0,0,0,2
Dauphin,Reed Township,US SENATOR,,LIB,"Dale R. KERNS, JR.",6,0,0,0,6
Dauphin,Rush Township,US SENATOR,,LIB,"Dale R. KERNS, JR.",1,0,0,0,1
Dauphin,South Hanover Twp--1st Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",7,0,0,0,7
Dauphin,South Hanover Twp--2nd Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",17,0,0,0,17
Dauphin,South Hanover Twp--3rd Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",15,0,0,0,15
Dauphin,Susquehanna Twp--1st Ward,US SENATOR,,LIB,"Dale R. KERNS, JR.",17,1,0,0,18
Dauphin,Susquehanna Twp--2nd Ward,US SENATOR,,LIB,"Dale R. KERNS, JR.",16,0,0,0,16
Dauphin,Susquehanna Twp--3rd Ward,US SENATOR,,LIB,"Dale R. KERNS, JR.",18,1,0,0,19
Dauphin,Susquehanna Twp--4th Ward,US SENATOR,,LIB,"Dale R. KERNS, JR.",12,0,0,0,12
Dauphin,Susquehanna Twp--5th Ward,US SENATOR,,LIB,"Dale R. KERNS, JR.",9,0,0,0,9
Dauphin,Susquehanna Twp--6th Ward,US SENATOR,,LIB,"Dale R. KERNS, JR.",19,0,0,0,19
Dauphin,Susquehanna Twp--7th Ward,US SENATOR,,LIB,"Dale R. KERNS, JR.",11,0,0,0,11
Dauphin,Susquehanna Twp--8th Ward,US SENATOR,,LIB,"Dale R. KERNS, JR.",6,2,0,0,8
Dauphin,Susquehanna Twp--9th Ward,US SENATOR,,LIB,"Dale R. KERNS, JR.",13,0,0,0,13
Dauphin,Swatara Township--1st Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",10,0,0,0,10
Dauphin,Swatara Township--2nd Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",12,1,0,0,13
Dauphin,Swatara Township--3rd Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",5,0,0,0,5
Dauphin,Swatara Township--4th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",8,0,0,0,8
Dauphin,Swatara Township--5th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",15,1,0,0,16
Dauphin,Swatara Township--6th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",13,0,0,0,13
Dauphin,Swatara Township--7th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",5,2,0,0,7
Dauphin,Swatara Township--8th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",22,0,0,0,22
Dauphin,Swatara Township--9th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",9,0,0,0,9
Dauphin,Swatara Township--10th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",10,0,0,0,10
Dauphin,Upper Paxton Twp--1st Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",5,0,0,0,5
Dauphin,Upper Paxton Twp--2nd Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",4,0,0,0,4
Dauphin,Washington Township,US SENATOR,,LIB,"Dale R. KERNS, JR.",6,0,0,0,6
Dauphin,Wayne Township,US SENATOR,,LIB,"Dale R. KERNS, JR.",3,0,0,0,3
Dauphin,West Hanover Twp--1st Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",8,0,0,0,8
Dauphin,West Hanover Twp--2nd Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",6,0,0,0,6
Dauphin,West Hanover Twp--3rd Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",8,0,0,0,8
Dauphin,West Hanover Twp--4th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",7,0,0,0,7
Dauphin,West Hanover Twp--5th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",5,0,0,0,5
Dauphin,West Hanover Twp--6th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",4,0,0,0,4
Dauphin,West Hanover Twp--7th Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",9,0,0,0,9
Dauphin,Wiconisco Twp--1st Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",1,0,0,0,1
Dauphin,Wiconisco Twp--2nd Precinct,US SENATOR,,LIB,"Dale R. KERNS, JR.",0,0,0,0,0
Dauphin,Williams Twp,US SENATOR,,LIB,"Dale R. KERNS, JR.",3,0,0,0,3
Dauphin,"City--1st Ward, 1st Precinct",US SENATOR,,REP,Lou  BARLETTA,39,4,0,0,43
Dauphin,"City--1st Ward, 2nd Precinct",US SENATOR,,REP,Lou  BARLETTA,71,1,1,0,73
Dauphin,"City--1st Ward, 3rd Precinct",US SENATOR,,REP,Lou  BARLETTA,18,0,1,0,19
Dauphin,"City--2nd Ward, 1st Precinct",US SENATOR,,REP,Lou  BARLETTA,35,0,0,0,35
Dauphin,"City--2nd Ward, 2nd Precinct",US SENATOR,,REP,Lou  BARLETTA,35,2,0,0,37
Dauphin,City--3rd Ward,US SENATOR,,REP,Lou  BARLETTA,58,6,0,0,64
Dauphin,City--4th Ward,US SENATOR,,REP,Lou  BARLETTA,95,3,0,0,98
Dauphin,City--5th Ward,US SENATOR,,REP,Lou  BARLETTA,109,9,0,0,118
Dauphin,City--6th Ward,US SENATOR,,REP,Lou  BARLETTA,60,1,0,0,61
Dauphin,"City--7th Ward, 1st Precinct",US SENATOR,,REP,Lou  BARLETTA,18,0,1,0,19
Dauphin,"City--7th Ward, 2nd Precinct",US SENATOR,,REP,Lou  BARLETTA,30,2,0,0,32
Dauphin,City--8th Ward,US SENATOR,,REP,Lou  BARLETTA,13,0,0,0,13
Dauphin,"City--9th Ward, 1st Precinct",US SENATOR,,REP,Lou  BARLETTA,27,1,0,0,28
Dauphin,"City--9th Ward, 2nd Precinct",US SENATOR,,REP,Lou  BARLETTA,18,2,0,0,20
Dauphin,"City--9th Ward, 3rd Precinct",US SENATOR,,REP,Lou  BARLETTA,42,1,0,0,43
Dauphin,"City--9th Ward, 4th Precinct",US SENATOR,,REP,Lou  BARLETTA,71,6,0,0,77
Dauphin,"City--9th Ward, 5th Precinct",US SENATOR,,REP,Lou  BARLETTA,44,1,0,0,45
Dauphin,"City--10th Ward, 1st Precinct",US SENATOR,,REP,Lou  BARLETTA,62,4,0,0,66
Dauphin,"City--10th Ward, 2nd Precinct",US SENATOR,,REP,Lou  BARLETTA,15,0,0,0,15
Dauphin,"City--10th Ward, 3rd Precinct",US SENATOR,,REP,Lou  BARLETTA,52,2,0,0,54
Dauphin,"City--10th Ward, 4th Precinct",US SENATOR,,REP,Lou  BARLETTA,14,1,0,0,15
Dauphin,City--11th Ward,US SENATOR,,REP,Lou  BARLETTA,50,17,0,0,67
Dauphin,City--12th Ward,US SENATOR,,REP,Lou  BARLETTA,114,5,0,0,119
Dauphin,"City--13th Ward, 1st Precinct",US SENATOR,,REP,Lou  BARLETTA,61,0,0,0,61
Dauphin,"City--13th Ward, 2nd Precinct",US SENATOR,,REP,Lou  BARLETTA,91,3,0,0,94
Dauphin,"City--13th Ward, 3rd Precinct",US SENATOR,,REP,Lou  BARLETTA,76,3,0,0,79
Dauphin,City--14th Ward,US SENATOR,,REP,Lou  BARLETTA,139,9,0,3,151
Dauphin,City--15th Ward,US SENATOR,,REP,Lou  BARLETTA,26,0,0,0,26
Dauphin,Berrysburg Borough,US SENATOR,,REP,Lou  BARLETTA,99,0,0,0,99
Dauphin,Dauphin Borough,US SENATOR,,REP,Lou  BARLETTA,176,3,0,0,179
Dauphin,Elizabethville Borough,US SENATOR,,REP,Lou  BARLETTA,283,6,0,0,289
Dauphin,Gratz Borough,US SENATOR,,REP,Lou  BARLETTA,175,6,1,0,182
Dauphin,Halifax Borough,US SENATOR,,REP,Lou  BARLETTA,138,6,0,0,144
Dauphin,Highspire Borough,US SENATOR,,REP,Lou  BARLETTA,330,9,0,0,339
Dauphin,Hummelstown--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,304,10,0,0,314
Dauphin,Hummelstown--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,599,19,0,0,618
Dauphin,Lykens Borough--1st Ward,US SENATOR,,REP,Lou  BARLETTA,142,1,0,0,143
Dauphin,Lykens Borough--2nd Ward,US SENATOR,,REP,Lou  BARLETTA,192,3,0,0,195
Dauphin,"Middletown--1st Ward, 1st Precinct",US SENATOR,,REP,Lou  BARLETTA,111,1,0,0,112
Dauphin,"Middletown--1st Ward, 2nd Precinct",US SENATOR,,REP,Lou  BARLETTA,211,5,0,0,216
Dauphin,"Middletown--2nd Ward, 1st Precinct",US SENATOR,,REP,Lou  BARLETTA,274,6,0,0,280
Dauphin,"Middletown--2nd Ward, 2nd Precinct",US SENATOR,,REP,Lou  BARLETTA,234,2,0,0,236
Dauphin,"Middletown--3rd Ward, 1st Precinct",US SENATOR,,REP,Lou  BARLETTA,167,10,0,0,177
Dauphin,"Middletown--3rd Ward, 2nd Precinct",US SENATOR,,REP,Lou  BARLETTA,234,10,0,0,244
Dauphin,Millersburg Borough,US SENATOR,,REP,Lou  BARLETTA,524,9,0,0,533
Dauphin,Paxtang Borough,US SENATOR,,REP,Lou  BARLETTA,225,3,0,0,228
Dauphin,Penbrook Borough--1st Ward,US SENATOR,,REP,Lou  BARLETTA,58,3,0,0,61
Dauphin,Penbrook Borough--2nd Ward,US SENATOR,,REP,Lou  BARLETTA,54,0,0,0,54
Dauphin,Penbrook Borough--3rd Ward,US SENATOR,,REP,Lou  BARLETTA,71,2,0,0,73
Dauphin,Penbrook Borough--4th Ward,US SENATOR,,REP,Lou  BARLETTA,88,0,0,0,88
Dauphin,Royalton Borough--1st Ward,US SENATOR,,REP,Lou  BARLETTA,76,1,0,0,77
Dauphin,Royalton Borough--2nd Ward,US SENATOR,,REP,Lou  BARLETTA,176,6,0,0,182
Dauphin,Steelton--1st Ward,US SENATOR,,REP,Lou  BARLETTA,148,2,0,0,150
Dauphin,Steelton--2nd Ward,US SENATOR,,REP,Lou  BARLETTA,148,4,0,0,152
Dauphin,Steelton--3rd Ward,US SENATOR,,REP,Lou  BARLETTA,98,1,0,0,99
Dauphin,Steelton--4th Ward,US SENATOR,,REP,Lou  BARLETTA,62,0,0,0,62
Dauphin,Pillow Borough,US SENATOR,,REP,Lou  BARLETTA,90,0,0,0,90
Dauphin,Williamstown--1st Ward,US SENATOR,,REP,Lou  BARLETTA,137,1,0,0,138
Dauphin,Williamstown--2nd Ward,US SENATOR,,REP,Lou  BARLETTA,110,1,0,0,111
Dauphin,Conewago Twp--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,516,22,0,0,538
Dauphin,Conewago Twp--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,379,17,0,0,396
Dauphin,Derry Township--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,401,29,0,0,430
Dauphin,Derry Township--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,304,14,0,0,318
Dauphin,Derry Township--3rd Precinct,US SENATOR,,REP,Lou  BARLETTA,239,2,0,0,241
Dauphin,Derry Township--4th Precinct,US SENATOR,,REP,Lou  BARLETTA,259,7,0,0,266
Dauphin,Derry Township--5th Precinct,US SENATOR,,REP,Lou  BARLETTA,183,11,0,0,194
Dauphin,Derry Township--6th Precinct,US SENATOR,,REP,Lou  BARLETTA,281,3,0,0,284
Dauphin,Derry Township--7th Precinct,US SENATOR,,REP,Lou  BARLETTA,459,28,0,0,487
Dauphin,Derry Township--8th Precinct,US SENATOR,,REP,Lou  BARLETTA,236,11,0,0,247
Dauphin,Derry Township--9th Precinct,US SENATOR,,REP,Lou  BARLETTA,172,4,0,0,176
Dauphin,Derry Township--10th Precinct,US SENATOR,,REP,Lou  BARLETTA,341,24,0,0,365
Dauphin,Derry Township--11th Precinct,US SENATOR,,REP,Lou  BARLETTA,371,25,0,0,396
Dauphin,Derry Township--12th Precinct,US SENATOR,,REP,Lou  BARLETTA,272,9,0,0,281
Dauphin,Derry Township--13th Precinct,US SENATOR,,REP,Lou  BARLETTA,354,18,0,0,372
Dauphin,Derry Township--14th Precinct,US SENATOR,,REP,Lou  BARLETTA,261,11,0,0,272
Dauphin,Derry Township--15th Precinct,US SENATOR,,REP,Lou  BARLETTA,512,32,0,0,544
Dauphin,East Hanover Township--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,852,30,0,0,882
Dauphin,East Hanover Township--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,752,17,0,0,769
Dauphin,Halifax Twp--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,468,14,1,0,483
Dauphin,Halifax Twp--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,504,18,0,0,522
Dauphin,Jackson Township,US SENATOR,,REP,Lou  BARLETTA,562,4,0,0,566
Dauphin,Jefferson Township,US SENATOR,,REP,Lou  BARLETTA,120,5,0,0,125
Dauphin,Londonderry Twp--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,528,8,0,0,536
Dauphin,Londonderry Twp--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,561,19,0,0,580
Dauphin,Londonderry Twp--3rd Precinct,US SENATOR,,REP,Lou  BARLETTA,289,6,1,0,296
Dauphin,Lower Paxton Twp--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,212,2,1,0,215
Dauphin,Lower Paxton Twp--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,224,8,0,0,232
Dauphin,Lower Paxton Twp--3rd precinct,US SENATOR,,REP,Lou  BARLETTA,557,19,0,0,576
Dauphin,Lower Paxton Twp--4th Precinct,US SENATOR,,REP,Lou  BARLETTA,524,16,0,0,540
Dauphin,Lower Paxton Twp--5th Precinct,US SENATOR,,REP,Lou  BARLETTA,289,16,0,0,305
Dauphin,Lower Paxton Twp--6th Precinct,US SENATOR,,REP,Lou  BARLETTA,220,24,0,0,244
Dauphin,Lower Paxton Twp--7th Precinct,US SENATOR,,REP,Lou  BARLETTA,437,17,2,0,456
Dauphin,Lower Paxton Twp--8th Precinct,US SENATOR,,REP,Lou  BARLETTA,221,3,1,0,225
Dauphin,Lower Paxton Twp--9th Precinct,US SENATOR,,REP,Lou  BARLETTA,277,11,1,0,289
Dauphin,Lower Paxton Twp--10th Precinct,US SENATOR,,REP,Lou  BARLETTA,123,4,1,0,128
Dauphin,Lower Paxton Twp--11th Precinct,US SENATOR,,REP,Lou  BARLETTA,294,10,2,0,306
Dauphin,Lower Paxton Twp--12th Precinct,US SENATOR,,REP,Lou  BARLETTA,342,23,2,0,367
Dauphin,Lower Paxton Twp--13th Precinct,US SENATOR,,REP,Lou  BARLETTA,407,8,0,0,415
Dauphin,Lower Paxton Twp--14th Precinct,US SENATOR,,REP,Lou  BARLETTA,181,2,0,0,183
Dauphin,Lower Paxton Twp--15th Precinct,US SENATOR,,REP,Lou  BARLETTA,450,9,0,0,459
Dauphin,Lower Paxton Twp--16th Precinct,US SENATOR,,REP,Lou  BARLETTA,625,39,0,0,664
Dauphin,Lower Paxton Twp--17th Precinct,US SENATOR,,REP,Lou  BARLETTA,314,21,0,0,335
Dauphin,Lower Paxton Twp--18th Precinct,US SENATOR,,REP,Lou  BARLETTA,158,7,0,0,165
Dauphin,Lower Paxton Twp--19th Precinct,US SENATOR,,REP,Lou  BARLETTA,525,24,0,0,549
Dauphin,Lower Paxton Twp--20th Precinct,US SENATOR,,REP,Lou  BARLETTA,368,11,0,0,379
Dauphin,Lower Paxton Twp--21st Precinct,US SENATOR,,REP,Lou  BARLETTA,650,26,0,0,676
Dauphin,Lower Paxton Twp--22nd Precinct,US SENATOR,,REP,Lou  BARLETTA,464,27,0,0,491
Dauphin,Lower Paxton Twp--23rd Precinct,US SENATOR,,REP,Lou  BARLETTA,423,19,0,0,442
Dauphin,Lower Paxton Twp--24th Precinct,US SENATOR,,REP,Lou  BARLETTA,390,10,0,0,400
Dauphin,Lower Paxton Twp--25th Precinct,US SENATOR,,REP,Lou  BARLETTA,262,12,1,0,275
Dauphin,Lower Paxton Twp--26th Precinct,US SENATOR,,REP,Lou  BARLETTA,386,6,0,0,392
Dauphin,Lower Paxton Twp--27th Precinct,US SENATOR,,REP,Lou  BARLETTA,369,15,0,0,384
Dauphin,Lower Swatara Twp--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,693,22,0,0,715
Dauphin,Lower Swatara Twp--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,466,7,0,0,473
Dauphin,Lower Swatara Twp--3rd Precinct,US SENATOR,,REP,Lou  BARLETTA,414,29,0,0,443
Dauphin,Lower Swatara Twp--4th Precinct,US SENATOR,,REP,Lou  BARLETTA,373,10,0,0,383
Dauphin,Lykens Township,US SENATOR,,REP,Lou  BARLETTA,220,3,3,0,226
Dauphin,Middle Paxton Twp--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,491,12,0,0,503
Dauphin,Middle Paxton Twp--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,451,16,0,0,467
Dauphin,Middle Paxton Twp--3rd Precinct,US SENATOR,,REP,Lou  BARLETTA,622,13,0,0,635
Dauphin,Mifflin Township,US SENATOR,,REP,Lou  BARLETTA,176,4,1,0,181
Dauphin,Reed Township,US SENATOR,,REP,Lou  BARLETTA,99,3,0,0,102
Dauphin,Rush Township,US SENATOR,,REP,Lou  BARLETTA,83,2,0,0,85
Dauphin,South Hanover Twp--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,473,15,0,0,488
Dauphin,South Hanover Twp--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,715,24,0,0,739
Dauphin,South Hanover Twp--3rd Precinct,US SENATOR,,REP,Lou  BARLETTA,569,14,0,0,583
Dauphin,Susquehanna Twp--1st Ward,US SENATOR,,REP,Lou  BARLETTA,369,11,0,0,380
Dauphin,Susquehanna Twp--2nd Ward,US SENATOR,,REP,Lou  BARLETTA,513,22,0,0,535
Dauphin,Susquehanna Twp--3rd Ward,US SENATOR,,REP,Lou  BARLETTA,278,10,0,0,288
Dauphin,Susquehanna Twp--4th Ward,US SENATOR,,REP,Lou  BARLETTA,288,10,0,0,298
Dauphin,Susquehanna Twp--5th Ward,US SENATOR,,REP,Lou  BARLETTA,344,15,1,0,360
Dauphin,Susquehanna Twp--6th Ward,US SENATOR,,REP,Lou  BARLETTA,427,12,0,0,439
Dauphin,Susquehanna Twp--7th Ward,US SENATOR,,REP,Lou  BARLETTA,238,8,0,0,246
Dauphin,Susquehanna Twp--8th Ward,US SENATOR,,REP,Lou  BARLETTA,500,31,0,0,531
Dauphin,Susquehanna Twp--9th Ward,US SENATOR,,REP,Lou  BARLETTA,440,10,0,0,450
Dauphin,Swatara Township--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,345,4,0,0,349
Dauphin,Swatara Township--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,203,27,0,0,230
Dauphin,Swatara Township--3rd Precinct,US SENATOR,,REP,Lou  BARLETTA,272,9,0,0,281
Dauphin,Swatara Township--4th Precinct,US SENATOR,,REP,Lou  BARLETTA,340,7,0,0,347
Dauphin,Swatara Township--5th Precinct,US SENATOR,,REP,Lou  BARLETTA,424,12,0,0,436
Dauphin,Swatara Township--6th Precinct,US SENATOR,,REP,Lou  BARLETTA,389,11,1,0,401
Dauphin,Swatara Township--7th Precinct,US SENATOR,,REP,Lou  BARLETTA,463,18,0,0,481
Dauphin,Swatara Township--8th Precinct,US SENATOR,,REP,Lou  BARLETTA,589,0,0,0,589
Dauphin,Swatara Township--9th Precinct,US SENATOR,,REP,Lou  BARLETTA,369,4,0,0,373
Dauphin,Swatara Township--10th Precinct,US SENATOR,,REP,Lou  BARLETTA,334,11,0,0,345
Dauphin,Upper Paxton Twp--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,586,11,0,0,597
Dauphin,Upper Paxton Twp--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,440,18,0,0,458
Dauphin,Washington Township,US SENATOR,,REP,Lou  BARLETTA,557,15,0,0,572
Dauphin,Wayne Township,US SENATOR,,REP,Lou  BARLETTA,468,8,0,0,476
Dauphin,West Hanover Twp--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,539,14,0,0,553
Dauphin,West Hanover Twp--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,427,15,1,0,443
Dauphin,West Hanover Twp--3rd Precinct,US SENATOR,,REP,Lou  BARLETTA,465,18,0,0,483
Dauphin,West Hanover Twp--4th Precinct,US SENATOR,,REP,Lou  BARLETTA,340,11,0,0,351
Dauphin,West Hanover Twp--5th Precinct,US SENATOR,,REP,Lou  BARLETTA,484,15,2,0,501
Dauphin,West Hanover Twp--6th Precinct,US SENATOR,,REP,Lou  BARLETTA,272,4,1,0,277
Dauphin,West Hanover Twp--7th Precinct,US SENATOR,,REP,Lou  BARLETTA,373,9,1,0,383
Dauphin,Wiconisco Twp--1st Precinct,US SENATOR,,REP,Lou  BARLETTA,141,1,0,0,142
Dauphin,Wiconisco Twp--2nd Precinct,US SENATOR,,REP,Lou  BARLETTA,131,4,0,0,135
Dauphin,Williams Twp,US SENATOR,,REP,Lou  BARLETTA,299,5,0,0,304
Dauphin,"City--1st Ward, 1st Precinct",US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,"City--1st Ward, 2nd Precinct",US SENATOR,,GRN,Neal  GALE,5,0,0,0,5
Dauphin,"City--1st Ward, 3rd Precinct",US SENATOR,,GRN,Neal  GALE,2,1,0,0,3
Dauphin,"City--2nd Ward, 1st Precinct",US SENATOR,,GRN,Neal  GALE,1,0,0,0,1
Dauphin,"City--2nd Ward, 2nd Precinct",US SENATOR,,GRN,Neal  GALE,1,0,0,0,1
Dauphin,City--3rd Ward,US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,City--4th Ward,US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,City--5th Ward,US SENATOR,,GRN,Neal  GALE,6,0,0,0,6
Dauphin,City--6th Ward,US SENATOR,,GRN,Neal  GALE,6,0,0,0,6
Dauphin,"City--7th Ward, 1st Precinct",US SENATOR,,GRN,Neal  GALE,3,0,0,0,3
Dauphin,"City--7th Ward, 2nd Precinct",US SENATOR,,GRN,Neal  GALE,0,0,0,0,0
Dauphin,City--8th Ward,US SENATOR,,GRN,Neal  GALE,1,0,0,0,1
Dauphin,"City--9th Ward, 1st Precinct",US SENATOR,,GRN,Neal  GALE,0,0,0,0,0
Dauphin,"City--9th Ward, 2nd Precinct",US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,"City--9th Ward, 3rd Precinct",US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,"City--9th Ward, 4th Precinct",US SENATOR,,GRN,Neal  GALE,3,0,0,0,3
Dauphin,"City--9th Ward, 5th Precinct",US SENATOR,,GRN,Neal  GALE,3,0,0,0,3
Dauphin,"City--10th Ward, 1st Precinct",US SENATOR,,GRN,Neal  GALE,4,2,0,0,6
Dauphin,"City--10th Ward, 2nd Precinct",US SENATOR,,GRN,Neal  GALE,3,0,0,0,3
Dauphin,"City--10th Ward, 3rd Precinct",US SENATOR,,GRN,Neal  GALE,4,1,0,0,5
Dauphin,"City--10th Ward, 4th Precinct",US SENATOR,,GRN,Neal  GALE,4,0,0,0,4
Dauphin,City--11th Ward,US SENATOR,,GRN,Neal  GALE,7,0,0,0,7
Dauphin,City--12th Ward,US SENATOR,,GRN,Neal  GALE,15,0,0,0,15
Dauphin,"City--13th Ward, 1st Precinct",US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,"City--13th Ward, 2nd Precinct",US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,"City--13th Ward, 3rd Precinct",US SENATOR,,GRN,Neal  GALE,7,0,0,0,7
Dauphin,City--14th Ward,US SENATOR,,GRN,Neal  GALE,8,0,0,0,8
Dauphin,City--15th Ward,US SENATOR,,GRN,Neal  GALE,3,0,0,0,3
Dauphin,Berrysburg Borough,US SENATOR,,GRN,Neal  GALE,0,0,0,0,0
Dauphin,Dauphin Borough,US SENATOR,,GRN,Neal  GALE,4,0,0,0,4
Dauphin,Elizabethville Borough,US SENATOR,,GRN,Neal  GALE,4,0,0,0,4
Dauphin,Gratz Borough,US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,Halifax Borough,US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,Highspire Borough,US SENATOR,,GRN,Neal  GALE,9,1,0,0,10
Dauphin,Hummelstown--1st Precinct,US SENATOR,,GRN,Neal  GALE,7,0,0,0,7
Dauphin,Hummelstown--2nd Precinct,US SENATOR,,GRN,Neal  GALE,8,0,0,0,8
Dauphin,Lykens Borough--1st Ward,US SENATOR,,GRN,Neal  GALE,3,0,0,0,3
Dauphin,Lykens Borough--2nd Ward,US SENATOR,,GRN,Neal  GALE,0,0,0,0,0
Dauphin,"Middletown--1st Ward, 1st Precinct",US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,"Middletown--1st Ward, 2nd Precinct",US SENATOR,,GRN,Neal  GALE,10,0,0,0,10
Dauphin,"Middletown--2nd Ward, 1st Precinct",US SENATOR,,GRN,Neal  GALE,9,0,0,0,9
Dauphin,"Middletown--2nd Ward, 2nd Precinct",US SENATOR,,GRN,Neal  GALE,6,0,0,0,6
Dauphin,"Middletown--3rd Ward, 1st Precinct",US SENATOR,,GRN,Neal  GALE,7,0,0,0,7
Dauphin,"Middletown--3rd Ward, 2nd Precinct",US SENATOR,,GRN,Neal  GALE,3,0,0,0,3
Dauphin,Millersburg Borough,US SENATOR,,GRN,Neal  GALE,11,0,0,0,11
Dauphin,Paxtang Borough,US SENATOR,,GRN,Neal  GALE,3,0,0,0,3
Dauphin,Penbrook Borough--1st Ward,US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,Penbrook Borough--2nd Ward,US SENATOR,,GRN,Neal  GALE,5,0,0,0,5
Dauphin,Penbrook Borough--3rd Ward,US SENATOR,,GRN,Neal  GALE,1,0,0,0,1
Dauphin,Penbrook Borough--4th Ward,US SENATOR,,GRN,Neal  GALE,4,1,0,0,5
Dauphin,Royalton Borough--1st Ward,US SENATOR,,GRN,Neal  GALE,1,0,0,0,1
Dauphin,Royalton Borough--2nd Ward,US SENATOR,,GRN,Neal  GALE,2,0,0,0,2
Dauphin,Steelton--1st Ward,US SENATOR,,GRN,Neal  GALE,6,0,0,0,6
Dauphin,Steelton--2nd Ward,US SENATOR,,GRN,Neal  GALE,7,0,0,0,7
Dauphin,Steelton--3rd Ward,US SENATOR,,GRN,Neal  GALE,5,0,0,0,5
Dauphin,Steelton--4th Ward,US SENATOR,,GRN,Neal  GALE,1,0,0,0,1
Dauphin,Pillow Borough,US SENATOR,,GRN,Neal  GALE,0,0,0,0,0
Dauphin,Williamstown--1st Ward,US SENATOR,,GRN,Neal  GALE,1,0,0,0,1
