county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Mercer,1506 HERMITAGE NE-2,U.S. Senate,NA,REP,LOU BARLETTA,335,315,20,0
Mercer,1506 HERMITAGE NE-2,U.S. Senate,NA,GRN,NEAL GALE,1,1,0,0
Mercer,1506 HERMITAGE NE-2,U.S. Senate,NA,LIB,DALE R. KERNS JR.,5,5,0,0
Mercer,1506 HERMITAGE NE-2,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1506 HERMITAGE NE-2,Governor,NA,DEM,WOLF / FETTERMAN,269,260,9,0
Mercer,1506 HERMITAGE NE-2,Governor,NA,REP,WAGNER / BARTOS,340,320,20,0
Mercer,1506 HERMITAGE NE-2,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,5,5,0,0
Mercer,1506 HERMITAGE NE-2,Governor,NA,LIB,KRAWCHUK / SMITH,2,2,0,0
Mercer,1506 HERMITAGE NE-2,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1506 HERMITAGE NE-2,U.S. House,16,DEM,RON DINICOLA,276,266,10,0
Mercer,1506 HERMITAGE NE-2,U.S. House,16,REP,MIKE KELLY,338,319,19,0
Mercer,1506 HERMITAGE NE-2,U.S. House,16,LIB,EBERT G. BILL BEEMAN,3,3,0,0
Mercer,1506 HERMITAGE NE-2,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1506 HERMITAGE NE-2,State Senate,50,DEM,SUE MULVEY,239,231,8,0
Mercer,1506 HERMITAGE NE-2,State Senate,50,REP,MICHELE BROOKS,379,358,21,0
Mercer,1506 HERMITAGE NE-2,State Senate,50,NA,Write-ins,1,1,0,0
Mercer,1506 HERMITAGE NE-2,State House,7,DEM,MARK LONGIETTI,602,575,27,0
Mercer,1506 HERMITAGE NE-2,State House,7,NA,Write-ins,5,3,2,0
Mercer,1507 HERMITAGE SW-1,Registered Voters,NA,NA,NA,880,NA,NA,NA
Mercer,1507 HERMITAGE SW-1,Ballots Cast,NA,NA,NA,527,508,19,0
Mercer,1507 HERMITAGE SW-1,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,212,205,7,0
Mercer,1507 HERMITAGE SW-1,STRAIGHT PARTY,NA,REP,REPUBLICAN,108,104,4,0
Mercer,1507 HERMITAGE SW-1,STRAIGHT PARTY,NA,GRN,GREEN,2,2,0,0
Mercer,1507 HERMITAGE SW-1,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,0,0,0,0
Mercer,1507 HERMITAGE SW-1,U.S. Senate,NA,DEM,BOB CASEY JR.,334,322,12,0
Mercer,1507 HERMITAGE SW-1,U.S. Senate,NA,REP,LOU BARLETTA,177,171,6,0
Mercer,1507 HERMITAGE SW-1,U.S. Senate,NA,GRN,NEAL GALE,6,6,0,0
Mercer,1507 HERMITAGE SW-1,U.S. Senate,NA,LIB,DALE R. KERNS JR.,4,4,0,0
Mercer,1507 HERMITAGE SW-1,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1507 HERMITAGE SW-1,Governor,NA,DEM,WOLF / FETTERMAN,327,318,9,0
Mercer,1507 HERMITAGE SW-1,Governor,NA,REP,WAGNER / BARTOS,186,177,9,0
Mercer,1507 HERMITAGE SW-1,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,5,5,0,0
Mercer,1507 HERMITAGE SW-1,Governor,NA,LIB,KRAWCHUK / SMITH,2,2,0,0
Mercer,1507 HERMITAGE SW-1,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1507 HERMITAGE SW-1,U.S. House,16,DEM,RON DINICOLA,327,315,12,0
Mercer,1507 HERMITAGE SW-1,U.S. House,16,REP,MIKE KELLY,185,178,7,0
Mercer,1507 HERMITAGE SW-1,U.S. House,16,LIB,EBERT G. BILL BEEMAN,4,4,0,0
Mercer,1507 HERMITAGE SW-1,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1507 HERMITAGE SW-1,State Senate,50,DEM,SUE MULVEY,291,282,9,0
Mercer,1507 HERMITAGE SW-1,State Senate,50,REP,MICHELE BROOKS,225,215,10,0
Mercer,1507 HERMITAGE SW-1,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1507 HERMITAGE SW-1,State House,7,DEM,MARK LONGIETTI,511,492,19,0
Mercer,1507 HERMITAGE SW-1,State House,7,NA,Write-ins,4,4,0,0
Mercer,1508 HERMITAGE SW-2,Registered Voters,NA,NA,NA,776,NA,NA,NA
Mercer,1508 HERMITAGE SW-2,Ballots Cast,NA,NA,NA,435,413,22,0
Mercer,1508 HERMITAGE SW-2,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,141,136,5,0
Mercer,1508 HERMITAGE SW-2,STRAIGHT PARTY,NA,REP,REPUBLICAN,116,111,5,0
Mercer,1508 HERMITAGE SW-2,STRAIGHT PARTY,NA,GRN,GREEN,1,1,0,0
Mercer,1508 HERMITAGE SW-2,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,2,2,0,0
Mercer,1508 HERMITAGE SW-2,U.S. Senate,NA,DEM,BOB CASEY JR.,244,234,10,0
Mercer,1508 HERMITAGE SW-2,U.S. Senate,NA,REP,LOU BARLETTA,176,165,11,0
Mercer,1508 HERMITAGE SW-2,U.S. Senate,NA,GRN,NEAL GALE,2,2,0,0
Mercer,1508 HERMITAGE SW-2,U.S. Senate,NA,LIB,DALE R. KERNS JR.,8,7,1,0
Mercer,1508 HERMITAGE SW-2,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1508 HERMITAGE SW-2,Governor,NA,DEM,WOLF / FETTERMAN,245,235,10,0
Mercer,1508 HERMITAGE SW-2,Governor,NA,REP,WAGNER / BARTOS,176,165,11,0
Mercer,1508 HERMITAGE SW-2,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,3,3,0,0
Mercer,1508 HERMITAGE SW-2,Governor,NA,LIB,KRAWCHUK / SMITH,5,5,0,0
Mercer,1508 HERMITAGE SW-2,Governor,NA,NA,Write-ins,1,1,0,0
Mercer,1508 HERMITAGE SW-2,U.S. House,16,DEM,RON DINICOLA,241,232,9,0
Mercer,1508 HERMITAGE SW-2,U.S. House,16,REP,MIKE KELLY,181,170,11,0
Mercer,1508 HERMITAGE SW-2,U.S. House,16,LIB,EBERT G. BILL BEEMAN,7,6,1,0
Mercer,1508 HERMITAGE SW-2,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1508 HERMITAGE SW-2,State Senate,50,DEM,SUE MULVEY,228,219,9,0
Mercer,1508 HERMITAGE SW-2,State Senate,50,REP,MICHELE BROOKS,198,186,12,0
Mercer,1508 HERMITAGE SW-2,State Senate,50,NA,Write-ins,1,1,0,0
Mercer,1508 HERMITAGE SW-2,State House,7,DEM,MARK LONGIETTI,425,404,21,0
Mercer,1508 HERMITAGE SW-2,State House,7,NA,Write-ins,0,0,0,0
Mercer,1509 HERMITAGE SW-3,Registered Voters,NA,NA,NA,842,NA,NA,NA
Mercer,1509 HERMITAGE SW-3,Ballots Cast,NA,NA,NA,430,405,25,0
Mercer,1509 HERMITAGE SW-3,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,135,129,6,0
Mercer,1509 HERMITAGE SW-3,STRAIGHT PARTY,NA,REP,REPUBLICAN,114,106,8,0
Mercer,1509 HERMITAGE SW-3,STRAIGHT PARTY,NA,GRN,GREEN,1,1,0,0
Mercer,1509 HERMITAGE SW-3,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,1,1,0,0
Mercer,1509 HERMITAGE SW-3,U.S. Senate,NA,DEM,BOB CASEY JR.,227,213,14,0
Mercer,1509 HERMITAGE SW-3,U.S. Senate,NA,REP,LOU BARLETTA,183,173,10,0
Mercer,1509 HERMITAGE SW-3,U.S. Senate,NA,GRN,NEAL GALE,6,6,0,0
Mercer,1509 HERMITAGE SW-3,U.S. Senate,NA,LIB,DALE R. KERNS JR.,7,6,1,0
Mercer,1509 HERMITAGE SW-3,U.S. Senate,NA,NA,Write-ins,1,1,0,0
Mercer,1509 HERMITAGE SW-3,Governor,NA,DEM,WOLF / FETTERMAN,235,219,16,0
Mercer,1509 HERMITAGE SW-3,Governor,NA,REP,WAGNER / BARTOS,180,171,9,0
Mercer,1509 HERMITAGE SW-3,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,8,8,0,0
Mercer,1509 HERMITAGE SW-3,Governor,NA,LIB,KRAWCHUK / SMITH,2,2,0,0
Mercer,1509 HERMITAGE SW-3,Governor,NA,NA,Write-ins,1,1,0,0
Mercer,1509 HERMITAGE SW-3,U.S. House,16,DEM,RON DINICOLA,232,218,14,0
Mercer,1509 HERMITAGE SW-3,U.S. House,16,REP,MIKE KELLY,179,168,11,0
Mercer,1509 HERMITAGE SW-3,U.S. House,16,LIB,EBERT G. BILL BEEMAN,10,10,0,0
Mercer,1509 HERMITAGE SW-3,U.S. House,16,NA,Write-ins,2,2,0,0
Mercer,1509 HERMITAGE SW-3,State Senate,50,DEM,SUE MULVEY,210,196,14,0
Mercer,1509 HERMITAGE SW-3,State Senate,50,REP,MICHELE BROOKS,209,198,11,0
Mercer,1509 HERMITAGE SW-3,State Senate,50,NA,Write-ins,1,1,0,0
Mercer,1509 HERMITAGE SW-3,State House,7,DEM,MARK LONGIETTI,411,386,25,0
Mercer,1509 HERMITAGE SW-3,State House,7,NA,Write-ins,6,6,0,0
Mercer,1510 HERMITAGE SE-1,Registered Voters,NA,NA,NA,654,NA,NA,NA
Mercer,1510 HERMITAGE SE-1,Ballots Cast,NA,NA,NA,425,411,14,0
Mercer,1510 HERMITAGE SE-1,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,119,115,4,0
Mercer,1510 HERMITAGE SE-1,STRAIGHT PARTY,NA,REP,REPUBLICAN,133,130,3,0
Mercer,1510 HERMITAGE SE-1,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1510 HERMITAGE SE-1,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,1,1,0,0
Mercer,1510 HERMITAGE SE-1,U.S. Senate,NA,DEM,BOB CASEY JR.,217,208,9,0
Mercer,1510 HERMITAGE SE-1,U.S. Senate,NA,REP,LOU BARLETTA,197,192,5,0
Mercer,1510 HERMITAGE SE-1,U.S. Senate,NA,GRN,NEAL GALE,0,0,0,0
Mercer,1510 HERMITAGE SE-1,U.S. Senate,NA,LIB,DALE R. KERNS JR.,2,2,0,0
Mercer,1510 HERMITAGE SE-1,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1510 HERMITAGE SE-1,Governor,NA,DEM,WOLF / FETTERMAN,208,200,8,0
Mercer,1510 HERMITAGE SE-1,Governor,NA,REP,WAGNER / BARTOS,200,194,6,0
Mercer,1510 HERMITAGE SE-1,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,3,3,0,0
Mercer,1510 HERMITAGE SE-1,Governor,NA,LIB,KRAWCHUK / SMITH,2,2,0,0
Mercer,1510 HERMITAGE SE-1,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1510 HERMITAGE SE-1,U.S. House,16,DEM,RON DINICOLA,213,204,9,0
Mercer,1510 HERMITAGE SE-1,U.S. House,16,REP,MIKE KELLY,201,196,5,0
Mercer,1510 HERMITAGE SE-1,U.S. House,16,LIB,EBERT G. BILL BEEMAN,2,2,0,0
Mercer,1510 HERMITAGE SE-1,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1510 HERMITAGE SE-1,State Senate,50,DEM,SUE MULVEY,186,178,8,0
Mercer,1510 HERMITAGE SE-1,State Senate,50,REP,MICHELE BROOKS,231,225,6,0
Mercer,1510 HERMITAGE SE-1,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1510 HERMITAGE SE-1,State House,7,DEM,MARK LONGIETTI,404,390,14,0
Mercer,1510 HERMITAGE SE-1,State House,7,NA,Write-ins,2,2,0,0
Mercer,1511 HERMITAGE SE-2,Registered Voters,NA,NA,NA,1304,NA,NA,NA
Mercer,1511 HERMITAGE SE-2,Ballots Cast,NA,NA,NA,837,810,27,0
Mercer,1511 HERMITAGE SE-2,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,189,180,9,0
Mercer,1511 HERMITAGE SE-2,STRAIGHT PARTY,NA,REP,REPUBLICAN,259,249,10,0
Mercer,1511 HERMITAGE SE-2,STRAIGHT PARTY,NA,GRN,GREEN,1,1,0,0
Mercer,1511 HERMITAGE SE-2,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,1,1,0,0
Mercer,1511 HERMITAGE SE-2,U.S. Senate,NA,DEM,BOB CASEY JR.,374,361,13,0
Mercer,1511 HERMITAGE SE-2,U.S. Senate,NA,REP,LOU BARLETTA,449,435,14,0
Mercer,1511 HERMITAGE SE-2,U.S. Senate,NA,GRN,NEAL GALE,2,2,0,0
Mercer,1511 HERMITAGE SE-2,U.S. Senate,NA,LIB,DALE R. KERNS JR.,4,4,0,0
Mercer,1511 HERMITAGE SE-2,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1511 HERMITAGE SE-2,Governor,NA,DEM,WOLF / FETTERMAN,360,346,14,0
Mercer,1511 HERMITAGE SE-2,Governor,NA,REP,WAGNER / BARTOS,456,443,13,0
Mercer,1511 HERMITAGE SE-2,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,3,3,0,0
Mercer,1511 HERMITAGE SE-2,Governor,NA,LIB,KRAWCHUK / SMITH,6,6,0,0
Mercer,1511 HERMITAGE SE-2,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1511 HERMITAGE SE-2,U.S. House,16,DEM,RON DINICOLA,373,360,13,0
Mercer,1511 HERMITAGE SE-2,U.S. House,16,REP,MIKE KELLY,456,442,14,0
Mercer,1511 HERMITAGE SE-2,U.S. House,16,LIB,EBERT G. BILL BEEMAN,1,1,0,0
Mercer,1511 HERMITAGE SE-2,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1511 HERMITAGE SE-2,State Senate,50,DEM,SUE MULVEY,303,290,13,0
Mercer,1511 HERMITAGE SE-2,State Senate,50,REP,MICHELE BROOKS,525,512,13,0
Mercer,1511 HERMITAGE SE-2,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1511 HERMITAGE SE-2,State House,7,DEM,MARK LONGIETTI,802,775,27,0
Mercer,1511 HERMITAGE SE-2,State House,7,NA,Write-ins,4,4,0,0
Mercer,1512 HERMITAGE SE-3,Registered Voters,NA,NA,NA,995,NA,NA,NA
Mercer,1512 HERMITAGE SE-3,Ballots Cast,NA,NA,NA,656,622,34,0
Mercer,1512 HERMITAGE SE-3,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,147,134,13,0
Mercer,1512 HERMITAGE SE-3,STRAIGHT PARTY,NA,REP,REPUBLICAN,186,178,8,0
Mercer,1512 HERMITAGE SE-3,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1512 HERMITAGE SE-3,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,2,2,0,0
Mercer,1512 HERMITAGE SE-3,U.S. Senate,NA,DEM,BOB CASEY JR.,308,289,19,0
Mercer,1512 HERMITAGE SE-3,U.S. Senate,NA,REP,LOU BARLETTA,338,325,13,0
Mercer,1512 HERMITAGE SE-3,U.S. Senate,NA,GRN,NEAL GALE,2,1,1,0
Mercer,1512 HERMITAGE SE-3,U.S. Senate,NA,LIB,DALE R. KERNS JR.,4,4,0,0
Mercer,1512 HERMITAGE SE-3,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1512 HERMITAGE SE-3,Governor,NA,DEM,WOLF / FETTERMAN,315,295,20,0
Mercer,1512 HERMITAGE SE-3,Governor,NA,REP,WAGNER / BARTOS,329,317,12,0
Mercer,1512 HERMITAGE SE-3,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,1,1,0,0
Mercer,1512 HERMITAGE SE-3,Governor,NA,LIB,KRAWCHUK / SMITH,3,3,0,0
Mercer,1512 HERMITAGE SE-3,Governor,NA,NA,Write-ins,1,1,0,0
Mercer,1512 HERMITAGE SE-3,U.S. House,16,DEM,RON DINICOLA,306,286,20,0
Mercer,1512 HERMITAGE SE-3,U.S. House,16,REP,MIKE KELLY,338,325,13,0
Mercer,1512 HERMITAGE SE-3,U.S. House,16,LIB,EBERT G. BILL BEEMAN,7,7,0,0
Mercer,1512 HERMITAGE SE-3,U.S. House,16,NA,Write-ins,1,1,0,0
Mercer,1512 HERMITAGE SE-3,State Senate,50,DEM,SUE MULVEY,272,253,19,0
Mercer,1512 HERMITAGE SE-3,State Senate,50,REP,MICHELE BROOKS,372,358,14,0
Mercer,1512 HERMITAGE SE-3,State Senate,50,NA,Write-ins,1,1,0,0
Mercer,1512 HERMITAGE SE-3,State House,7,DEM,MARK LONGIETTI,626,592,34,0
Mercer,1512 HERMITAGE SE-3,State House,7,NA,Write-ins,2,2,0,0
Mercer,1513 HERMITAGE SE-4,Registered Voters,NA,NA,NA,980,NA,NA,NA
Mercer,1513 HERMITAGE SE-4,Ballots Cast,NA,NA,NA,630,594,36,0
Mercer,1513 HERMITAGE SE-4,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,135,126,9,0
Mercer,1513 HERMITAGE SE-4,STRAIGHT PARTY,NA,REP,REPUBLICAN,191,179,12,0
Mercer,1513 HERMITAGE SE-4,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1513 HERMITAGE SE-4,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,1,1,0,0
Mercer,1513 HERMITAGE SE-4,U.S. Senate,NA,DEM,BOB CASEY JR.,278,258,20,0
Mercer,1513 HERMITAGE SE-4,U.S. Senate,NA,REP,LOU BARLETTA,336,321,15,0
Mercer,1513 HERMITAGE SE-4,U.S. Senate,NA,GRN,NEAL GALE,3,2,1,0
Mercer,1513 HERMITAGE SE-4,U.S. Senate,NA,LIB,DALE R. KERNS JR.,4,4,0,0
Mercer,1513 HERMITAGE SE-4,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1513 HERMITAGE SE-4,Governor,NA,DEM,WOLF / FETTERMAN,279,258,21,0
Mercer,1513 HERMITAGE SE-4,Governor,NA,REP,WAGNER / BARTOS,339,324,15,0
Mercer,1513 HERMITAGE SE-4,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,1,1,0,0
Mercer,1513 HERMITAGE SE-4,Governor,NA,LIB,KRAWCHUK / SMITH,3,3,0,0
Mercer,1513 HERMITAGE SE-4,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1513 HERMITAGE SE-4,U.S. House,16,DEM,RON DINICOLA,282,262,20,0
Mercer,1513 HERMITAGE SE-4,U.S. House,16,REP,MIKE KELLY,334,318,16,0
Mercer,1513 HERMITAGE SE-4,U.S. House,16,LIB,EBERT G. BILL BEEMAN,5,5,0,0
Mercer,1513 HERMITAGE SE-4,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1513 HERMITAGE SE-4,State Senate,50,DEM,SUE MULVEY,220,202,18,0
Mercer,1513 HERMITAGE SE-4,State Senate,50,REP,MICHELE BROOKS,401,383,18,0
Mercer,1513 HERMITAGE SE-4,State Senate,50,NA,Write-ins,1,1,0,0
Mercer,1513 HERMITAGE SE-4,State House,7,DEM,MARK LONGIETTI,608,572,36,0
Mercer,1513 HERMITAGE SE-4,State House,7,NA,Write-ins,2,2,0,0
Mercer,1601 JACKSON CENTER,Registered Voters,NA,NA,NA,111,NA,NA,NA
Mercer,1601 JACKSON CENTER,Ballots Cast,NA,NA,NA,73,71,2,0
Mercer,1601 JACKSON CENTER,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,11,10,1,0
Mercer,1601 JACKSON CENTER,STRAIGHT PARTY,NA,REP,REPUBLICAN,26,26,0,0
Mercer,1601 JACKSON CENTER,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1601 JACKSON CENTER,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,0,0,0,0
Mercer,1601 JACKSON CENTER,U.S. Senate,NA,DEM,BOB CASEY JR.,33,31,2,0
Mercer,1601 JACKSON CENTER,U.S. Senate,NA,REP,LOU BARLETTA,38,38,0,0
Mercer,1601 JACKSON CENTER,U.S. Senate,NA,GRN,NEAL GALE,1,1,0,0
Mercer,1601 JACKSON CENTER,U.S. Senate,NA,LIB,DALE R. KERNS JR.,0,0,0,0
Mercer,1601 JACKSON CENTER,U.S. Senate,NA,NA,Write-ins,1,1,0,0
Mercer,1601 JACKSON CENTER,Governor,NA,DEM,WOLF / FETTERMAN,33,31,2,0
Mercer,1601 JACKSON CENTER,Governor,NA,REP,WAGNER / BARTOS,39,39,0,0
Mercer,1601 JACKSON CENTER,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,1,1,0,0
Mercer,1601 JACKSON CENTER,Governor,NA,LIB,KRAWCHUK / SMITH,0,0,0,0
Mercer,1601 JACKSON CENTER,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1601 JACKSON CENTER,U.S. House,16,DEM,RON DINICOLA,36,34,2,0
Mercer,1601 JACKSON CENTER,U.S. House,16,REP,MIKE KELLY,36,36,0,0
Mercer,1601 JACKSON CENTER,U.S. House,16,LIB,EBERT G. BILL BEEMAN,1,1,0,0
Mercer,1601 JACKSON CENTER,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1601 JACKSON CENTER,State Senate,50,DEM,SUE MULVEY,26,24,2,0
Mercer,1601 JACKSON CENTER,State Senate,50,REP,MICHELE BROOKS,46,46,0,0
Mercer,1601 JACKSON CENTER,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1601 JACKSON CENTER,State House,8,DEM,LISA BOEVING-LEARNED,31,29,2,0
Mercer,1601 JACKSON CENTER,State House,8,REP,TEDD NESBIT,41,41,0,0
Mercer,1601 JACKSON CENTER,State House,8,NA,Write-ins,0,0,0,0
Mercer,1701 JACKSON TWP,Registered Voters,NA,NA,NA,865,NA,NA,NA
Mercer,1701 JACKSON TWP,Ballots Cast,NA,NA,NA,514,489,25,0
Mercer,1701 JACKSON TWP,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,63,61,2,0
Mercer,1701 JACKSON TWP,STRAIGHT PARTY,NA,REP,REPUBLICAN,238,222,16,0
Mercer,1701 JACKSON TWP,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1701 JACKSON TWP,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,0,0,0,0
Mercer,1701 JACKSON TWP,U.S. Senate,NA,DEM,BOB CASEY JR.,146,142,4,0
Mercer,1701 JACKSON TWP,U.S. Senate,NA,REP,LOU BARLETTA,360,339,21,0
Mercer,1701 JACKSON TWP,U.S. Senate,NA,GRN,NEAL GALE,4,4,0,0
Mercer,1701 JACKSON TWP,U.S. Senate,NA,LIB,DALE R. KERNS JR.,3,3,0,0
Mercer,1701 JACKSON TWP,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1701 JACKSON TWP,Governor,NA,DEM,WOLF / FETTERMAN,146,142,4,0
Mercer,1701 JACKSON TWP,Governor,NA,REP,WAGNER / BARTOS,355,334,21,0
Mercer,1701 JACKSON TWP,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,6,6,0,0
Mercer,1701 JACKSON TWP,Governor,NA,LIB,KRAWCHUK / SMITH,3,3,0,0
Mercer,1701 JACKSON TWP,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1701 JACKSON TWP,U.S. House,16,DEM,RON DINICOLA,141,136,5,0
Mercer,1701 JACKSON TWP,U.S. House,16,REP,MIKE KELLY,361,341,20,0
Mercer,1701 JACKSON TWP,U.S. House,16,LIB,EBERT G. BILL BEEMAN,8,8,0,0
Mercer,1701 JACKSON TWP,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1701 JACKSON TWP,State Senate,50,DEM,SUE MULVEY,110,107,3,0
Mercer,1701 JACKSON TWP,State Senate,50,REP,MICHELE BROOKS,402,380,22,0
Mercer,1701 JACKSON TWP,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1701 JACKSON TWP,State House,8,DEM,LISA BOEVING-LEARNED,130,126,4,0
Mercer,1701 JACKSON TWP,State House,8,REP,TEDD NESBIT,380,359,21,0
Mercer,1701 JACKSON TWP,State House,8,NA,Write-ins,0,0,0,0
Mercer,1801 JAMESTOWN,Registered Voters,NA,NA,NA,431,NA,NA,NA
Mercer,1801 JAMESTOWN,Ballots Cast,NA,NA,NA,236,225,11,0
Mercer,1801 JAMESTOWN,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,39,35,4,0
Mercer,1801 JAMESTOWN,STRAIGHT PARTY,NA,REP,REPUBLICAN,72,70,2,0
Mercer,1801 JAMESTOWN,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1801 JAMESTOWN,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,1,1,0,0
Mercer,1801 JAMESTOWN,U.S. Senate,NA,DEM,BOB CASEY JR.,107,100,7,0
Mercer,1801 JAMESTOWN,U.S. Senate,NA,REP,LOU BARLETTA,121,117,4,0
Mercer,1801 JAMESTOWN,U.S. Senate,NA,GRN,NEAL GALE,1,1,0,0
Mercer,1801 JAMESTOWN,U.S. Senate,NA,LIB,DALE R. KERNS JR.,3,3,0,0
Mercer,1801 JAMESTOWN,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1801 JAMESTOWN,Governor,NA,DEM,WOLF / FETTERMAN,106,98,8,0
Mercer,1801 JAMESTOWN,Governor,NA,REP,WAGNER / BARTOS,123,120,3,0
Mercer,1801 JAMESTOWN,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,0,0,0,0
Mercer,1801 JAMESTOWN,Governor,NA,LIB,KRAWCHUK / SMITH,4,4,0,0
Mercer,1801 JAMESTOWN,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1801 JAMESTOWN,U.S. House,16,DEM,RON DINICOLA,105,98,7,0
Mercer,1801 JAMESTOWN,U.S. House,16,REP,MIKE KELLY,123,119,4,0
Mercer,1801 JAMESTOWN,U.S. House,16,LIB,EBERT G. BILL BEEMAN,5,5,0,0
Mercer,1801 JAMESTOWN,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1801 JAMESTOWN,State Senate,50,DEM,SUE MULVEY,75,69,6,0
Mercer,1801 JAMESTOWN,State Senate,50,REP,MICHELE BROOKS,157,152,5,0
Mercer,1801 JAMESTOWN,State Senate,50,NA,Write-ins,1,1,0,0
Mercer,1801 JAMESTOWN,State House,17,REP,PARKE WENTLING,175,167,8,0
Mercer,1801 JAMESTOWN,State House,17,NA,Write-ins,5,5,0,0
Mercer,1901 JEFFERSON EAST,Registered Voters,NA,NA,NA,533,NA,NA,NA
Mercer,1901 JEFFERSON EAST,Ballots Cast,NA,NA,NA,329,315,14,0
Mercer,1901 JEFFERSON EAST,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,30,29,1,0
Mercer,1901 JEFFERSON EAST,STRAIGHT PARTY,NA,REP,REPUBLICAN,130,124,6,0
Mercer,1901 JEFFERSON EAST,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1901 JEFFERSON EAST,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,0,0,0,0
Mercer,1901 JEFFERSON EAST,U.S. Senate,NA,DEM,BOB CASEY JR.,108,103,5,0
Mercer,1901 JEFFERSON EAST,U.S. Senate,NA,REP,LOU BARLETTA,214,206,8,0
Mercer,1901 JEFFERSON EAST,U.S. Senate,NA,GRN,NEAL GALE,3,2,1,0
Mercer,1901 JEFFERSON EAST,U.S. Senate,NA,LIB,DALE R. KERNS JR.,3,3,0,0
Mercer,1901 JEFFERSON EAST,U.S. Senate,NA,NA,Write-ins,0,0,0,0
