county,precinct,precinct_name,party,office,district,candidate,votes
Centre,76,76 SNOW SHOE EAST,DEM,U.S. Senate,,"BOB CASEY, JR",199.0
Centre,76,76 SNOW SHOE EAST,REP,U.S. Senate,,LOU BARLETTA,252.0
Centre,76,76 SNOW SHOE EAST,GRN,U.S. Senate,,NEAL GALE,3.0
Centre,76,76 SNOW SHOE EAST,LIB,U.S. Senate,,"DALE R KERNS, JR",6.0
Centre,76,76 SNOW SHOE EAST,,U.S. Senate,,WRITE-INS,0.0
Centre,76,76 SNOW SHOE EAST,DEM,Governor,,TOM WOLF,176.0
Centre,76,76 SNOW SHOE EAST,REP,Governor,,SCOTT R WAGNER,281.0
Centre,76,76 SNOW SHOE EAST,GRN,Governor,,PAUL GLOVER,2.0
Centre,76,76 SNOW SHOE EAST,LIB,Governor,,KEN V KRAWCHUK,4.0
Centre,76,76 SNOW SHOE EAST,,Governor,,WRITE-INS,0.0
Centre,76,76 SNOW SHOE EAST,DEM,U.S. House,15.0,SUSAN BOSER,130.0
Centre,76,76 SNOW SHOE EAST,REP,U.S. House,15.0,GLENN GT THOMPSON,331.0
Centre,76,76 SNOW SHOE EAST,,U.S. House,15.0,WRITE-INS,0.0
Centre,76,76 SNOW SHOE EAST,DEM,State Senate,34.0,EZRA NANES,139.0
Centre,76,76 SNOW SHOE EAST,REP,State Senate,34.0,JACOB D CORMAN III,317.0
Centre,76,76 SNOW SHOE EAST,,State Senate,34.0,WRITE-INS,0.0
Centre,76,76 SNOW SHOE EAST,DEM,State House,76.0,MIKE HANNA,220.0
Centre,76,76 SNOW SHOE EAST,REP,State House,76.0,STEPHANIE BOROWICZ,242.0
Centre,76,76 SNOW SHOE EAST,,State House,76.0,WRITE-INS,0.0
Centre,77,77 SNOW SHOE WEST,,Registered Voters,,,350.0
Centre,77,77 SNOW SHOE WEST,,Ballots Cast,,,231.0
Centre,77,77 SNOW SHOE WEST,,VOTER TURNOUT - TOTAL,,,
Centre,77,77 SNOW SHOE WEST,DEM,STRAIGHT PARTY,,DEMOCRATIC,36.0
Centre,77,77 SNOW SHOE WEST,REP,STRAIGHT PARTY,,REPUBLICAN,76.0
Centre,77,77 SNOW SHOE WEST,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,77,77 SNOW SHOE WEST,LIB,STRAIGHT PARTY,,LIBERTARIAN,1.0
Centre,77,77 SNOW SHOE WEST,DEM,U.S. Senate,,"BOB CASEY, JR",95.0
Centre,77,77 SNOW SHOE WEST,REP,U.S. Senate,,LOU BARLETTA,127.0
Centre,77,77 SNOW SHOE WEST,GRN,U.S. Senate,,NEAL GALE,1.0
Centre,77,77 SNOW SHOE WEST,LIB,U.S. Senate,,"DALE R KERNS, JR",6.0
Centre,77,77 SNOW SHOE WEST,,U.S. Senate,,WRITE-INS,0.0
Centre,77,77 SNOW SHOE WEST,DEM,Governor,,TOM WOLF,83.0
Centre,77,77 SNOW SHOE WEST,REP,Governor,,SCOTT R WAGNER,142.0
Centre,77,77 SNOW SHOE WEST,GRN,Governor,,PAUL GLOVER,3.0
Centre,77,77 SNOW SHOE WEST,LIB,Governor,,KEN V KRAWCHUK,3.0
Centre,77,77 SNOW SHOE WEST,,Governor,,WRITE-INS,0.0
Centre,77,77 SNOW SHOE WEST,DEM,U.S. House,15.0,SUSAN BOSER,53.0
Centre,77,77 SNOW SHOE WEST,REP,U.S. House,15.0,GLENN GT THOMPSON,175.0
Centre,77,77 SNOW SHOE WEST,,U.S. House,15.0,WRITE-INS,0.0
Centre,77,77 SNOW SHOE WEST,DEM,State Senate,34.0,EZRA NANES,57.0
Centre,77,77 SNOW SHOE WEST,REP,State Senate,34.0,JACOB D CORMAN III,170.0
Centre,77,77 SNOW SHOE WEST,,State Senate,34.0,WRITE-INS,0.0
Centre,77,77 SNOW SHOE WEST,DEM,State House,76.0,MIKE HANNA,116.0
Centre,77,77 SNOW SHOE WEST,REP,State House,76.0,STEPHANIE BOROWICZ,112.0
Centre,77,77 SNOW SHOE WEST,,State House,76.0,WRITE-INS,0.0
Centre,78,78 SPRING NORTH,,Registered Voters,,,1366.0
Centre,78,78 SPRING NORTH,,Ballots Cast,,,903.0
Centre,78,78 SPRING NORTH,,VOTER TURNOUT - TOTAL,,,
Centre,78,78 SPRING NORTH,DEM,STRAIGHT PARTY,,DEMOCRATIC,189.0
Centre,78,78 SPRING NORTH,REP,STRAIGHT PARTY,,REPUBLICAN,246.0
Centre,78,78 SPRING NORTH,GRN,STRAIGHT PARTY,,GREEN,1.0
Centre,78,78 SPRING NORTH,LIB,STRAIGHT PARTY,,LIBERTARIAN,1.0
Centre,78,78 SPRING NORTH,DEM,U.S. Senate,,"BOB CASEY, JR",446.0
Centre,78,78 SPRING NORTH,REP,U.S. Senate,,LOU BARLETTA,430.0
Centre,78,78 SPRING NORTH,GRN,U.S. Senate,,NEAL GALE,6.0
Centre,78,78 SPRING NORTH,LIB,U.S. Senate,,"DALE R KERNS, JR",16.0
Centre,78,78 SPRING NORTH,,U.S. Senate,,WRITE-INS,0.0
Centre,78,78 SPRING NORTH,DEM,Governor,,TOM WOLF,464.0
Centre,78,78 SPRING NORTH,REP,Governor,,SCOTT R WAGNER,426.0
Centre,78,78 SPRING NORTH,GRN,Governor,,PAUL GLOVER,3.0
Centre,78,78 SPRING NORTH,LIB,Governor,,KEN V KRAWCHUK,9.0
Centre,78,78 SPRING NORTH,,Governor,,WRITE-INS,0.0
Centre,78,78 SPRING NORTH,DEM,U.S. House,15.0,SUSAN BOSER,397.0
Centre,78,78 SPRING NORTH,REP,U.S. House,15.0,GLENN GT THOMPSON,502.0
Centre,78,78 SPRING NORTH,,U.S. House,15.0,WRITE-INS,2.0
Centre,78,78 SPRING NORTH,DEM,State Senate,34.0,EZRA NANES,384.0
Centre,78,78 SPRING NORTH,REP,State Senate,34.0,JACOB D CORMAN III,510.0
Centre,78,78 SPRING NORTH,,State Senate,34.0,WRITE-INS,1.0
Centre,78,78 SPRING NORTH,DEM,State House,171.0,ERIN MCCRACKEN,342.0
Centre,78,78 SPRING NORTH,REP,State House,171.0,KERRY A BENNINGHOFF,559.0
Centre,78,78 SPRING NORTH,,State House,171.0,WRITE-INS,1.0
Centre,79,79 SPRING SOUTH,,Registered Voters,,,1010.0
Centre,79,79 SPRING SOUTH,,Ballots Cast,,,619.0
Centre,79,79 SPRING SOUTH,,VOTER TURNOUT - TOTAL,,,
Centre,79,79 SPRING SOUTH,DEM,STRAIGHT PARTY,,DEMOCRATIC,96.0
Centre,79,79 SPRING SOUTH,REP,STRAIGHT PARTY,,REPUBLICAN,166.0
Centre,79,79 SPRING SOUTH,GRN,STRAIGHT PARTY,,GREEN,1.0
Centre,79,79 SPRING SOUTH,LIB,STRAIGHT PARTY,,LIBERTARIAN,5.0
Centre,79,79 SPRING SOUTH,DEM,U.S. Senate,,"BOB CASEY, JR",286.0
Centre,79,79 SPRING SOUTH,REP,U.S. Senate,,LOU BARLETTA,301.0
Centre,79,79 SPRING SOUTH,GRN,U.S. Senate,,NEAL GALE,10.0
Centre,79,79 SPRING SOUTH,LIB,U.S. Senate,,"DALE R KERNS, JR",18.0
Centre,79,79 SPRING SOUTH,,U.S. Senate,,WRITE-INS,0.0
Centre,79,79 SPRING SOUTH,DEM,Governor,,TOM WOLF,287.0
Centre,79,79 SPRING SOUTH,REP,Governor,,SCOTT R WAGNER,309.0
Centre,79,79 SPRING SOUTH,GRN,Governor,,PAUL GLOVER,6.0
Centre,79,79 SPRING SOUTH,LIB,Governor,,KEN V KRAWCHUK,13.0
Centre,79,79 SPRING SOUTH,,Governor,,WRITE-INS,0.0
Centre,79,79 SPRING SOUTH,DEM,U.S. House,15.0,SUSAN BOSER,245.0
Centre,79,79 SPRING SOUTH,REP,U.S. House,15.0,GLENN GT THOMPSON,369.0
Centre,79,79 SPRING SOUTH,,U.S. House,15.0,WRITE-INS,0.0
Centre,79,79 SPRING SOUTH,DEM,State Senate,34.0,EZRA NANES,254.0
Centre,79,79 SPRING SOUTH,REP,State Senate,34.0,JACOB D CORMAN III,358.0
Centre,79,79 SPRING SOUTH,,State Senate,34.0,WRITE-INS,1.0
Centre,79,79 SPRING SOUTH,DEM,State House,171.0,ERIN MCCRACKEN,196.0
Centre,79,79 SPRING SOUTH,REP,State House,171.0,KERRY A BENNINGHOFF,422.0
Centre,79,79 SPRING SOUTH,,State House,171.0,WRITE-INS,0.0
Centre,80,80 SPRING WEST,,Registered Voters,,,643.0
Centre,80,80 SPRING WEST,,Ballots Cast,,,373.0
Centre,80,80 SPRING WEST,,VOTER TURNOUT - TOTAL,,,
Centre,80,80 SPRING WEST,DEM,STRAIGHT PARTY,,DEMOCRATIC,77.0
Centre,80,80 SPRING WEST,REP,STRAIGHT PARTY,,REPUBLICAN,130.0
Centre,80,80 SPRING WEST,GRN,STRAIGHT PARTY,,GREEN,1.0
Centre,80,80 SPRING WEST,LIB,STRAIGHT PARTY,,LIBERTARIAN,2.0
Centre,80,80 SPRING WEST,DEM,U.S. Senate,,"BOB CASEY, JR",169.0
Centre,80,80 SPRING WEST,REP,U.S. Senate,,LOU BARLETTA,184.0
Centre,80,80 SPRING WEST,GRN,U.S. Senate,,NEAL GALE,2.0
Centre,80,80 SPRING WEST,LIB,U.S. Senate,,"DALE R KERNS, JR",15.0
Centre,80,80 SPRING WEST,,U.S. Senate,,WRITE-INS,0.0
Centre,80,80 SPRING WEST,DEM,Governor,,TOM WOLF,151.0
Centre,80,80 SPRING WEST,REP,Governor,,SCOTT R WAGNER,202.0
Centre,80,80 SPRING WEST,GRN,Governor,,PAUL GLOVER,5.0
Centre,80,80 SPRING WEST,LIB,Governor,,KEN V KRAWCHUK,13.0
Centre,80,80 SPRING WEST,,Governor,,WRITE-INS,0.0
Centre,80,80 SPRING WEST,DEM,U.S. House,15.0,SUSAN BOSER,130.0
Centre,80,80 SPRING WEST,REP,U.S. House,15.0,GLENN GT THOMPSON,242.0
Centre,80,80 SPRING WEST,,U.S. House,15.0,WRITE-INS,0.0
Centre,80,80 SPRING WEST,DEM,State Senate,34.0,EZRA NANES,141.0
Centre,80,80 SPRING WEST,REP,State Senate,34.0,JACOB D CORMAN III,230.0
Centre,80,80 SPRING WEST,,State Senate,34.0,WRITE-INS,0.0
Centre,80,80 SPRING WEST,DEM,State House,171.0,ERIN MCCRACKEN,117.0
Centre,80,80 SPRING WEST,REP,State House,171.0,KERRY A BENNINGHOFF,254.0
Centre,80,80 SPRING WEST,,State House,171.0,WRITE-INS,0.0
Centre,81,81 TAYLOR,,Registered Voters,,,518.0
Centre,81,81 TAYLOR,,Ballots Cast,,,363.0
Centre,81,81 TAYLOR,,VOTER TURNOUT - TOTAL,,,
Centre,81,81 TAYLOR,DEM,STRAIGHT PARTY,,DEMOCRATIC,50.0
Centre,81,81 TAYLOR,REP,STRAIGHT PARTY,,REPUBLICAN,186.0
Centre,81,81 TAYLOR,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,81,81 TAYLOR,LIB,STRAIGHT PARTY,,LIBERTARIAN,1.0
Centre,81,81 TAYLOR,DEM,U.S. Senate,,"BOB CASEY, JR",96.0
Centre,81,81 TAYLOR,REP,U.S. Senate,,LOU BARLETTA,256.0
Centre,81,81 TAYLOR,GRN,U.S. Senate,,NEAL GALE,1.0
Centre,81,81 TAYLOR,LIB,U.S. Senate,,"DALE R KERNS, JR",7.0
Centre,81,81 TAYLOR,,U.S. Senate,,WRITE-INS,0.0
Centre,81,81 TAYLOR,DEM,Governor,,TOM WOLF,98.0
Centre,81,81 TAYLOR,REP,Governor,,SCOTT R WAGNER,259.0
Centre,81,81 TAYLOR,GRN,Governor,,PAUL GLOVER,0.0
Centre,81,81 TAYLOR,LIB,Governor,,KEN V KRAWCHUK,5.0
Centre,81,81 TAYLOR,,Governor,,WRITE-INS,0.0
Centre,81,81 TAYLOR,DEM,U.S. House,15.0,SUSAN BOSER,75.0
Centre,81,81 TAYLOR,REP,U.S. House,15.0,GLENN GT THOMPSON,284.0
Centre,81,81 TAYLOR,,U.S. House,15.0,WRITE-INS,0.0
Centre,81,81 TAYLOR,DEM,State Senate,34.0,EZRA NANES,76.0
Centre,81,81 TAYLOR,REP,State Senate,34.0,JACOB D CORMAN III,281.0
Centre,81,81 TAYLOR,,State Senate,34.0,WRITE-INS,0.0
Centre,81,81 TAYLOR,DEM,State House,81.0,RICK ROGERS,74.0
Centre,81,81 TAYLOR,REP,State House,81.0,RICH IRVIN,271.0
Centre,81,81 TAYLOR,LIB,State House,81.0,JOSEPH P SOLOSKI,14.0
Centre,81,81 TAYLOR,,State House,81.0,WRITE-INS,0.0
Centre,82,82 UNION,,Registered Voters,,,905.0
Centre,82,82 UNION,,Ballots Cast,,,648.0
Centre,82,82 UNION,,VOTER TURNOUT - TOTAL,,,
Centre,82,82 UNION,DEM,STRAIGHT PARTY,,DEMOCRATIC,66.0
Centre,82,82 UNION,REP,STRAIGHT PARTY,,REPUBLICAN,266.0
Centre,82,82 UNION,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,82,82 UNION,LIB,STRAIGHT PARTY,,LIBERTARIAN,1.0
Centre,82,82 UNION,DEM,U.S. Senate,,"BOB CASEY, JR",193.0
Centre,82,82 UNION,REP,U.S. Senate,,LOU BARLETTA,442.0
Centre,82,82 UNION,GRN,U.S. Senate,,NEAL GALE,6.0
Centre,82,82 UNION,LIB,U.S. Senate,,"DALE R KERNS, JR",4.0
Centre,82,82 UNION,,U.S. Senate,,WRITE-INS,0.0
Centre,82,82 UNION,DEM,Governor,,TOM WOLF,177.0
Centre,82,82 UNION,REP,Governor,,SCOTT R WAGNER,457.0
Centre,82,82 UNION,GRN,Governor,,PAUL GLOVER,6.0
Centre,82,82 UNION,LIB,Governor,,KEN V KRAWCHUK,2.0
Centre,82,82 UNION,,Governor,,WRITE-INS,0.0
Centre,82,82 UNION,DEM,U.S. House,15.0,SUSAN BOSER,136.0
Centre,82,82 UNION,REP,U.S. House,15.0,GLENN GT THOMPSON,509.0
Centre,82,82 UNION,,U.S. House,15.0,WRITE-INS,0.0
Centre,82,82 UNION,DEM,State Senate,34.0,EZRA NANES,144.0
Centre,82,82 UNION,REP,State Senate,34.0,JACOB D CORMAN III,498.0
Centre,82,82 UNION,,State Senate,34.0,WRITE-INS,0.0
Centre,82,82 UNION,DEM,State House,76.0,MIKE HANNA,219.0
Centre,82,82 UNION,REP,State House,76.0,STEPHANIE BOROWICZ,427.0
Centre,82,82 UNION,,State House,76.0,WRITE-INS,0.0
Centre,83,83 WALKER EAST,,Registered Voters,,,1101.0
Centre,83,83 WALKER EAST,,Ballots Cast,,,691.0
Centre,83,83 WALKER EAST,,VOTER TURNOUT - TOTAL,,,
Centre,83,83 WALKER EAST,DEM,STRAIGHT PARTY,,DEMOCRATIC,73.0
Centre,83,83 WALKER EAST,REP,STRAIGHT PARTY,,REPUBLICAN,251.0
Centre,83,83 WALKER EAST,GRN,STRAIGHT PARTY,,GREEN,1.0
Centre,83,83 WALKER EAST,LIB,STRAIGHT PARTY,,LIBERTARIAN,5.0
Centre,83,83 WALKER EAST,DEM,U.S. Senate,,"BOB CASEY, JR",246.0
Centre,83,83 WALKER EAST,REP,U.S. Senate,,LOU BARLETTA,424.0
Centre,83,83 WALKER EAST,GRN,U.S. Senate,,NEAL GALE,6.0
Centre,83,83 WALKER EAST,LIB,U.S. Senate,,"DALE R KERNS, JR",10.0
Centre,83,83 WALKER EAST,,U.S. Senate,,WRITE-INS,0.0
Centre,83,83 WALKER EAST,DEM,Governor,,TOM WOLF,231.0
Centre,83,83 WALKER EAST,REP,Governor,,SCOTT R WAGNER,437.0
Centre,83,83 WALKER EAST,GRN,Governor,,PAUL GLOVER,8.0
Centre,83,83 WALKER EAST,LIB,Governor,,KEN V KRAWCHUK,9.0
Centre,83,83 WALKER EAST,,Governor,,WRITE-INS,2.0
Centre,83,83 WALKER EAST,DEM,U.S. House,15.0,SUSAN BOSER,177.0
Centre,83,83 WALKER EAST,REP,U.S. House,15.0,GLENN GT THOMPSON,513.0
Centre,83,83 WALKER EAST,,U.S. House,15.0,WRITE-INS,0.0
Centre,83,83 WALKER EAST,DEM,State Senate,34.0,EZRA NANES,181.0
Centre,83,83 WALKER EAST,REP,State Senate,34.0,JACOB D CORMAN III,502.0
Centre,83,83 WALKER EAST,,State Senate,34.0,WRITE-INS,0.0
Centre,83,83 WALKER EAST,DEM,State House,171.0,ERIN MCCRACKEN,150.0
Centre,83,83 WALKER EAST,REP,State House,171.0,KERRY A BENNINGHOFF,536.0
Centre,83,83 WALKER EAST,,State House,171.0,WRITE-INS,1.0
Centre,84,84 WALKER WEST,,Registered Voters,,,2068.0
Centre,84,84 WALKER WEST,,Ballots Cast,,,1387.0
Centre,84,84 WALKER WEST,,VOTER TURNOUT - TOTAL,,,
Centre,84,84 WALKER WEST,DEM,STRAIGHT PARTY,,DEMOCRATIC,231.0
Centre,84,84 WALKER WEST,REP,STRAIGHT PARTY,,REPUBLICAN,440.0
Centre,84,84 WALKER WEST,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,84,84 WALKER WEST,LIB,STRAIGHT PARTY,,LIBERTARIAN,2.0
Centre,84,84 WALKER WEST,DEM,U.S. Senate,,"BOB CASEY, JR",593.0
Centre,84,84 WALKER WEST,REP,U.S. Senate,,LOU BARLETTA,766.0
Centre,84,84 WALKER WEST,GRN,U.S. Senate,,NEAL GALE,2.0
Centre,84,84 WALKER WEST,LIB,U.S. Senate,,"DALE R KERNS, JR",16.0
Centre,84,84 WALKER WEST,,U.S. Senate,,WRITE-INS,0.0
Centre,84,84 WALKER WEST,DEM,Governor,,TOM WOLF,590.0
Centre,84,84 WALKER WEST,REP,Governor,,SCOTT R WAGNER,773.0
Centre,84,84 WALKER WEST,GRN,Governor,,PAUL GLOVER,8.0
Centre,84,84 WALKER WEST,LIB,Governor,,KEN V KRAWCHUK,13.0
Centre,84,84 WALKER WEST,,Governor,,WRITE-INS,0.0
Centre,84,84 WALKER WEST,DEM,U.S. House,15.0,SUSAN BOSER,468.0
Centre,84,84 WALKER WEST,REP,U.S. House,15.0,GLENN GT THOMPSON,912.0
Centre,84,84 WALKER WEST,,U.S. House,15.0,WRITE-INS,0.0
Centre,84,84 WALKER WEST,DEM,State Senate,34.0,EZRA NANES,470.0
Centre,84,84 WALKER WEST,REP,State Senate,34.0,JACOB D CORMAN III,905.0
Centre,84,84 WALKER WEST,,State Senate,34.0,WRITE-INS,2.0
Centre,84,84 WALKER WEST,DEM,State House,171.0,ERIN MCCRACKEN,423.0
Centre,84,84 WALKER WEST,REP,State House,171.0,KERRY A BENNINGHOFF,958.0
Centre,84,84 WALKER WEST,,State House,171.0,WRITE-INS,0.0
Centre,85,85 WORTH,,Registered Voters,,,521.0
Centre,85,85 WORTH,,Ballots Cast,,,354.0
Centre,85,85 WORTH,,VOTER TURNOUT - TOTAL,,,
Centre,85,85 WORTH,DEM,STRAIGHT PARTY,,DEMOCRATIC,40.0
Centre,85,85 WORTH,REP,STRAIGHT PARTY,,REPUBLICAN,156.0
Centre,85,85 WORTH,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,85,85 WORTH,LIB,STRAIGHT PARTY,,LIBERTARIAN,1.0
Centre,85,85 WORTH,DEM,U.S. Senate,,"BOB CASEY, JR",106.0
Centre,85,85 WORTH,REP,U.S. Senate,,LOU BARLETTA,242.0
Centre,85,85 WORTH,GRN,U.S. Senate,,NEAL GALE,0.0
Centre,85,85 WORTH,LIB,U.S. Senate,,"DALE R KERNS, JR",4.0
Centre,85,85 WORTH,,U.S. Senate,,WRITE-INS,0.0
Centre,85,85 WORTH,DEM,Governor,,TOM WOLF,98.0
Centre,85,85 WORTH,REP,Governor,,SCOTT R WAGNER,251.0
Centre,85,85 WORTH,GRN,Governor,,PAUL GLOVER,1.0
Centre,85,85 WORTH,LIB,Governor,,KEN V KRAWCHUK,3.0
Centre,85,85 WORTH,,Governor,,WRITE-INS,0.0
Centre,85,85 WORTH,DEM,U.S. House,15.0,SUSAN BOSER,87.0
Centre,85,85 WORTH,REP,U.S. House,15.0,GLENN GT THOMPSON,265.0
Centre,85,85 WORTH,,U.S. House,15.0,WRITE-INS,0.0
Centre,85,85 WORTH,DEM,State Senate,34.0,EZRA NANES,85.0
Centre,85,85 WORTH,REP,State Senate,34.0,JACOB D CORMAN III,265.0
Centre,85,85 WORTH,,State Senate,34.0,WRITE-INS,0.0
Centre,85,85 WORTH,DEM,State House,81.0,RICK ROGERS,90.0
Centre,85,85 WORTH,REP,State House,81.0,RICH IRVIN,253.0
Centre,85,85 WORTH,LIB,State House,81.0,JOSEPH P SOLOSKI,9.0
Centre,85,85 WORTH,,State House,81.0,WRITE-INS,0.0
Centre,86,86 SPRING EAST,,Registered Voters,,,1187.0
Centre,86,86 SPRING EAST,,Ballots Cast,,,766.0
Centre,86,86 SPRING EAST,,VOTER TURNOUT - TOTAL,,,
Centre,86,86 SPRING EAST,DEM,STRAIGHT PARTY,,DEMOCRATIC,115.0
Centre,86,86 SPRING EAST,REP,STRAIGHT PARTY,,REPUBLICAN,245.0
Centre,86,86 SPRING EAST,GRN,STRAIGHT PARTY,,GREEN,1.0
Centre,86,86 SPRING EAST,LIB,STRAIGHT PARTY,,LIBERTARIAN,1.0
Centre,86,86 SPRING EAST,DEM,U.S. Senate,,"BOB CASEY, JR",314.0
Centre,86,86 SPRING EAST,REP,U.S. Senate,,LOU BARLETTA,431.0
Centre,86,86 SPRING EAST,GRN,U.S. Senate,,NEAL GALE,5.0
Centre,86,86 SPRING EAST,LIB,U.S. Senate,,"DALE R KERNS, JR",9.0
Centre,86,86 SPRING EAST,,U.S. Senate,,WRITE-INS,0.0
Centre,86,86 SPRING EAST,DEM,Governor,,TOM WOLF,301.0
Centre,86,86 SPRING EAST,REP,Governor,,SCOTT R WAGNER,439.0
Centre,86,86 SPRING EAST,GRN,Governor,,PAUL GLOVER,10.0
Centre,86,86 SPRING EAST,LIB,Governor,,KEN V KRAWCHUK,9.0
Centre,86,86 SPRING EAST,,Governor,,WRITE-INS,0.0
Centre,86,86 SPRING EAST,DEM,U.S. House,15.0,SUSAN BOSER,246.0
Centre,86,86 SPRING EAST,REP,U.S. House,15.0,GLENN GT THOMPSON,514.0
Centre,86,86 SPRING EAST,,U.S. House,15.0,WRITE-INS,3.0
Centre,86,86 SPRING EAST,DEM,State Senate,34.0,EZRA NANES,243.0
Centre,86,86 SPRING EAST,REP,State Senate,34.0,JACOB D CORMAN III,509.0
Centre,86,86 SPRING EAST,,State Senate,34.0,WRITE-INS,3.0
Centre,86,86 SPRING EAST,DEM,State House,171.0,ERIN MCCRACKEN,212.0
Centre,86,86 SPRING EAST,REP,State House,171.0,KERRY A BENNINGHOFF,546.0
Centre,86,86 SPRING EAST,,State House,171.0,WRITE-INS,4.0
Centre,87,87 SPRING SOUTHWEST,,Registered Voters,,,1220.0
Centre,87,87 SPRING SOUTHWEST,,Ballots Cast,,,757.0
Centre,87,87 SPRING SOUTHWEST,,VOTER TURNOUT - TOTAL,,,
Centre,87,87 SPRING SOUTHWEST,DEM,STRAIGHT PARTY,,DEMOCRATIC,151.0
Centre,87,87 SPRING SOUTHWEST,REP,STRAIGHT PARTY,,REPUBLICAN,225.0
Centre,87,87 SPRING SOUTHWEST,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,87,87 SPRING SOUTHWEST,LIB,STRAIGHT PARTY,,LIBERTARIAN,0.0
Centre,87,87 SPRING SOUTHWEST,DEM,U.S. Senate,,"BOB CASEY, JR",376.0
Centre,87,87 SPRING SOUTHWEST,REP,U.S. Senate,,LOU BARLETTA,354.0
Centre,87,87 SPRING SOUTHWEST,GRN,U.S. Senate,,NEAL GALE,12.0
Centre,87,87 SPRING SOUTHWEST,LIB,U.S. Senate,,"DALE R KERNS, JR",12.0
Centre,87,87 SPRING SOUTHWEST,,U.S. Senate,,WRITE-INS,0.0
Centre,87,87 SPRING SOUTHWEST,DEM,Governor,,TOM WOLF,389.0
Centre,87,87 SPRING SOUTHWEST,REP,Governor,,SCOTT R WAGNER,337.0
Centre,87,87 SPRING SOUTHWEST,GRN,Governor,,PAUL GLOVER,13.0
Centre,87,87 SPRING SOUTHWEST,LIB,Governor,,KEN V KRAWCHUK,15.0
Centre,87,87 SPRING SOUTHWEST,,Governor,,WRITE-INS,0.0
Centre,87,87 SPRING SOUTHWEST,DEM,U.S. House,15.0,SUSAN BOSER,313.0
Centre,87,87 SPRING SOUTHWEST,REP,U.S. House,15.0,GLENN GT THOMPSON,439.0
Centre,87,87 SPRING SOUTHWEST,,U.S. House,15.0,WRITE-INS,1.0
Centre,87,87 SPRING SOUTHWEST,DEM,State Senate,34.0,EZRA NANES,331.0
Centre,87,87 SPRING SOUTHWEST,REP,State Senate,34.0,JACOB D CORMAN III,422.0
Centre,87,87 SPRING SOUTHWEST,,State Senate,34.0,WRITE-INS,0.0
Centre,87,87 SPRING SOUTHWEST,DEM,State House,171.0,ERIN MCCRACKEN,300.0
Centre,87,87 SPRING SOUTHWEST,REP,State House,171.0,KERRY A BENNINGHOFF,456.0
Centre,87,87 SPRING SOUTHWEST,,State House,171.0,WRITE-INS,0.0
Centre,88,88 FERGUSON NORTH 3,,Registered Voters,,,1354.0
Centre,88,88 FERGUSON NORTH 3,,Ballots Cast,,,891.0
Centre,88,88 FERGUSON NORTH 3,,VOTER TURNOUT - TOTAL,,,
Centre,88,88 FERGUSON NORTH 3,DEM,STRAIGHT PARTY,,DEMOCRATIC,327.0
Centre,88,88 FERGUSON NORTH 3,REP,STRAIGHT PARTY,,REPUBLICAN,153.0
Centre,88,88 FERGUSON NORTH 3,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,88,88 FERGUSON NORTH 3,LIB,STRAIGHT PARTY,,LIBERTARIAN,2.0
Centre,88,88 FERGUSON NORTH 3,DEM,U.S. Senate,,"BOB CASEY, JR",628.0
Centre,88,88 FERGUSON NORTH 3,REP,U.S. Senate,,LOU BARLETTA,242.0
Centre,88,88 FERGUSON NORTH 3,GRN,U.S. Senate,,NEAL GALE,7.0
Centre,88,88 FERGUSON NORTH 3,LIB,U.S. Senate,,"DALE R KERNS, JR",14.0
Centre,88,88 FERGUSON NORTH 3,,U.S. Senate,,WRITE-INS,0.0
Centre,88,88 FERGUSON NORTH 3,DEM,Governor,,TOM WOLF,642.0
Centre,88,88 FERGUSON NORTH 3,REP,Governor,,SCOTT R WAGNER,230.0
Centre,88,88 FERGUSON NORTH 3,GRN,Governor,,PAUL GLOVER,3.0
Centre,88,88 FERGUSON NORTH 3,LIB,Governor,,KEN V KRAWCHUK,12.0
Centre,88,88 FERGUSON NORTH 3,,Governor,,WRITE-INS,2.0
Centre,88,88 FERGUSON NORTH 3,DEM,U.S. House,12.0,MARC FRIEDENBERG,630.0
Centre,88,88 FERGUSON NORTH 3,REP,U.S. House,12.0,TOM MARINO,256.0
Centre,88,88 FERGUSON NORTH 3,,U.S. House,12.0,WRITE-INS,1.0
Centre,88,88 FERGUSON NORTH 3,DEM,State Senate,34.0,EZRA NANES,610.0
Centre,88,88 FERGUSON NORTH 3,REP,State Senate,34.0,JACOB D CORMAN III,274.0
Centre,88,88 FERGUSON NORTH 3,,State Senate,34.0,WRITE-INS,1.0
Centre,88,88 FERGUSON NORTH 3,DEM,State House,171.0,ERIN MCCRACKEN,571.0
Centre,88,88 FERGUSON NORTH 3,REP,State House,171.0,KERRY A BENNINGHOFF,314.0
Centre,88,88 FERGUSON NORTH 3,,State House,171.0,WRITE-INS,1.0
Centre,89,89 FERGUSON WEST CENTRAL,,Registered Voters,,,1415.0
Centre,89,89 FERGUSON WEST CENTRAL,,Ballots Cast,,,1018.0
