county,state_precinct_id,precinct,office,district,party,candidate,votes
Indiana,10006,CENTER 2,State House,62,DEM,Logan Dellafiora,251
Indiana,10009,CENTER 3,State House,62,DEM,Logan Dellafiora,442
Indiana,11003,CHERRYHILL 1,State House,62,DEM,Logan Dellafiora,221
Indiana,11006,CHERRYHILL 2,State House,62,DEM,Logan Dellafiora,91
Indiana,13003,CLYMER 1,State House,62,DEM,Logan Dellafiora,156
Indiana,15000,CREEKSIDE,State House,62,DEM,Logan Dellafiora,44
Indiana,35003,EAST WHEATFIELD 1,State House,62,DEM,Logan Dellafiora,163
Indiana,35006,EAST WHEATFIELD 2,State House,62,DEM,Logan Dellafiora,91
Indiana,19003,HOMER CITY 1,State House,62,DEM,Logan Dellafiora,216
Indiana,19006,HOMER CITY 2,State House,62,DEM,Logan Dellafiora,110
Indiana,20010,INDIANA 1,State House,62,DEM,Logan Dellafiora,353
Indiana,20021,INDIANA 2 1,State House,62,DEM,Logan Dellafiora,201
Indiana,20022,INDIANA 2 2,State House,62,DEM,Logan Dellafiora,321
Indiana,20031,INDIANA 3 1,State House,62,DEM,Logan Dellafiora,265
Indiana,20032,INDIANA 3 2,State House,62,DEM,Logan Dellafiora,419
Indiana,20034,INDIANA 3 4,State House,62,DEM,Logan Dellafiora,184
Indiana,20040,INDIANA 4,State House,62,DEM,Logan Dellafiora,302
Indiana,28003,PINE 1,State House,62,DEM,Logan Dellafiora,69
Indiana,28006,PINE 2,State House,62,DEM,Logan Dellafiora,78
Indiana,28009,PINE 3,State House,62,DEM,Logan Dellafiora,65
Indiana,32000,SHELOCTA,State House,62,DEM,Logan Dellafiora,5
Indiana,34000,WASHINGTON,State House,62,DEM,Logan Dellafiora,146
Indiana,36003,WEST WHEATFIELD 1,State House,62,DEM,Logan Dellafiora,133
Indiana,36006,WEST WHEATFIELD 2,State House,62,DEM,Logan Dellafiora,129
Indiana,37010,WHITE 1,State House,62,DEM,Logan Dellafiora,319
Indiana,37020,WHITE 2,State House,62,DEM,Logan Dellafiora,484
Indiana,37031,WHITE 3 1,State House,62,DEM,Logan Dellafiora,335
Indiana,37032,WHITE 3 2,State House,62,DEM,Logan Dellafiora,372
Indiana,37033,WHITE 3 3,State House,62,DEM,Logan Dellafiora,363
Indiana,37040,WHITE 4,State House,62,DEM,Logan Dellafiora,369
Indiana,37060,WHITE 6,State House,62,DEM,Logan Dellafiora,231
Indiana,1000,ARMAGH,State House,62,REP,Jim Struzzi,29
Indiana,2003,ARMSTRONG 1,State House,62,REP,Jim Struzzi,252
Indiana,2006,ARMSTRONG 2,State House,62,REP,Jim Struzzi,658
Indiana,5010,BLAIRSVILLE 1,State House,62,REP,Jim Struzzi,227
Indiana,5020,BLAIRSVILLE 2,State House,62,REP,Jim Struzzi,220
Indiana,5030,BLAIRSVILLE 3,State House,62,REP,Jim Struzzi,214
Indiana,6000,BRUSH VALLEY,State House,62,REP,Jim Struzzi,435
Indiana,7003,BUFFINGTON 1,State House,62,REP,Jim Struzzi,269
Indiana,7006,BUFFINGTON 2,State House,62,REP,Jim Struzzi,88
Indiana,8003,BURRELL 1,State House,62,REP,Jim Struzzi,264
Indiana,8006,BURRELL 2,State House,62,REP,Jim Struzzi,454
Indiana,10003,CENTER 1,State House,62,REP,Jim Struzzi,302
Indiana,10006,CENTER 2,State House,62,REP,Jim Struzzi,205
Indiana,10009,CENTER 3,State House,62,REP,Jim Struzzi,409
Indiana,11003,CHERRYHILL 1,State House,62,REP,Jim Struzzi,501
Indiana,11006,CHERRYHILL 2,State House,62,REP,Jim Struzzi,244
Indiana,13003,CLYMER 1,State House,62,REP,Jim Struzzi,259
Indiana,15000,CREEKSIDE,State House,62,REP,Jim Struzzi,53
Indiana,35003,EAST WHEATFIELD 1,State House,62,REP,Jim Struzzi,342
Indiana,35006,EAST WHEATFIELD 2,State House,62,REP,Jim Struzzi,223
Indiana,19003,HOMER CITY 1,State House,62,REP,Jim Struzzi,180
Indiana,19006,HOMER CITY 2,State House,62,REP,Jim Struzzi,121
Indiana,20010,INDIANA 1,State House,62,REP,Jim Struzzi,322
Indiana,20021,INDIANA 2 1,State House,62,REP,Jim Struzzi,171
Indiana,20022,INDIANA 2 2,State House,62,REP,Jim Struzzi,261
Indiana,20031,INDIANA 3 1,State House,62,REP,Jim Struzzi,62
Indiana,20032,INDIANA 3 2,State House,62,REP,Jim Struzzi,172
Indiana,20034,INDIANA 3 4,State House,62,REP,Jim Struzzi,148
Indiana,20040,INDIANA 4,State House,62,REP,Jim Struzzi,225
Indiana,28003,PINE 1,State House,62,REP,Jim Struzzi,229
Indiana,28006,PINE 2,State House,62,REP,Jim Struzzi,94
Indiana,28009,PINE 3,State House,62,REP,Jim Struzzi,100
Indiana,32000,SHELOCTA,State House,62,REP,Jim Struzzi,28
Indiana,34000,WASHINGTON,State House,62,REP,Jim Struzzi,487
Indiana,36003,WEST WHEATFIELD 1,State House,62,REP,Jim Struzzi,252
Indiana,36006,WEST WHEATFIELD 2,State House,62,REP,Jim Struzzi,268
Indiana,37010,WHITE 1,State House,62,REP,Jim Struzzi,603
Indiana,37020,WHITE 2,State House,62,REP,Jim Struzzi,828
Indiana,37031,WHITE 3 1,State House,62,REP,Jim Struzzi,474
Indiana,37032,WHITE 3 2,State House,62,REP,Jim Struzzi,422
Indiana,37033,WHITE 3 3,State House,62,REP,Jim Struzzi,331
Indiana,37040,WHITE 4,State House,62,REP,Jim Struzzi,526
Indiana,37060,WHITE 6,State House,62,REP,Jim Struzzi,369
Indiana,3003,BANKS 1,State House,66,DEM,Kerith Strano Taylor,37
Indiana,9003,CANOE,State House,66,DEM,Kerith Strano Taylor,82
Indiana,12000,CHERRY TREE,State House,66,DEM,Kerith Strano Taylor,16
Indiana,22000,EAST MAHONING,State House,66,DEM,Kerith Strano Taylor,57
Indiana,15500,ERNEST,State House,66,DEM,Kerith Strano Taylor,45
Indiana,16000,GLEN CAMPBELL,State House,66,DEM,Kerith Strano Taylor,22
Indiana,17003,GRANT,State House,66,DEM,Kerith Strano Taylor,49
Indiana,18003,GREEN 1,State House,66,DEM,Kerith Strano Taylor,93
Indiana,18006,GREEN 2,State House,66,DEM,Kerith Strano Taylor,104
Indiana,18009,GREEN 3,State House,66,DEM,Kerith Strano Taylor,35
Indiana,26000,MARION CENTER,State House,66,DEM,Kerith Strano Taylor,31
Indiana,27000,MONTGOMERY,State House,66,DEM,Kerith Strano Taylor,129
Indiana,23000,NORTH MAHONING,State House,66,DEM,Kerith Strano Taylor,56
Indiana,29000,PLUMVILLE,State House,66,DEM,Kerith Strano Taylor,26
Indiana,30003,RAYNE,State House,66,DEM,Kerith Strano Taylor,281
Indiana,33000,SMICKSBURG,State House,66,DEM,Kerith Strano Taylor,3
Indiana,24003,SOUTH MAHONING 1,State House,66,DEM,Kerith Strano Taylor,97
Indiana,25000,WEST MAHONING,State House,66,DEM,Kerith Strano Taylor,18
Indiana,3003,BANKS 1,State House,66,REP,Cris Dush,250
Indiana,9003,CANOE,State House,66,REP,Cris Dush,360
Indiana,12000,CHERRY TREE,State House,66,REP,Cris Dush,87
Indiana,22000,EAST MAHONING,State House,66,REP,Cris Dush,309
Indiana,15500,ERNEST,State House,66,REP,Cris Dush,67
Indiana,16000,GLEN CAMPBELL,State House,66,REP,Cris Dush,54
Indiana,17003,GRANT,State House,66,REP,Cris Dush,208
Indiana,18003,GREEN 1,State House,66,REP,Cris Dush,428
Indiana,18006,GREEN 2,State House,66,REP,Cris Dush,398
Indiana,18009,GREEN 3,State House,66,REP,Cris Dush,166
Indiana,26000,MARION CENTER,State House,66,REP,Cris Dush,125
Indiana,27000,MONTGOMERY,State House,66,REP,Cris Dush,355
Indiana,23000,NORTH MAHONING,State House,66,REP,Cris Dush,329
Indiana,29000,PLUMVILLE,State House,66,REP,Cris Dush,66
Indiana,30003,RAYNE,State House,66,REP,Cris Dush,883
Indiana,33000,SMICKSBURG,State House,66,REP,Cris Dush,18
Indiana,24003,SOUTH MAHONING 1,State House,66,REP,Cris Dush,391
Indiana,25000,WEST MAHONING,State House,66,REP,Cris Dush,146
Indiana,2003,ARMSTRONG 1,State House,62,,Daniel Wilson,3
Indiana,2006,ARMSTRONG 2,State House,62,,Daniel Wilson,3
Indiana,5010,BLAIRSVILLE 1,State House,62,,Daniel Wilson,1
Indiana,5020,BLAIRSVILLE 2,State House,62,,Daniel Wilson,8
Indiana,6000,BRUSH VALLEY,State House,62,,Daniel Wilson,9
Indiana,7006,BUFFINGTON 2,State House,62,,Daniel Wilson,2
Indiana,8003,BURRELL 1,State House,62,,Daniel Wilson,6
Indiana,10003,CENTER 1,State House,62,,Daniel Wilson,2
Indiana,10006,CENTER 2,State House,62,,Daniel Wilson,5
Indiana,10009,CENTER 3,State House,62,,Daniel Wilson,4
Indiana,11003,CHERRYHILL 1,State House,62,,Daniel Wilson,3
Indiana,11006,CHERRYHILL 2,State House,62,,Daniel Wilson,7
Indiana,13003,CLYMER 1,State House,62,,Daniel Wilson,3
Indiana,35003,EAST WHEATFIELD 1,State House,62,,Daniel Wilson,5
Indiana,19003,HOMER CITY 1,State House,62,,Daniel Wilson,6
Indiana,20010,INDIANA 1,State House,62,,Daniel Wilson,2
Indiana,20021,INDIANA 2 1,State House,62,,Daniel Wilson,2
Indiana,20022,INDIANA 2 2,State House,62,,Daniel Wilson,10
Indiana,20032,INDIANA 3 2,State House,62,,Daniel Wilson,4
Indiana,20034,INDIANA 3 4,State House,62,,Daniel Wilson,1
Indiana,20040,INDIANA 4,State House,62,,Daniel Wilson,4
Indiana,34000,WASHINGTON,State House,62,,Daniel Wilson,7
Indiana,37010,WHITE 1,State House,62,,Daniel Wilson,8
Indiana,37020,WHITE 2,State House,62,,Daniel Wilson,26
Indiana,37031,WHITE 3 1,State House,62,,Daniel Wilson,8
Indiana,37032,WHITE 3 2,State House,62,,Daniel Wilson,19
Indiana,37033,WHITE 3 3,State House,62,,Daniel Wilson,1
Indiana,37040,WHITE 4,State House,62,,Daniel Wilson,25
Indiana,2006,ARMSTRONG 2,U.S. Senate,,,Write-ins,1
Indiana,5010,BLAIRSVILLE 1,U.S. Senate,,,Write-ins,1
Indiana,8003,BURRELL 1,U.S. Senate,,,Write-ins,1
Indiana,10006,CENTER 2,U.S. Senate,,,Write-ins,2
Indiana,22000,EAST MAHONING,U.S. Senate,,,Write-ins,1
Indiana,18006,GREEN 2,U.S. Senate,,,Write-ins,1
Indiana,31000,SALTSBURG,U.S. Senate,,,Write-ins,1
Indiana,32000,SHELOCTA,U.S. Senate,,,Write-ins,1
Indiana,2006,ARMSTRONG 2,Governor,,,Write-ins,1
Indiana,5030,BLAIRSVILLE 3,Governor,,,Write-ins,2
Indiana,7006,BUFFINGTON 2,Governor,,,Write-ins,1
Indiana,10009,CENTER 3,Governor,,,Write-ins,3
Indiana,22000,EAST MAHONING,Governor,,,Write-ins,2
Indiana,17003,GRANT,Governor,,,Write-ins,1
Indiana,20034,INDIANA 3 4,Governor,,,Write-ins,1
Indiana,30003,RAYNE,Governor,,,Write-ins,2
Indiana,36003,WEST WHEATFIELD 1,Governor,,,Write-ins,1
Indiana,37020,WHITE 2,Governor,,,Write-ins,1
Indiana,37031,WHITE 3 1,Governor,,,Write-ins,1
Indiana,37040,WHITE 4,Governor,,,Write-ins,1
Indiana,37060,WHITE 6,Governor,,,Write-ins,1
Indiana,2003,ARMSTRONG 1,U.S. House,15,,Write-ins,1
Indiana,2006,ARMSTRONG 2,U.S. House,15,,Write-ins,3
Indiana,5020,BLAIRSVILLE 2,U.S. House,15,,Write-ins,1
Indiana,5030,BLAIRSVILLE 3,U.S. House,15,,Write-ins,1
Indiana,6000,BRUSH VALLEY,U.S. House,15,,Write-ins,1
Indiana,8006,BURRELL 2,U.S. House,15,,Write-ins,1
Indiana,9003,CANOE,U.S. House,15,,Write-ins,1
Indiana,10006,CENTER 2,U.S. House,15,,Write-ins,5
Indiana,11003,CHERRYHILL 1,U.S. House,15,,Write-ins,1
Indiana,22000,EAST MAHONING,U.S. House,15,,Write-ins,1
Indiana,17003,GRANT,U.S. House,15,,Write-ins,1
Indiana,20034,INDIANA 3 4,U.S. House,15,,Write-ins,2
Indiana,20040,INDIANA 4,U.S. House,15,,Write-ins,2
Indiana,26000,MARION CENTER,U.S. House,15,,Write-ins,1
Indiana,29000,PLUMVILLE,U.S. House,15,,Write-ins,1
Indiana,30003,RAYNE,U.S. House,15,,Write-ins,7
Indiana,31000,SALTSBURG,U.S. House,15,,Write-ins,2
Indiana,36006,WEST WHEATFIELD 2,U.S. House,15,,Write-ins,1
Indiana,37010,WHITE 1,U.S. House,15,,Write-ins,1
Indiana,37020,WHITE 2,U.S. House,15,,Write-ins,1
Indiana,37031,WHITE 3 1,U.S. House,15,,Write-ins,1
Indiana,37032,WHITE 3 2,U.S. House,15,,Write-ins,2
Indiana,37040,WHITE 4,U.S. House,15,,Write-ins,2
Indiana,31000,SALTSBURG,State House,55,,Write-ins,5
Indiana,4003,BLACKLICK,State House,60,,Write-ins,10
Indiana,14003,CONEMAUGH 1,State House,60,,Write-ins,1
Indiana,14006,CONEMAUGH 2,State House,60,,Write-ins,7
Indiana,14009,CONEMAUGH 3,State House,60,,Write-ins,2
Indiana,38003,YOUNG 1,State House,60,,Write-ins,12
Indiana,38006,YOUNG 2,State House,60,,Write-ins,4
Indiana,2006,ARMSTRONG 2,State House,62,,Write-ins,2
Indiana,5030,BLAIRSVILLE 3,State House,62,,Write-ins,3
Indiana,6000,BRUSH VALLEY,State House,62,,Write-ins,2
Indiana,8003,BURRELL 1,State House,62,,Write-ins,2
Indiana,10006,CENTER 2,State House,62,,Write-ins,1
Indiana,10009,CENTER 3,State House,62,,Write-ins,3
Indiana,11003,CHERRYHILL 1,State House,62,,Write-ins,2
Indiana,11006,CHERRYHILL 2,State House,62,,Write-ins,2
Indiana,35003,EAST WHEATFIELD 1,State House,62,,Write-ins,1
Indiana,19006,HOMER CITY 2,State House,62,,Write-ins,2
Indiana,20010,INDIANA 1,State House,62,,Write-ins,2
Indiana,20021,INDIANA 2 1,State House,62,,Write-ins,1
Indiana,20022,INDIANA 2 2,State House,62,,Write-ins,1
Indiana,20032,INDIANA 3 2,State House,62,,Write-ins,1
Indiana,20034,INDIANA 3 4,State House,62,,Write-ins,1
Indiana,20040,INDIANA 4,State House,62,,Write-ins,1
Indiana,28003,PINE 1,State House,62,,Write-ins,2
Indiana,37010,WHITE 1,State House,62,,Write-ins,1
Indiana,37020,WHITE 2,State House,62,,Write-ins,3
Indiana,37031,WHITE 3 1,State House,62,,Write-ins,1
Indiana,37032,WHITE 3 2,State House,62,,Write-ins,1
Indiana,37033,WHITE 3 3,State House,62,,Write-ins,1
Indiana,37060,WHITE 6,State House,62,,Write-ins,1
Indiana,22000,EAST MAHONING,State House,66,,Write-ins,3
Indiana,17003,GRANT,State House,66,,Write-ins,1
Indiana,18003,GREEN 1,State House,66,,Write-ins,2
Indiana,18006,GREEN 2,State House,66,,Write-ins,2
Indiana,26000,MARION CENTER,State House,66,,Write-ins,1
Indiana,27000,MONTGOMERY,State House,66,,Write-ins,1
Indiana,30003,RAYNE,State House,66,,Write-ins,4
