county,precinct,office,district,party,candidate,election_day,absentee,mail_in,provisional,votes
Bedford,2501 East Providence Township,State Treasurer,,REP,Write-in,,,,,0
Bedford,2502 West Providence Township,State Treasurer,,REP,Stacy L Garrity,,,,,526
Bedford,2502 West Providence Township,State Treasurer,,REP,Write-in,,,,,1
Bedford,2601 Rainsburg Borough,State Treasurer,,REP,Stacy L Garrity,,,,,15
Bedford,2601 Rainsburg Borough,State Treasurer,,REP,Write-in,,,,,0
Bedford,2701 Saxton Borough,State Treasurer,,REP,Stacy L Garrity,,,,,66
Bedford,2701 Saxton Borough,State Treasurer,,REP,Write-in,,,,,0
Bedford,2801 Schellsburg Borough,State Treasurer,,REP,Stacy L Garrity,,,,,68
Bedford,2801 Schellsburg Borough,State Treasurer,,REP,Write-in,,,,,0
Bedford,2901 Snake Spring Township,State Treasurer,,REP,Stacy L Garrity,,,,,333
Bedford,2901 Snake Spring Township,State Treasurer,,REP,Write-in,,,,,0
Bedford,3003 Southampton Township,State Treasurer,,REP,Stacy L Garrity,,,,,116
Bedford,3003 Southampton Township,State Treasurer,,REP,Write-in,,,,,1
Bedford,3101 St. Clairsville Borough,State Treasurer,,REP,Stacy L Garrity,,,,,9
Bedford,3101 St. Clairsville Borough,State Treasurer,,REP,Write-in,,,,,0
Bedford,3201 East St. Clair Township,State Treasurer,,REP,Stacy L Garrity,,,,,471
Bedford,3201 East St. Clair Township,State Treasurer,,REP,Write-in,,,,,3
Bedford,3202 West St. Clair Township,State Treasurer,,REP,Stacy L Garrity,,,,,299
Bedford,3202 West St. Clair Township,State Treasurer,,REP,Write-in,,,,,1
Bedford,3301 Pavia Township,State Treasurer,,REP,Stacy L Garrity,,,,,58
Bedford,3301 Pavia Township,State Treasurer,,REP,Write-in,,,,,0
Bedford,3501 Woodbury Township,State Treasurer,,REP,Stacy L Garrity,,,,,192
Bedford,3501 Woodbury Township,State Treasurer,,REP,Write-in,,,,,0
Bedford,3401 Woodbury Borough,State Treasurer,,REP,Stacy L Garrity,,,,,51
Bedford,3401 Woodbury Borough,State Treasurer,,REP,Write-in,,,,,0
Bedford,3601 South Woodbury Township,State Treasurer,,REP,Stacy L Garrity,,,,,384
Bedford,3601 South Woodbury Township,State Treasurer,,REP,Write-in,,,,,1
Bedford,0101 Bedford Borough East Ward,U.S. House,13,DEM,Todd Rowley,,,,,110
Bedford,0101 Bedford Borough East Ward,U.S. House,13,DEM,Write-in,,,,,2
Bedford,0102 Bedford Borough West Ward,U.S. House,13,DEM,Todd Rowley,,,,,106
Bedford,0102 Bedford Borough West Ward,U.S. House,13,DEM,Write-in,,,,,3
Bedford,0201 Bedford Township No 1,U.S. House,13,DEM,Todd Rowley,,,,,105
Bedford,0201 Bedford Township No 1,U.S. House,13,DEM,Write-in,,,,,3
Bedford,0202 Bedford Township No 2,U.S. House,13,DEM,Todd Rowley,,,,,140
Bedford,0202 Bedford Township No 2,U.S. House,13,DEM,Write-in,,,,,2
Bedford,0301 Bloomfield Township,U.S. House,13,DEM,Todd Rowley,,,,,33
Bedford,0301 Bloomfield Township,U.S. House,13,DEM,Write-in,,,,,0
Bedford,0401 Broad Top Township,U.S. House,13,DEM,Todd Rowley,,,,,63
Bedford,0401 Broad Top Township,U.S. House,13,DEM,Write-in,,,,,2
Bedford,0501 Coaldale Borough,U.S. House,13,DEM,Todd Rowley,,,,,6
Bedford,0501 Coaldale Borough,U.S. House,13,DEM,Write-in,,,,,1
Bedford,0601 Colerain Township,U.S. House,13,DEM,Todd Rowley,,,,,52
Bedford,0601 Colerain Township,U.S. House,13,DEM,Write-in,,,,,0
Bedford,0701 Cumberland Valley Township,U.S. House,13,DEM,Todd Rowley,,,,,61
Bedford,0701 Cumberland Valley Township,U.S. House,13,DEM,Write-in,,,,,1
Bedford,0801 Everett Borough,U.S. House,13,DEM,Todd Rowley,,,,,62
Bedford,0801 Everett Borough,U.S. House,13,DEM,Write-in,,,,,2
Bedford,0901 Harrison Township,U.S. House,13,DEM,Todd Rowley,,,,,50
Bedford,0901 Harrison Township,U.S. House,13,DEM,Write-in,,,,,2
Bedford,1001 Hopewell Borough,U.S. House,13,DEM,Todd Rowley,,,,,8
Bedford,1001 Hopewell Borough,U.S. House,13,DEM,Write-in,,,,,0
Bedford,1101 Hopewell Township,U.S. House,13,DEM,Todd Rowley,,,,,73
Bedford,1101 Hopewell Township,U.S. House,13,DEM,Write-in,,,,,1
Bedford,1201 Hyndman Borough,U.S. House,13,DEM,Todd Rowley,,,,,39
Bedford,1201 Hyndman Borough,U.S. House,13,DEM,Write-in,,,,,1
Bedford,1301 Juniata Township,U.S. House,13,DEM,Todd Rowley,,,,,58
Bedford,1301 Juniata Township,U.S. House,13,DEM,Write-in,,,,,7
Bedford,1401 Kimmel Township,U.S. House,13,DEM,Todd Rowley,,,,,100
Bedford,1401 Kimmel Township,U.S. House,13,DEM,Write-in,,,,,5
Bedford,1501 King Township,U.S. House,13,DEM,Todd Rowley,,,,,42
Bedford,1501 King Township,U.S. House,13,DEM,Write-in,,,,,2
Bedford,1601 Liberty Township,U.S. House,13,DEM,Todd Rowley,,,,,86
Bedford,1601 Liberty Township,U.S. House,13,DEM,Write-in,,,,,3
Bedford,1701 Lincoln Township,U.S. House,13,DEM,Todd Rowley,,,,,12
Bedford,1701 Lincoln Township,U.S. House,13,DEM,Write-in,,,,,3
Bedford,1801 Londonderry Township,U.S. House,13,DEM,Todd Rowley,,,,,39
Bedford,1801 Londonderry Township,U.S. House,13,DEM,Write-in,,,,,0
Bedford,1901 Mann Township,U.S. House,13,DEM,Todd Rowley,,,,,19
Bedford,1901 Mann Township,U.S. House,13,DEM,Write-in,,,,,1
Bedford,2001 Manns Choice Borough,U.S. House,13,DEM,Todd Rowley,,,,,19
Bedford,2001 Manns Choice Borough,U.S. House,13,DEM,Write-in,,,,,1
Bedford,2101 Monroe Township,U.S. House,13,DEM,Todd Rowley,,,,,36
Bedford,2101 Monroe Township,U.S. House,13,DEM,Write-in,,,,,0
Bedford,2201 Napier Township,U.S. House,13,DEM,Todd Rowley,,,,,90
Bedford,2201 Napier Township,U.S. House,13,DEM,Write-in,,,,,7
Bedford,2301 New Paris Borough,U.S. House,13,DEM,Todd Rowley,,,,,10
Bedford,2301 New Paris Borough,U.S. House,13,DEM,Write-in,,,,,0
Bedford,2401 Pleasantville Borough,U.S. House,13,DEM,Todd Rowley,,,,,1
Bedford,2401 Pleasantville Borough,U.S. House,13,DEM,Write-in,,,,,0
Bedford,2501 East Providence Township,U.S. House,13,DEM,Todd Rowley,,,,,54
Bedford,2501 East Providence Township,U.S. House,13,DEM,Write-in,,,,,2
Bedford,2502 West Providence Township,U.S. House,13,DEM,Todd Rowley,,,,,120
Bedford,2502 West Providence Township,U.S. House,13,DEM,Write-in,,,,,6
Bedford,2601 Rainsburg Borough,U.S. House,13,DEM,Todd Rowley,,,,,6
Bedford,2601 Rainsburg Borough,U.S. House,13,DEM,Write-in,,,,,1
Bedford,2701 Saxton Borough,U.S. House,13,DEM,Todd Rowley,,,,,29
Bedford,2701 Saxton Borough,U.S. House,13,DEM,Write-in,,,,,1
Bedford,2801 Schellsburg Borough,U.S. House,13,DEM,Todd Rowley,,,,,16
Bedford,2801 Schellsburg Borough,U.S. House,13,DEM,Write-in,,,,,1
Bedford,2901 Snake Spring Township,U.S. House,13,DEM,Todd Rowley,,,,,114
Bedford,2901 Snake Spring Township,U.S. House,13,DEM,Write-in,,,,,3
Bedford,3003 Southampton Township,U.S. House,13,DEM,Todd Rowley,,,,,20
Bedford,3003 Southampton Township,U.S. House,13,DEM,Write-in,,,,,0
Bedford,3101 St. Clairsville Borough,U.S. House,13,DEM,Todd Rowley,,,,,6
Bedford,3101 St. Clairsville Borough,U.S. House,13,DEM,Write-in,,,,,0
Bedford,3201 East St. Clair Township,U.S. House,13,DEM,Todd Rowley,,,,,127
Bedford,3201 East St. Clair Township,U.S. House,13,DEM,Write-in,,,,,3
Bedford,3202 West St. Clair Township,U.S. House,13,DEM,Todd Rowley,,,,,70
Bedford,3202 West St. Clair Township,U.S. House,13,DEM,Write-in,,,,,0
Bedford,3301 Pavia Township,U.S. House,13,DEM,Todd Rowley,,,,,6
Bedford,3301 Pavia Township,U.S. House,13,DEM,Write-in,,,,,0
Bedford,3501 Woodbury Township,U.S. House,13,DEM,Todd Rowley,,,,,13
Bedford,3501 Woodbury Township,U.S. House,13,DEM,Write-in,,,,,1
Bedford,3401 Woodbury Borough,U.S. House,13,DEM,Todd Rowley,,,,,8
Bedford,3401 Woodbury Borough,U.S. House,13,DEM,Write-in,,,,,0
Bedford,3601 South Woodbury Township,U.S. House,13,DEM,Todd Rowley,,,,,39
Bedford,3601 South Woodbury Township,U.S. House,13,DEM,Write-in,,,,,1
Bedford,0101 Bedford Borough East Ward,U.S. House,13,REP,John Joyce,,,,,249
Bedford,0101 Bedford Borough East Ward,U.S. House,13,REP,Write-in,,,,,2
Bedford,0102 Bedford Borough West Ward,U.S. House,13,REP,John Joyce,,,,,254
Bedford,0102 Bedford Borough West Ward,U.S. House,13,REP,Write-in,,,,,3
Bedford,0201 Bedford Township No 1,U.S. House,13,REP,John Joyce,,,,,453
Bedford,0201 Bedford Township No 1,U.S. House,13,REP,Write-in,,,,,1
Bedford,0202 Bedford Township No 2,U.S. House,13,REP,John Joyce,,,,,507
Bedford,0202 Bedford Township No 2,U.S. House,13,REP,Write-in,,,,,4
Bedford,0301 Bloomfield Township,U.S. House,13,REP,John Joyce,,,,,207
Bedford,0301 Bloomfield Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,0401 Broad Top Township,U.S. House,13,REP,John Joyce,,,,,166
Bedford,0401 Broad Top Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,0501 Coaldale Borough,U.S. House,13,REP,John Joyce,,,,,17
Bedford,0501 Coaldale Borough,U.S. House,13,REP,Write-in,,,,,0
Bedford,0601 Colerain Township,U.S. House,13,REP,John Joyce,,,,,217
Bedford,0601 Colerain Township,U.S. House,13,REP,Write-in,,,,,1
Bedford,0701 Cumberland Valley Township,U.S. House,13,REP,John Joyce,,,,,207
Bedford,0701 Cumberland Valley Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,0801 Everett Borough,U.S. House,13,REP,John Joyce,,,,,207
Bedford,0801 Everett Borough,U.S. House,13,REP,Write-in,,,,,1
Bedford,0901 Harrison Township,U.S. House,13,REP,John Joyce,,,,,164
Bedford,0901 Harrison Township,U.S. House,13,REP,Write-in,,,,,4
Bedford,1001 Hopewell Borough,U.S. House,13,REP,John Joyce,,,,,13
Bedford,1001 Hopewell Borough,U.S. House,13,REP,Write-in,,,,,0
Bedford,1101 Hopewell Township,U.S. House,13,REP,John Joyce,,,,,347
Bedford,1101 Hopewell Township,U.S. House,13,REP,Write-in,,,,,1
Bedford,1201 Hyndman Borough,U.S. House,13,REP,John Joyce,,,,,131
Bedford,1201 Hyndman Borough,U.S. House,13,REP,Write-in,,,,,0
Bedford,1301 Juniata Township,U.S. House,13,REP,John Joyce,,,,,174
Bedford,1301 Juniata Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,1401 Kimmel Township,U.S. House,13,REP,John Joyce,,,,,239
Bedford,1401 Kimmel Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,1501 King Township,U.S. House,13,REP,John Joyce,,,,,193
Bedford,1501 King Township,U.S. House,13,REP,Write-in,,,,,1
Bedford,1601 Liberty Township,U.S. House,13,REP,John Joyce,,,,,225
Bedford,1601 Liberty Township,U.S. House,13,REP,Write-in,,,,,1
Bedford,1701 Lincoln Township,U.S. House,13,REP,John Joyce,,,,,95
Bedford,1701 Lincoln Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,1801 Londonderry Township,U.S. House,13,REP,John Joyce,,,,,241
Bedford,1801 Londonderry Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,1901 Mann Township,U.S. House,13,REP,John Joyce,,,,,84
Bedford,1901 Mann Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,2001 Manns Choice Borough,U.S. House,13,REP,John Joyce,,,,,29
Bedford,2001 Manns Choice Borough,U.S. House,13,REP,Write-in,,,,,0
Bedford,2101 Monroe Township,U.S. House,13,REP,John Joyce,,,,,222
Bedford,2101 Monroe Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,2201 Napier Township,U.S. House,13,REP,John Joyce,,,,,429
Bedford,2201 Napier Township,U.S. House,13,REP,Write-in,,,,,3
Bedford,2301 New Paris Borough,U.S. House,13,REP,John Joyce,,,,,25
Bedford,2301 New Paris Borough,U.S. House,13,REP,Write-in,,,,,0
Bedford,2401 Pleasantville Borough,U.S. House,13,REP,John Joyce,,,,,29
Bedford,2401 Pleasantville Borough,U.S. House,13,REP,Write-in,,,,,0
Bedford,2501 East Providence Township,U.S. House,13,REP,John Joyce,,,,,369
Bedford,2501 East Providence Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,2502 West Providence Township,U.S. House,13,REP,John Joyce,,,,,554
Bedford,2502 West Providence Township,U.S. House,13,REP,Write-in,,,,,3
Bedford,2601 Rainsburg Borough,U.S. House,13,REP,John Joyce,,,,,15
Bedford,2601 Rainsburg Borough,U.S. House,13,REP,Write-in,,,,,0
Bedford,2701 Saxton Borough,U.S. House,13,REP,John Joyce,,,,,70
Bedford,2701 Saxton Borough,U.S. House,13,REP,Write-in,,,,,0
Bedford,2801 Schellsburg Borough,U.S. House,13,REP,John Joyce,,,,,71
Bedford,2801 Schellsburg Borough,U.S. House,13,REP,Write-in,,,,,0
Bedford,2901 Snake Spring Township,U.S. House,13,REP,John Joyce,,,,,359
Bedford,2901 Snake Spring Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,3003 Southampton Township,U.S. House,13,REP,John Joyce,,,,,120
Bedford,3003 Southampton Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,3101 St. Clairsville Borough,U.S. House,13,REP,John Joyce,,,,,9
Bedford,3101 St. Clairsville Borough,U.S. House,13,REP,Write-in,,,,,0
Bedford,3201 East St. Clair Township,U.S. House,13,REP,John Joyce,,,,,491
Bedford,3201 East St. Clair Township,U.S. House,13,REP,Write-in,,,,,3
Bedford,3202 West St. Clair Township,U.S. House,13,REP,John Joyce,,,,,327
Bedford,3202 West St. Clair Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,3301 Pavia Township,U.S. House,13,REP,John Joyce,,,,,58
Bedford,3301 Pavia Township,U.S. House,13,REP,Write-in,,,,,1
Bedford,3501 Woodbury Township,U.S. House,13,REP,John Joyce,,,,,198
Bedford,3501 Woodbury Township,U.S. House,13,REP,Write-in,,,,,0
Bedford,3401 Woodbury Borough,U.S. House,13,REP,John Joyce,,,,,47
Bedford,3401 Woodbury Borough,U.S. House,13,REP,Write-in,,,,,0
Bedford,3601 South Woodbury Township,U.S. House,13,REP,John Joyce,,,,,399
Bedford,3601 South Woodbury Township,U.S. House,13,REP,Write-in,,,,,1
Bedford,0101 Bedford Borough East Ward,State Senate,35,DEM,Shaun Dougherty,,,,,112
Bedford,0101 Bedford Borough East Ward,State Senate,35,DEM,Write-in,,,,,2
Bedford,0102 Bedford Borough West Ward,State Senate,35,DEM,Shaun Dougherty,,,,,107
Bedford,0102 Bedford Borough West Ward,State Senate,35,DEM,Write-in,,,,,2
Bedford,0201 Bedford Township No 1,State Senate,35,DEM,Shaun Dougherty,,,,,110
Bedford,0201 Bedford Township No 1,State Senate,35,DEM,Write-in,,,,,4
Bedford,0202 Bedford Township No 2,State Senate,35,DEM,Shaun Dougherty,,,,,143
Bedford,0202 Bedford Township No 2,State Senate,35,DEM,Write-in,,,,,2
Bedford,0301 Bloomfield Township,State Senate,35,DEM,Shaun Dougherty,,,,,33
Bedford,0301 Bloomfield Township,State Senate,35,DEM,Write-in,,,,,0
Bedford,0401 Broad Top Township,State Senate,35,DEM,Shaun Dougherty,,,,,66
Bedford,0401 Broad Top Township,State Senate,35,DEM,Write-in,,,,,2
Bedford,0501 Coaldale Borough,State Senate,35,DEM,Shaun Dougherty,,,,,7
Bedford,0501 Coaldale Borough,State Senate,35,DEM,Write-in,,,,,1
Bedford,0601 Colerain Township,State Senate,35,DEM,Shaun Dougherty,,,,,54
Bedford,0601 Colerain Township,State Senate,35,DEM,Write-in,,,,,0
Bedford,0701 Cumberland Valley Township,State Senate,35,DEM,Shaun Dougherty,,,,,62
Bedford,0701 Cumberland Valley Township,State Senate,35,DEM,Write-in,,,,,1
Bedford,0801 Everett Borough,State Senate,35,DEM,Shaun Dougherty,,,,,61
Bedford,0801 Everett Borough,State Senate,35,DEM,Write-in,,,,,1
Bedford,0901 Harrison Township,State Senate,35,DEM,Shaun Dougherty,,,,,53
Bedford,0901 Harrison Township,State Senate,35,DEM,Write-in,,,,,0
Bedford,1001 Hopewell Borough,State Senate,35,DEM,Shaun Dougherty,,,,,8
Bedford,1001 Hopewell Borough,State Senate,35,DEM,Write-in,,,,,0
Bedford,1101 Hopewell Township,State Senate,35,DEM,Shaun Dougherty,,,,,79
Bedford,1101 Hopewell Township,State Senate,35,DEM,Write-in,,,,,0
Bedford,1201 Hyndman Borough,State Senate,35,DEM,Shaun Dougherty,,,,,39
Bedford,1201 Hyndman Borough,State Senate,35,DEM,Write-in,,,,,1
Bedford,1301 Juniata Township,State Senate,35,DEM,Shaun Dougherty,,,,,62
Bedford,1301 Juniata Township,State Senate,35,DEM,Write-in,,,,,7
Bedford,1401 Kimmel Township,State Senate,35,DEM,Shaun Dougherty,,,,,99
Bedford,1401 Kimmel Township,State Senate,35,DEM,Write-in,,,,,4
Bedford,1501 King Township,State Senate,35,DEM,Shaun Dougherty,,,,,42
Bedford,1501 King Township,State Senate,35,DEM,Write-in,,,,,1
Bedford,1601 Liberty Township,State Senate,35,DEM,Shaun Dougherty,,,,,87
Bedford,1601 Liberty Township,State Senate,35,DEM,Write-in,,,,,2
Bedford,1701 Lincoln Township,State Senate,35,DEM,Shaun Dougherty,,,,,13
Bedford,1701 Lincoln Township,State Senate,35,DEM,Write-in,,,,,3
Bedford,1801 Londonderry Township,State Senate,35,DEM,Shaun Dougherty,,,,,38
Bedford,1801 Londonderry Township,State Senate,35,DEM,Write-in,,,,,0
Bedford,1901 Mann Township,State Senate,35,DEM,Shaun Dougherty,,,,,21
Bedford,1901 Mann Township,State Senate,35,DEM,Write-in,,,,,0
Bedford,2001 Manns Choice Borough,State Senate,35,DEM,Shaun Dougherty,,,,,20
Bedford,2001 Manns Choice Borough,State Senate,35,DEM,Write-in,,,,,0
Bedford,2101 Monroe Township,State Senate,35,DEM,Shaun Dougherty,,,,,36
Bedford,2101 Monroe Township,State Senate,35,DEM,Write-in,,,,,1
Bedford,2201 Napier Township,State Senate,35,DEM,Shaun Dougherty,,,,,95
Bedford,2201 Napier Township,State Senate,35,DEM,Write-in,,,,,5
Bedford,2301 New Paris Borough,State Senate,35,DEM,Shaun Dougherty,,,,,10
Bedford,2301 New Paris Borough,State Senate,35,DEM,Write-in,,,,,0
Bedford,2401 Pleasantville Borough,State Senate,35,DEM,Shaun Dougherty,,,,,1
Bedford,2401 Pleasantville Borough,State Senate,35,DEM,Write-in,,,,,0
Bedford,2501 East Providence Township,State Senate,35,DEM,Shaun Dougherty,,,,,55
Bedford,2501 East Providence Township,State Senate,35,DEM,Write-in,,,,,2
Bedford,2502 West Providence Township,State Senate,35,DEM,Shaun Dougherty,,,,,119
Bedford,2502 West Providence Township,State Senate,35,DEM,Write-in,,,,,6
Bedford,2601 Rainsburg Borough,State Senate,35,DEM,Shaun Dougherty,,,,,6
Bedford,2601 Rainsburg Borough,State Senate,35,DEM,Write-in,,,,,1
Bedford,2701 Saxton Borough,State Senate,35,DEM,Shaun Dougherty,,,,,28
Bedford,2701 Saxton Borough,State Senate,35,DEM,Write-in,,,,,1
Bedford,2801 Schellsburg Borough,State Senate,35,DEM,Shaun Dougherty,,,,,17
Bedford,2801 Schellsburg Borough,State Senate,35,DEM,Write-in,,,,,0
Bedford,2901 Snake Spring Township,State Senate,35,DEM,Shaun Dougherty,,,,,113
Bedford,2901 Snake Spring Township,State Senate,35,DEM,Write-in,,,,,4
Bedford,3003 Southampton Township,State Senate,35,DEM,Shaun Dougherty,,,,,22
Bedford,3003 Southampton Township,State Senate,35,DEM,Write-in,,,,,1
Bedford,3101 St. Clairsville Borough,State Senate,35,DEM,Shaun Dougherty,,,,,6
Bedford,3101 St. Clairsville Borough,State Senate,35,DEM,Write-in,,,,,0
Bedford,3201 East St. Clair Township,State Senate,35,DEM,Shaun Dougherty,,,,,131
Bedford,3201 East St. Clair Township,State Senate,35,DEM,Write-in,,,,,1
Bedford,3202 West St. Clair Township,State Senate,35,DEM,Shaun Dougherty,,,,,72
Bedford,3202 West St. Clair Township,State Senate,35,DEM,Write-in,,,,,0
Bedford,3301 Pavia Township,State Senate,35,DEM,Shaun Dougherty,,,,,6
Bedford,3301 Pavia Township,State Senate,35,DEM,Write-in,,,,,0
Bedford,3501 Woodbury Township,State Senate,35,DEM,Shaun Dougherty,,,,,14
Bedford,3501 Woodbury Township,State Senate,35,DEM,Write-in,,,,,1
Bedford,3401 Woodbury Borough,State Senate,35,DEM,Shaun Dougherty,,,,,8
Bedford,3401 Woodbury Borough,State Senate,35,DEM,Write-in,,,,,0
Bedford,3601 South Woodbury Township,State Senate,35,DEM,Shaun Dougherty,,,,,41
Bedford,3601 South Woodbury Township,State Senate,35,DEM,Write-in,,,,,0
Bedford,0101 Bedford Borough East Ward,State Senate,35,REP,Wayne Langerholc Jr,,,,,254
Bedford,0101 Bedford Borough East Ward,State Senate,35,REP,Write-in,,,,,1
Bedford,0102 Bedford Borough West Ward,State Senate,35,REP,Wayne Langerholc Jr,,,,,257
Bedford,0102 Bedford Borough West Ward,State Senate,35,REP,Write-in,,,,,3
Bedford,0201 Bedford Township No 1,State Senate,35,REP,Wayne Langerholc Jr,,,,,452
Bedford,0201 Bedford Township No 1,State Senate,35,REP,Write-in,,,,,0
Bedford,0202 Bedford Township No 2,State Senate,35,REP,Wayne Langerholc Jr,,,,,479
Bedford,0202 Bedford Township No 2,State Senate,35,REP,Write-in,,,,,3
Bedford,0301 Bloomfield Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,200
Bedford,0301 Bloomfield Township,State Senate,35,REP,Write-in,,,,,0
Bedford,0401 Broad Top Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,164
Bedford,0401 Broad Top Township,State Senate,35,REP,Write-in,,,,,0
Bedford,0501 Coaldale Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,16
Bedford,0501 Coaldale Borough,State Senate,35,REP,Write-in,,,,,1
Bedford,0601 Colerain Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,221
Bedford,0601 Colerain Township,State Senate,35,REP,Write-in,,,,,0
Bedford,0701 Cumberland Valley Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,205
Bedford,0701 Cumberland Valley Township,State Senate,35,REP,Write-in,,,,,1
Bedford,0801 Everett Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,205
Bedford,0801 Everett Borough,State Senate,35,REP,Write-in,,,,,0
Bedford,0901 Harrison Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,167
Bedford,0901 Harrison Township,State Senate,35,REP,Write-in,,,,,1
Bedford,1001 Hopewell Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,12
Bedford,1001 Hopewell Borough,State Senate,35,REP,Write-in,,,,,0
Bedford,1101 Hopewell Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,345
Bedford,1101 Hopewell Township,State Senate,35,REP,Write-in,,,,,3
Bedford,1201 Hyndman Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,129
Bedford,1201 Hyndman Borough,State Senate,35,REP,Write-in,,,,,0
Bedford,1301 Juniata Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,173
Bedford,1301 Juniata Township,State Senate,35,REP,Write-in,,,,,0
Bedford,1401 Kimmel Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,230
Bedford,1401 Kimmel Township,State Senate,35,REP,Write-in,,,,,2
Bedford,1501 King Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,189
Bedford,1501 King Township,State Senate,35,REP,Write-in,,,,,1
Bedford,1601 Liberty Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,218
Bedford,1601 Liberty Township,State Senate,35,REP,Write-in,,,,,0
Bedford,1701 Lincoln Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,95
Bedford,1701 Lincoln Township,State Senate,35,REP,Write-in,,,,,0
Bedford,1801 Londonderry Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,238
Bedford,1801 Londonderry Township,State Senate,35,REP,Write-in,,,,,1
Bedford,1901 Mann Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,78
Bedford,1901 Mann Township,State Senate,35,REP,Write-in,,,,,0
Bedford,2001 Manns Choice Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,31
Bedford,2001 Manns Choice Borough,State Senate,35,REP,Write-in,,,,,0
Bedford,2101 Monroe Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,211
Bedford,2101 Monroe Township,State Senate,35,REP,Write-in,,,,,1
Bedford,2201 Napier Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,423
Bedford,2201 Napier Township,State Senate,35,REP,Write-in,,,,,3
Bedford,2301 New Paris Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,24
Bedford,2301 New Paris Borough,State Senate,35,REP,Write-in,,,,,0
Bedford,2401 Pleasantville Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,27
Bedford,2401 Pleasantville Borough,State Senate,35,REP,Write-in,,,,,0
Bedford,2501 East Providence Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,352
Bedford,2501 East Providence Township,State Senate,35,REP,Write-in,,,,,2
Bedford,2502 West Providence Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,540
Bedford,2502 West Providence Township,State Senate,35,REP,Write-in,,,,,3
Bedford,2601 Rainsburg Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,14
Bedford,2601 Rainsburg Borough,State Senate,35,REP,Write-in,,,,,0
Bedford,2701 Saxton Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,63
Bedford,2701 Saxton Borough,State Senate,35,REP,Write-in,,,,,0
Bedford,2801 Schellsburg Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,70
Bedford,2801 Schellsburg Borough,State Senate,35,REP,Write-in,,,,,0
Bedford,2901 Snake Spring Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,356
Bedford,2901 Snake Spring Township,State Senate,35,REP,Write-in,,,,,0
Bedford,3003 Southampton Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,112
Bedford,3003 Southampton Township,State Senate,35,REP,Write-in,,,,,1
Bedford,3101 St. Clairsville Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,10
Bedford,3101 St. Clairsville Borough,State Senate,35,REP,Write-in,,,,,0
Bedford,3201 East St. Clair Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,475
Bedford,3201 East St. Clair Township,State Senate,35,REP,Write-in,,,,,5
Bedford,3202 West St. Clair Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,321
Bedford,3202 West St. Clair Township,State Senate,35,REP,Write-in,,,,,1
Bedford,3301 Pavia Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,59
Bedford,3301 Pavia Township,State Senate,35,REP,Write-in,,,,,1
Bedford,3501 Woodbury Township,State Senate,35,REP,Wayne Langerholc Jr,,,,,196
Bedford,3501 Woodbury Township,State Senate,35,REP,Write-in,,,,,0
Bedford,3401 Woodbury Borough,State Senate,35,REP,Wayne Langerholc Jr,,,,,49
