county,precinct,office,district,party,candidate,election_day,mail_in,votes
Delaware,YEADON 4P,President,,DEM,Bernie Sanders,27,10,37
Delaware,YEADON 4P,President,,DEM,Joseph R. Biden,254,143,397
Delaware,YEADON 4P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,YEADON 4P,President,,DEM,Write-in,0,0,0
Delaware,YEADON 4P,President,,REP,Donald J. Trump,3,2,5
Delaware,YEADON 4P,President,,REP,Roque Rocky De La Fuente,0,1,1
Delaware,YEADON 4P,President,,REP,Billy Weld,0,0,0
Delaware,YEADON 4P,President,,REP,Write-in,0,0,0
Delaware,YEADON 4P,Attorney General,,DEM,Josh Shapiro,228,126,354
Delaware,YEADON 4P,Attorney General,,DEM,Write-in,1,0,1
Delaware,YEADON 4P,Attorney General,,REP,Heather Heidelbaugh,3,4,7
Delaware,YEADON 4P,Attorney General,,REP,Write-in,0,0,0
Delaware,YEADON 4P,Auditor General,,DEM,H. Scott Conklin,10,3,13
Delaware,YEADON 4P,Auditor General,,DEM,Michael Lamb,6,3,9
Delaware,YEADON 4P,Auditor General,,DEM,Tracie Fountain,7,7,14
Delaware,YEADON 4P,Auditor General,,DEM,Rose Rosie Marie Davis,3,5,8
Delaware,YEADON 4P,Auditor General,,DEM,Nina Ahmad,216,109,325
Delaware,YEADON 4P,Auditor General,,DEM,Christina M. Hartman,10,4,14
Delaware,YEADON 4P,Auditor General,,DEM,Write-in,0,0,0
Delaware,YEADON 4P,Auditor General,,REP,Timothy Defoor,3,3,6
Delaware,YEADON 4P,Auditor General,,REP,Write-in,0,0,0
Delaware,YEADON 4P,State Treasurer,,DEM,Joe Torsella,212,122,334
Delaware,YEADON 4P,State Treasurer,,DEM,Write-in,2,0,2
Delaware,YEADON 4P,State Treasurer,,REP,Stacy L. Garrity,3,4,7
Delaware,YEADON 4P,State Treasurer,,REP,Write-in,0,0,0
Delaware,YEADON 4P,U.S. House,5,DEM,Mary Gay Scanlon,262,144,406
Delaware,YEADON 4P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,YEADON 4P,U.S. House,5,REP,Rob Jordan,0,0,0
Delaware,YEADON 4P,U.S. House,5,REP,Dasha Pruett,3,3,6
Delaware,YEADON 4P,U.S. House,5,REP,Write-in,0,0,0
Delaware,YEADON 4P,General Assembly,191,DEM,Joanna E. Mcclinton,246,131,377
Delaware,YEADON 4P,General Assembly,191,DEM,Write-in,1,0,1
Delaware,YEADON 4P,General Assembly,191,REP,Write-in,0,0,0
Delaware,YEADON 5P,President,,DEM,Bernie Sanders,59,9,68
Delaware,YEADON 5P,President,,DEM,Joseph R. Biden,330,112,442
Delaware,YEADON 5P,President,,DEM,Tulsi Gabbard,2,0,2
Delaware,YEADON 5P,President,,DEM,Write-in,1,0,1
Delaware,YEADON 5P,President,,REP,Donald J. Trump,7,0,7
Delaware,YEADON 5P,President,,REP,Roque Rocky De La Fuente,0,0,0
Delaware,YEADON 5P,President,,REP,Billy Weld,3,4,7
Delaware,YEADON 5P,President,,REP,Write-in,1,0,1
Delaware,YEADON 5P,Attorney General,,DEM,Josh Shapiro,325,108,433
Delaware,YEADON 5P,Attorney General,,DEM,Write-in,2,0,2
Delaware,YEADON 5P,Attorney General,,REP,Heather Heidelbaugh,9,4,13
Delaware,YEADON 5P,Attorney General,,REP,Write-in,0,0,0
Delaware,YEADON 5P,Auditor General,,DEM,H. Scott Conklin,13,1,14
Delaware,YEADON 5P,Auditor General,,DEM,Michael Lamb,12,2,14
Delaware,YEADON 5P,Auditor General,,DEM,Tracie Fountain,12,8,20
Delaware,YEADON 5P,Auditor General,,DEM,Rose Rosie Marie Davis,45,2,47
Delaware,YEADON 5P,Auditor General,,DEM,Nina Ahmad,260,93,353
Delaware,YEADON 5P,Auditor General,,DEM,Christina M. Hartman,10,4,14
Delaware,YEADON 5P,Auditor General,,DEM,Write-in,0,0,0
Delaware,YEADON 5P,Auditor General,,REP,Timothy Defoor,9,3,12
Delaware,YEADON 5P,Auditor General,,REP,Write-in,0,0,0
Delaware,YEADON 5P,State Treasurer,,DEM,Joe Torsella,306,97,403
Delaware,YEADON 5P,State Treasurer,,DEM,Write-in,2,1,3
Delaware,YEADON 5P,State Treasurer,,REP,Stacy L. Garrity,10,4,14
Delaware,YEADON 5P,State Treasurer,,REP,Write-in,0,0,0
Delaware,YEADON 5P,U.S. House,5,DEM,Mary Gay Scanlon,361,118,479
Delaware,YEADON 5P,U.S. House,5,DEM,Write-in,2,0,2
Delaware,YEADON 5P,U.S. House,5,REP,Rob Jordan,6,1,7
Delaware,YEADON 5P,U.S. House,5,REP,Dasha Pruett,4,2,6
Delaware,YEADON 5P,U.S. House,5,REP,Write-in,0,0,0
Delaware,YEADON 5P,General Assembly,164,DEM,Margo L. Davidson,366,106,472
Delaware,YEADON 5P,General Assembly,164,DEM,Write-in,1,3,4
Delaware,YEADON 5P,General Assembly,164,REP,Write-in,0,0,0
Delaware,YEADON 6P,President,,DEM,Bernie Sanders,21,1,22
Delaware,YEADON 6P,President,,DEM,Joseph R. Biden,246,95,341
Delaware,YEADON 6P,President,,DEM,Tulsi Gabbard,2,1,3
Delaware,YEADON 6P,President,,DEM,Write-in,1,1,2
Delaware,YEADON 6P,President,,REP,Donald J. Trump,8,0,8
Delaware,YEADON 6P,President,,REP,Roque Rocky De La Fuente,1,0,1
Delaware,YEADON 6P,President,,REP,Billy Weld,1,0,1
Delaware,YEADON 6P,President,,REP,Write-in,1,1,2
Delaware,YEADON 6P,Attorney General,,DEM,Josh Shapiro,231,84,315
Delaware,YEADON 6P,Attorney General,,DEM,Write-in,2,0,2
Delaware,YEADON 6P,Attorney General,,REP,Heather Heidelbaugh,9,0,9
Delaware,YEADON 6P,Attorney General,,REP,Write-in,0,0,0
Delaware,YEADON 6P,Auditor General,,DEM,H. Scott Conklin,9,0,9
Delaware,YEADON 6P,Auditor General,,DEM,Michael Lamb,7,4,11
Delaware,YEADON 6P,Auditor General,,DEM,Tracie Fountain,13,5,18
Delaware,YEADON 6P,Auditor General,,DEM,Rose Rosie Marie Davis,13,1,14
Delaware,YEADON 6P,Auditor General,,DEM,Nina Ahmad,192,79,271
Delaware,YEADON 6P,Auditor General,,DEM,Christina M. Hartman,9,3,12
Delaware,YEADON 6P,Auditor General,,DEM,Write-in,1,0,1
Delaware,YEADON 6P,Auditor General,,REP,Timothy Defoor,8,0,8
Delaware,YEADON 6P,Auditor General,,REP,Write-in,0,0,0
Delaware,YEADON 6P,State Treasurer,,DEM,Joe Torsella,226,81,307
Delaware,YEADON 6P,State Treasurer,,DEM,Write-in,2,0,2
Delaware,YEADON 6P,State Treasurer,,REP,Stacy L. Garrity,8,0,8
Delaware,YEADON 6P,State Treasurer,,REP,Write-in,0,0,0
Delaware,YEADON 6P,U.S. House,5,DEM,Mary Gay Scanlon,235,90,325
Delaware,YEADON 6P,U.S. House,5,DEM,Write-in,2,0,2
Delaware,YEADON 6P,U.S. House,5,REP,Rob Jordan,4,0,4
Delaware,YEADON 6P,U.S. House,5,REP,Dasha Pruett,6,0,6
Delaware,YEADON 6P,U.S. House,5,REP,Write-in,0,0,0
Delaware,YEADON 6P,General Assembly,191,DEM,Joanna E. Mcclinton,248,92,340
Delaware,YEADON 6P,General Assembly,191,DEM,Write-in,2,0,2
Delaware,YEADON 6P,General Assembly,191,REP,Write-in,0,0,0
Delaware,YEADON 7P,President,,DEM,Bernie Sanders,28,1,29
Delaware,YEADON 7P,President,,DEM,Joseph R. Biden,263,84,347
Delaware,YEADON 7P,President,,DEM,Tulsi Gabbard,4,0,4
Delaware,YEADON 7P,President,,DEM,Write-in,1,0,1
Delaware,YEADON 7P,President,,REP,Donald J. Trump,0,0,0
Delaware,YEADON 7P,President,,REP,Roque Rocky De La Fuente,0,0,0
Delaware,YEADON 7P,President,,REP,Billy Weld,0,1,1
Delaware,YEADON 7P,President,,REP,Write-in,0,0,0
Delaware,YEADON 7P,Attorney General,,DEM,Josh Shapiro,231,71,302
Delaware,YEADON 7P,Attorney General,,DEM,Write-in,1,0,1
Delaware,YEADON 7P,Attorney General,,REP,Heather Heidelbaugh,0,1,1
Delaware,YEADON 7P,Attorney General,,REP,Write-in,0,0,0
Delaware,YEADON 7P,Auditor General,,DEM,H. Scott Conklin,9,1,10
Delaware,YEADON 7P,Auditor General,,DEM,Michael Lamb,11,0,11
Delaware,YEADON 7P,Auditor General,,DEM,Tracie Fountain,4,6,10
Delaware,YEADON 7P,Auditor General,,DEM,Rose Rosie Marie Davis,11,0,11
Delaware,YEADON 7P,Auditor General,,DEM,Nina Ahmad,234,68,302
Delaware,YEADON 7P,Auditor General,,DEM,Christina M. Hartman,8,2,10
Delaware,YEADON 7P,Auditor General,,DEM,Write-in,1,0,1
Delaware,YEADON 7P,Auditor General,,REP,Timothy Defoor,0,1,1
Delaware,YEADON 7P,Auditor General,,REP,Write-in,0,0,0
Delaware,YEADON 7P,State Treasurer,,DEM,Joe Torsella,235,67,302
Delaware,YEADON 7P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,YEADON 7P,State Treasurer,,REP,Stacy L. Garrity,0,1,1
Delaware,YEADON 7P,State Treasurer,,REP,Write-in,0,0,0
Delaware,YEADON 7P,U.S. House,5,DEM,Mary Gay Scanlon,271,82,353
Delaware,YEADON 7P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,YEADON 7P,U.S. House,5,REP,Rob Jordan,0,0,0
Delaware,YEADON 7P,U.S. House,5,REP,Dasha Pruett,0,1,1
Delaware,YEADON 7P,U.S. House,5,REP,Write-in,0,0,0
Delaware,YEADON 7P,General Assembly,191,DEM,Joanna E. Mcclinton,265,78,343
Delaware,YEADON 7P,General Assembly,191,DEM,Write-in,0,0,0
Delaware,YEADON 7P,General Assembly,191,REP,Write-in,0,0,0
Delaware,YEADON 8P,President,,DEM,Bernie Sanders,18,6,24
Delaware,YEADON 8P,President,,DEM,Joseph R. Biden,221,96,317
Delaware,YEADON 8P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,YEADON 8P,President,,DEM,Write-in,1,0,1
Delaware,YEADON 8P,President,,REP,Donald J. Trump,1,1,2
Delaware,YEADON 8P,President,,REP,Roque Rocky De La Fuente,1,0,1
Delaware,YEADON 8P,President,,REP,Billy Weld,1,2,3
Delaware,YEADON 8P,President,,REP,Write-in,0,0,0
Delaware,YEADON 8P,Attorney General,,DEM,Josh Shapiro,168,88,256
Delaware,YEADON 8P,Attorney General,,DEM,Write-in,1,0,1
Delaware,YEADON 8P,Attorney General,,REP,Heather Heidelbaugh,2,4,6
Delaware,YEADON 8P,Attorney General,,REP,Write-in,0,0,0
Delaware,YEADON 8P,Auditor General,,DEM,H. Scott Conklin,4,3,7
Delaware,YEADON 8P,Auditor General,,DEM,Michael Lamb,6,2,8
Delaware,YEADON 8P,Auditor General,,DEM,Tracie Fountain,6,4,10
Delaware,YEADON 8P,Auditor General,,DEM,Rose Rosie Marie Davis,9,0,9
Delaware,YEADON 8P,Auditor General,,DEM,Nina Ahmad,181,80,261
Delaware,YEADON 8P,Auditor General,,DEM,Christina M. Hartman,8,1,9
Delaware,YEADON 8P,Auditor General,,DEM,Write-in,0,0,0
Delaware,YEADON 8P,Auditor General,,REP,Timothy Defoor,4,4,8
Delaware,YEADON 8P,Auditor General,,REP,Write-in,0,0,0
Delaware,YEADON 8P,State Treasurer,,DEM,Joe Torsella,157,80,237
Delaware,YEADON 8P,State Treasurer,,DEM,Write-in,3,1,4
Delaware,YEADON 8P,State Treasurer,,REP,Stacy L. Garrity,3,4,7
Delaware,YEADON 8P,State Treasurer,,REP,Write-in,0,0,0
Delaware,YEADON 8P,U.S. House,5,DEM,Mary Gay Scanlon,219,95,314
Delaware,YEADON 8P,U.S. House,5,DEM,Write-in,0,1,1
Delaware,YEADON 8P,U.S. House,5,REP,Rob Jordan,2,0,2
Delaware,YEADON 8P,U.S. House,5,REP,Dasha Pruett,1,4,5
Delaware,YEADON 8P,U.S. House,5,REP,Write-in,0,0,0
Delaware,YEADON 8P,General Assembly,164,DEM,Margo L. Davidson,202,92,294
Delaware,YEADON 8P,General Assembly,164,DEM,Write-in,3,1,4
Delaware,YEADON 8P,General Assembly,164,REP,Write-in,0,0,0
Delaware,YEADON 9P,President,,DEM,Bernie Sanders,27,1,28
Delaware,YEADON 9P,President,,DEM,Joseph R. Biden,195,64,259
Delaware,YEADON 9P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,YEADON 9P,President,,DEM,Write-in,1,1,2
Delaware,YEADON 9P,President,,REP,Donald J. Trump,3,0,3
Delaware,YEADON 9P,President,,REP,Roque Rocky De La Fuente,1,0,1
Delaware,YEADON 9P,President,,REP,Billy Weld,0,2,2
Delaware,YEADON 9P,President,,REP,Write-in,0,0,0
Delaware,YEADON 9P,Attorney General,,DEM,Josh Shapiro,177,56,233
Delaware,YEADON 9P,Attorney General,,DEM,Write-in,0,0,0
Delaware,YEADON 9P,Attorney General,,REP,Heather Heidelbaugh,2,2,4
Delaware,YEADON 9P,Attorney General,,REP,Write-in,0,0,0
Delaware,YEADON 9P,Auditor General,,DEM,H. Scott Conklin,1,0,1
Delaware,YEADON 9P,Auditor General,,DEM,Michael Lamb,6,1,7
Delaware,YEADON 9P,Auditor General,,DEM,Tracie Fountain,5,1,6
Delaware,YEADON 9P,Auditor General,,DEM,Rose Rosie Marie Davis,8,0,8
Delaware,YEADON 9P,Auditor General,,DEM,Nina Ahmad,164,53,217
Delaware,YEADON 9P,Auditor General,,DEM,Christina M. Hartman,5,2,7
Delaware,YEADON 9P,Auditor General,,DEM,Write-in,0,0,0
Delaware,YEADON 9P,Auditor General,,REP,Timothy Defoor,4,2,6
Delaware,YEADON 9P,Auditor General,,REP,Write-in,0,0,0
Delaware,YEADON 9P,State Treasurer,,DEM,Joe Torsella,162,50,212
Delaware,YEADON 9P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,YEADON 9P,State Treasurer,,REP,Stacy L. Garrity,1,2,3
Delaware,YEADON 9P,State Treasurer,,REP,Write-in,1,0,1
Delaware,YEADON 9P,U.S. House,5,DEM,Mary Gay Scanlon,195,63,258
Delaware,YEADON 9P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,YEADON 9P,U.S. House,5,REP,Rob Jordan,2,0,2
Delaware,YEADON 9P,U.S. House,5,REP,Dasha Pruett,3,2,5
Delaware,YEADON 9P,U.S. House,5,REP,Write-in,0,0,0
Delaware,YEADON 9P,General Assembly,191,DEM,Joanna E. Mcclinton,204,61,265
Delaware,YEADON 9P,General Assembly,191,DEM,Write-in,1,0,1
Delaware,YEADON 9P,General Assembly,191,REP,Write-in,0,0,0
Delaware,CHESTER CITY 1W 1P,President,,DEM,Bernie Sanders,30,7,37
Delaware,CHESTER CITY 1W 1P,President,,DEM,Joseph R. Biden,186,42,228
Delaware,CHESTER CITY 1W 1P,President,,DEM,Tulsi Gabbard,1,1,2
Delaware,CHESTER CITY 1W 1P,President,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 1P,President,,REP,Donald J. Trump,10,5,15
Delaware,CHESTER CITY 1W 1P,President,,REP,Roque Rocky De La Fuente,3,0,3
Delaware,CHESTER CITY 1W 1P,President,,REP,Billy Weld,2,0,2
Delaware,CHESTER CITY 1W 1P,President,,REP,Write-in,3,0,3
Delaware,CHESTER CITY 1W 1P,Attorney General,,DEM,Josh Shapiro,135,46,181
Delaware,CHESTER CITY 1W 1P,Attorney General,,DEM,Write-in,2,0,2
Delaware,CHESTER CITY 1W 1P,Attorney General,,REP,Heather Heidelbaugh,13,5,18
Delaware,CHESTER CITY 1W 1P,Attorney General,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 1P,Auditor General,,DEM,H. Scott Conklin,4,0,4
Delaware,CHESTER CITY 1W 1P,Auditor General,,DEM,Michael Lamb,2,1,3
Delaware,CHESTER CITY 1W 1P,Auditor General,,DEM,Tracie Fountain,19,2,21
Delaware,CHESTER CITY 1W 1P,Auditor General,,DEM,Rose Rosie Marie Davis,4,1,5
Delaware,CHESTER CITY 1W 1P,Auditor General,,DEM,Nina Ahmad,148,40,188
Delaware,CHESTER CITY 1W 1P,Auditor General,,DEM,Christina M. Hartman,7,2,9
Delaware,CHESTER CITY 1W 1P,Auditor General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 1P,Auditor General,,REP,Timothy Defoor,13,5,18
Delaware,CHESTER CITY 1W 1P,Auditor General,,REP,Write-in,2,0,2
Delaware,CHESTER CITY 1W 1P,State Treasurer,,DEM,Joe Torsella,139,46,185
Delaware,CHESTER CITY 1W 1P,State Treasurer,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 1P,State Treasurer,,REP,Stacy L. Garrity,15,5,20
Delaware,CHESTER CITY 1W 1P,State Treasurer,,REP,Write-in,2,0,2
Delaware,CHESTER CITY 1W 1P,U.S. House,5,DEM,Mary Gay Scanlon,162,47,209
Delaware,CHESTER CITY 1W 1P,U.S. House,5,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 1P,U.S. House,5,REP,Rob Jordan,5,1,6
Delaware,CHESTER CITY 1W 1P,U.S. House,5,REP,Dasha Pruett,12,4,16
Delaware,CHESTER CITY 1W 1P,U.S. House,5,REP,Write-in,3,0,3
Delaware,CHESTER CITY 1W 1P,State Senate,9,DEM,Brett Burman,140,28,168
Delaware,CHESTER CITY 1W 1P,State Senate,9,DEM,John I. Kane,53,20,73
Delaware,CHESTER CITY 1W 1P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 1P,State Senate,9,REP,Thomas H. Killion,17,5,22
Delaware,CHESTER CITY 1W 1P,State Senate,9,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 1P,General Assembly,159,DEM,Angela Renee Prattis,92,15,107
Delaware,CHESTER CITY 1W 1P,General Assembly,159,DEM,Brian Kirkland,106,34,140
Delaware,CHESTER CITY 1W 1P,General Assembly,159,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 1P,General Assembly,159,REP,Ruth Moton,14,4,18
Delaware,CHESTER CITY 1W 1P,General Assembly,159,REP,Write-in,2,0,2
Delaware,CHESTER CITY 1W 2P,President,,DEM,Bernie Sanders,17,2,19
Delaware,CHESTER CITY 1W 2P,President,,DEM,Joseph R. Biden,137,28,165
Delaware,CHESTER CITY 1W 2P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,CHESTER CITY 1W 2P,President,,DEM,Write-in,0,1,1
Delaware,CHESTER CITY 1W 2P,President,,REP,Donald J. Trump,17,4,21
Delaware,CHESTER CITY 1W 2P,President,,REP,Roque Rocky De La Fuente,2,1,3
Delaware,CHESTER CITY 1W 2P,President,,REP,Billy Weld,6,1,7
Delaware,CHESTER CITY 1W 2P,President,,REP,Write-in,6,0,6
Delaware,CHESTER CITY 1W 2P,Attorney General,,DEM,Josh Shapiro,111,27,138
Delaware,CHESTER CITY 1W 2P,Attorney General,,DEM,Write-in,2,0,2
Delaware,CHESTER CITY 1W 2P,Attorney General,,REP,Heather Heidelbaugh,26,6,32
Delaware,CHESTER CITY 1W 2P,Attorney General,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 2P,Auditor General,,DEM,H. Scott Conklin,7,1,8
Delaware,CHESTER CITY 1W 2P,Auditor General,,DEM,Michael Lamb,8,3,11
Delaware,CHESTER CITY 1W 2P,Auditor General,,DEM,Tracie Fountain,20,3,23
Delaware,CHESTER CITY 1W 2P,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,3
Delaware,CHESTER CITY 1W 2P,Auditor General,,DEM,Nina Ahmad,90,21,111
Delaware,CHESTER CITY 1W 2P,Auditor General,,DEM,Christina M. Hartman,1,1,2
Delaware,CHESTER CITY 1W 2P,Auditor General,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 2P,Auditor General,,REP,Timothy Defoor,24,6,30
Delaware,CHESTER CITY 1W 2P,Auditor General,,REP,Write-in,0,0,0
Delaware,CHESTER CITY 1W 2P,State Treasurer,,DEM,Joe Torsella,101,28,129
Delaware,CHESTER CITY 1W 2P,State Treasurer,,DEM,Write-in,3,0,3
Delaware,CHESTER CITY 1W 2P,State Treasurer,,REP,Stacy L. Garrity,26,6,32
Delaware,CHESTER CITY 1W 2P,State Treasurer,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 2P,U.S. House,5,DEM,Mary Gay Scanlon,123,29,152
Delaware,CHESTER CITY 1W 2P,U.S. House,5,DEM,Write-in,2,0,2
Delaware,CHESTER CITY 1W 2P,U.S. House,5,REP,Rob Jordan,6,1,7
Delaware,CHESTER CITY 1W 2P,U.S. House,5,REP,Dasha Pruett,24,5,29
Delaware,CHESTER CITY 1W 2P,U.S. House,5,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 2P,State Senate,9,DEM,Brett Burman,79,25,104
Delaware,CHESTER CITY 1W 2P,State Senate,9,DEM,John I. Kane,64,4,68
Delaware,CHESTER CITY 1W 2P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 2P,State Senate,9,REP,Thomas H. Killion,30,8,38
Delaware,CHESTER CITY 1W 2P,State Senate,9,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 2P,General Assembly,159,DEM,Angela Renee Prattis,57,16,73
Delaware,CHESTER CITY 1W 2P,General Assembly,159,DEM,Brian Kirkland,92,14,106
Delaware,CHESTER CITY 1W 2P,General Assembly,159,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 2P,General Assembly,159,REP,Ruth Moton,26,5,31
Delaware,CHESTER CITY 1W 2P,General Assembly,159,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 3P,President,,DEM,Bernie Sanders,15,6,21
Delaware,CHESTER CITY 1W 3P,President,,DEM,Joseph R. Biden,75,16,91
Delaware,CHESTER CITY 1W 3P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,CHESTER CITY 1W 3P,President,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 3P,President,,REP,Donald J. Trump,9,5,14
Delaware,CHESTER CITY 1W 3P,President,,REP,Roque Rocky De La Fuente,2,0,2
Delaware,CHESTER CITY 1W 3P,President,,REP,Billy Weld,0,2,2
Delaware,CHESTER CITY 1W 3P,President,,REP,Write-in,6,0,6
Delaware,CHESTER CITY 1W 3P,Attorney General,,DEM,Josh Shapiro,70,16,86
Delaware,CHESTER CITY 1W 3P,Attorney General,,DEM,Write-in,2,0,2
Delaware,CHESTER CITY 1W 3P,Attorney General,,REP,Heather Heidelbaugh,14,6,20
Delaware,CHESTER CITY 1W 3P,Attorney General,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 3P,Auditor General,,DEM,H. Scott Conklin,8,0,8
Delaware,CHESTER CITY 1W 3P,Auditor General,,DEM,Michael Lamb,3,0,3
Delaware,CHESTER CITY 1W 3P,Auditor General,,DEM,Tracie Fountain,21,6,27
Delaware,CHESTER CITY 1W 3P,Auditor General,,DEM,Rose Rosie Marie Davis,1,1,2
Delaware,CHESTER CITY 1W 3P,Auditor General,,DEM,Nina Ahmad,40,12,52
Delaware,CHESTER CITY 1W 3P,Auditor General,,DEM,Christina M. Hartman,7,0,7
Delaware,CHESTER CITY 1W 3P,Auditor General,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 3P,Auditor General,,REP,Timothy Defoor,13,6,19
Delaware,CHESTER CITY 1W 3P,Auditor General,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 3P,State Treasurer,,DEM,Joe Torsella,62,16,78
Delaware,CHESTER CITY 1W 3P,State Treasurer,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 3P,State Treasurer,,REP,Stacy L. Garrity,13,6,19
Delaware,CHESTER CITY 1W 3P,State Treasurer,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 3P,U.S. House,5,DEM,Mary Gay Scanlon,77,18,95
Delaware,CHESTER CITY 1W 3P,U.S. House,5,DEM,Write-in,2,0,2
Delaware,CHESTER CITY 1W 3P,U.S. House,5,REP,Rob Jordan,2,3,5
Delaware,CHESTER CITY 1W 3P,U.S. House,5,REP,Dasha Pruett,13,4,17
Delaware,CHESTER CITY 1W 3P,U.S. House,5,REP,Write-in,0,0,0
Delaware,CHESTER CITY 1W 3P,State Senate,9,DEM,Brett Burman,48,13,61
Delaware,CHESTER CITY 1W 3P,State Senate,9,DEM,John I. Kane,38,9,47
Delaware,CHESTER CITY 1W 3P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 3P,State Senate,9,REP,Thomas H. Killion,17,9,26
Delaware,CHESTER CITY 1W 3P,State Senate,9,REP,Write-in,0,0,0
Delaware,CHESTER CITY 1W 3P,General Assembly,159,DEM,Angela Renee Prattis,33,11,44
Delaware,CHESTER CITY 1W 3P,General Assembly,159,DEM,Brian Kirkland,55,11,66
Delaware,CHESTER CITY 1W 3P,General Assembly,159,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 3P,General Assembly,159,REP,Ruth Moton,14,7,21
Delaware,CHESTER CITY 1W 3P,General Assembly,159,REP,Write-in,2,0,2
Delaware,CHESTER CITY 1W 4P,President,,DEM,Bernie Sanders,14,3,17
Delaware,CHESTER CITY 1W 4P,President,,DEM,Joseph R. Biden,174,45,219
Delaware,CHESTER CITY 1W 4P,President,,DEM,Tulsi Gabbard,2,0,2
Delaware,CHESTER CITY 1W 4P,President,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 4P,President,,REP,Donald J. Trump,12,5,17
Delaware,CHESTER CITY 1W 4P,President,,REP,Roque Rocky De La Fuente,3,2,5
Delaware,CHESTER CITY 1W 4P,President,,REP,Billy Weld,3,3,6
Delaware,CHESTER CITY 1W 4P,President,,REP,Write-in,7,2,9
Delaware,CHESTER CITY 1W 4P,Attorney General,,DEM,Josh Shapiro,126,37,163
Delaware,CHESTER CITY 1W 4P,Attorney General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 4P,Attorney General,,REP,Heather Heidelbaugh,16,9,25
Delaware,CHESTER CITY 1W 4P,Attorney General,,REP,Write-in,6,0,6
Delaware,CHESTER CITY 1W 4P,Auditor General,,DEM,H. Scott Conklin,6,0,6
Delaware,CHESTER CITY 1W 4P,Auditor General,,DEM,Michael Lamb,8,1,9
Delaware,CHESTER CITY 1W 4P,Auditor General,,DEM,Tracie Fountain,15,4,19
Delaware,CHESTER CITY 1W 4P,Auditor General,,DEM,Rose Rosie Marie Davis,9,1,10
Delaware,CHESTER CITY 1W 4P,Auditor General,,DEM,Nina Ahmad,101,32,133
Delaware,CHESTER CITY 1W 4P,Auditor General,,DEM,Christina M. Hartman,8,2,10
Delaware,CHESTER CITY 1W 4P,Auditor General,,DEM,Write-in,0,1,1
Delaware,CHESTER CITY 1W 4P,Auditor General,,REP,Timothy Defoor,19,10,29
Delaware,CHESTER CITY 1W 4P,Auditor General,,REP,Write-in,4,0,4
Delaware,CHESTER CITY 1W 4P,State Treasurer,,DEM,Joe Torsella,124,37,161
Delaware,CHESTER CITY 1W 4P,State Treasurer,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 4P,State Treasurer,,REP,Stacy L. Garrity,21,10,31
Delaware,CHESTER CITY 1W 4P,State Treasurer,,REP,Write-in,4,0,4
Delaware,CHESTER CITY 1W 4P,U.S. House,5,DEM,Mary Gay Scanlon,148,47,195
Delaware,CHESTER CITY 1W 4P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 4P,U.S. House,5,REP,Rob Jordan,5,3,8
Delaware,CHESTER CITY 1W 4P,U.S. House,5,REP,Dasha Pruett,13,9,22
