county,precinct,office,district,candidate,party,votes,election_day,absentee,provisional,military
Columbia,LOCUST TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,6,4,2,0,0
Columbia,LOCUST TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,LOCUST TWP,State Treasurer,,Under Votes,,16,12,4,0,0
Columbia,LOCUST TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,LOCUST TWP,U.S. House,9,GARY WEGMAN,DEM,231,123,108,0,0
Columbia,LOCUST TWP,U.S. House,9,DAN MEUSER,REP,586,502,81,3,0
Columbia,LOCUST TWP,U.S. House,9,Write-ins,,2,2,0,0,0
Columbia,LOCUST TWP,U.S. House,9,Under Votes,,12,10,2,0,0
Columbia,LOCUST TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,LOCUST TWP,State Senate,27,MICHELLE SIEGEL,DEM,211,117,94,0,0
Columbia,LOCUST TWP,State Senate,27,JOHN R GORDNER,REP,603,507,94,2,0
Columbia,LOCUST TWP,State Senate,27,Write-ins,,2,2,0,0,0
Columbia,LOCUST TWP,State Senate,27,Under Votes,,15,11,3,1,0
Columbia,LOCUST TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,LOCUST TWP,State House,107,KURT A MASSER,REP,659,535,122,2,0
Columbia,LOCUST TWP,State House,107,RYAN BOURINSKI,LIB,119,71,48,0,0
Columbia,LOCUST TWP,State House,107,Write-ins,,13,3,9,1,0
Columbia,LOCUST TWP,State House,107,Under Votes,,40,28,12,0,0
Columbia,LOCUST TWP,State House,107,Overvote,,0,0,0,0,0
Columbia,MADISON TWP,Registered Voters,,,,979,,,,
Columbia,MADISON TWP,Ballots Cast,,,,834,,,,
Columbia,MADISON TWP,President,,Joseph R. Biden,DEM,216,116,98,2,0
Columbia,MADISON TWP,President,,Donald J. Trump,REP,599,541,56,2,0
Columbia,MADISON TWP,President,,Jo Jorgensen,LIB,9,9,0,0,0
Columbia,MADISON TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Howie Hawkins,,1,0,1,0,0
Columbia,MADISON TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,MADISON TWP,President,,Write-ins,,5,3,2,0,0
Columbia,MADISON TWP,President,,Under Votes,,4,4,0,0,0
Columbia,MADISON TWP,President,,Overvote,,0,0,0,0,0
Columbia,MADISON TWP,Attorney General,,JOSH SHAPIRO,DEM,232,126,104,2,0
Columbia,MADISON TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,567,517,48,2,0
Columbia,MADISON TWP,Attorney General,,DANIEL WASSMER,LIB,11,10,1,0,0
Columbia,MADISON TWP,Attorney General,,RICHARD L WEISS,GRN,11,8,3,0,0
Columbia,MADISON TWP,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,MADISON TWP,Attorney General,,Under Votes,,13,12,1,0,0
Columbia,MADISON TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,MADISON TWP,Auditor General,,NINA AHMAD,DEM,197,109,86,2,0
Columbia,MADISON TWP,Auditor General,,TIMOTHY DEFOOR,REP,573,508,63,2,0
Columbia,MADISON TWP,Auditor General,,JENNIFER MOORE,LIB,30,27,3,0,0
Columbia,MADISON TWP,Auditor General,,OLIVIA FAISON,GRN,14,11,3,0,0
Columbia,MADISON TWP,Auditor General,,Write-ins,,1,1,0,0,0
Columbia,MADISON TWP,Auditor General,,Under Votes,,19,17,2,0,0
Columbia,MADISON TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,MADISON TWP,State Treasurer,,JOE TORSELLA,DEM,204,112,90,2,0
Columbia,MADISON TWP,State Treasurer,,STACY L GARRITY,REP,578,518,58,2,0
Columbia,MADISON TWP,State Treasurer,,JOE SOLOSKI,LIB,21,17,4,0,0
Columbia,MADISON TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,13,9,4,0,0
Columbia,MADISON TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,MADISON TWP,State Treasurer,,Under Votes,,18,17,1,0,0
Columbia,MADISON TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,MADISON TWP,U.S. House,9,GARY WEGMAN,DEM,201,111,88,2,0
Columbia,MADISON TWP,U.S. House,9,DAN MEUSER,REP,617,547,68,2,0
Columbia,MADISON TWP,U.S. House,9,Write-ins,,0,0,0,0,0
Columbia,MADISON TWP,U.S. House,9,Under Votes,,16,15,1,0,0
Columbia,MADISON TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,MADISON TWP,State Senate,27,MICHELLE SIEGEL,DEM,172,98,72,2,0
Columbia,MADISON TWP,State Senate,27,JOHN R GORDNER,REP,650,565,83,2,0
Columbia,MADISON TWP,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,MADISON TWP,State Senate,27,Under Votes,,12,10,2,0,0
Columbia,MADISON TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,MADISON TWP,State House,109,BILL MONAHAN,DEM,156,87,67,2,0
Columbia,MADISON TWP,State House,109,DAVID MILLARD,REP,620,537,81,2,0
Columbia,MADISON TWP,State House,109,ROGER W NUSS,IND,53,45,8,0,0
Columbia,MADISON TWP,State House,109,Write-ins,,0,0,0,0,0
Columbia,MADISON TWP,State House,109,Under Votes,,5,4,1,0,0
Columbia,MADISON TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,MAIN TWP,Registered Voters,,,,887,,,,
Columbia,MAIN TWP,Ballots Cast,,,,751,,,,
Columbia,MAIN TWP,President,,Joseph R. Biden,DEM,280,139,136,5,0
Columbia,MAIN TWP,President,,Donald J. Trump,REP,450,395,49,6,0
Columbia,MAIN TWP,President,,Jo Jorgensen,LIB,15,11,3,1,0
Columbia,MAIN TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,MAIN TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,MAIN TWP,President,,Write-ins,,3,0,3,0,0
Columbia,MAIN TWP,President,,Under Votes,,3,3,0,0,0
Columbia,MAIN TWP,President,,Overvote,,0,0,0,0,0
Columbia,MAIN TWP,Attorney General,,JOSH SHAPIRO,DEM,319,179,134,6,0
Columbia,MAIN TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,387,337,46,4,0
Columbia,MAIN TWP,Attorney General,,DANIEL WASSMER,LIB,21,17,3,1,0
Columbia,MAIN TWP,Attorney General,,RICHARD L WEISS,GRN,8,3,5,0,0
Columbia,MAIN TWP,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,MAIN TWP,Attorney General,,Under Votes,,16,12,3,1,0
Columbia,MAIN TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,MAIN TWP,Auditor General,,NINA AHMAD,DEM,257,132,120,5,0
Columbia,MAIN TWP,Auditor General,,TIMOTHY DEFOOR,REP,422,364,53,5,0
Columbia,MAIN TWP,Auditor General,,JENNIFER MOORE,LIB,37,28,9,0,0
Columbia,MAIN TWP,Auditor General,,OLIVIA FAISON,GRN,15,9,5,1,0
Columbia,MAIN TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,MAIN TWP,Auditor General,,Under Votes,,20,15,4,1,0
Columbia,MAIN TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,MAIN TWP,State Treasurer,,JOE TORSELLA,DEM,283,155,122,6,0
Columbia,MAIN TWP,State Treasurer,,STACY L GARRITY,REP,414,358,52,4,0
Columbia,MAIN TWP,State Treasurer,,JOE SOLOSKI,LIB,26,15,10,1,0
Columbia,MAIN TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,9,6,3,0,0
Columbia,MAIN TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,MAIN TWP,State Treasurer,,Under Votes,,19,14,4,1,0
Columbia,MAIN TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,MAIN TWP,U.S. House,9,GARY WEGMAN,DEM,269,142,122,5,0
Columbia,MAIN TWP,U.S. House,9,DAN MEUSER,REP,467,397,64,6,0
Columbia,MAIN TWP,U.S. House,9,Write-ins,,2,0,2,0,0
Columbia,MAIN TWP,U.S. House,9,Under Votes,,13,9,3,1,0
Columbia,MAIN TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,MAIN TWP,State Senate,27,MICHELLE SIEGEL,DEM,230,118,107,5,0
Columbia,MAIN TWP,State Senate,27,JOHN R GORDNER,REP,505,419,80,6,0
Columbia,MAIN TWP,State Senate,27,Write-ins,,1,1,0,0,0
Columbia,MAIN TWP,State Senate,27,Under Votes,,15,10,4,1,0
Columbia,MAIN TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,MAIN TWP,State House,109,BILL MONAHAN,DEM,191,101,85,5,0
Columbia,MAIN TWP,State House,109,DAVID MILLARD,REP,409,337,67,5,0
Columbia,MAIN TWP,State House,109,ROGER W NUSS,IND,140,102,38,0,0
Columbia,MAIN TWP,State House,109,Write-ins,,2,2,0,0,0
Columbia,MAIN TWP,State House,109,Under Votes,,9,6,1,2,0
Columbia,MAIN TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,MIFFLIN TWP,Registered Voters,,,,1547,,,,
Columbia,MIFFLIN TWP,Ballots Cast,,,,1299,,,,
Columbia,MIFFLIN TWP,President,,Joseph R. Biden,DEM,348,185,162,1,0
Columbia,MIFFLIN TWP,President,,Donald J. Trump,REP,915,821,88,6,0
Columbia,MIFFLIN TWP,President,,Jo Jorgensen,LIB,21,17,4,0,0
Columbia,MIFFLIN TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Brian Carroll (W),,1,1,0,0,0
Columbia,MIFFLIN TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,MIFFLIN TWP,President,,Write-ins,,3,1,2,0,0
Columbia,MIFFLIN TWP,President,,Under Votes,,11,9,2,0,0
Columbia,MIFFLIN TWP,President,,Overvote,,0,0,0,0,0
Columbia,MIFFLIN TWP,Attorney General,,JOSH SHAPIRO,DEM,418,246,171,1,0
Columbia,MIFFLIN TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,803,715,82,6,0
Columbia,MIFFLIN TWP,Attorney General,,DANIEL WASSMER,LIB,25,23,2,0,0
Columbia,MIFFLIN TWP,Attorney General,,RICHARD L WEISS,GRN,12,11,1,0,0
Columbia,MIFFLIN TWP,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,MIFFLIN TWP,Attorney General,,Under Votes,,41,39,2,0,0
Columbia,MIFFLIN TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,MIFFLIN TWP,Auditor General,,NINA AHMAD,DEM,337,174,161,2,0
Columbia,MIFFLIN TWP,Auditor General,,TIMOTHY DEFOOR,REP,863,773,86,4,0
Columbia,MIFFLIN TWP,Auditor General,,JENNIFER MOORE,LIB,45,38,6,1,0
Columbia,MIFFLIN TWP,Auditor General,,OLIVIA FAISON,GRN,15,12,3,0,0
Columbia,MIFFLIN TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,MIFFLIN TWP,Auditor General,,Under Votes,,39,37,2,0,0
Columbia,MIFFLIN TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,MIFFLIN TWP,State Treasurer,,JOE TORSELLA,DEM,430,247,181,2,0
Columbia,MIFFLIN TWP,State Treasurer,,STACY L GARRITY,REP,804,725,74,5,0
Columbia,MIFFLIN TWP,State Treasurer,,JOE SOLOSKI,LIB,26,24,2,0,0
Columbia,MIFFLIN TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,11,10,1,0,0
Columbia,MIFFLIN TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,MIFFLIN TWP,State Treasurer,,Under Votes,,28,28,0,0,0
Columbia,MIFFLIN TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,MIFFLIN TWP,U.S. House,9,GARY WEGMAN,DEM,332,177,154,1,0
Columbia,MIFFLIN TWP,U.S. House,9,DAN MEUSER,REP,938,829,103,6,0
Columbia,MIFFLIN TWP,U.S. House,9,Write-ins,,0,0,0,0,0
Columbia,MIFFLIN TWP,U.S. House,9,Under Votes,,29,28,1,0,0
Columbia,MIFFLIN TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,MIFFLIN TWP,State Senate,27,MICHELLE SIEGEL,DEM,306,168,137,1,0
Columbia,MIFFLIN TWP,State Senate,27,JOHN R GORDNER,REP,965,839,120,6,0
Columbia,MIFFLIN TWP,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,MIFFLIN TWP,State Senate,27,Under Votes,,28,27,1,0,0
Columbia,MIFFLIN TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,MIFFLIN TWP,State House,109,BILL MONAHAN,DEM,268,136,131,1,0
Columbia,MIFFLIN TWP,State House,109,DAVID MILLARD,REP,905,791,108,6,0
Columbia,MIFFLIN TWP,State House,109,ROGER W NUSS,IND,108,89,19,0,0
Columbia,MIFFLIN TWP,State House,109,Write-ins,,0,0,0,0,0
Columbia,MIFFLIN TWP,State House,109,Under Votes,,18,18,0,0,0
Columbia,MIFFLIN TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,Registered Voters,,,,582,,,,
Columbia,MILLVILLE BOROUGH,Ballots Cast,,,,484,,,,
Columbia,MILLVILLE BOROUGH,President,,Joseph R. Biden,DEM,144,75,67,2,0
Columbia,MILLVILLE BOROUGH,President,,Donald J. Trump,REP,329,285,38,6,0
Columbia,MILLVILLE BOROUGH,President,,Jo Jorgensen,LIB,4,3,1,0,0
Columbia,MILLVILLE BOROUGH,President,,Write-In (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Howie Hawkins,,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,James Ogle (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Albert Raley (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Write-ins,,4,2,2,0,0
Columbia,MILLVILLE BOROUGH,President,,Under Votes,,3,3,0,0,0
Columbia,MILLVILLE BOROUGH,President,,Overvote,,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,Attorney General,,JOSH SHAPIRO,DEM,148,79,68,1,0
Columbia,MILLVILLE BOROUGH,Attorney General,,HEATHER HEIDELBAUGH,REP,313,273,34,6,0
Columbia,MILLVILLE BOROUGH,Attorney General,,DANIEL WASSMER,LIB,8,5,3,0,0
Columbia,MILLVILLE BOROUGH,Attorney General,,RICHARD L WEISS,GRN,6,5,1,0,0
Columbia,MILLVILLE BOROUGH,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,Attorney General,,Under Votes,,9,6,2,1,0
Columbia,MILLVILLE BOROUGH,Attorney General,,Overvote,,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,Auditor General,,NINA AHMAD,DEM,126,65,60,1,0
Columbia,MILLVILLE BOROUGH,Auditor General,,TIMOTHY DEFOOR,REP,320,275,39,6,0
Columbia,MILLVILLE BOROUGH,Auditor General,,JENNIFER MOORE,LIB,21,17,4,0,0
Columbia,MILLVILLE BOROUGH,Auditor General,,OLIVIA FAISON,GRN,4,1,3,0,0
Columbia,MILLVILLE BOROUGH,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,Auditor General,,Under Votes,,13,10,2,1,0
Columbia,MILLVILLE BOROUGH,Auditor General,,Overvote,,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,State Treasurer,,JOE TORSELLA,DEM,136,68,66,2,0
Columbia,MILLVILLE BOROUGH,State Treasurer,,STACY L GARRITY,REP,322,283,34,5,0
Columbia,MILLVILLE BOROUGH,State Treasurer,,JOE SOLOSKI,LIB,9,6,3,0,0
Columbia,MILLVILLE BOROUGH,State Treasurer,,TIMOTHY RUNKLE,GRN,7,3,4,0,0
Columbia,MILLVILLE BOROUGH,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,State Treasurer,,Under Votes,,10,8,1,1,0
Columbia,MILLVILLE BOROUGH,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,U.S. House,9,GARY WEGMAN,DEM,127,65,61,1,0
Columbia,MILLVILLE BOROUGH,U.S. House,9,DAN MEUSER,REP,350,301,43,6,0
Columbia,MILLVILLE BOROUGH,U.S. House,9,Write-ins,,2,0,2,0,0
Columbia,MILLVILLE BOROUGH,U.S. House,9,Under Votes,,5,2,2,1,0
Columbia,MILLVILLE BOROUGH,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,State Senate,27,MICHELLE SIEGEL,DEM,119,63,55,1,0
Columbia,MILLVILLE BOROUGH,State Senate,27,JOHN R GORDNER,REP,358,300,51,7,0
Columbia,MILLVILLE BOROUGH,State Senate,27,Write-ins,,1,0,1,0,0
Columbia,MILLVILLE BOROUGH,State Senate,27,Under Votes,,6,5,1,0,0
Columbia,MILLVILLE BOROUGH,State Senate,27,Overvote,,0,0,0,0,0
Columbia,MILLVILLE BOROUGH,State House,109,BILL MONAHAN,DEM,98,49,48,1,0
Columbia,MILLVILLE BOROUGH,State House,109,DAVID MILLARD,REP,351,296,48,7,0
Columbia,MILLVILLE BOROUGH,State House,109,ROGER W NUSS,IND,31,23,8,0,0
Columbia,MILLVILLE BOROUGH,State House,109,Write-ins,,1,0,1,0,0
Columbia,MILLVILLE BOROUGH,State House,109,Under Votes,,3,0,3,0,0
Columbia,MILLVILLE BOROUGH,State House,109,Overvote,,0,0,0,0,0
Columbia,MONTOUR TWP,Registered Voters,,,,835,,,,
Columbia,MONTOUR TWP,Ballots Cast,,,,675,,,,
Columbia,MONTOUR TWP,President,,Joseph R. Biden,DEM,219,96,121,2,0
Columbia,MONTOUR TWP,President,,Donald J. Trump,REP,435,363,70,2,0
Columbia,MONTOUR TWP,President,,Jo Jorgensen,LIB,12,9,3,0,0
Columbia,MONTOUR TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,MONTOUR TWP,President,,Write-ins,,6,3,3,0,0
Columbia,MONTOUR TWP,President,,Under Votes,,3,2,1,0,0
Columbia,MONTOUR TWP,President,,Overvote,,0,0,0,0,0
Columbia,MONTOUR TWP,Attorney General,,JOSH SHAPIRO,DEM,247,118,127,2,0
Columbia,MONTOUR TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,398,337,60,1,0
Columbia,MONTOUR TWP,Attorney General,,DANIEL WASSMER,LIB,10,7,2,1,0
Columbia,MONTOUR TWP,Attorney General,,RICHARD L WEISS,GRN,7,5,2,0,0
Columbia,MONTOUR TWP,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,MONTOUR TWP,Attorney General,,Under Votes,,13,6,7,0,0
Columbia,MONTOUR TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,MONTOUR TWP,Auditor General,,NINA AHMAD,DEM,199,82,116,1,0
Columbia,MONTOUR TWP,Auditor General,,TIMOTHY DEFOOR,REP,422,361,60,1,0
Columbia,MONTOUR TWP,Auditor General,,JENNIFER MOORE,LIB,21,9,11,1,0
Columbia,MONTOUR TWP,Auditor General,,OLIVIA FAISON,GRN,11,6,4,1,0
Columbia,MONTOUR TWP,Auditor General,,Write-ins,,1,1,0,0,0
Columbia,MONTOUR TWP,Auditor General,,Under Votes,,21,14,7,0,0
Columbia,MONTOUR TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,MONTOUR TWP,State Treasurer,,JOE TORSELLA,DEM,233,105,126,2,0
Columbia,MONTOUR TWP,State Treasurer,,STACY L GARRITY,REP,401,339,60,2,0
Columbia,MONTOUR TWP,State Treasurer,,JOE SOLOSKI,LIB,12,8,4,0,0
Columbia,MONTOUR TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,6,4,2,0,0
Columbia,MONTOUR TWP,State Treasurer,,Write-ins,,1,1,0,0,0
Columbia,MONTOUR TWP,State Treasurer,,Under Votes,,22,16,6,0,0
Columbia,MONTOUR TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,MONTOUR TWP,U.S. House,9,GARY WEGMAN,DEM,202,84,116,2,0
Columbia,MONTOUR TWP,U.S. House,9,DAN MEUSER,REP,457,377,78,2,0
Columbia,MONTOUR TWP,U.S. House,9,Write-ins,,2,1,1,0,0
Columbia,MONTOUR TWP,U.S. House,9,Under Votes,,14,11,3,0,0
Columbia,MONTOUR TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,MONTOUR TWP,State Senate,27,MICHELLE SIEGEL,DEM,179,77,101,1,0
Columbia,MONTOUR TWP,State Senate,27,JOHN R GORDNER,REP,485,388,94,3,0
Columbia,MONTOUR TWP,State Senate,27,Write-ins,,1,1,0,0,0
Columbia,MONTOUR TWP,State Senate,27,Under Votes,,10,7,3,0,0
