county,precinct,office,district,party,candidate,election_day,absentee,provisional,military,votes
PERRY,SANDY HILL DISTRICT,State Senate,15,REP,Write-In,0,0,0,0,0
PERRY,SANDY HILL DISTRICT,General Assembly,86,DEM,Write-In,4,0,0,7,11
PERRY,SANDY HILL DISTRICT,General Assembly,86,REP,Jed Nessinger,11,0,0,1,12
PERRY,SANDY HILL DISTRICT,General Assembly,86,REP,William Bill Benner,16,0,0,4,20
PERRY,SANDY HILL DISTRICT,General Assembly,86,REP,Perry Stambaugh,106,0,0,17,123
PERRY,SANDY HILL DISTRICT,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,SAVILLE TOWNSHIP,President,,DEM,Bernie Sanders,8,0,0,11,19
PERRY,SAVILLE TOWNSHIP,President,,DEM,Joseph R Biden,26,0,0,54,80
PERRY,SAVILLE TOWNSHIP,President,,DEM,Tulsi Gabbard,4,0,0,4,8
PERRY,SAVILLE TOWNSHIP,President,,DEM,Write-In,9,0,0,5,14
PERRY,SAVILLE TOWNSHIP,President,,REP,Donald J Trump,340,0,0,81,421
PERRY,SAVILLE TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,3,4
PERRY,SAVILLE TOWNSHIP,President,,REP,Bill Weld,7,0,0,10,17
PERRY,SAVILLE TOWNSHIP,President,,REP,Write-In,1,0,0,3,4
PERRY,SAVILLE TOWNSHIP,Attorney General,,DEM,Josh Shapiro,35,0,0,66,101
PERRY,SAVILLE TOWNSHIP,Attorney General,,DEM,Write-In,1,0,0,1,2
PERRY,SAVILLE TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,324,0,0,84,408
PERRY,SAVILLE TOWNSHIP,Attorney General,,REP,Write-In,0,0,0,0,0
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,H Scott Conklin,15,0,0,13,28
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Michael Lamb,2,0,0,3,5
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Tracie Fountain,9,0,0,29,38
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,0,4,7
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Nina Ahmad,2,0,0,3,5
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Christina M Hartman,8,0,0,12,20
PERRY,SAVILLE TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,SAVILLE TOWNSHIP,Auditor General,,REP,Timothy Defoor,316,0,0,84,400
PERRY,SAVILLE TOWNSHIP,Auditor General,,REP,Write-In,0,0,0,0,0
PERRY,SAVILLE TOWNSHIP,State Treasurer,,DEM,Joe Torsella,36,0,0,63,99
PERRY,SAVILLE TOWNSHIP,State Treasurer,,DEM,Write-In,1,0,0,2,3
PERRY,SAVILLE TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,324,0,0,84,408
PERRY,SAVILLE TOWNSHIP,State Treasurer,,REP,Write-In,0,0,0,0,0
PERRY,SAVILLE TOWNSHIP,U.S. House,12,DEM,Lee Griffin,38,0,0,62,100
PERRY,SAVILLE TOWNSHIP,U.S. House,12,DEM,Write-In,5,0,0,1,6
PERRY,SAVILLE TOWNSHIP,U.S. House,12,REP,Fred Keller,332,0,0,91,423
PERRY,SAVILLE TOWNSHIP,U.S. House,12,REP,Write-In,1,0,0,0,1
PERRY,SAVILLE TOWNSHIP,State Senate,15,DEM,George Scott,36,0,0,51,87
PERRY,SAVILLE TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,4,0,0,17,21
PERRY,SAVILLE TOWNSHIP,State Senate,15,DEM,Write-In,0,0,0,1,1
PERRY,SAVILLE TOWNSHIP,State Senate,15,REP,John Disanto,327,0,0,89,416
PERRY,SAVILLE TOWNSHIP,State Senate,15,REP,Write-In,1,0,0,0,1
PERRY,SAVILLE TOWNSHIP,General Assembly,86,DEM,Write-In,13,0,0,24,37
PERRY,SAVILLE TOWNSHIP,General Assembly,86,REP,Jed Nessinger,47,0,0,8,55
PERRY,SAVILLE TOWNSHIP,General Assembly,86,REP,William Bill Benner,34,0,0,15,49
PERRY,SAVILLE TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,273,0,0,75,348
PERRY,SAVILLE TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,SPRING TOWNSHIP,President,,DEM,Bernie Sanders,7,0,0,14,21
PERRY,SPRING TOWNSHIP,President,,DEM,Joseph R Biden,25,0,0,70,95
PERRY,SPRING TOWNSHIP,President,,DEM,Tulsi Gabbard,7,0,0,2,9
PERRY,SPRING TOWNSHIP,President,,DEM,Write-In,5,0,0,4,9
PERRY,SPRING TOWNSHIP,President,,REP,Donald J Trump,305,0,0,79,384
PERRY,SPRING TOWNSHIP,President,,REP,Roque Rocky De La Fuente,3,0,0,4,7
PERRY,SPRING TOWNSHIP,President,,REP,Bill Weld,8,0,0,19,27
PERRY,SPRING TOWNSHIP,President,,REP,Write-In,1,0,0,4,5
PERRY,SPRING TOWNSHIP,Attorney General,,DEM,Josh Shapiro,41,0,0,83,124
PERRY,SPRING TOWNSHIP,Attorney General,,DEM,Write-In,1,0,0,0,1
PERRY,SPRING TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,275,0,0,91,366
PERRY,SPRING TOWNSHIP,Attorney General,,REP,Write-In,0,0,0,3,3
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,H Scott Conklin,12,0,0,18,30
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Michael Lamb,1,0,0,3,4
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Tracie Fountain,13,0,0,45,58
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,0,0,2
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Nina Ahmad,6,0,0,11,17
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Christina M Hartman,7,0,0,9,16
PERRY,SPRING TOWNSHIP,Auditor General,,DEM,Write-In,2,0,0,1,3
PERRY,SPRING TOWNSHIP,Auditor General,,REP,Timothy Defoor,272,0,0,92,364
PERRY,SPRING TOWNSHIP,Auditor General,,REP,Write-In,1,0,0,1,2
PERRY,SPRING TOWNSHIP,State Treasurer,,DEM,Joe Torsella,37,0,0,78,115
PERRY,SPRING TOWNSHIP,State Treasurer,,DEM,Write-In,2,0,0,1,3
PERRY,SPRING TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,268,0,0,93,361
PERRY,SPRING TOWNSHIP,State Treasurer,,REP,Write-In,0,0,0,1,1
PERRY,SPRING TOWNSHIP,U.S. House,12,DEM,Lee Griffin,36,0,0,78,114
PERRY,SPRING TOWNSHIP,U.S. House,12,DEM,Write-In,2,0,0,0,2
PERRY,SPRING TOWNSHIP,U.S. House,12,REP,Fred Keller,290,0,0,95,385
PERRY,SPRING TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,3,3
PERRY,SPRING TOWNSHIP,State Senate,15,DEM,George Scott,38,0,0,73,111
PERRY,SPRING TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,5,0,0,15,20
PERRY,SPRING TOWNSHIP,State Senate,15,DEM,Write-In,2,0,0,0,2
PERRY,SPRING TOWNSHIP,State Senate,15,REP,John Disanto,287,0,0,90,377
PERRY,SPRING TOWNSHIP,State Senate,15,REP,Write-In,1,0,0,5,6
PERRY,SPRING TOWNSHIP,General Assembly,86,DEM,Write-In,16,0,0,19,35
PERRY,SPRING TOWNSHIP,General Assembly,86,REP,Jed Nessinger,35,0,0,6,41
PERRY,SPRING TOWNSHIP,General Assembly,86,REP,William Bill Benner,44,0,0,14,58
PERRY,SPRING TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,241,0,0,84,325
PERRY,SPRING TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,President,,DEM,Bernie Sanders,3,0,0,0,3
PERRY,TOBOYNE TOWNSHIP 1ST,President,,DEM,Joseph R Biden,9,0,0,8,17
PERRY,TOBOYNE TOWNSHIP 1ST,President,,DEM,Tulsi Gabbard,2,0,0,0,2
PERRY,TOBOYNE TOWNSHIP 1ST,President,,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,President,,REP,Donald J Trump,47,0,0,5,52
PERRY,TOBOYNE TOWNSHIP 1ST,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,President,,REP,Bill Weld,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,President,,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,Attorney General,,DEM,Josh Shapiro,11,0,0,5,16
PERRY,TOBOYNE TOWNSHIP 1ST,Attorney General,,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,Attorney General,,REP,Heather Heidelbaugh,38,0,0,5,43
PERRY,TOBOYNE TOWNSHIP 1ST,Attorney General,,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,Auditor General,,DEM,H Scott Conklin,6,0,0,2,8
PERRY,TOBOYNE TOWNSHIP 1ST,Auditor General,,DEM,Michael Lamb,2,0,0,0,2
PERRY,TOBOYNE TOWNSHIP 1ST,Auditor General,,DEM,Tracie Fountain,3,0,0,2,5
PERRY,TOBOYNE TOWNSHIP 1ST,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,0,0,1
PERRY,TOBOYNE TOWNSHIP 1ST,Auditor General,,DEM,Nina Ahmad,1,0,0,0,1
PERRY,TOBOYNE TOWNSHIP 1ST,Auditor General,,DEM,Christina M Hartman,0,0,0,2,2
PERRY,TOBOYNE TOWNSHIP 1ST,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,Auditor General,,REP,Timothy Defoor,39,0,0,5,44
PERRY,TOBOYNE TOWNSHIP 1ST,Auditor General,,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,State Treasurer,,DEM,Joe Torsella,10,0,0,5,15
PERRY,TOBOYNE TOWNSHIP 1ST,State Treasurer,,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,State Treasurer,,REP,Stacy L Garrity,39,0,0,5,44
PERRY,TOBOYNE TOWNSHIP 1ST,State Treasurer,,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,U.S. House,12,DEM,Lee Griffin,10,0,0,5,15
PERRY,TOBOYNE TOWNSHIP 1ST,U.S. House,12,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,U.S. House,12,REP,Fred Keller,44,0,0,5,49
PERRY,TOBOYNE TOWNSHIP 1ST,U.S. House,12,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,State Senate,15,DEM,George Scott,11,0,0,4,15
PERRY,TOBOYNE TOWNSHIP 1ST,State Senate,15,DEM,Alvin Q Taylor,3,0,0,3,6
PERRY,TOBOYNE TOWNSHIP 1ST,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,State Senate,15,REP,John Disanto,42,0,0,5,47
PERRY,TOBOYNE TOWNSHIP 1ST,State Senate,15,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 1ST,General Assembly,86,DEM,Write-In,2,0,0,2,4
PERRY,TOBOYNE TOWNSHIP 1ST,General Assembly,86,REP,Jed Nessinger,11,0,0,0,11
PERRY,TOBOYNE TOWNSHIP 1ST,General Assembly,86,REP,William Bill Benner,3,0,0,0,3
PERRY,TOBOYNE TOWNSHIP 1ST,General Assembly,86,REP,Perry Stambaugh,33,0,0,5,38
PERRY,TOBOYNE TOWNSHIP 1ST,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,President,,DEM,Bernie Sanders,1,0,0,0,1
PERRY,TOBOYNE TOWNSHIP 2ND,President,,DEM,Joseph R Biden,3,0,0,1,4
PERRY,TOBOYNE TOWNSHIP 2ND,President,,DEM,Tulsi Gabbard,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,President,,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,President,,REP,Donald J Trump,24,0,0,3,27
PERRY,TOBOYNE TOWNSHIP 2ND,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,President,,REP,Bill Weld,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,President,,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,Attorney General,,DEM,Josh Shapiro,3,0,0,1,4
PERRY,TOBOYNE TOWNSHIP 2ND,Attorney General,,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,Attorney General,,REP,Heather Heidelbaugh,22,0,0,3,25
PERRY,TOBOYNE TOWNSHIP 2ND,Attorney General,,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,Auditor General,,DEM,H Scott Conklin,3,0,0,0,3
PERRY,TOBOYNE TOWNSHIP 2ND,Auditor General,,DEM,Michael Lamb,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,Auditor General,,DEM,Tracie Fountain,1,0,0,0,1
PERRY,TOBOYNE TOWNSHIP 2ND,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,Auditor General,,DEM,Nina Ahmad,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,Auditor General,,DEM,Christina M Hartman,1,0,0,1,2
PERRY,TOBOYNE TOWNSHIP 2ND,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,Auditor General,,REP,Timothy Defoor,20,0,0,3,23
PERRY,TOBOYNE TOWNSHIP 2ND,Auditor General,,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,State Treasurer,,DEM,Joe Torsella,4,0,0,0,4
PERRY,TOBOYNE TOWNSHIP 2ND,State Treasurer,,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,State Treasurer,,REP,Stacy L Garrity,21,0,0,3,24
PERRY,TOBOYNE TOWNSHIP 2ND,State Treasurer,,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,U.S. House,12,DEM,Lee Griffin,5,0,0,0,5
PERRY,TOBOYNE TOWNSHIP 2ND,U.S. House,12,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,U.S. House,12,REP,Fred Keller,21,0,0,3,24
PERRY,TOBOYNE TOWNSHIP 2ND,U.S. House,12,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,State Senate,15,DEM,George Scott,3,0,0,1,4
PERRY,TOBOYNE TOWNSHIP 2ND,State Senate,15,DEM,Alvin Q Taylor,1,0,0,0,1
PERRY,TOBOYNE TOWNSHIP 2ND,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,State Senate,15,REP,John Disanto,23,0,0,3,26
PERRY,TOBOYNE TOWNSHIP 2ND,State Senate,15,REP,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,General Assembly,86,DEM,Write-In,0,0,0,0,0
PERRY,TOBOYNE TOWNSHIP 2ND,General Assembly,86,REP,Jed Nessinger,2,0,0,1,3
PERRY,TOBOYNE TOWNSHIP 2ND,General Assembly,86,REP,William Bill Benner,2,0,0,0,2
PERRY,TOBOYNE TOWNSHIP 2ND,General Assembly,86,REP,Perry Stambaugh,20,0,0,2,22
PERRY,TOBOYNE TOWNSHIP 2ND,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,TUSCARORA TOWNSHIP,President,,DEM,Bernie Sanders,5,0,0,3,8
PERRY,TUSCARORA TOWNSHIP,President,,DEM,Joseph R Biden,13,0,0,31,44
PERRY,TUSCARORA TOWNSHIP,President,,DEM,Tulsi Gabbard,4,0,0,2,6
PERRY,TUSCARORA TOWNSHIP,President,,DEM,Write-In,1,0,0,1,2
PERRY,TUSCARORA TOWNSHIP,President,,REP,Donald J Trump,166,0,0,70,236
PERRY,TUSCARORA TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,2,3
PERRY,TUSCARORA TOWNSHIP,President,,REP,Bill Weld,2,0,0,4,6
PERRY,TUSCARORA TOWNSHIP,President,,REP,Write-In,0,0,0,4,4
PERRY,TUSCARORA TOWNSHIP,Attorney General,,DEM,Josh Shapiro,22,0,0,33,55
PERRY,TUSCARORA TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
PERRY,TUSCARORA TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,143,0,0,69,212
PERRY,TUSCARORA TOWNSHIP,Attorney General,,REP,Write-In,0,0,0,1,1
PERRY,TUSCARORA TOWNSHIP,Auditor General,,DEM,H Scott Conklin,4,0,0,9,13
PERRY,TUSCARORA TOWNSHIP,Auditor General,,DEM,Michael Lamb,1,0,0,1,2
PERRY,TUSCARORA TOWNSHIP,Auditor General,,DEM,Tracie Fountain,8,0,0,13,21
PERRY,TUSCARORA TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,0,4,4
PERRY,TUSCARORA TOWNSHIP,Auditor General,,DEM,Nina Ahmad,3,0,0,3,6
PERRY,TUSCARORA TOWNSHIP,Auditor General,,DEM,Christina M Hartman,5,0,0,4,9
PERRY,TUSCARORA TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,1,1
PERRY,TUSCARORA TOWNSHIP,Auditor General,,REP,Timothy Defoor,147,0,0,72,219
PERRY,TUSCARORA TOWNSHIP,Auditor General,,REP,Write-In,0,0,0,1,1
PERRY,TUSCARORA TOWNSHIP,State Treasurer,,DEM,Joe Torsella,20,0,0,31,51
PERRY,TUSCARORA TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,3,3
PERRY,TUSCARORA TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,140,0,0,72,212
PERRY,TUSCARORA TOWNSHIP,State Treasurer,,REP,Write-In,0,0,0,0,0
PERRY,TUSCARORA TOWNSHIP,U.S. House,12,DEM,Lee Griffin,21,0,0,30,51
PERRY,TUSCARORA TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,3,3
PERRY,TUSCARORA TOWNSHIP,U.S. House,12,REP,Fred Keller,153,0,0,77,230
PERRY,TUSCARORA TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
PERRY,TUSCARORA TOWNSHIP,State Senate,15,DEM,George Scott,13,0,0,30,43
PERRY,TUSCARORA TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,8,0,0,5,13
PERRY,TUSCARORA TOWNSHIP,State Senate,15,DEM,Write-In,1,0,0,0,1
PERRY,TUSCARORA TOWNSHIP,State Senate,15,REP,John Disanto,151,0,0,75,226
PERRY,TUSCARORA TOWNSHIP,State Senate,15,REP,Write-In,0,0,0,0,0
PERRY,TUSCARORA TOWNSHIP,General Assembly,86,DEM,Write-In,1,0,0,8,9
PERRY,TUSCARORA TOWNSHIP,General Assembly,86,REP,Jed Nessinger,14,0,0,3,17
PERRY,TUSCARORA TOWNSHIP,General Assembly,86,REP,William Bill Benner,31,0,0,9,40
PERRY,TUSCARORA TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,124,0,0,69,193
PERRY,TUSCARORA TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,TYRONE TOWNSHIP,President,,DEM,Bernie Sanders,18,0,0,6,24
PERRY,TYRONE TOWNSHIP,President,,DEM,Joseph R Biden,19,0,0,58,77
PERRY,TYRONE TOWNSHIP,President,,DEM,Tulsi Gabbard,8,0,0,0,8
PERRY,TYRONE TOWNSHIP,President,,DEM,Write-In,4,0,0,1,5
PERRY,TYRONE TOWNSHIP,President,,REP,Donald J Trump,238,0,0,50,288
PERRY,TYRONE TOWNSHIP,President,,REP,Roque Rocky De La Fuente,5,0,0,1,6
PERRY,TYRONE TOWNSHIP,President,,REP,Bill Weld,3,0,0,3,6
PERRY,TYRONE TOWNSHIP,President,,REP,Write-In,1,0,0,6,7
PERRY,TYRONE TOWNSHIP,Attorney General,,DEM,Josh Shapiro,42,0,0,62,104
PERRY,TYRONE TOWNSHIP,Attorney General,,DEM,Write-In,1,0,0,0,1
PERRY,TYRONE TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,207,0,0,53,260
PERRY,TYRONE TOWNSHIP,Attorney General,,REP,Write-In,0,0,0,1,1
PERRY,TYRONE TOWNSHIP,Auditor General,,DEM,H Scott Conklin,13,0,0,16,29
PERRY,TYRONE TOWNSHIP,Auditor General,,DEM,Michael Lamb,4,0,0,5,9
PERRY,TYRONE TOWNSHIP,Auditor General,,DEM,Tracie Fountain,13,0,0,19,32
PERRY,TYRONE TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,4,0,0,3,7
PERRY,TYRONE TOWNSHIP,Auditor General,,DEM,Nina Ahmad,5,0,0,7,12
PERRY,TYRONE TOWNSHIP,Auditor General,,DEM,Christina M Hartman,5,0,0,14,19
PERRY,TYRONE TOWNSHIP,Auditor General,,DEM,Write-In,1,0,0,0,1
PERRY,TYRONE TOWNSHIP,Auditor General,,REP,Timothy Defoor,209,0,0,55,264
PERRY,TYRONE TOWNSHIP,Auditor General,,REP,Write-In,1,0,0,1,2
PERRY,TYRONE TOWNSHIP,State Treasurer,,DEM,Joe Torsella,39,0,0,59,98
PERRY,TYRONE TOWNSHIP,State Treasurer,,DEM,Write-In,1,0,0,0,1
PERRY,TYRONE TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,205,0,0,56,261
PERRY,TYRONE TOWNSHIP,State Treasurer,,REP,Write-In,0,0,0,0,0
PERRY,TYRONE TOWNSHIP,U.S. House,12,DEM,Lee Griffin,39,0,0,60,99
PERRY,TYRONE TOWNSHIP,U.S. House,12,DEM,Write-In,1,0,0,1,2
PERRY,TYRONE TOWNSHIP,U.S. House,12,REP,Fred Keller,219,0,0,55,274
PERRY,TYRONE TOWNSHIP,U.S. House,12,REP,Write-In,2,0,0,1,3
PERRY,TYRONE TOWNSHIP,State Senate,15,DEM,George Scott,37,0,0,57,94
PERRY,TYRONE TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,8,0,0,8,16
PERRY,TYRONE TOWNSHIP,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,TYRONE TOWNSHIP,State Senate,15,REP,John Disanto,217,0,0,55,272
PERRY,TYRONE TOWNSHIP,State Senate,15,REP,Write-In,1,0,0,0,1
PERRY,TYRONE TOWNSHIP,General Assembly,86,DEM,Write-In,8,0,0,26,34
PERRY,TYRONE TOWNSHIP,General Assembly,86,REP,Jed Nessinger,19,0,0,6,25
PERRY,TYRONE TOWNSHIP,General Assembly,86,REP,William Bill Benner,30,0,0,8,38
PERRY,TYRONE TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,199,0,0,47,246
PERRY,TYRONE TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,WATTS TOWNSHIP,President,,DEM,Bernie Sanders,3,0,0,4,7
PERRY,WATTS TOWNSHIP,President,,DEM,Joseph R Biden,16,0,0,40,56
PERRY,WATTS TOWNSHIP,President,,DEM,Tulsi Gabbard,3,0,0,2,5
PERRY,WATTS TOWNSHIP,President,,DEM,Write-In,2,0,0,2,4
PERRY,WATTS TOWNSHIP,President,,REP,Donald J Trump,169,0,0,50,219
PERRY,WATTS TOWNSHIP,President,,REP,Roque Rocky De La Fuente,0,0,0,2,2
PERRY,WATTS TOWNSHIP,President,,REP,Bill Weld,4,0,0,7,11
PERRY,WATTS TOWNSHIP,President,,REP,Write-In,4,0,0,2,6
PERRY,WATTS TOWNSHIP,Attorney General,,DEM,Josh Shapiro,21,0,0,47,68
PERRY,WATTS TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
PERRY,WATTS TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,155,0,0,56,211
PERRY,WATTS TOWNSHIP,Attorney General,,REP,Write-In,0,0,0,0,0
PERRY,WATTS TOWNSHIP,Auditor General,,DEM,H Scott Conklin,4,0,0,7,11
PERRY,WATTS TOWNSHIP,Auditor General,,DEM,Michael Lamb,0,0,0,3,3
PERRY,WATTS TOWNSHIP,Auditor General,,DEM,Tracie Fountain,8,0,0,24,32
PERRY,WATTS TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,0,2,3
PERRY,WATTS TOWNSHIP,Auditor General,,DEM,Nina Ahmad,2,0,0,6,8
PERRY,WATTS TOWNSHIP,Auditor General,,DEM,Christina M Hartman,6,0,0,8,14
PERRY,WATTS TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,WATTS TOWNSHIP,Auditor General,,REP,Timothy Defoor,156,0,0,54,210
PERRY,WATTS TOWNSHIP,Auditor General,,REP,Write-In,0,0,0,0,0
PERRY,WATTS TOWNSHIP,State Treasurer,,DEM,Joe Torsella,21,0,0,42,63
PERRY,WATTS TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
PERRY,WATTS TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,156,0,0,55,211
PERRY,WATTS TOWNSHIP,State Treasurer,,REP,Write-In,1,0,0,0,1
PERRY,WATTS TOWNSHIP,U.S. House,12,DEM,Lee Griffin,21,0,0,40,61
PERRY,WATTS TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
PERRY,WATTS TOWNSHIP,U.S. House,12,REP,Fred Keller,158,0,0,54,212
PERRY,WATTS TOWNSHIP,U.S. House,12,REP,Write-In,1,0,0,1,2
PERRY,WATTS TOWNSHIP,State Senate,15,DEM,George Scott,12,0,0,38,50
PERRY,WATTS TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,9,0,0,12,21
PERRY,WATTS TOWNSHIP,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,WATTS TOWNSHIP,State Senate,15,REP,John Disanto,161,0,0,57,218
PERRY,WATTS TOWNSHIP,State Senate,15,REP,Write-In,0,0,0,0,0
PERRY,WATTS TOWNSHIP,General Assembly,86,DEM,Write-In,2,0,0,4,6
PERRY,WATTS TOWNSHIP,General Assembly,86,REP,Jed Nessinger,40,0,0,9,49
PERRY,WATTS TOWNSHIP,General Assembly,86,REP,William Bill Benner,37,0,0,11,48
PERRY,WATTS TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,95,0,0,38,133
PERRY,WATTS TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,WHEATFIELD TOWNSHIP,President,,DEM,Bernie Sanders,14,0,0,23,37
PERRY,WHEATFIELD TOWNSHIP,President,,DEM,Joseph R Biden,30,0,0,114,144
PERRY,WHEATFIELD TOWNSHIP,President,,DEM,Tulsi Gabbard,6,0,0,3,9
PERRY,WHEATFIELD TOWNSHIP,President,,DEM,Write-In,4,0,0,1,5
PERRY,WHEATFIELD TOWNSHIP,President,,REP,Donald J Trump,482,0,0,132,614
PERRY,WHEATFIELD TOWNSHIP,President,,REP,Roque Rocky De La Fuente,2,0,0,2,4
PERRY,WHEATFIELD TOWNSHIP,President,,REP,Bill Weld,7,0,0,13,20
PERRY,WHEATFIELD TOWNSHIP,President,,REP,Write-In,4,0,0,3,7
PERRY,WHEATFIELD TOWNSHIP,Attorney General,,DEM,Josh Shapiro,45,0,0,131,176
