county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Westmoreland,Derry Township - Torrance,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Donegal Borough,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Donegal Township - Four Mile Run,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Donegal Township - Indian Creek,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,East Huntingdon Township Bessemer #1,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,East Huntingdon Township Bessemer #2,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,E Huntingdon Township - Ruffssale,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,E Huntingdon Township - Stoners,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,E Huntingdon Township - Strohms,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,E Huntingdon Township - Whites,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Westmoreland,E Vandergrift Borough,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,Export Borough,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Westmoreland,Fairfield Township - Fairfield,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,Fairfield Township - N Fairfield,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Fairfield Township - S Fairfield,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,City Of Greensburg - 1-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Greensburg - 1-2,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,City Of Greensburg - 2-1,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Westmoreland,City Of Greensburg - 2-2,President,,REP,Roque Rocky De La Fuente,2,1,0,0,3
Westmoreland,City Of Greensburg - 2-3,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Westmoreland,City Of Greensburg - 2-4,President,,REP,Roque Rocky De La Fuente,2,0,1,0,3
Westmoreland,City Of Greensburg - 3,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Westmoreland,City Of Greensburg - 4-1,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,City Of Greensburg - 5-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Greensburg - 5-2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Greensburg - 6,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Greensburg - 7-1,President,,REP,Roque Rocky De La Fuente,2,1,0,0,3
Westmoreland,City Of Greensburg - 7-2,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,City Of Greensburg - 8-1,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Westmoreland,City Of Greensburg - 8-2,President,,REP,Roque Rocky De La Fuente,0,0,1,0,1
Westmoreland,Hempfield Township - #1 Foxhill,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,Hempfield Township - #2 Alwine,President,,REP,Roque Rocky De La Fuente,3,5,1,0,9
Westmoreland,Hempfield Township - #3 Maplewood,President,,REP,Roque Rocky De La Fuente,2,2,0,0,4
Westmoreland,Hempfield Township - #4 Carbon,President,,REP,Roque Rocky De La Fuente,3,2,0,0,5
Westmoreland,Hempfield Township - #5 Wendel-Herminie,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Hempfield Township - #6 Luxor,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Hempfield Township - #7 Hannastown,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,Hempfield Township - #8 Bovard,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Hempfield Township - East Adamsburg,President,,REP,Roque Rocky De La Fuente,4,0,0,0,4
Westmoreland,Hempfield Township - Eastview,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Westmoreland,Hempfield Township - Fort Allen,President,,REP,Roque Rocky De La Fuente,5,3,0,0,8
Westmoreland,Hempfield Township - Gayville,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Hempfield Township - Grapeville,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,Hempfield Township - Haydenville,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Hempfield Township - High Park,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Hempfield Township - Lincoln Heights East,President,,REP,Roque Rocky De La Fuente,6,0,0,0,6
Westmoreland,Hempfield Township - Lincoln Heights West,President,,REP,Roque Rocky De La Fuente,1,2,0,0,3
Westmoreland,Hempfield Township - Middletown,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Hempfield Township - New Stanton,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Hempfield Township - North Carbon,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Westmoreland,Hempfield Township - Sibel,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Hempfield Township - Todd,President,,REP,Roque Rocky De La Fuente,2,2,0,0,4
Westmoreland,Hempfield Township - University,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Westmoreland,Hempfield Township - Valley,President,,REP,Roque Rocky De La Fuente,2,0,1,0,3
Westmoreland,Hempfield Township - Weaver'S Old Stand,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Westmoreland,Hempfield Township - Wegley,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,Hempfield Township - West Hempfield,President,,REP,Roque Rocky De La Fuente,2,2,1,0,5
Westmoreland,Hempfield Township - West Point,President,,REP,Roque Rocky De La Fuente,2,5,0,0,7
Westmoreland,Hunker Borough,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Hyde Park Borough,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Irwin Borough - 1St Ward,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Irwin Borough - 2Nd Ward,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Irwin Borough - 3Rd Ward,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Irwin Borough - 4Th Ward,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,Irwin Borough - 5Th Ward,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Irwin Borough - 6Th Ward,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Westmoreland,Irwin Borough - 7Th Ward,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Jeannette - 1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Jeannette - 2-1,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,City Of Jeannette - 2-2,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,City Of Jeannette - 3,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,City Of Jeannette - 4,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Jeannette - 5-1,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,City Of Jeannette - 5-2,President,,REP,Roque Rocky De La Fuente,2,1,0,0,3
Westmoreland,City Of Jeannette - 6,President,,REP,Roque Rocky De La Fuente,1,1,1,0,3
Westmoreland,City Of Latrobe - 1St Ward,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,City Of Latrobe - 2Nd Ward,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Westmoreland,City Of Latrobe - 3Rd Ward,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,City Of Latrobe - 4Th Ward,President,,REP,Roque Rocky De La Fuente,2,2,1,0,5
Westmoreland,City Of Latrobe - 5Th Ward,President,,REP,Roque Rocky De La Fuente,0,0,1,0,1
Westmoreland,City Of Latrobe - 6Th Ward,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Laurel Mountain Borough,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Ligonier Borough,President,,REP,Roque Rocky De La Fuente,3,2,0,0,5
Westmoreland,Ligonier Township - Idle Park,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Ligonier Township - Laughlintown,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Ligonier Township - North Ligonier,President,,REP,Roque Rocky De La Fuente,1,3,0,0,4
Westmoreland,Ligonier Township - South Ligonier,President,,REP,Roque Rocky De La Fuente,2,0,1,0,3
Westmoreland,Ligonier Township - Waterford,President,,REP,Roque Rocky De La Fuente,0,4,0,0,4
Westmoreland,Ligonier Township - Wilpen,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Lower Burrell - 1-1,President,,REP,Roque Rocky De La Fuente,4,0,0,0,4
Westmoreland,City Of Lower Burrell - 1-2,President,,REP,Roque Rocky De La Fuente,5,1,0,0,6
Westmoreland,City Of Lower Burrell - 2-1,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,City Of Lower Burrell - 2-2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Lower Burrell - 2-3,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,City Of Lower Burrell - 3-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Lower Burrell - 3-2,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Westmoreland,City Of Lower Burrell - 4-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Lower Burrell - 4-2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Loyalhanna Township - #1,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Westmoreland,Loyalhanna Township - #2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Madison Borough,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,Manor Borough,President,,REP,Roque Rocky De La Fuente,0,3,1,0,4
Westmoreland,City Of Monessen - 1-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Monessen - 1-2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Monessen - 1-3,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Monessen - 1-4,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Monessen - 1-5,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Monessen - 2-1,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,City Of Monessen - 2-2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Monessen - 2-3,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Monessen - 3-2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Monessen - 3-3,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of Monessen - 3-4,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,City Of Monessen - 4-2,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,City Of Monessen - 4-3,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Mt. Pleasant Borough 1St Ward,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Mt. Pleasant Borough 2Nd Ward,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Mt. Pleasant Borough 3Rd Ward,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Mt. Pleasant Township - Bridgeport,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Mt. Pleasant Township - Duncan,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Mt. Pleasant Township - Heccla,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Mt. Pleasant Township - Laurel Run,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Mt. Pleasant Township - Mammoth,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,Mt. Pleasant Township - Pleasant Valley,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Mt. Pleasant Township - Ridgeview,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Mt. Pleasant Township - Spring Garden,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,Mt. Pleasant Township - United,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Mt. Pleasant Township - Westmoreland Homesteads,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Westmoreland,Municipality Of Murrysville - East Manordale,President,,REP,Roque Rocky De La Fuente,0,3,0,0,3
Westmoreland,Municipality Of Murrysville - East Murrysville,President,,REP,Roque Rocky De La Fuente,1,1,2,0,4
Westmoreland,Municipality Of Murrysville - Manordale,President,,REP,Roque Rocky De La Fuente,1,6,2,0,9
Westmoreland,Municipality Of Murrysville - Newlonsburg #1,President,,REP,Roque Rocky De La Fuente,0,13,0,0,13
Westmoreland,Municipality Of Murrysville - Newlonsburg #2,President,,REP,Roque Rocky De La Fuente,2,9,2,0,13
Westmoreland,Municipality Of Murrysville - Sardis #1,President,,REP,Roque Rocky De La Fuente,0,4,1,0,5
Westmoreland,Municipality Of Murrysville - Sardis #2,President,,REP,Roque Rocky De La Fuente,1,3,1,0,5
Westmoreland,Municipality Of Murrysville - South Murrysville,President,,REP,Roque Rocky De La Fuente,3,2,0,0,5
Westmoreland,Municipality Of Murrysville - West Murrysville,President,,REP,Roque Rocky De La Fuente,2,9,2,0,13
Westmoreland,New Alexandria Borough,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,New Florence Borough,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,City Of New Kensington - 2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of New Kensington - 3-1,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,City Of New Kensington - 3-2,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Westmoreland,City Of New Kensington - 3-3,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,City Of New Kensington - 3-4,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,City Of New Kensington - 4-1,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,City Of New Kensington - 4-2,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,City Of New Kensington - 4-3,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,City Of New Kensington - 4-4,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of New Kensington - 4-5,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of New Kensington - 5,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,City Of New Kensington - 6,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,City Of New Kensington - 7-1,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,City Of New Kensington - 7-2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,New Stanton Borough,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,North Belle Vernon - #1,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,North Belle Vernon - #2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,N Huntingdon Township - 1-1,President,,REP,Roque Rocky De La Fuente,3,0,0,0,3
Westmoreland,N Huntingdon Township - 1-2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,N Huntingdon Township - 1-3,President,,REP,Roque Rocky De La Fuente,1,1,1,0,3
Westmoreland,N Huntingdon Township - 1-4,President,,REP,Roque Rocky De La Fuente,1,2,0,0,3
Westmoreland,N Huntingdon Township - 2-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,N Huntingdon Township - 2-2,President,,REP,Roque Rocky De La Fuente,2,1,1,0,4
Westmoreland,N Huntingdon Township - 2-3,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,N Huntingdon Township - 3-1,President,,REP,Roque Rocky De La Fuente,7,2,0,0,9
Westmoreland,N Huntingdon Township - 3-2,President,,REP,Roque Rocky De La Fuente,2,1,0,0,3
Westmoreland,N Huntingdon Township - 4-1,President,,REP,Roque Rocky De La Fuente,2,3,1,1,7
Westmoreland,N Huntingdon Township - 4-2,President,,REP,Roque Rocky De La Fuente,2,0,1,0,3
Westmoreland,N Huntingdon Township - 4-3,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,N Huntingdon Township - 4-4,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,N Huntingdon Township - 5-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,N Huntingdon Township - 5-2,President,,REP,Roque Rocky De La Fuente,0,0,1,0,1
Westmoreland,N Huntingdon Township - 5-3,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,N Huntingdon Township - 6-1,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,N Huntingdon Township - 6-2,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Westmoreland,N Huntingdon Township - 6-3,President,,REP,Roque Rocky De La Fuente,2,0,1,0,3
Westmoreland,N Huntingdon Township - 6-4,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,N Huntingdon Township - 7-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,N Huntingdon Township - 7-2,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,N Huntingdon Township - 7-3,President,,REP,Roque Rocky De La Fuente,3,0,0,0,3
Westmoreland,N Huntingdon Township - 7-4,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,N Irwin Borough,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Oklahoma Borough,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Penn Borough,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Penn Township - 1-1,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Westmoreland,Penn Township - 1-2,President,,REP,Roque Rocky De La Fuente,3,2,3,0,8
Westmoreland,Penn Township - 2-1,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Westmoreland,Penn Township - 2-2,President,,REP,Roque Rocky De La Fuente,0,3,1,0,4
Westmoreland,Penn Township - 3-1,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Westmoreland,Penn Township - 3-2,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Westmoreland,Penn Township - 3-3,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Penn Township - 4-1,President,,REP,Roque Rocky De La Fuente,2,4,0,0,6
Westmoreland,Penn Township - 4-2,President,,REP,Roque Rocky De La Fuente,1,2,0,0,3
Westmoreland,Penn Township - 5-1,President,,REP,Roque Rocky De La Fuente,3,2,0,0,5
Westmoreland,Penn Township - 5-2,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Penn Township - 5-3,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Rostraver Township - Collinsburg,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Rostraver Township - Concord,President,,REP,Roque Rocky De La Fuente,0,0,1,0,1
Westmoreland,Rostraver Township - Crossroads,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Rostraver Township - Fellsburg,President,,REP,Roque Rocky De La Fuente,0,3,1,0,4
Westmoreland,Rostraver Township - Lynnwood,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Rostraver Township - Pricedale,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Rostraver Township - Van Meter,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Rostraver Township - Webster,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Westmoreland,Salem Township - Five Points,President,,REP,Roque Rocky De La Fuente,4,2,0,0,6
Westmoreland,Salem Township - Hugus,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Westmoreland,Salem Township - Mechlings,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Westmoreland,Salem Township - New Salem,President,,REP,Roque Rocky De La Fuente,0,3,0,0,3
Westmoreland,Salem Township - Slickville,President,,REP,Roque Rocky De La Fuente,0,1,0,1,2
Westmoreland,Salem Township - Steeles,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
