county,precinct,office,district,party,candidate,election_day,absentee,provisional,votes
BUCKS,Warminster Twp 10,General Assembly,29,REP,Meghan Schroeder,60,62,6,128
BUCKS,Warminster Twp 10,General Assembly,29,REP,Write-ins,2,1,0,3
BUCKS,Warminster Twp 11,President,,DEM,Bernie Sanders,23,34,4,61
BUCKS,Warminster Twp 11,President,,DEM,Joseph R. Biden,60,223,6,289
BUCKS,Warminster Twp 11,President,,DEM,Tulsi Gabbard,8,2,0,10
BUCKS,Warminster Twp 11,President,,DEM,Write-ins,7,1,0,8
BUCKS,Warminster Twp 11,Attorney General,,DEM,Josh Shapiro,83,247,11,341
BUCKS,Warminster Twp 11,Attorney General,,DEM,Write-ins,4,1,0,5
BUCKS,Warminster Twp 11,Auditor General,,DEM,H. Scott Conklin,2,12,0,14
BUCKS,Warminster Twp 11,Auditor General,,DEM,Michael Lamb,9,19,1,29
BUCKS,Warminster Twp 11,Auditor General,,DEM,Tracie Fountain,4,17,0,21
BUCKS,Warminster Twp 11,Auditor General,,DEM,Rose Rosie Marie Davis,3,13,0,16
BUCKS,Warminster Twp 11,Auditor General,,DEM,Nina Ahmad,55,142,8,205
BUCKS,Warminster Twp 11,Auditor General,,DEM,Christina Hartman,11,47,2,60
BUCKS,Warminster Twp 11,Auditor General,,DEM,Write-ins,4,0,0,4
BUCKS,Warminster Twp 11,State Treasurer,,DEM,Joe Torsella,80,242,11,333
BUCKS,Warminster Twp 11,State Treasurer,,DEM,Write-ins,5,1,0,6
BUCKS,Warminster Twp 11,U.S. House,1,DEM,Christina Finello,70,216,11,297
BUCKS,Warminster Twp 11,U.S. House,1,DEM,Skylar D. Hurwitz,19,41,0,60
BUCKS,Warminster Twp 11,U.S. House,1,DEM,Write-ins,7,0,0,7
BUCKS,Warminster Twp 11,General Assembly,29,DEM,Marlene Katz,81,247,10,338
BUCKS,Warminster Twp 11,General Assembly,29,DEM,Write-ins,5,2,0,7
BUCKS,Warminster Twp 11,President,,REP,Donald J. Trump,217,90,11,318
BUCKS,Warminster Twp 11,President,,REP,Roque Rocky De La Fuente,3,4,0,7
BUCKS,Warminster Twp 11,President,,REP,Bill Weld,11,20,0,31
BUCKS,Warminster Twp 11,President,,REP,Write-ins,4,2,0,6
BUCKS,Warminster Twp 11,Attorney General,,REP,Heather Heidelbaugh,206,113,10,329
BUCKS,Warminster Twp 11,Attorney General,,REP,Write-ins,1,0,0,1
BUCKS,Warminster Twp 11,Auditor General,,REP,Timothy Defoor,207,114,10,331
BUCKS,Warminster Twp 11,Auditor General,,REP,Write-ins,0,0,0,0
BUCKS,Warminster Twp 11,State Treasurer,,REP,Stacy L. Garrity,206,112,10,328
BUCKS,Warminster Twp 11,State Treasurer,,REP,Write-ins,1,0,0,1
BUCKS,Warminster Twp 11,U.S. House,1,REP,Andy Meehan,133,39,5,177
BUCKS,Warminster Twp 11,U.S. House,1,REP,Brian Fitzpatrick,103,84,6,193
BUCKS,Warminster Twp 11,U.S. House,1,REP,Write-ins,0,0,0,0
BUCKS,Warminster Twp 11,General Assembly,29,REP,Greg Archetto,110,61,5,176
BUCKS,Warminster Twp 11,General Assembly,29,REP,Meghan Schroeder,119,61,6,186
BUCKS,Warminster Twp 11,General Assembly,29,REP,Write-ins,0,0,0,0
BUCKS,Warminster Twp 12,President,,DEM,Bernie Sanders,11,15,1,27
BUCKS,Warminster Twp 12,President,,DEM,Joseph R. Biden,32,282,5,319
BUCKS,Warminster Twp 12,President,,DEM,Tulsi Gabbard,2,1,1,4
BUCKS,Warminster Twp 12,President,,DEM,Write-ins,1,3,0,4
BUCKS,Warminster Twp 12,Attorney General,,DEM,Josh Shapiro,41,282,7,330
BUCKS,Warminster Twp 12,Attorney General,,DEM,Write-ins,1,0,0,1
BUCKS,Warminster Twp 12,Auditor General,,DEM,H. Scott Conklin,2,11,1,14
BUCKS,Warminster Twp 12,Auditor General,,DEM,Michael Lamb,3,24,0,27
BUCKS,Warminster Twp 12,Auditor General,,DEM,Tracie Fountain,1,19,0,20
BUCKS,Warminster Twp 12,Auditor General,,DEM,Rose Rosie Marie Davis,1,5,0,6
BUCKS,Warminster Twp 12,Auditor General,,DEM,Nina Ahmad,27,165,4,196
BUCKS,Warminster Twp 12,Auditor General,,DEM,Christina Hartman,8,38,2,48
BUCKS,Warminster Twp 12,Auditor General,,DEM,Write-ins,1,0,0,1
BUCKS,Warminster Twp 12,State Treasurer,,DEM,Joe Torsella,42,268,6,316
BUCKS,Warminster Twp 12,State Treasurer,,DEM,Write-ins,1,1,0,2
BUCKS,Warminster Twp 12,U.S. House,1,DEM,Christina Finello,39,240,4,283
BUCKS,Warminster Twp 12,U.S. House,1,DEM,Skylar D. Hurwitz,8,53,2,63
BUCKS,Warminster Twp 12,U.S. House,1,DEM,Write-ins,0,0,0,0
BUCKS,Warminster Twp 12,General Assembly,29,DEM,Marlene Katz,43,275,6,324
BUCKS,Warminster Twp 12,General Assembly,29,DEM,Write-ins,1,2,0,3
BUCKS,Warminster Twp 12,President,,REP,Donald J. Trump,141,149,7,297
BUCKS,Warminster Twp 12,President,,REP,Roque Rocky De La Fuente,1,7,0,8
BUCKS,Warminster Twp 12,President,,REP,Bill Weld,4,24,1,29
BUCKS,Warminster Twp 12,President,,REP,Write-ins,3,8,0,11
BUCKS,Warminster Twp 12,Attorney General,,REP,Heather Heidelbaugh,134,180,7,321
BUCKS,Warminster Twp 12,Attorney General,,REP,Write-ins,0,3,0,3
BUCKS,Warminster Twp 12,Auditor General,,REP,Timothy Defoor,128,184,7,319
BUCKS,Warminster Twp 12,Auditor General,,REP,Write-ins,1,2,0,3
BUCKS,Warminster Twp 12,State Treasurer,,REP,Stacy L. Garrity,126,184,7,317
BUCKS,Warminster Twp 12,State Treasurer,,REP,Write-ins,0,2,0,2
BUCKS,Warminster Twp 12,U.S. House,1,REP,Andy Meehan,65,26,2,93
BUCKS,Warminster Twp 12,U.S. House,1,REP,Brian Fitzpatrick,85,172,6,263
BUCKS,Warminster Twp 12,U.S. House,1,REP,Write-ins,1,2,0,3
BUCKS,Warminster Twp 12,General Assembly,29,REP,Greg Archetto,85,73,6,164
BUCKS,Warminster Twp 12,General Assembly,29,REP,Meghan Schroeder,64,123,2,189
BUCKS,Warminster Twp 12,General Assembly,29,REP,Write-ins,0,2,0,2
BUCKS,Warminster Twp 13,President,,DEM,Bernie Sanders,23,13,0,36
BUCKS,Warminster Twp 13,President,,DEM,Joseph R. Biden,58,139,0,197
BUCKS,Warminster Twp 13,President,,DEM,Tulsi Gabbard,5,2,0,7
BUCKS,Warminster Twp 13,President,,DEM,Write-ins,0,1,0,1
BUCKS,Warminster Twp 13,Attorney General,,DEM,Josh Shapiro,74,142,0,216
BUCKS,Warminster Twp 13,Attorney General,,DEM,Write-ins,0,0,0,0
BUCKS,Warminster Twp 13,Auditor General,,DEM,H. Scott Conklin,3,8,0,11
BUCKS,Warminster Twp 13,Auditor General,,DEM,Michael Lamb,9,15,0,24
BUCKS,Warminster Twp 13,Auditor General,,DEM,Tracie Fountain,7,9,0,16
BUCKS,Warminster Twp 13,Auditor General,,DEM,Rose Rosie Marie Davis,8,3,0,11
BUCKS,Warminster Twp 13,Auditor General,,DEM,Nina Ahmad,40,83,0,123
BUCKS,Warminster Twp 13,Auditor General,,DEM,Christina Hartman,9,25,0,34
BUCKS,Warminster Twp 13,Auditor General,,DEM,Write-ins,0,1,0,1
BUCKS,Warminster Twp 13,State Treasurer,,DEM,Joe Torsella,71,139,0,210
BUCKS,Warminster Twp 13,State Treasurer,,DEM,Write-ins,0,1,0,1
BUCKS,Warminster Twp 13,U.S. House,1,DEM,Christina Finello,68,123,0,191
BUCKS,Warminster Twp 13,U.S. House,1,DEM,Skylar D. Hurwitz,13,27,0,40
BUCKS,Warminster Twp 13,U.S. House,1,DEM,Write-ins,0,0,0,0
BUCKS,Warminster Twp 13,General Assembly,29,DEM,Marlene Katz,75,140,0,215
BUCKS,Warminster Twp 13,General Assembly,29,DEM,Write-ins,1,0,0,1
BUCKS,Warminster Twp 13,President,,REP,Donald J. Trump,176,71,0,247
BUCKS,Warminster Twp 13,President,,REP,Roque Rocky De La Fuente,5,2,0,7
BUCKS,Warminster Twp 13,President,,REP,Bill Weld,7,8,0,15
BUCKS,Warminster Twp 13,President,,REP,Write-ins,5,6,0,11
BUCKS,Warminster Twp 13,Attorney General,,REP,Heather Heidelbaugh,174,85,0,259
BUCKS,Warminster Twp 13,Attorney General,,REP,Write-ins,0,2,0,2
BUCKS,Warminster Twp 13,Auditor General,,REP,Timothy Defoor,169,84,0,253
BUCKS,Warminster Twp 13,Auditor General,,REP,Write-ins,0,1,0,1
BUCKS,Warminster Twp 13,State Treasurer,,REP,Stacy L. Garrity,168,85,0,253
BUCKS,Warminster Twp 13,State Treasurer,,REP,Write-ins,1,1,0,2
BUCKS,Warminster Twp 13,U.S. House,1,REP,Andy Meehan,55,18,0,73
BUCKS,Warminster Twp 13,U.S. House,1,REP,Brian Fitzpatrick,141,74,0,215
BUCKS,Warminster Twp 13,U.S. House,1,REP,Write-ins,1,0,0,1
BUCKS,Warminster Twp 13,General Assembly,29,REP,Greg Archetto,72,32,0,104
BUCKS,Warminster Twp 13,General Assembly,29,REP,Meghan Schroeder,126,60,0,186
BUCKS,Warminster Twp 13,General Assembly,29,REP,Write-ins,1,0,0,1
BUCKS,Warminster Twp 14,President,,DEM,Bernie Sanders,4,27,0,31
BUCKS,Warminster Twp 14,President,,DEM,Joseph R. Biden,26,566,0,592
BUCKS,Warminster Twp 14,President,,DEM,Tulsi Gabbard,2,6,0,8
BUCKS,Warminster Twp 14,President,,DEM,Write-ins,0,1,0,1
BUCKS,Warminster Twp 14,Attorney General,,DEM,Josh Shapiro,27,555,0,582
BUCKS,Warminster Twp 14,Attorney General,,DEM,Write-ins,0,1,0,1
BUCKS,Warminster Twp 14,Auditor General,,DEM,H. Scott Conklin,2,21,0,23
BUCKS,Warminster Twp 14,Auditor General,,DEM,Michael Lamb,2,30,0,32
BUCKS,Warminster Twp 14,Auditor General,,DEM,Tracie Fountain,0,21,0,21
BUCKS,Warminster Twp 14,Auditor General,,DEM,Rose Rosie Marie Davis,3,10,0,13
BUCKS,Warminster Twp 14,Auditor General,,DEM,Nina Ahmad,19,363,0,382
BUCKS,Warminster Twp 14,Auditor General,,DEM,Christina Hartman,2,82,0,84
BUCKS,Warminster Twp 14,Auditor General,,DEM,Write-ins,0,1,0,1
BUCKS,Warminster Twp 14,State Treasurer,,DEM,Joe Torsella,27,542,0,569
BUCKS,Warminster Twp 14,State Treasurer,,DEM,Write-ins,0,4,0,4
BUCKS,Warminster Twp 14,U.S. House,1,DEM,Christina Finello,26,432,0,458
BUCKS,Warminster Twp 14,U.S. House,1,DEM,Skylar D. Hurwitz,3,144,0,147
BUCKS,Warminster Twp 14,U.S. House,1,DEM,Write-ins,0,1,0,1
BUCKS,Warminster Twp 14,General Assembly,29,DEM,Marlene Katz,27,552,0,579
BUCKS,Warminster Twp 14,General Assembly,29,DEM,Write-ins,1,0,0,1
BUCKS,Warminster Twp 14,President,,REP,Donald J. Trump,113,340,0,453
BUCKS,Warminster Twp 14,President,,REP,Roque Rocky De La Fuente,0,10,0,10
BUCKS,Warminster Twp 14,President,,REP,Bill Weld,3,65,0,68
BUCKS,Warminster Twp 14,President,,REP,Write-ins,1,22,0,23
BUCKS,Warminster Twp 14,Attorney General,,REP,Heather Heidelbaugh,107,397,0,504
BUCKS,Warminster Twp 14,Attorney General,,REP,Write-ins,0,2,0,2
BUCKS,Warminster Twp 14,Auditor General,,REP,Timothy Defoor,103,394,0,497
BUCKS,Warminster Twp 14,Auditor General,,REP,Write-ins,1,2,0,3
BUCKS,Warminster Twp 14,State Treasurer,,REP,Stacy L. Garrity,103,397,0,500
BUCKS,Warminster Twp 14,State Treasurer,,REP,Write-ins,0,1,0,1
BUCKS,Warminster Twp 14,U.S. House,1,REP,Andy Meehan,46,97,0,143
BUCKS,Warminster Twp 14,U.S. House,1,REP,Brian Fitzpatrick,71,353,0,424
BUCKS,Warminster Twp 14,U.S. House,1,REP,Write-ins,0,3,0,3
BUCKS,Warminster Twp 14,General Assembly,29,REP,Greg Archetto,64,168,0,232
BUCKS,Warminster Twp 14,General Assembly,29,REP,Meghan Schroeder,52,281,0,333
BUCKS,Warminster Twp 14,General Assembly,29,REP,Write-ins,0,3,0,3
BUCKS,Warminster Twp 15,President,,DEM,Bernie Sanders,15,13,0,28
BUCKS,Warminster Twp 15,President,,DEM,Joseph R. Biden,54,117,11,182
BUCKS,Warminster Twp 15,President,,DEM,Tulsi Gabbard,2,1,0,3
BUCKS,Warminster Twp 15,President,,DEM,Write-ins,3,1,0,4
BUCKS,Warminster Twp 15,Attorney General,,DEM,Josh Shapiro,64,124,10,198
BUCKS,Warminster Twp 15,Attorney General,,DEM,Write-ins,2,2,0,4
BUCKS,Warminster Twp 15,Auditor General,,DEM,H. Scott Conklin,2,1,2,5
BUCKS,Warminster Twp 15,Auditor General,,DEM,Michael Lamb,2,14,0,16
BUCKS,Warminster Twp 15,Auditor General,,DEM,Tracie Fountain,4,11,0,15
BUCKS,Warminster Twp 15,Auditor General,,DEM,Rose Rosie Marie Davis,0,4,0,4
BUCKS,Warminster Twp 15,Auditor General,,DEM,Nina Ahmad,36,73,6,115
BUCKS,Warminster Twp 15,Auditor General,,DEM,Christina Hartman,18,20,1,39
BUCKS,Warminster Twp 15,Auditor General,,DEM,Write-ins,1,1,0,2
BUCKS,Warminster Twp 15,State Treasurer,,DEM,Joe Torsella,61,123,10,194
BUCKS,Warminster Twp 15,State Treasurer,,DEM,Write-ins,1,1,0,2
BUCKS,Warminster Twp 15,U.S. House,1,DEM,Christina Finello,68,109,10,187
BUCKS,Warminster Twp 15,U.S. House,1,DEM,Skylar D. Hurwitz,3,21,1,25
BUCKS,Warminster Twp 15,U.S. House,1,DEM,Write-ins,1,1,0,2
BUCKS,Warminster Twp 15,General Assembly,29,DEM,Marlene Katz,58,123,9,190
BUCKS,Warminster Twp 15,General Assembly,29,DEM,Write-ins,3,1,0,4
BUCKS,Warminster Twp 15,President,,REP,Donald J. Trump,89,37,6,132
BUCKS,Warminster Twp 15,President,,REP,Roque Rocky De La Fuente,1,0,0,1
BUCKS,Warminster Twp 15,President,,REP,Bill Weld,1,13,1,15
BUCKS,Warminster Twp 15,President,,REP,Write-ins,3,1,0,4
BUCKS,Warminster Twp 15,Attorney General,,REP,Heather Heidelbaugh,88,50,5,143
BUCKS,Warminster Twp 15,Attorney General,,REP,Write-ins,0,2,0,2
BUCKS,Warminster Twp 15,Auditor General,,REP,Timothy Defoor,85,50,5,140
BUCKS,Warminster Twp 15,Auditor General,,REP,Write-ins,0,0,0,0
BUCKS,Warminster Twp 15,State Treasurer,,REP,Stacy L. Garrity,85,49,4,138
BUCKS,Warminster Twp 15,State Treasurer,,REP,Write-ins,0,2,0,2
BUCKS,Warminster Twp 15,U.S. House,1,REP,Andy Meehan,30,17,1,48
BUCKS,Warminster Twp 15,U.S. House,1,REP,Brian Fitzpatrick,66,37,6,109
BUCKS,Warminster Twp 15,U.S. House,1,REP,Write-ins,0,0,0,0
BUCKS,Warminster Twp 15,General Assembly,29,REP,Greg Archetto,53,23,5,81
BUCKS,Warminster Twp 15,General Assembly,29,REP,Meghan Schroeder,43,31,2,76
BUCKS,Warminster Twp 15,General Assembly,29,REP,Write-ins,0,0,0,0
BUCKS,Warminster Twp 16,President,,DEM,Bernie Sanders,20,13,1,34
BUCKS,Warminster Twp 16,President,,DEM,Joseph R. Biden,42,58,7,107
BUCKS,Warminster Twp 16,President,,DEM,Tulsi Gabbard,1,0,0,1
BUCKS,Warminster Twp 16,President,,DEM,Write-ins,2,0,0,2
BUCKS,Warminster Twp 16,Attorney General,,DEM,Josh Shapiro,54,66,8,128
BUCKS,Warminster Twp 16,Attorney General,,DEM,Write-ins,3,1,0,4
BUCKS,Warminster Twp 16,Auditor General,,DEM,H. Scott Conklin,3,2,0,5
BUCKS,Warminster Twp 16,Auditor General,,DEM,Michael Lamb,2,7,0,9
BUCKS,Warminster Twp 16,Auditor General,,DEM,Tracie Fountain,4,7,1,12
BUCKS,Warminster Twp 16,Auditor General,,DEM,Rose Rosie Marie Davis,8,4,1,13
BUCKS,Warminster Twp 16,Auditor General,,DEM,Nina Ahmad,35,32,4,71
BUCKS,Warminster Twp 16,Auditor General,,DEM,Christina Hartman,6,16,1,23
BUCKS,Warminster Twp 16,Auditor General,,DEM,Write-ins,1,1,0,2
BUCKS,Warminster Twp 16,State Treasurer,,DEM,Joe Torsella,55,64,7,126
BUCKS,Warminster Twp 16,State Treasurer,,DEM,Write-ins,2,0,0,2
BUCKS,Warminster Twp 16,U.S. House,1,DEM,Christina Finello,44,59,7,110
BUCKS,Warminster Twp 16,U.S. House,1,DEM,Skylar D. Hurwitz,18,11,1,30
BUCKS,Warminster Twp 16,U.S. House,1,DEM,Write-ins,0,0,0,0
BUCKS,Warminster Twp 16,General Assembly,29,DEM,Marlene Katz,55,67,8,130
BUCKS,Warminster Twp 16,General Assembly,29,DEM,Write-ins,2,0,0,2
BUCKS,Warminster Twp 16,President,,REP,Donald J. Trump,55,16,3,74
BUCKS,Warminster Twp 16,President,,REP,Roque Rocky De La Fuente,2,2,0,4
BUCKS,Warminster Twp 16,President,,REP,Bill Weld,1,8,0,9
BUCKS,Warminster Twp 16,President,,REP,Write-ins,2,0,1,3
BUCKS,Warminster Twp 16,Attorney General,,REP,Heather Heidelbaugh,52,21,4,77
BUCKS,Warminster Twp 16,Attorney General,,REP,Write-ins,1,0,0,1
BUCKS,Warminster Twp 16,Auditor General,,REP,Timothy Defoor,51,21,4,76
BUCKS,Warminster Twp 16,Auditor General,,REP,Write-ins,1,0,0,1
BUCKS,Warminster Twp 16,State Treasurer,,REP,Stacy L. Garrity,51,21,4,76
BUCKS,Warminster Twp 16,State Treasurer,,REP,Write-ins,1,0,0,1
BUCKS,Warminster Twp 16,U.S. House,1,REP,Andy Meehan,31,3,3,37
BUCKS,Warminster Twp 16,U.S. House,1,REP,Brian Fitzpatrick,27,25,1,53
BUCKS,Warminster Twp 16,U.S. House,1,REP,Write-ins,0,0,0,0
BUCKS,Warminster Twp 16,General Assembly,29,REP,Greg Archetto,36,15,2,53
BUCKS,Warminster Twp 16,General Assembly,29,REP,Meghan Schroeder,22,14,2,38
BUCKS,Warminster Twp 16,General Assembly,29,REP,Write-ins,1,0,0,1
BUCKS,Warminster Twp 17,President,,DEM,Bernie Sanders,14,20,1,35
BUCKS,Warminster Twp 17,President,,DEM,Joseph R. Biden,41,105,7,153
BUCKS,Warminster Twp 17,President,,DEM,Tulsi Gabbard,2,2,0,4
BUCKS,Warminster Twp 17,President,,DEM,Write-ins,1,1,0,2
BUCKS,Warminster Twp 17,Attorney General,,DEM,Josh Shapiro,46,120,6,172
BUCKS,Warminster Twp 17,Attorney General,,DEM,Write-ins,0,0,0,0
BUCKS,Warminster Twp 17,Auditor General,,DEM,H. Scott Conklin,2,5,1,8
BUCKS,Warminster Twp 17,Auditor General,,DEM,Michael Lamb,6,7,1,14
BUCKS,Warminster Twp 17,Auditor General,,DEM,Tracie Fountain,0,13,1,14
BUCKS,Warminster Twp 17,Auditor General,,DEM,Rose Rosie Marie Davis,1,5,1,7
BUCKS,Warminster Twp 17,Auditor General,,DEM,Nina Ahmad,33,72,3,108
BUCKS,Warminster Twp 17,Auditor General,,DEM,Christina Hartman,7,19,0,26
BUCKS,Warminster Twp 17,Auditor General,,DEM,Write-ins,0,0,0,0
BUCKS,Warminster Twp 17,State Treasurer,,DEM,Joe Torsella,42,119,5,166
BUCKS,Warminster Twp 17,State Treasurer,,DEM,Write-ins,0,0,0,0
BUCKS,Warminster Twp 17,U.S. House,1,DEM,Christina Finello,50,109,6,165
BUCKS,Warminster Twp 17,U.S. House,1,DEM,Skylar D. Hurwitz,4,18,1,23
BUCKS,Warminster Twp 17,U.S. House,1,DEM,Write-ins,0,0,0,0
BUCKS,Warminster Twp 17,General Assembly,29,DEM,Marlene Katz,46,116,5,167
BUCKS,Warminster Twp 17,General Assembly,29,DEM,Write-ins,0,0,0,0
BUCKS,Warminster Twp 17,President,,REP,Donald J. Trump,122,36,7,165
BUCKS,Warminster Twp 17,President,,REP,Roque Rocky De La Fuente,2,0,0,2
BUCKS,Warminster Twp 17,President,,REP,Bill Weld,5,11,0,16
BUCKS,Warminster Twp 17,President,,REP,Write-ins,1,4,0,5
BUCKS,Warminster Twp 17,Attorney General,,REP,Heather Heidelbaugh,118,46,5,169
BUCKS,Warminster Twp 17,Attorney General,,REP,Write-ins,0,0,0,0
BUCKS,Warminster Twp 17,Auditor General,,REP,Timothy Defoor,114,45,4,163
BUCKS,Warminster Twp 17,Auditor General,,REP,Write-ins,0,0,0,0
BUCKS,Warminster Twp 17,State Treasurer,,REP,Stacy L. Garrity,112,44,5,161
BUCKS,Warminster Twp 17,State Treasurer,,REP,Write-ins,0,1,0,1
BUCKS,Warminster Twp 17,U.S. House,1,REP,Andy Meehan,29,11,4,44
BUCKS,Warminster Twp 17,U.S. House,1,REP,Brian Fitzpatrick,103,44,3,150
BUCKS,Warminster Twp 17,U.S. House,1,REP,Write-ins,0,0,0,0
BUCKS,Warminster Twp 17,General Assembly,29,REP,Greg Archetto,59,16,3,78
BUCKS,Warminster Twp 17,General Assembly,29,REP,Meghan Schroeder,71,40,4,115
BUCKS,Warminster Twp 17,General Assembly,29,REP,Write-ins,0,0,0,0
BUCKS,Warrington Twp 1,President,,DEM,Bernie Sanders,13,29,2,44
BUCKS,Warrington Twp 1,President,,DEM,Joseph R. Biden,52,227,5,284
BUCKS,Warrington Twp 1,President,,DEM,Tulsi Gabbard,7,5,1,13
BUCKS,Warrington Twp 1,President,,DEM,Write-ins,2,1,0,3
BUCKS,Warrington Twp 1,Attorney General,,DEM,Josh Shapiro,61,241,7,309
BUCKS,Warrington Twp 1,Attorney General,,DEM,Write-ins,2,1,0,3
BUCKS,Warrington Twp 1,Auditor General,,DEM,H. Scott Conklin,4,9,1,14
BUCKS,Warrington Twp 1,Auditor General,,DEM,Michael Lamb,10,19,0,29
BUCKS,Warrington Twp 1,Auditor General,,DEM,Tracie Fountain,1,36,0,37
BUCKS,Warrington Twp 1,Auditor General,,DEM,Rose Rosie Marie Davis,2,2,1,5
BUCKS,Warrington Twp 1,Auditor General,,DEM,Nina Ahmad,35,145,5,185
BUCKS,Warrington Twp 1,Auditor General,,DEM,Christina Hartman,11,33,0,44
BUCKS,Warrington Twp 1,Auditor General,,DEM,Write-ins,2,1,0,3
BUCKS,Warrington Twp 1,State Treasurer,,DEM,Joe Torsella,56,235,6,297
BUCKS,Warrington Twp 1,State Treasurer,,DEM,Write-ins,2,1,0,3
BUCKS,Warrington Twp 1,U.S. House,1,DEM,Christina Finello,56,190,3,249
BUCKS,Warrington Twp 1,U.S. House,1,DEM,Skylar D. Hurwitz,14,58,4,76
BUCKS,Warrington Twp 1,U.S. House,1,DEM,Write-ins,0,4,0,4
BUCKS,Warrington Twp 1,General Assembly,144,DEM,Gary Spillane,67,244,7,318
BUCKS,Warrington Twp 1,General Assembly,144,DEM,Write-ins,1,2,0,3
BUCKS,Warrington Twp 1,President,,REP,Donald J. Trump,171,70,11,252
BUCKS,Warrington Twp 1,President,,REP,Roque Rocky De La Fuente,2,6,0,8
BUCKS,Warrington Twp 1,President,,REP,Bill Weld,11,19,2,32
BUCKS,Warrington Twp 1,President,,REP,Write-ins,1,5,0,6
BUCKS,Warrington Twp 1,Attorney General,,REP,Heather Heidelbaugh,162,87,13,262
BUCKS,Warrington Twp 1,Attorney General,,REP,Write-ins,1,2,0,3
BUCKS,Warrington Twp 1,Auditor General,,REP,Timothy Defoor,155,87,13,255
BUCKS,Warrington Twp 1,Auditor General,,REP,Write-ins,1,1,0,2
BUCKS,Warrington Twp 1,State Treasurer,,REP,Stacy L. Garrity,156,85,13,254
BUCKS,Warrington Twp 1,State Treasurer,,REP,Write-ins,1,1,0,2
BUCKS,Warrington Twp 1,U.S. House,1,REP,Andy Meehan,72,31,5,108
BUCKS,Warrington Twp 1,U.S. House,1,REP,Brian Fitzpatrick,110,71,8,189
BUCKS,Warrington Twp 1,U.S. House,1,REP,Write-ins,0,0,0,0
BUCKS,Warrington Twp 1,General Assembly,144,REP,Todd Polinchock,174,93,13,280
BUCKS,Warrington Twp 1,General Assembly,144,REP,Write-ins,1,1,0,2
BUCKS,Warrington Twp 2,President,,DEM,Bernie Sanders,14,38,3,55
BUCKS,Warrington Twp 2,President,,DEM,Joseph R. Biden,77,311,5,393
BUCKS,Warrington Twp 2,President,,DEM,Tulsi Gabbard,3,3,0,6
BUCKS,Warrington Twp 2,President,,DEM,Write-ins,4,0,0,4
BUCKS,Warrington Twp 2,Attorney General,,DEM,Josh Shapiro,90,318,8,416
BUCKS,Warrington Twp 2,Attorney General,,DEM,Write-ins,0,2,0,2
BUCKS,Warrington Twp 2,Auditor General,,DEM,H. Scott Conklin,0,15,0,15
BUCKS,Warrington Twp 2,Auditor General,,DEM,Michael Lamb,3,34,0,37
BUCKS,Warrington Twp 2,Auditor General,,DEM,Tracie Fountain,5,35,1,41
BUCKS,Warrington Twp 2,Auditor General,,DEM,Rose Rosie Marie Davis,6,8,0,14
BUCKS,Warrington Twp 2,Auditor General,,DEM,Nina Ahmad,63,175,7,245
BUCKS,Warrington Twp 2,Auditor General,,DEM,Christina Hartman,10,47,0,57
BUCKS,Warrington Twp 2,Auditor General,,DEM,Write-ins,1,1,0,2
BUCKS,Warrington Twp 2,State Treasurer,,DEM,Joe Torsella,85,317,8,410
BUCKS,Warrington Twp 2,State Treasurer,,DEM,Write-ins,1,0,0,1
BUCKS,Warrington Twp 2,U.S. House,1,DEM,Christina Finello,71,259,6,336
BUCKS,Warrington Twp 2,U.S. House,1,DEM,Skylar D. Hurwitz,20,76,2,98
BUCKS,Warrington Twp 2,U.S. House,1,DEM,Write-ins,0,2,0,2
BUCKS,Warrington Twp 2,General Assembly,144,DEM,Gary Spillane,87,332,8,427
BUCKS,Warrington Twp 2,General Assembly,144,DEM,Write-ins,2,1,0,3
BUCKS,Warrington Twp 2,President,,REP,Donald J. Trump,241,135,14,390
BUCKS,Warrington Twp 2,President,,REP,Roque Rocky De La Fuente,1,5,0,6
BUCKS,Warrington Twp 2,President,,REP,Bill Weld,6,25,0,31
BUCKS,Warrington Twp 2,President,,REP,Write-ins,2,7,1,10
BUCKS,Warrington Twp 2,Attorney General,,REP,Heather Heidelbaugh,225,170,14,409
BUCKS,Warrington Twp 2,Attorney General,,REP,Write-ins,2,2,0,4
BUCKS,Warrington Twp 2,Auditor General,,REP,Timothy Defoor,224,167,13,404
BUCKS,Warrington Twp 2,Auditor General,,REP,Write-ins,0,4,0,4
BUCKS,Warrington Twp 2,State Treasurer,,REP,Stacy L. Garrity,224,168,13,405
BUCKS,Warrington Twp 2,State Treasurer,,REP,Write-ins,0,4,0,4
BUCKS,Warrington Twp 2,U.S. House,1,REP,Andy Meehan,120,44,8,172
BUCKS,Warrington Twp 2,U.S. House,1,REP,Brian Fitzpatrick,131,140,7,278
BUCKS,Warrington Twp 2,U.S. House,1,REP,Write-ins,0,1,0,1
BUCKS,Warrington Twp 2,General Assembly,144,REP,Todd Polinchock,245,176,13,434
BUCKS,Warrington Twp 2,General Assembly,144,REP,Write-ins,2,3,0,5
BUCKS,Warrington Twp 3,President,,DEM,Bernie Sanders,20,23,0,43
BUCKS,Warrington Twp 3,President,,DEM,Joseph R. Biden,55,175,0,230
BUCKS,Warrington Twp 3,President,,DEM,Tulsi Gabbard,4,3,0,7
BUCKS,Warrington Twp 3,President,,DEM,Write-ins,2,0,0,2
