county,precinct,office,district,party,candidate,votes,,,,,,,,,,,,,,,,,
York,Fawn Grove Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Felton Borough,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Franklintown Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Glen Rock Borough,Attorney General,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Goldsboro Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Hallam Borough,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Hanover Borough 1,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Hanover Borough 2,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Hanover Borough 3,Attorney General,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Hanover Borough 4,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Hanover Borough 5,Attorney General,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Jacobus Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Jefferson Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Lewisberry Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Loganville Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Manchester Borough,Attorney General,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Mount Wolf Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,New Freedom Borough,Attorney General,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,New Salem Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,North York Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Railroad Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Red Lion Borough 1,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Red Lion Borough 2,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Red Lion Borough 3,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Seven Valleys Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Shrewsbury Borough,Attorney General,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Spring Grove Borough,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Stewartstown Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Wellsville Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,West York Borough 1,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,West York Borough 2,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Windsor Borough,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Winterstown Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 1,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 2,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 3,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Yoe Borough,Attorney General,,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Yorkana Borough,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York Haven Borough,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 1-0,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 5-0,Attorney General,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York City 6-0,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 7-0,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 8-0,Attorney General,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York City 9-1,Attorney General,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York City 9-2,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 11-0,Attorney General,,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York City 12-1,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 12-2,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 12-3,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 12-4,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 13-0,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 14-1,Attorney General,,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 14-2,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 14-3,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 15-0,Attorney General,,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Carroll Township,Auditor General,,DEM,Nina Ahmad,1121,,,,,,,,,,,,,,,,,
York,Chanceford Township 1,Auditor General,,DEM,Nina Ahmad,298,,,,,,,,,,,,,,,,,
York,Chanceford Township 2,Auditor General,,DEM,Nina Ahmad,78,,,,,,,,,,,,,,,,,
York,Chanceford Township 3,Auditor General,,DEM,Nina Ahmad,181,,,,,,,,,,,,,,,,,
York,Codorus Township 1,Auditor General,,DEM,Nina Ahmad,161,,,,,,,,,,,,,,,,,
York,Codorus Township 2,Auditor General,,DEM,Nina Ahmad,175,,,,,,,,,,,,,,,,,
York,Codorus Township 3,Auditor General,,DEM,Nina Ahmad,224,,,,,,,,,,,,,,,,,
York,Conewago Township 1,Auditor General,,DEM,Nina Ahmad,880,,,,,,,,,,,,,,,,,
York,Conewago Township 2,Auditor General,,DEM,Nina Ahmad,524,,,,,,,,,,,,,,,,,
York,Dover Township 1,Auditor General,,DEM,Nina Ahmad,1055,,,,,,,,,,,,,,,,,
York,Dover Township 2,Auditor General,,DEM,Nina Ahmad,942,,,,,,,,,,,,,,,,,
York,Dover Township 3,Auditor General,,DEM,Nina Ahmad,615,,,,,,,,,,,,,,,,,
York,Dover Township 4,Auditor General,,DEM,Nina Ahmad,641,,,,,,,,,,,,,,,,,
York,East Hopewell Township,Auditor General,,DEM,Nina Ahmad,335,,,,,,,,,,,,,,,,,
York,East Manchester Township,Auditor General,,DEM,Nina Ahmad,1423,,,,,,,,,,,,,,,,,
York,Fairview Township 1,Auditor General,,DEM,Nina Ahmad,611,,,,,,,,,,,,,,,,,
York,Fairview Township 2,Auditor General,,DEM,Nina Ahmad,903,,,,,,,,,,,,,,,,,
York,Fairview Township 3,Auditor General,,DEM,Nina Ahmad,1415,,,,,,,,,,,,,,,,,
York,Fairview Township 4,Auditor General,,DEM,Nina Ahmad,610,,,,,,,,,,,,,,,,,
York,Fawn Township,Auditor General,,DEM,Nina Ahmad,257,,,,,,,,,,,,,,,,,
York,Franklin Township,Auditor General,,DEM,Nina Ahmad,648,,,,,,,,,,,,,,,,,
York,Heidelberg Township,Auditor General,,DEM,Nina Ahmad,375,,,,,,,,,,,,,,,,,
York,Hellam Township 1,Auditor General,,DEM,Nina Ahmad,421,,,,,,,,,,,,,,,,,
York,Hellam Township 2,Auditor General,,DEM,Nina Ahmad,511,,,,,,,,,,,,,,,,,
York,Hopewell Township,Auditor General,,DEM,Nina Ahmad,821,,,,,,,,,,,,,,,,,
York,Jackson Township 1,Auditor General,,DEM,Nina Ahmad,587,,,,,,,,,,,,,,,,,
York,Jackson Township 2,Auditor General,,DEM,Nina Ahmad,635,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 1,Auditor General,,DEM,Nina Ahmad,108,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 2,Auditor General,,DEM,Nina Ahmad,130,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 1,Auditor General,,DEM,Nina Ahmad,150,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 2,Auditor General,,DEM,Nina Ahmad,349,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 3,Auditor General,,DEM,Nina Ahmad,410,,,,,,,,,,,,,,,,,
York,Manchester Township 1,Auditor General,,DEM,Nina Ahmad,374,,,,,,,,,,,,,,,,,
York,Manchester Township 2,Auditor General,,DEM,Nina Ahmad,568,,,,,,,,,,,,,,,,,
York,Manchester Township 3,Auditor General,,DEM,Nina Ahmad,748,,,,,,,,,,,,,,,,,
York,Manchester Township 4,Auditor General,,DEM,Nina Ahmad,443,,,,,,,,,,,,,,,,,
York,Manchester Township 5,Auditor General,,DEM,Nina Ahmad,745,,,,,,,,,,,,,,,,,
York,Manchester Township 6,Auditor General,,DEM,Nina Ahmad,707,,,,,,,,,,,,,,,,,
York,Manchester Township 7,Auditor General,,DEM,Nina Ahmad,628,,,,,,,,,,,,,,,,,
York,Manheim Township,Auditor General,,DEM,Nina Ahmad,434,,,,,,,,,,,,,,,,,
York,Monaghan Township,Auditor General,,DEM,Nina Ahmad,467,,,,,,,,,,,,,,,,,
York,Newberry Township 1,Auditor General,,DEM,Nina Ahmad,862,,,,,,,,,,,,,,,,,
York,Newberry Township 2,Auditor General,,DEM,Nina Ahmad,469,,,,,,,,,,,,,,,,,
York,Newberry Township 3,Auditor General,,DEM,Nina Ahmad,817,,,,,,,,,,,,,,,,,
York,North Codorus Township 1,Auditor General,,DEM,Nina Ahmad,884,,,,,,,,,,,,,,,,,
York,North Codorus Township 2,Auditor General,,DEM,Nina Ahmad,437,,,,,,,,,,,,,,,,,
York,North Hopewell Township,Auditor General,,DEM,Nina Ahmad,281,,,,,,,,,,,,,,,,,
York,Paradise Township,Auditor General,,DEM,Nina Ahmad,460,,,,,,,,,,,,,,,,,
York,Peach Bottom Township,Auditor General,,DEM,Nina Ahmad,443,,,,,,,,,,,,,,,,,
York,Penn Township 1,Auditor General,,DEM,Nina Ahmad,609,,,,,,,,,,,,,,,,,
York,Penn Township 2,Auditor General,,DEM,Nina Ahmad,636,,,,,,,,,,,,,,,,,
York,Penn Township 3,Auditor General,,DEM,Nina Ahmad,411,,,,,,,,,,,,,,,,,
York,Penn Township 4,Auditor General,,DEM,Nina Ahmad,839,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 1,Auditor General,,DEM,Nina Ahmad,435,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 2,Auditor General,,DEM,Nina Ahmad,823,,,,,,,,,,,,,,,,,
York,Springettsbury Township 1,Auditor General,,DEM,Nina Ahmad,461,,,,,,,,,,,,,,,,,
York,Springettsbury Township 2,Auditor General,,DEM,Nina Ahmad,961,,,,,,,,,,,,,,,,,
York,Springettsbury Township 3,Auditor General,,DEM,Nina Ahmad,1119,,,,,,,,,,,,,,,,,
York,Springettsbury Township 4,Auditor General,,DEM,Nina Ahmad,1053,,,,,,,,,,,,,,,,,
York,Springettsbury Township 5,Auditor General,,DEM,Nina Ahmad,409,,,,,,,,,,,,,,,,,
York,Springettsbury Township 6,Auditor General,,DEM,Nina Ahmad,442,,,,,,,,,,,,,,,,,
York,Springettsbury Township 7,Auditor General,,DEM,Nina Ahmad,456,,,,,,,,,,,,,,,,,
York,Springettsbury Township 8,Auditor General,,DEM,Nina Ahmad,874,,,,,,,,,,,,,,,,,
York,Springfield Township,Auditor General,,DEM,Nina Ahmad,1180,,,,,,,,,,,,,,,,,
York,Spring Garden Township 1,Auditor General,,DEM,Nina Ahmad,436,,,,,,,,,,,,,,,,,
York,Spring Garden Township 2,Auditor General,,DEM,Nina Ahmad,495,,,,,,,,,,,,,,,,,
York,Spring Garden Township 3,Auditor General,,DEM,Nina Ahmad,773,,,,,,,,,,,,,,,,,
York,Spring Garden Township 4,Auditor General,,DEM,Nina Ahmad,1004,,,,,,,,,,,,,,,,,
York,Spring Garden Township 5,Auditor General,,DEM,Nina Ahmad,714,,,,,,,,,,,,,,,,,
York,Warrington Township,Auditor General,,DEM,Nina Ahmad,573,,,,,,,,,,,,,,,,,
York,Washington Township,Auditor General,,DEM,Nina Ahmad,249,,,,,,,,,,,,,,,,,
York,West Manchester Township 1,Auditor General,,DEM,Nina Ahmad,611,,,,,,,,,,,,,,,,,
York,West Manchester Township 2,Auditor General,,DEM,Nina Ahmad,1127,,,,,,,,,,,,,,,,,
York,West Manchester Township 3,Auditor General,,DEM,Nina Ahmad,712,,,,,,,,,,,,,,,,,
York,West Manchester Township 4,Auditor General,,DEM,Nina Ahmad,309,,,,,,,,,,,,,,,,,
York,West Manchester Township 5,Auditor General,,DEM,Nina Ahmad,1122,,,,,,,,,,,,,,,,,
York,West Manheim Township 1,Auditor General,,DEM,Nina Ahmad,551,,,,,,,,,,,,,,,,,
York,West Manheim Township 2,Auditor General,,DEM,Nina Ahmad,418,,,,,,,,,,,,,,,,,
York,West Manheim Township 3,Auditor General,,DEM,Nina Ahmad,316,,,,,,,,,,,,,,,,,
York,Windsor Township 1,Auditor General,,DEM,Nina Ahmad,1038,,,,,,,,,,,,,,,,,
York,Windsor Township 2,Auditor General,,DEM,Nina Ahmad,437,,,,,,,,,,,,,,,,,
York,Windsor Township 3,Auditor General,,DEM,Nina Ahmad,686,,,,,,,,,,,,,,,,,
York,Windsor Township 4,Auditor General,,DEM,Nina Ahmad,867,,,,,,,,,,,,,,,,,
York,York Township 1-1,Auditor General,,DEM,Nina Ahmad,484,,,,,,,,,,,,,,,,,
York,York Township 1-2,Auditor General,,DEM,Nina Ahmad,325,,,,,,,,,,,,,,,,,
York,York Township 1-3,Auditor General,,DEM,Nina Ahmad,771,,,,,,,,,,,,,,,,,
York,York Township 2-1,Auditor General,,DEM,Nina Ahmad,362,,,,,,,,,,,,,,,,,
York,York Township 2-2,Auditor General,,DEM,Nina Ahmad,237,,,,,,,,,,,,,,,,,
York,York Township 2-3,Auditor General,,DEM,Nina Ahmad,519,,,,,,,,,,,,,,,,,
York,York Township 3-1,Auditor General,,DEM,Nina Ahmad,378,,,,,,,,,,,,,,,,,
York,York Township 3-2,Auditor General,,DEM,Nina Ahmad,367,,,,,,,,,,,,,,,,,
York,York Township 3-3,Auditor General,,DEM,Nina Ahmad,307,,,,,,,,,,,,,,,,,
York,York Township 4-1,Auditor General,,DEM,Nina Ahmad,398,,,,,,,,,,,,,,,,,
York,York Township 4-2,Auditor General,,DEM,Nina Ahmad,437,,,,,,,,,,,,,,,,,
York,York Township 4-3,Auditor General,,DEM,Nina Ahmad,522,,,,,,,,,,,,,,,,,
York,York Township 5-1,Auditor General,,DEM,Nina Ahmad,461,,,,,,,,,,,,,,,,,
York,York Township 5-2,Auditor General,,DEM,Nina Ahmad,318,,,,,,,,,,,,,,,,,
York,York Township 5-3,Auditor General,,DEM,Nina Ahmad,494,,,,,,,,,,,,,,,,,
York,Cross Roads Borough,Auditor General,,DEM,Nina Ahmad,46,,,,,,,,,,,,,,,,,
York,Dallastown Borough 1,Auditor General,,DEM,Nina Ahmad,296,,,,,,,,,,,,,,,,,
York,Dallastown Borough 2,Auditor General,,DEM,Nina Ahmad,290,,,,,,,,,,,,,,,,,
York,Delta Borough,Auditor General,,DEM,Nina Ahmad,58,,,,,,,,,,,,,,,,,
York,Dillsburg Borough,Auditor General,,DEM,Nina Ahmad,402,,,,,,,,,,,,,,,,,
York,Dover Borough,Auditor General,,DEM,Nina Ahmad,264,,,,,,,,,,,,,,,,,
York,East Prospect Borough,Auditor General,,DEM,Nina Ahmad,107,,,,,,,,,,,,,,,,,
York,Fawn Grove Borough,Auditor General,,DEM,Nina Ahmad,59,,,,,,,,,,,,,,,,,
York,Felton Borough,Auditor General,,DEM,Nina Ahmad,32,,,,,,,,,,,,,,,,,
York,Franklintown Borough,Auditor General,,DEM,Nina Ahmad,75,,,,,,,,,,,,,,,,,
York,Glen Rock Borough,Auditor General,,DEM,Nina Ahmad,324,,,,,,,,,,,,,,,,,
York,Hallam Borough,Auditor General,,DEM,Nina Ahmad,482,,,,,,,,,,,,,,,,,
York,Hanover Borough 1,Auditor General,,DEM,Nina Ahmad,608,,,,,,,,,,,,,,,,,
York,Hanover Borough 2,Auditor General,,DEM,Nina Ahmad,678,,,,,,,,,,,,,,,,,
York,Hanover Borough 3,Auditor General,,DEM,Nina Ahmad,408,,,,,,,,,,,,,,,,,
York,Hanover Borough 4,Auditor General,,DEM,Nina Ahmad,431,,,,,,,,,,,,,,,,,
York,Hanover Borough 5,Auditor General,,DEM,Nina Ahmad,395,,,,,,,,,,,,,,,,,
York,Jacobus Borough,Auditor General,,DEM,Nina Ahmad,329,,,,,,,,,,,,,,,,,
York,Jefferson Borough,Auditor General,,DEM,Nina Ahmad,85,,,,,,,,,,,,,,,,,
York,Lewisberry Borough,Auditor General,,DEM,Nina Ahmad,62,,,,,,,,,,,,,,,,,
York,Loganville Borough,Auditor General,,DEM,Nina Ahmad,243,,,,,,,,,,,,,,,,,
York,Manchester Borough,Auditor General,,DEM,Nina Ahmad,444,,,,,,,,,,,,,,,,,
York,Mount Wolf Borough,Auditor General,,DEM,Nina Ahmad,273,,,,,,,,,,,,,,,,,
York,New Freedom Borough,Auditor General,,DEM,Nina Ahmad,999,,,,,,,,,,,,,,,,,
York,New Salem Borough,Auditor General,,DEM,Nina Ahmad,143,,,,,,,,,,,,,,,,,
York,North York Borough,Auditor General,,DEM,Nina Ahmad,396,,,,,,,,,,,,,,,,,
York,Railroad Borough,Auditor General,,DEM,Nina Ahmad,28,,,,,,,,,,,,,,,,,
York,Red Lion Borough 1,Auditor General,,DEM,Nina Ahmad,221,,,,,,,,,,,,,,,,,
York,Red Lion Borough 2,Auditor General,,DEM,Nina Ahmad,304,,,,,,,,,,,,,,,,,
York,Red Lion Borough 3,Auditor General,,DEM,Nina Ahmad,404,,,,,,,,,,,,,,,,,
York,Seven Valleys Borough,Auditor General,,DEM,Nina Ahmad,68,,,,,,,,,,,,,,,,,
York,Shrewsbury Borough,Auditor General,,DEM,Nina Ahmad,681,,,,,,,,,,,,,,,,,
York,Spring Grove Borough,Auditor General,,DEM,Nina Ahmad,359,,,,,,,,,,,,,,,,,
York,Stewartstown Borough,Auditor General,,DEM,Nina Ahmad,353,,,,,,,,,,,,,,,,,
York,Wellsville Borough,Auditor General,,DEM,Nina Ahmad,31,,,,,,,,,,,,,,,,,
York,West York Borough 1,Auditor General,,DEM,Nina Ahmad,299,,,,,,,,,,,,,,,,,
York,West York Borough 2,Auditor General,,DEM,Nina Ahmad,527,,,,,,,,,,,,,,,,,
York,Windsor Borough,Auditor General,,DEM,Nina Ahmad,118,,,,,,,,,,,,,,,,,
York,Winterstown Borough,Auditor General,,DEM,Nina Ahmad,68,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 1,Auditor General,,DEM,Nina Ahmad,87,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 2,Auditor General,,DEM,Nina Ahmad,90,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 3,Auditor General,,DEM,Nina Ahmad,135,,,,,,,,,,,,,,,,,
York,Yoe Borough,Auditor General,,DEM,Nina Ahmad,146,,,,,,,,,,,,,,,,,
York,Yorkana Borough,Auditor General,,DEM,Nina Ahmad,40,,,,,,,,,,,,,,,,,
York,York Haven Borough,Auditor General,,DEM,Nina Ahmad,95,,,,,,,,,,,,,,,,,
York,York City 1-0,Auditor General,,DEM,Nina Ahmad,359,,,,,,,,,,,,,,,,,
York,York City 5-0,Auditor General,,DEM,Nina Ahmad,698,,,,,,,,,,,,,,,,,
York,York City 6-0,Auditor General,,DEM,Nina Ahmad,484,,,,,,,,,,,,,,,,,
York,York City 7-0,Auditor General,,DEM,Nina Ahmad,361,,,,,,,,,,,,,,,,,
York,York City 8-0,Auditor General,,DEM,Nina Ahmad,738,,,,,,,,,,,,,,,,,
York,York City 9-1,Auditor General,,DEM,Nina Ahmad,487,,,,,,,,,,,,,,,,,
York,York City 9-2,Auditor General,,DEM,Nina Ahmad,384,,,,,,,,,,,,,,,,,
York,York City 11-0,Auditor General,,DEM,Nina Ahmad,804,,,,,,,,,,,,,,,,,
York,York City 12-1,Auditor General,,DEM,Nina Ahmad,566,,,,,,,,,,,,,,,,,
York,York City 12-2,Auditor General,,DEM,Nina Ahmad,376,,,,,,,,,,,,,,,,,
York,York City 12-3,Auditor General,,DEM,Nina Ahmad,392,,,,,,,,,,,,,,,,,
York,York City 12-4,Auditor General,,DEM,Nina Ahmad,570,,,,,,,,,,,,,,,,,
York,York City 13-0,Auditor General,,DEM,Nina Ahmad,429,,,,,,,,,,,,,,,,,
York,York City 14-1,Auditor General,,DEM,Nina Ahmad,365,,,,,,,,,,,,,,,,,
York,York City 14-2,Auditor General,,DEM,Nina Ahmad,450,,,,,,,,,,,,,,,,,
York,York City 14-3,Auditor General,,DEM,Nina Ahmad,582,,,,,,,,,,,,,,,,,
York,York City 15-0,Auditor General,,DEM,Nina Ahmad,642,,,,,,,,,,,,,,,,,
York,Carroll Township,Auditor General,,REP,Timothy DeFoor,2803,,,,,,,,,,,,,,,,,
York,Chanceford Township 1,Auditor General,,REP,Timothy DeFoor,1164,,,,,,,,,,,,,,,,,
York,Chanceford Township 2,Auditor General,,REP,Timothy DeFoor,477,,,,,,,,,,,,,,,,,
York,Chanceford Township 3,Auditor General,,REP,Timothy DeFoor,756,,,,,,,,,,,,,,,,,
York,Codorus Township 1,Auditor General,,REP,Timothy DeFoor,545,,,,,,,,,,,,,,,,,
York,Codorus Township 2,Auditor General,,REP,Timothy DeFoor,606,,,,,,,,,,,,,,,,,
York,Codorus Township 3,Auditor General,,REP,Timothy DeFoor,525,,,,,,,,,,,,,,,,,
York,Conewago Township 1,Auditor General,,REP,Timothy DeFoor,1714,,,,,,,,,,,,,,,,,
York,Conewago Township 2,Auditor General,,REP,Timothy DeFoor,1004,,,,,,,,,,,,,,,,,
York,Dover Township 1,Auditor General,,REP,Timothy DeFoor,2274,,,,,,,,,,,,,,,,,
York,Dover Township 2,Auditor General,,REP,Timothy DeFoor,2494,,,,,,,,,,,,,,,,,
York,Dover Township 3,Auditor General,,REP,Timothy DeFoor,1747,,,,,,,,,,,,,,,,,
York,Dover Township 4,Auditor General,,REP,Timothy DeFoor,1291,,,,,,,,,,,,,,,,,
York,East Hopewell Township,Auditor General,,REP,Timothy DeFoor,1123,,,,,,,,,,,,,,,,,
York,East Manchester Township,Auditor General,,REP,Timothy DeFoor,2478,,,,,,,,,,,,,,,,,
York,Fairview Township 1,Auditor General,,REP,Timothy DeFoor,1035,,,,,,,,,,,,,,,,,
York,Fairview Township 2,Auditor General,,REP,Timothy DeFoor,1574,,,,,,,,,,,,,,,,,
York,Fairview Township 3,Auditor General,,REP,Timothy DeFoor,2635,,,,,,,,,,,,,,,,,
York,Fairview Township 4,Auditor General,,REP,Timothy DeFoor,1447,,,,,,,,,,,,,,,,,
York,Fawn Township,Auditor General,,REP,Timothy DeFoor,1369,,,,,,,,,,,,,,,,,
York,Franklin Township,Auditor General,,REP,Timothy DeFoor,2026,,,,,,,,,,,,,,,,,
York,Heidelberg Township,Auditor General,,REP,Timothy DeFoor,1365,,,,,,,,,,,,,,,,,
York,Hellam Township 1,Auditor General,,REP,Timothy DeFoor,1091,,,,,,,,,,,,,,,,,
York,Hellam Township 2,Auditor General,,REP,Timothy DeFoor,1290,,,,,,,,,,,,,,,,,
York,Hopewell Township,Auditor General,,REP,Timothy DeFoor,2268,,,,,,,,,,,,,,,,,
York,Jackson Township 1,Auditor General,,REP,Timothy DeFoor,1630,,,,,,,,,,,,,,,,,
York,Jackson Township 2,Auditor General,,REP,Timothy DeFoor,1619,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 1,Auditor General,,REP,Timothy DeFoor,438,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 2,Auditor General,,REP,Timothy DeFoor,627,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 1,Auditor General,,REP,Timothy DeFoor,475,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 2,Auditor General,,REP,Timothy DeFoor,1041,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 3,Auditor General,,REP,Timothy DeFoor,1536,,,,,,,,,,,,,,,,,
York,Manchester Township 1,Auditor General,,REP,Timothy DeFoor,555,,,,,,,,,,,,,,,,,
York,Manchester Township 2,Auditor General,,REP,Timothy DeFoor,914,,,,,,,,,,,,,,,,,
York,Manchester Township 3,Auditor General,,REP,Timothy DeFoor,1183,,,,,,,,,,,,,,,,,
York,Manchester Township 4,Auditor General,,REP,Timothy DeFoor,856,,,,,,,,,,,,,,,,,
York,Manchester Township 5,Auditor General,,REP,Timothy DeFoor,1216,,,,,,,,,,,,,,,,,
York,Manchester Township 6,Auditor General,,REP,Timothy DeFoor,1312,,,,,,,,,,,,,,,,,
York,Manchester Township 7,Auditor General,,REP,Timothy DeFoor,669,,,,,,,,,,,,,,,,,
York,Manheim Township,Auditor General,,REP,Timothy DeFoor,1598,,,,,,,,,,,,,,,,,
York,Monaghan Township,Auditor General,,REP,Timothy DeFoor,1229,,,,,,,,,,,,,,,,,
York,Newberry Township 1,Auditor General,,REP,Timothy DeFoor,2598,,,,,,,,,,,,,,,,,
York,Newberry Township 2,Auditor General,,REP,Timothy DeFoor,1304,,,,,,,,,,,,,,,,,
York,Newberry Township 3,Auditor General,,REP,Timothy DeFoor,1632,,,,,,,,,,,,,,,,,
York,North Codorus Township 1,Auditor General,,REP,Timothy DeFoor,2221,,,,,,,,,,,,,,,,,
York,North Codorus Township 2,Auditor General,,REP,Timothy DeFoor,1456,,,,,,,,,,,,,,,,,
York,North Hopewell Township,Auditor General,,REP,Timothy DeFoor,1217,,,,,,,,,,,,,,,,,
York,Paradise Township,Auditor General,,REP,Timothy DeFoor,1634,,,,,,,,,,,,,,,,,
York,Peach Bottom Township,Auditor General,,REP,Timothy DeFoor,1960,,,,,,,,,,,,,,,,,
York,Penn Township 1,Auditor General,,REP,Timothy DeFoor,1374,,,,,,,,,,,,,,,,,
York,Penn Township 2,Auditor General,,REP,Timothy DeFoor,1631,,,,,,,,,,,,,,,,,
York,Penn Township 3,Auditor General,,REP,Timothy DeFoor,811,,,,,,,,,,,,,,,,,
York,Penn Township 4,Auditor General,,REP,Timothy DeFoor,2123,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 1,Auditor General,,REP,Timothy DeFoor,1121,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 2,Auditor General,,REP,Timothy DeFoor,1670,,,,,,,,,,,,,,,,,
York,Springettsbury Township 1,Auditor General,,REP,Timothy DeFoor,384,,,,,,,,,,,,,,,,,
York,Springettsbury Township 2,Auditor General,,REP,Timothy DeFoor,1476,,,,,,,,,,,,,,,,,
York,Springettsbury Township 3,Auditor General,,REP,Timothy DeFoor,1429,,,,,,,,,,,,,,,,,
York,Springettsbury Township 4,Auditor General,,REP,Timothy DeFoor,1107,,,,,,,,,,,,,,,,,
York,Springettsbury Township 5,Auditor General,,REP,Timothy DeFoor,488,,,,,,,,,,,,,,,,,
York,Springettsbury Township 6,Auditor General,,REP,Timothy DeFoor,590,,,,,,,,,,,,,,,,,
York,Springettsbury Township 7,Auditor General,,REP,Timothy DeFoor,610,,,,,,,,,,,,,,,,,
