county,precinct,office,district,party,candidate,votes,mail,election_day,provisional
Westmoreland,Salem Township - Hugus,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Salem Township - Mechlings,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Salem Township - New Salem,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Salem Township - Slickville,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Salem Township - Steeles,State Senate,39,,Write-ins,1,0,1,0
Westmoreland,Salem Township - Trees Mills,State Senate,39,,Write-ins,1,0,1,0
Westmoreland,Seward Borough,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Sewickley Township - East Herminie,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Sewickley Township - Lowber,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Sewickley Township - Rillton,State Senate,39,,Write-ins,2,0,2,0
Westmoreland,Sewickley Township - Sewickley,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Sewickley Township - West Herminie,State Senate,39,,Write-ins,1,0,1,0
Westmoreland,Sewickley Township - Whyel,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Smithton Borough,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,S Greensburg Borough - #1,State Senate,39,,Write-ins,1,0,1,0
Westmoreland,S Greensburg Borough - #2,State Senate,39,,Write-ins,1,0,1,0
Westmoreland,South Huntingdon Township - Hixon,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,South Huntingdon Township - Jacobs Creek,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,South Huntingdon Township - Mineral,State Senate,39,,Write-ins,2,0,2,0
Westmoreland,South Huntingdon Township - Port Royal,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,South Huntingdon Township - South Huntingdon,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,South Huntingdon Township - Wayne,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,South Huntingdon Township - Wyano,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,South Huntingdon Township - Yukon,State Senate,39,,Write-ins,2,0,2,0
Westmoreland,Sw Greensburg Borough - #1,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Sw Greensburg Borough - #2,State Senate,39,,Write-ins,2,0,2,0
Westmoreland,St Clair Township - - Seward,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,St Clair Township - - St Clair,State Senate,39,,Write-ins,1,0,0,1
Westmoreland,Sutersville Borough,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Trafford Borough - #1,State Senate,39,,Write-ins,3,1,1,1
Westmoreland,Trafford Borough - #2,State Senate,39,,Write-ins,1,0,1,0
Westmoreland,Unity Township - Baggaley,State Senate,39,,Write-ins,1,1,0,0
Westmoreland,Unity Township - Beatty,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Unity Township - Crabtree,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Unity Township - Dennison,State Senate,39,,Write-ins,4,1,3,0
Westmoreland,Unity Township - Dorothy,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Unity Township - Gravel Hill,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Unity Township - Kuhns,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Unity Township - Lloydsville,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Unity Township - Marguerite,State Senate,39,,Write-ins,1,0,1,0
Westmoreland,Unity Township - Mutual,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Unity Township - Pleasant Unity,State Senate,39,,Write-ins,1,0,1,0
Westmoreland,Unity Township - Roble,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Unity Township - Whitney,State Senate,39,,Write-ins,1,0,1,0
Westmoreland,W Newton Borough - 1St Ward,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,W Newton Borough - 2Nd Ward,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,W Newton Borough - 3Rd Ward,State Senate,39,,Write-ins,2,1,1,0
Westmoreland,Youngstown Borough,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Youngwood Borough - 1St Ward,State Senate,39,,Write-ins,1,1,0,0
Westmoreland,Youngwood Borough - 2Nd Ward,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Youngwood Borough - 3Rd Ward,State Senate,39,,Write-ins,0,0,0,0
Westmoreland,Avonmore Borough,State Senate,41,DEM,Anthony J DeLoreto,185,84,99,2
Westmoreland,Bell Township - Perrysville,State Senate,41,DEM,Anthony J DeLoreto,187,96,90,1
Westmoreland,Bell Township - Roaring Run,State Senate,41,DEM,Anthony J DeLoreto,106,39,63,4
Westmoreland,Bell Township - Salina,State Senate,41,DEM,Anthony J DeLoreto,70,22,47,1
Westmoreland,Export Borough,State Senate,41,DEM,Anthony J DeLoreto,161,74,82,5
Westmoreland,Loyalhanna Township - #1,State Senate,41,DEM,Anthony J DeLoreto,217,90,127,0
Westmoreland,Loyalhanna Township - #2,State Senate,41,DEM,Anthony J DeLoreto,63,35,28,0
Westmoreland,Municipality Of Murrysville - East Manordale,State Senate,41,DEM,Anthony J DeLoreto,627,437,180,10
Westmoreland,Municipality Of Murrysville - East Murrysville,State Senate,41,DEM,Anthony J DeLoreto,536,335,201,0
Westmoreland,Municipality Of Murrysville - Manordale,State Senate,41,DEM,Anthony J DeLoreto,558,363,181,14
Westmoreland,Municipality Of Murrysville - Newlonsburg #1,State Senate,41,DEM,Anthony J DeLoreto,511,389,115,7
Westmoreland,Municipality Of Murrysville - Newlonsburg #2,State Senate,41,DEM,Anthony J DeLoreto,517,378,132,7
Westmoreland,Municipality Of Murrysville - Sardis #1,State Senate,41,DEM,Anthony J DeLoreto,707,542,154,11
Westmoreland,Municipality Of Murrysville - Sardis #2,State Senate,41,DEM,Anthony J DeLoreto,494,349,138,7
Westmoreland,Municipality Of Murrysville - South Murrysville,State Senate,41,DEM,Anthony J DeLoreto,555,379,173,3
Westmoreland,Municipality Of Murrysville - West Murrysville,State Senate,41,DEM,Anthony J DeLoreto,696,492,203,1
Westmoreland,Oklahoma Borough,State Senate,41,DEM,Anthony J DeLoreto,157,70,87,0
Westmoreland,Upper Burrell Township - # 1,State Senate,41,DEM,Anthony J DeLoreto,191,91,96,4
Westmoreland,Upper Burrell Township - # 2,State Senate,41,DEM,Anthony J DeLoreto,190,98,89,3
Westmoreland,Washington Township - Beamers,State Senate,41,DEM,Anthony J DeLoreto,436,297,135,4
Westmoreland,Washington Township - North Washington,State Senate,41,DEM,Anthony J DeLoreto,254,159,92,3
Westmoreland,Washington Township - Oakland Cross Roads,State Senate,41,DEM,Anthony J DeLoreto,268,169,95,4
Westmoreland,Washington Township - Paulton,State Senate,41,DEM,Anthony J DeLoreto,209,88,114,7
Westmoreland,Avonmore Borough,State Senate,41,REP,Joe Pittman,312,39,267,6
Westmoreland,Bell Township - Perrysville,State Senate,41,REP,Joe Pittman,562,77,484,1
Westmoreland,Bell Township - Roaring Run,State Senate,41,REP,Joe Pittman,210,21,185,4
Westmoreland,Bell Township - Salina,State Senate,41,REP,Joe Pittman,137,6,127,4
Westmoreland,Export Borough,State Senate,41,REP,Joe Pittman,270,25,243,2
Westmoreland,Loyalhanna Township - #1,State Senate,41,REP,Joe Pittman,518,47,471,0
Westmoreland,Loyalhanna Township - #2,State Senate,41,REP,Joe Pittman,211,19,188,4
Westmoreland,Municipality Of Murrysville - East Manordale,State Senate,41,REP,Joe Pittman,1147,261,856,30
Westmoreland,Municipality Of Murrysville - East Murrysville,State Senate,41,REP,Joe Pittman,687,122,563,2
Westmoreland,Municipality Of Murrysville - Manordale,State Senate,41,REP,Joe Pittman,889,187,686,16
Westmoreland,Municipality Of Murrysville - Newlonsburg #1,State Senate,41,REP,Joe Pittman,854,294,544,16
Westmoreland,Municipality Of Murrysville - Newlonsburg #2,State Senate,41,REP,Joe Pittman,988,329,636,23
Westmoreland,Municipality Of Murrysville - Sardis #1,State Senate,41,REP,Joe Pittman,884,309,555,20
Westmoreland,Municipality Of Murrysville - Sardis #2,State Senate,41,REP,Joe Pittman,1032,248,767,17
Westmoreland,Municipality Of Murrysville - South Murrysville,State Senate,41,REP,Joe Pittman,971,203,758,10
Westmoreland,Municipality Of Murrysville - West Murrysville,State Senate,41,REP,Joe Pittman,1039,266,769,4
Westmoreland,Oklahoma Borough,State Senate,41,REP,Joe Pittman,281,19,262,0
Westmoreland,Upper Burrell Township - # 1,State Senate,41,REP,Joe Pittman,510,60,439,11
Westmoreland,Upper Burrell Township - # 2,State Senate,41,REP,Joe Pittman,407,59,336,12
Westmoreland,Washington Township - Beamers,State Senate,41,REP,Joe Pittman,1168,236,914,18
Westmoreland,Washington Township - North Washington,State Senate,41,REP,Joe Pittman,573,102,457,14
Westmoreland,Washington Township - Oakland Cross Roads,State Senate,41,REP,Joe Pittman,634,103,518,13
Westmoreland,Washington Township - Paulton,State Senate,41,REP,Joe Pittman,530,88,438,4
Westmoreland,Avonmore Borough,State Senate,41,,Write-ins,0,0,0,0
Westmoreland,Bell Township - Perrysville,State Senate,41,,Write-ins,0,0,0,0
Westmoreland,Bell Township - Roaring Run,State Senate,41,,Write-ins,0,0,0,0
Westmoreland,Bell Township - Salina,State Senate,41,,Write-ins,0,0,0,0
Westmoreland,Export Borough,State Senate,41,,Write-ins,1,0,1,0
Westmoreland,Loyalhanna Township - #1,State Senate,41,,Write-ins,0,0,0,0
Westmoreland,Loyalhanna Township - #2,State Senate,41,,Write-ins,1,0,1,0
Westmoreland,Municipality Of Murrysville - East Manordale,State Senate,41,,Write-ins,2,0,2,0
Westmoreland,Municipality Of Murrysville - East Murrysville,State Senate,41,,Write-ins,1,1,0,0
Westmoreland,Municipality Of Murrysville - Manordale,State Senate,41,,Write-ins,0,0,0,0
Westmoreland,Municipality Of Murrysville - Newlonsburg #1,State Senate,41,,Write-ins,0,0,0,0
Westmoreland,Municipality Of Murrysville - Newlonsburg #2,State Senate,41,,Write-ins,2,2,0,0
Westmoreland,Municipality Of Murrysville - Sardis #1,State Senate,41,,Write-ins,1,1,0,0
Westmoreland,Municipality Of Murrysville - Sardis #2,State Senate,41,,Write-ins,3,2,1,0
Westmoreland,Municipality Of Murrysville - South Murrysville,State Senate,41,,Write-ins,0,0,0,0
Westmoreland,Municipality Of Murrysville - West Murrysville,State Senate,41,,Write-ins,0,0,0,0
Westmoreland,Oklahoma Borough,State Senate,41,,Write-ins,1,1,0,0
Westmoreland,Upper Burrell Township - # 1,State Senate,41,,Write-ins,0,0,0,0
Westmoreland,Upper Burrell Township - # 2,State Senate,41,,Write-ins,2,1,1,0
Westmoreland,Washington Township - Beamers,State Senate,41,,Write-ins,2,1,1,0
Westmoreland,Washington Township - North Washington,State Senate,41,,Write-ins,0,0,0,0
Westmoreland,Washington Township - Oakland Cross Roads,State Senate,41,,Write-ins,1,0,1,0
Westmoreland,Washington Township - Paulton,State Senate,41,,Write-ins,1,1,0,0
Westmoreland,Allegheny Township #1 Shearers,State Senate,45,DEM,Jim Brewster,451,289,155,7
Westmoreland,Allegheny Township #2 Mckees,State Senate,45,DEM,Jim Brewster,106,47,59,0
Westmoreland,Allegheny Township #3 Sobers,State Senate,45,DEM,Jim Brewster,382,215,158,9
Westmoreland,Allegheny Township #4 Stewarts,State Senate,45,DEM,Jim Brewster,189,78,106,5
Westmoreland,Allegheny Township #5 Bellvue,State Senate,45,DEM,Jim Brewster,142,80,59,3
Westmoreland,City Of Arnold - 1-1,State Senate,45,DEM,Jim Brewster,122,32,89,1
Westmoreland,City Of Arnold - 1-2,State Senate,45,DEM,Jim Brewster,116,33,79,4
Westmoreland,City Of Arnold - 2-1,State Senate,45,DEM,Jim Brewster,199,98,99,2
Westmoreland,City Of Arnold - 2-2,State Senate,45,DEM,Jim Brewster,276,111,157,8
Westmoreland,City Of Arnold - 2-3,State Senate,45,DEM,Jim Brewster,300,95,194,11
Westmoreland,E Vandergrift Borough,State Senate,45,DEM,Jim Brewster,121,37,81,3
Westmoreland,Hyde Park Borough,State Senate,45,DEM,Jim Brewster,88,37,51,0
Westmoreland,City Of Lower Burrell - 1-1,State Senate,45,DEM,Jim Brewster,311,154,149,8
Westmoreland,City Of Lower Burrell - 1-2,State Senate,45,DEM,Jim Brewster,451,225,220,6
Westmoreland,City Of Lower Burrell - 2-1,State Senate,45,DEM,Jim Brewster,230,126,94,10
Westmoreland,City Of Lower Burrell - 2-2,State Senate,45,DEM,Jim Brewster,183,87,90,6
Westmoreland,City Of Lower Burrell - 2-3,State Senate,45,DEM,Jim Brewster,144,71,70,3
Westmoreland,City Of Lower Burrell - 3-1,State Senate,45,DEM,Jim Brewster,272,142,129,1
Westmoreland,City Of Lower Burrell - 3-2,State Senate,45,DEM,Jim Brewster,122,61,60,1
Westmoreland,City Of Lower Burrell - 4-1,State Senate,45,DEM,Jim Brewster,198,105,93,0
Westmoreland,City Of Lower Burrell - 4-2,State Senate,45,DEM,Jim Brewster,219,128,87,4
Westmoreland,City Of New Kensington - 2,State Senate,45,DEM,Jim Brewster,103,42,57,4
Westmoreland,City Of New Kensington - 3-1,State Senate,45,DEM,Jim Brewster,175,66,105,4
Westmoreland,City Of New Kensington - 3-2,State Senate,45,DEM,Jim Brewster,178,89,88,1
Westmoreland,City Of New Kensington - 3-3,State Senate,45,DEM,Jim Brewster,125,61,61,3
Westmoreland,City Of New Kensington - 3-4,State Senate,45,DEM,Jim Brewster,202,94,102,6
Westmoreland,City Of New Kensington - 4-1,State Senate,45,DEM,Jim Brewster,162,54,108,0
Westmoreland,City Of New Kensington - 4-2,State Senate,45,DEM,Jim Brewster,384,171,203,10
Westmoreland,City Of New Kensington - 4-3,State Senate,45,DEM,Jim Brewster,236,114,122,0
Westmoreland,City Of New Kensington - 4-4,State Senate,45,DEM,Jim Brewster,313,174,139,0
Westmoreland,City Of New Kensington - 4-5,State Senate,45,DEM,Jim Brewster,201,119,81,1
Westmoreland,City Of New Kensington - 5,State Senate,45,DEM,Jim Brewster,120,42,75,3
Westmoreland,City Of New Kensington - 6,State Senate,45,DEM,Jim Brewster,177,60,114,3
Westmoreland,City Of New Kensington - 7-1,State Senate,45,DEM,Jim Brewster,199,118,81,0
Westmoreland,City Of New Kensington - 7-2,State Senate,45,DEM,Jim Brewster,190,106,73,11
Westmoreland,Vandergrift Borough - 1St Ward,State Senate,45,DEM,Jim Brewster,106,31,73,2
Westmoreland,Vandergrift Borough - 2Nd Ward,State Senate,45,DEM,Jim Brewster,146,52,94,0
Westmoreland,Vandergrift Borough - 3Rd Ward,State Senate,45,DEM,Jim Brewster,171,67,100,4
Westmoreland,Vandergrift Borough - 4Th Ward,State Senate,45,DEM,Jim Brewster,90,38,51,1
Westmoreland,Vandergrift Borough - 5Th Ward,State Senate,45,DEM,Jim Brewster,119,44,70,5
Westmoreland,Vandergrift Borough - 6Th Ward,State Senate,45,DEM,Jim Brewster,162,95,65,2
Westmoreland,W Leechburg Borough,State Senate,45,DEM,Jim Brewster,235,101,131,3
Westmoreland,Allegheny Township #1 Shearers,State Senate,45,REP,Nicole Ziccarelli,1401,266,1110,25
Westmoreland,Allegheny Township #2 Mckees,State Senate,45,REP,Nicole Ziccarelli,344,43,296,5
Westmoreland,Allegheny Township #3 Sobers,State Senate,45,REP,Nicole Ziccarelli,930,144,776,10
Westmoreland,Allegheny Township #4 Stewarts,State Senate,45,REP,Nicole Ziccarelli,480,49,425,6
Westmoreland,Allegheny Township #5 Bellvue,State Senate,45,REP,Nicole Ziccarelli,309,54,255,0
Westmoreland,City Of Arnold - 1-1,State Senate,45,REP,Nicole Ziccarelli,68,14,53,1
Westmoreland,City Of Arnold - 1-2,State Senate,45,REP,Nicole Ziccarelli,66,11,51,4
Westmoreland,City Of Arnold - 2-1,State Senate,45,REP,Nicole Ziccarelli,229,51,175,3
Westmoreland,City Of Arnold - 2-2,State Senate,45,REP,Nicole Ziccarelli,250,46,201,3
Westmoreland,City Of Arnold - 2-3,State Senate,45,REP,Nicole Ziccarelli,220,32,183,5
Westmoreland,E Vandergrift Borough,State Senate,45,REP,Nicole Ziccarelli,166,14,150,2
Westmoreland,Hyde Park Borough,State Senate,45,REP,Nicole Ziccarelli,171,11,160,0
Westmoreland,City Of Lower Burrell - 1-1,State Senate,45,REP,Nicole Ziccarelli,705,123,567,15
Westmoreland,City Of Lower Burrell - 1-2,State Senate,45,REP,Nicole Ziccarelli,883,162,711,10
Westmoreland,City Of Lower Burrell - 2-1,State Senate,45,REP,Nicole Ziccarelli,509,95,409,5
Westmoreland,City Of Lower Burrell - 2-2,State Senate,45,REP,Nicole Ziccarelli,397,60,329,8
Westmoreland,City Of Lower Burrell - 2-3,State Senate,45,REP,Nicole Ziccarelli,338,54,279,5
Westmoreland,City Of Lower Burrell - 3-1,State Senate,45,REP,Nicole Ziccarelli,678,142,533,3
Westmoreland,City Of Lower Burrell - 3-2,State Senate,45,REP,Nicole Ziccarelli,305,52,251,2
Westmoreland,City Of Lower Burrell - 4-1,State Senate,45,REP,Nicole Ziccarelli,446,78,363,5
Westmoreland,City Of Lower Burrell - 4-2,State Senate,45,REP,Nicole Ziccarelli,516,115,391,10
Westmoreland,City Of New Kensington - 2,State Senate,45,REP,Nicole Ziccarelli,50,9,40,1
Westmoreland,City Of New Kensington - 3-1,State Senate,45,REP,Nicole Ziccarelli,165,35,128,2
Westmoreland,City Of New Kensington - 3-2,State Senate,45,REP,Nicole Ziccarelli,245,45,195,5
Westmoreland,City Of New Kensington - 3-3,State Senate,45,REP,Nicole Ziccarelli,228,38,187,3
Westmoreland,City Of New Kensington - 3-4,State Senate,45,REP,Nicole Ziccarelli,312,57,248,7
Westmoreland,City Of New Kensington - 4-1,State Senate,45,REP,Nicole Ziccarelli,101,19,81,1
Westmoreland,City Of New Kensington - 4-2,State Senate,45,REP,Nicole Ziccarelli,467,78,385,4
Westmoreland,City Of New Kensington - 4-3,State Senate,45,REP,Nicole Ziccarelli,338,51,285,2
Westmoreland,City Of New Kensington - 4-4,State Senate,45,REP,Nicole Ziccarelli,442,91,350,1
Westmoreland,City Of New Kensington - 4-5,State Senate,45,REP,Nicole Ziccarelli,237,54,182,1
Westmoreland,City Of New Kensington - 5,State Senate,45,REP,Nicole Ziccarelli,91,13,75,3
Westmoreland,City Of New Kensington - 6,State Senate,45,REP,Nicole Ziccarelli,129,18,105,6
Westmoreland,City Of New Kensington - 7-1,State Senate,45,REP,Nicole Ziccarelli,253,58,192,3
Westmoreland,City Of New Kensington - 7-2,State Senate,45,REP,Nicole Ziccarelli,369,62,293,14
Westmoreland,Vandergrift Borough - 1St Ward,State Senate,45,REP,Nicole Ziccarelli,134,16,118,0
Westmoreland,Vandergrift Borough - 2Nd Ward,State Senate,45,REP,Nicole Ziccarelli,212,35,177,0
Westmoreland,Vandergrift Borough - 3Rd Ward,State Senate,45,REP,Nicole Ziccarelli,194,24,168,2
Westmoreland,Vandergrift Borough - 4Th Ward,State Senate,45,REP,Nicole Ziccarelli,159,19,136,4
Westmoreland,Vandergrift Borough - 5Th Ward,State Senate,45,REP,Nicole Ziccarelli,254,45,205,4
Westmoreland,Vandergrift Borough - 6Th Ward,State Senate,45,REP,Nicole Ziccarelli,299,40,250,9
Westmoreland,W Leechburg Borough,State Senate,45,REP,Nicole Ziccarelli,474,43,427,4
Westmoreland,Allegheny Township #1 Shearers,State Senate,45,,Write-ins,1,1,0,0
Westmoreland,Allegheny Township #2 Mckees,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,Allegheny Township #3 Sobers,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,Allegheny Township #4 Stewarts,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,Allegheny Township #5 Bellvue,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of Arnold - 1-1,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of Arnold - 1-2,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of Arnold - 2-1,State Senate,45,,Write-ins,1,0,1,0
Westmoreland,City Of Arnold - 2-2,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of Arnold - 2-3,State Senate,45,,Write-ins,1,0,1,0
Westmoreland,E Vandergrift Borough,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,Hyde Park Borough,State Senate,45,,Write-ins,1,0,1,0
Westmoreland,City Of Lower Burrell - 1-1,State Senate,45,,Write-ins,3,1,2,0
Westmoreland,City Of Lower Burrell - 1-2,State Senate,45,,Write-ins,1,0,1,0
Westmoreland,City Of Lower Burrell - 2-1,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of Lower Burrell - 2-2,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of Lower Burrell - 2-3,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of Lower Burrell - 3-1,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of Lower Burrell - 3-2,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of Lower Burrell - 4-1,State Senate,45,,Write-ins,2,2,0,0
Westmoreland,City Of Lower Burrell - 4-2,State Senate,45,,Write-ins,2,0,2,0
Westmoreland,City Of New Kensington - 2,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of New Kensington - 3-1,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of New Kensington - 3-2,State Senate,45,,Write-ins,1,0,1,0
Westmoreland,City Of New Kensington - 3-3,State Senate,45,,Write-ins,0,0,0,0
Westmoreland,City Of New Kensington - 3-4,State Senate,45,,Write-ins,1,0,0,1
Westmoreland,City Of New Kensington - 4-1,State Senate,45,,Write-ins,0,0,0,0
