county,precinct,office,district,party,candidate,election_day,absentee,provisional,military,votes
Washington,NORTH STRABANE 1,Auditor General,,REP,Timothy Defoor,82,109,0,0,191
Washington,NORTH STRABANE 1,Auditor General,,REP,Write-In,0,2,0,0,2
Washington,NORTH STRABANE 1,State Treasurer,,REP,Stacy L Garrity,82,111,0,0,193
Washington,NORTH STRABANE 1,State Treasurer,,REP,Write-In,0,2,0,0,2
Washington,NORTH STRABANE 1,U.S. House,14,REP,Guy Reschenthaler,94,116,1,0,211
Washington,NORTH STRABANE 1,U.S. House,14,REP,Write-In,0,3,0,0,3
Washington,NORTH STRABANE 1,General Assembly,48,REP,Tim O'Neal,92,118,1,0,211
Washington,NORTH STRABANE 1,General Assembly,48,REP,Write-In,0,1,0,0,1
Washington,NORTH STRABANE 2,Registered Voters,,,,,,,,1697
Washington,NORTH STRABANE 2,Registered Voters,,DEM,,,,,,702
Washington,NORTH STRABANE 2,Registered Voters,,REP,,,,,,995
Washington,NORTH STRABANE 2,Ballots Cast,,,,186,379,4,0,569
Washington,NORTH STRABANE 2,Ballots Cast,,DEM,,49,253,0,0,302
Washington,NORTH STRABANE 2,Ballots Cast,,REP,,137,126,4,0,267
Washington,NORTH STRABANE 2,President,,DEM,Bernie Sanders,13,17,0,0,30
Washington,NORTH STRABANE 2,President,,DEM,Joseph R Biden,32,225,0,0,257
Washington,NORTH STRABANE 2,President,,DEM,Tulsi Gabbard,0,2,0,0,2
Washington,NORTH STRABANE 2,President,,DEM,Write-In,4,6,0,0,10
Washington,NORTH STRABANE 2,Attorney General,,DEM,Josh Shapiro,47,223,0,0,270
Washington,NORTH STRABANE 2,Attorney General,,DEM,Write-In,0,3,0,0,3
Washington,NORTH STRABANE 2,Auditor General,,DEM,H Scott Conklin,2,7,0,0,9
Washington,NORTH STRABANE 2,Auditor General,,DEM,Michael Lamb,39,205,0,0,244
Washington,NORTH STRABANE 2,Auditor General,,DEM,Tracie Fountain,0,9,0,0,9
Washington,NORTH STRABANE 2,Auditor General,,DEM,Rose Rosie Marie Davis,0,4,0,0,4
Washington,NORTH STRABANE 2,Auditor General,,DEM,Nina Ahmad,5,12,0,0,17
Washington,NORTH STRABANE 2,Auditor General,,DEM,Christina M Hartman,2,4,0,0,6
Washington,NORTH STRABANE 2,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 2,State Treasurer,,DEM,Joe Torsella,46,218,0,0,264
Washington,NORTH STRABANE 2,State Treasurer,,DEM,Write-In,0,2,0,0,2
Washington,NORTH STRABANE 2,U.S. House,14,DEM,Bill Marx,46,222,0,0,268
Washington,NORTH STRABANE 2,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 2,General Assembly,48,DEM,Harlan Shober,44,227,0,0,271
Washington,NORTH STRABANE 2,General Assembly,48,DEM,Write-In,2,0,0,0,2
Washington,NORTH STRABANE 2,President,,REP,Donald J Trump,135,101,3,0,239
Washington,NORTH STRABANE 2,President,,REP,Roque Rocky De La Fuente,0,4,0,0,4
Washington,NORTH STRABANE 2,President,,REP,Bill Weld,0,12,1,0,13
Washington,NORTH STRABANE 2,President,,REP,Write-In,2,1,0,0,3
Washington,NORTH STRABANE 2,Attorney General,,REP,Heather Heidelbaugh,128,113,3,0,244
Washington,NORTH STRABANE 2,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 2,Auditor General,,REP,Timothy Defoor,125,115,2,0,242
Washington,NORTH STRABANE 2,Auditor General,,REP,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 2,State Treasurer,,REP,Stacy L Garrity,128,115,2,0,245
Washington,NORTH STRABANE 2,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 2,U.S. House,14,REP,Guy Reschenthaler,135,118,4,0,257
Washington,NORTH STRABANE 2,U.S. House,14,REP,Write-In,0,1,0,0,1
Washington,NORTH STRABANE 2,General Assembly,48,REP,Tim O'Neal,132,118,4,0,254
Washington,NORTH STRABANE 2,General Assembly,48,REP,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 3,Registered Voters,,,,,,,,982
Washington,NORTH STRABANE 3,Registered Voters,,DEM,,,,,,454
Washington,NORTH STRABANE 3,Registered Voters,,REP,,,,,,528
Washington,NORTH STRABANE 3,Ballots Cast,,,,203,210,3,0,416
Washington,NORTH STRABANE 3,Ballots Cast,,DEM,,55,150,1,0,206
Washington,NORTH STRABANE 3,Ballots Cast,,REP,,148,60,2,0,210
Washington,NORTH STRABANE 3,President,,DEM,Bernie Sanders,11,16,0,0,27
Washington,NORTH STRABANE 3,President,,DEM,Joseph R Biden,29,125,1,0,155
Washington,NORTH STRABANE 3,President,,DEM,Tulsi Gabbard,7,3,0,0,10
Washington,NORTH STRABANE 3,President,,DEM,Write-In,4,3,0,0,7
Washington,NORTH STRABANE 3,Attorney General,,DEM,Josh Shapiro,45,129,1,0,175
Washington,NORTH STRABANE 3,Attorney General,,DEM,Write-In,2,4,0,0,6
Washington,NORTH STRABANE 3,Auditor General,,DEM,H Scott Conklin,1,2,0,0,3
Washington,NORTH STRABANE 3,Auditor General,,DEM,Michael Lamb,35,114,1,0,150
Washington,NORTH STRABANE 3,Auditor General,,DEM,Tracie Fountain,2,7,0,0,9
Washington,NORTH STRABANE 3,Auditor General,,DEM,Rose Rosie Marie Davis,1,2,0,0,3
Washington,NORTH STRABANE 3,Auditor General,,DEM,Nina Ahmad,7,6,0,0,13
Washington,NORTH STRABANE 3,Auditor General,,DEM,Christina M Hartman,4,6,0,0,10
Washington,NORTH STRABANE 3,Auditor General,,DEM,Write-In,2,3,0,0,5
Washington,NORTH STRABANE 3,State Treasurer,,DEM,Joe Torsella,42,122,1,0,165
Washington,NORTH STRABANE 3,State Treasurer,,DEM,Write-In,2,4,0,0,6
Washington,NORTH STRABANE 3,U.S. House,14,DEM,Bill Marx,42,118,1,0,161
Washington,NORTH STRABANE 3,U.S. House,14,DEM,Write-In,1,3,0,0,4
Washington,NORTH STRABANE 3,General Assembly,48,DEM,Harlan Shober,48,130,1,0,179
Washington,NORTH STRABANE 3,General Assembly,48,DEM,Write-In,0,3,0,0,3
Washington,NORTH STRABANE 3,President,,REP,Donald J Trump,145,48,2,0,195
Washington,NORTH STRABANE 3,President,,REP,Roque Rocky De La Fuente,0,3,0,0,3
Washington,NORTH STRABANE 3,President,,REP,Bill Weld,1,3,0,0,4
Washington,NORTH STRABANE 3,President,,REP,Write-In,2,3,0,0,5
Washington,NORTH STRABANE 3,Attorney General,,REP,Heather Heidelbaugh,131,55,2,0,188
Washington,NORTH STRABANE 3,Attorney General,,REP,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 3,Auditor General,,REP,Timothy Defoor,124,53,2,0,179
Washington,NORTH STRABANE 3,Auditor General,,REP,Write-In,3,0,0,0,3
Washington,NORTH STRABANE 3,State Treasurer,,REP,Stacy L Garrity,128,51,2,0,181
Washington,NORTH STRABANE 3,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 3,U.S. House,14,REP,Guy Reschenthaler,143,57,1,0,201
Washington,NORTH STRABANE 3,U.S. House,14,REP,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 3,General Assembly,48,REP,Tim O'Neal,141,58,2,0,201
Washington,NORTH STRABANE 3,General Assembly,48,REP,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 4,Registered Voters,,,,,,,,864
Washington,NORTH STRABANE 4,Registered Voters,,DEM,,,,,,391
Washington,NORTH STRABANE 4,Registered Voters,,REP,,,,,,473
Washington,NORTH STRABANE 4,Ballots Cast,,,,132,206,1,0,339
Washington,NORTH STRABANE 4,Ballots Cast,,DEM,,39,145,0,0,184
Washington,NORTH STRABANE 4,Ballots Cast,,REP,,93,61,1,0,155
Washington,NORTH STRABANE 4,President,,DEM,Bernie Sanders,6,18,0,0,24
Washington,NORTH STRABANE 4,President,,DEM,Joseph R Biden,20,120,0,0,140
Washington,NORTH STRABANE 4,President,,DEM,Tulsi Gabbard,4,2,0,0,6
Washington,NORTH STRABANE 4,President,,DEM,Write-In,8,3,0,0,11
Washington,NORTH STRABANE 4,Attorney General,,DEM,Josh Shapiro,33,117,0,0,150
Washington,NORTH STRABANE 4,Attorney General,,DEM,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 4,Auditor General,,DEM,H Scott Conklin,1,1,0,0,2
Washington,NORTH STRABANE 4,Auditor General,,DEM,Michael Lamb,23,99,0,0,122
Washington,NORTH STRABANE 4,Auditor General,,DEM,Tracie Fountain,1,5,0,0,6
Washington,NORTH STRABANE 4,Auditor General,,DEM,Rose Rosie Marie Davis,1,3,0,0,4
Washington,NORTH STRABANE 4,Auditor General,,DEM,Nina Ahmad,4,20,0,0,24
Washington,NORTH STRABANE 4,Auditor General,,DEM,Christina M Hartman,5,7,0,0,12
Washington,NORTH STRABANE 4,Auditor General,,DEM,Write-In,2,0,0,0,2
Washington,NORTH STRABANE 4,State Treasurer,,DEM,Joe Torsella,31,108,0,0,139
Washington,NORTH STRABANE 4,State Treasurer,,DEM,Write-In,1,2,0,0,3
Washington,NORTH STRABANE 4,U.S. House,14,DEM,Bill Marx,30,106,0,0,136
Washington,NORTH STRABANE 4,U.S. House,14,DEM,Write-In,2,2,0,0,4
Washington,NORTH STRABANE 4,General Assembly,48,DEM,Harlan Shober,32,114,0,0,146
Washington,NORTH STRABANE 4,General Assembly,48,DEM,Write-In,2,4,0,0,6
Washington,NORTH STRABANE 4,President,,REP,Donald J Trump,90,50,1,0,141
Washington,NORTH STRABANE 4,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Washington,NORTH STRABANE 4,President,,REP,Bill Weld,2,2,0,0,4
Washington,NORTH STRABANE 4,President,,REP,Write-In,1,5,0,0,6
Washington,NORTH STRABANE 4,Attorney General,,REP,Heather Heidelbaugh,84,53,1,0,138
Washington,NORTH STRABANE 4,Attorney General,,REP,Write-In,1,2,0,0,3
Washington,NORTH STRABANE 4,Auditor General,,REP,Timothy Defoor,84,56,1,0,141
Washington,NORTH STRABANE 4,Auditor General,,REP,Write-In,0,2,0,0,2
Washington,NORTH STRABANE 4,State Treasurer,,REP,Stacy L Garrity,83,54,1,0,138
Washington,NORTH STRABANE 4,State Treasurer,,REP,Write-In,0,2,0,0,2
Washington,NORTH STRABANE 4,U.S. House,14,REP,Guy Reschenthaler,87,57,1,0,145
Washington,NORTH STRABANE 4,U.S. House,14,REP,Write-In,2,2,0,0,4
Washington,NORTH STRABANE 4,General Assembly,48,REP,Tim O'Neal,87,58,1,0,146
Washington,NORTH STRABANE 4,General Assembly,48,REP,Write-In,2,0,0,0,2
Washington,NORTH STRABANE 5,Registered Voters,,,,,,,,1135
Washington,NORTH STRABANE 5,Registered Voters,,DEM,,,,,,524
Washington,NORTH STRABANE 5,Registered Voters,,REP,,,,,,611
Washington,NORTH STRABANE 5,Ballots Cast,,,,119,229,4,1,353
Washington,NORTH STRABANE 5,Ballots Cast,,DEM,,37,151,4,0,192
Washington,NORTH STRABANE 5,Ballots Cast,,REP,,82,78,0,1,161
Washington,NORTH STRABANE 5,President,,DEM,Bernie Sanders,5,16,0,0,21
Washington,NORTH STRABANE 5,President,,DEM,Joseph R Biden,28,128,4,0,160
Washington,NORTH STRABANE 5,President,,DEM,Tulsi Gabbard,2,0,0,0,2
Washington,NORTH STRABANE 5,President,,DEM,Write-In,0,3,0,0,3
Washington,NORTH STRABANE 5,Attorney General,,DEM,Josh Shapiro,37,142,3,0,182
Washington,NORTH STRABANE 5,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 5,Auditor General,,DEM,H Scott Conklin,1,1,0,0,2
Washington,NORTH STRABANE 5,Auditor General,,DEM,Michael Lamb,28,111,3,0,142
Washington,NORTH STRABANE 5,Auditor General,,DEM,Tracie Fountain,1,6,0,0,7
Washington,NORTH STRABANE 5,Auditor General,,DEM,Rose Rosie Marie Davis,0,3,0,0,3
Washington,NORTH STRABANE 5,Auditor General,,DEM,Nina Ahmad,5,19,1,0,25
Washington,NORTH STRABANE 5,Auditor General,,DEM,Christina M Hartman,2,4,0,0,6
Washington,NORTH STRABANE 5,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 5,State Treasurer,,DEM,Joe Torsella,36,141,4,0,181
Washington,NORTH STRABANE 5,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 5,U.S. House,14,DEM,Bill Marx,33,135,3,0,171
Washington,NORTH STRABANE 5,U.S. House,14,DEM,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 5,General Assembly,48,DEM,Harlan Shober,35,141,3,0,179
Washington,NORTH STRABANE 5,General Assembly,48,DEM,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 5,President,,REP,Donald J Trump,79,62,0,1,142
Washington,NORTH STRABANE 5,President,,REP,Roque Rocky De La Fuente,2,2,0,0,4
Washington,NORTH STRABANE 5,President,,REP,Bill Weld,0,9,0,0,9
Washington,NORTH STRABANE 5,President,,REP,Write-In,1,4,0,0,5
Washington,NORTH STRABANE 5,Attorney General,,REP,Heather Heidelbaugh,75,71,0,1,147
Washington,NORTH STRABANE 5,Attorney General,,REP,Write-In,1,1,0,0,2
Washington,NORTH STRABANE 5,Auditor General,,REP,Timothy Defoor,74,71,0,1,146
Washington,NORTH STRABANE 5,Auditor General,,REP,Write-In,1,1,0,0,2
Washington,NORTH STRABANE 5,State Treasurer,,REP,Stacy L Garrity,75,71,0,1,147
Washington,NORTH STRABANE 5,State Treasurer,,REP,Write-In,1,1,0,0,2
Washington,NORTH STRABANE 5,U.S. House,14,REP,Guy Reschenthaler,77,74,0,1,152
Washington,NORTH STRABANE 5,U.S. House,14,REP,Write-In,3,1,0,0,4
Washington,NORTH STRABANE 5,General Assembly,48,REP,Tim O'Neal,78,77,0,1,156
Washington,NORTH STRABANE 5,General Assembly,48,REP,Write-In,0,1,0,0,1
Washington,NORTH STRABANE 6,Registered Voters,,,,,,,,1131
Washington,NORTH STRABANE 6,Registered Voters,,DEM,,,,,,648
Washington,NORTH STRABANE 6,Registered Voters,,REP,,,,,,483
Washington,NORTH STRABANE 6,Ballots Cast,,,,185,269,4,0,458
Washington,NORTH STRABANE 6,Ballots Cast,,DEM,,78,205,4,0,287
Washington,NORTH STRABANE 6,Ballots Cast,,REP,,107,64,0,0,171
Washington,NORTH STRABANE 6,President,,DEM,Bernie Sanders,12,21,0,0,33
Washington,NORTH STRABANE 6,President,,DEM,Joseph R Biden,53,167,4,0,224
Washington,NORTH STRABANE 6,President,,DEM,Tulsi Gabbard,5,10,0,0,15
Washington,NORTH STRABANE 6,President,,DEM,Write-In,7,5,0,0,12
Washington,NORTH STRABANE 6,Attorney General,,DEM,Josh Shapiro,74,172,3,0,249
Washington,NORTH STRABANE 6,Attorney General,,DEM,Write-In,1,2,0,0,3
Washington,NORTH STRABANE 6,Auditor General,,DEM,H Scott Conklin,3,3,0,0,6
Washington,NORTH STRABANE 6,Auditor General,,DEM,Michael Lamb,47,155,2,0,204
Washington,NORTH STRABANE 6,Auditor General,,DEM,Tracie Fountain,2,0,0,0,2
Washington,NORTH STRABANE 6,Auditor General,,DEM,Rose Rosie Marie Davis,4,8,0,0,12
Washington,NORTH STRABANE 6,Auditor General,,DEM,Nina Ahmad,15,19,1,0,35
Washington,NORTH STRABANE 6,Auditor General,,DEM,Christina M Hartman,2,7,1,0,10
Washington,NORTH STRABANE 6,Auditor General,,DEM,Write-In,1,2,0,0,3
Washington,NORTH STRABANE 6,State Treasurer,,DEM,Joe Torsella,71,165,3,0,239
Washington,NORTH STRABANE 6,State Treasurer,,DEM,Write-In,2,3,0,0,5
Washington,NORTH STRABANE 6,U.S. House,14,DEM,Bill Marx,69,160,3,0,232
Washington,NORTH STRABANE 6,U.S. House,14,DEM,Write-In,2,4,0,0,6
Washington,NORTH STRABANE 6,General Assembly,48,DEM,Harlan Shober,72,179,3,0,254
Washington,NORTH STRABANE 6,General Assembly,48,DEM,Write-In,2,4,0,0,6
Washington,NORTH STRABANE 6,President,,REP,Donald J Trump,105,48,0,0,153
Washington,NORTH STRABANE 6,President,,REP,Roque Rocky De La Fuente,1,4,0,0,5
Washington,NORTH STRABANE 6,President,,REP,Bill Weld,1,5,0,0,6
Washington,NORTH STRABANE 6,President,,REP,Write-In,0,3,0,0,3
Washington,NORTH STRABANE 6,Attorney General,,REP,Heather Heidelbaugh,101,60,0,0,161
Washington,NORTH STRABANE 6,Attorney General,,REP,Write-In,0,1,0,0,1
Washington,NORTH STRABANE 6,Auditor General,,REP,Timothy Defoor,101,59,0,0,160
Washington,NORTH STRABANE 6,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 6,State Treasurer,,REP,Stacy L Garrity,101,59,0,0,160
Washington,NORTH STRABANE 6,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 6,U.S. House,14,REP,Guy Reschenthaler,103,59,0,0,162
Washington,NORTH STRABANE 6,U.S. House,14,REP,Write-In,3,0,0,0,3
Washington,NORTH STRABANE 6,General Assembly,48,REP,Tim O'Neal,101,61,0,0,162
Washington,NORTH STRABANE 6,General Assembly,48,REP,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 7,Registered Voters,,,,,,,,1306
Washington,NORTH STRABANE 7,Registered Voters,,DEM,,,,,,628
Washington,NORTH STRABANE 7,Registered Voters,,REP,,,,,,678
Washington,NORTH STRABANE 7,Ballots Cast,,,,217,280,6,0,503
Washington,NORTH STRABANE 7,Ballots Cast,,DEM,,87,191,4,0,282
Washington,NORTH STRABANE 7,Ballots Cast,,REP,,130,89,2,0,221
Washington,NORTH STRABANE 7,President,,DEM,Bernie Sanders,15,21,1,0,37
Washington,NORTH STRABANE 7,President,,DEM,Joseph R Biden,61,161,3,0,225
Washington,NORTH STRABANE 7,President,,DEM,Tulsi Gabbard,4,3,0,0,7
Washington,NORTH STRABANE 7,President,,DEM,Write-In,6,2,0,0,8
Washington,NORTH STRABANE 7,Attorney General,,DEM,Josh Shapiro,81,175,4,0,260
Washington,NORTH STRABANE 7,Attorney General,,DEM,Write-In,0,1,0,0,1
Washington,NORTH STRABANE 7,Auditor General,,DEM,H Scott Conklin,6,3,0,0,9
Washington,NORTH STRABANE 7,Auditor General,,DEM,Michael Lamb,60,152,4,0,216
Washington,NORTH STRABANE 7,Auditor General,,DEM,Tracie Fountain,4,3,0,0,7
Washington,NORTH STRABANE 7,Auditor General,,DEM,Rose Rosie Marie Davis,3,2,0,0,5
Washington,NORTH STRABANE 7,Auditor General,,DEM,Nina Ahmad,6,18,0,0,24
Washington,NORTH STRABANE 7,Auditor General,,DEM,Christina M Hartman,2,6,0,0,8
Washington,NORTH STRABANE 7,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 7,State Treasurer,,DEM,Joe Torsella,77,173,4,0,254
Washington,NORTH STRABANE 7,State Treasurer,,DEM,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 7,U.S. House,14,DEM,Bill Marx,79,165,4,0,248
Washington,NORTH STRABANE 7,U.S. House,14,DEM,Write-In,0,1,0,0,1
Washington,NORTH STRABANE 7,General Assembly,48,DEM,Harlan Shober,84,171,4,0,259
Washington,NORTH STRABANE 7,General Assembly,48,DEM,Write-In,0,2,0,0,2
Washington,NORTH STRABANE 7,President,,REP,Donald J Trump,124,67,2,0,193
Washington,NORTH STRABANE 7,President,,REP,Roque Rocky De La Fuente,2,5,0,0,7
Washington,NORTH STRABANE 7,President,,REP,Bill Weld,2,6,0,0,8
Washington,NORTH STRABANE 7,President,,REP,Write-In,1,6,0,0,7
Washington,NORTH STRABANE 7,Attorney General,,REP,Heather Heidelbaugh,125,74,2,0,201
Washington,NORTH STRABANE 7,Attorney General,,REP,Write-In,0,3,0,0,3
Washington,NORTH STRABANE 7,Auditor General,,REP,Timothy Defoor,122,74,2,0,198
Washington,NORTH STRABANE 7,Auditor General,,REP,Write-In,0,4,0,0,4
Washington,NORTH STRABANE 7,State Treasurer,,REP,Stacy L Garrity,122,75,2,0,199
Washington,NORTH STRABANE 7,State Treasurer,,REP,Write-In,1,1,0,0,2
Washington,NORTH STRABANE 7,U.S. House,14,REP,Guy Reschenthaler,127,80,2,0,209
Washington,NORTH STRABANE 7,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 7,General Assembly,48,REP,Tim O'Neal,128,84,2,0,214
Washington,NORTH STRABANE 7,General Assembly,48,REP,Write-In,0,1,0,0,1
Washington,NORTH STRABANE 8,Registered Voters,,,,,,,,1334
Washington,NORTH STRABANE 8,Registered Voters,,DEM,,,,,,605
Washington,NORTH STRABANE 8,Registered Voters,,REP,,,,,,729
Washington,NORTH STRABANE 8,Ballots Cast,,,,187,319,9,0,515
Washington,NORTH STRABANE 8,Ballots Cast,,DEM,,53,225,4,0,282
Washington,NORTH STRABANE 8,Ballots Cast,,REP,,134,94,5,0,233
Washington,NORTH STRABANE 8,President,,DEM,Bernie Sanders,13,26,1,0,40
Washington,NORTH STRABANE 8,President,,DEM,Joseph R Biden,30,189,3,0,222
Washington,NORTH STRABANE 8,President,,DEM,Tulsi Gabbard,4,4,0,0,8
Washington,NORTH STRABANE 8,President,,DEM,Write-In,4,3,0,0,7
Washington,NORTH STRABANE 8,Attorney General,,DEM,Josh Shapiro,48,198,2,0,248
Washington,NORTH STRABANE 8,Attorney General,,DEM,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 8,Auditor General,,DEM,H Scott Conklin,4,4,0,0,8
Washington,NORTH STRABANE 8,Auditor General,,DEM,Michael Lamb,40,164,3,0,207
Washington,NORTH STRABANE 8,Auditor General,,DEM,Tracie Fountain,2,18,0,0,20
Washington,NORTH STRABANE 8,Auditor General,,DEM,Rose Rosie Marie Davis,0,3,0,0,3
Washington,NORTH STRABANE 8,Auditor General,,DEM,Nina Ahmad,3,13,0,0,16
Washington,NORTH STRABANE 8,Auditor General,,DEM,Christina M Hartman,3,11,0,0,14
Washington,NORTH STRABANE 8,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 8,State Treasurer,,DEM,Joe Torsella,45,194,2,0,241
Washington,NORTH STRABANE 8,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 8,U.S. House,14,DEM,Bill Marx,45,185,3,0,233
Washington,NORTH STRABANE 8,U.S. House,14,DEM,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 8,General Assembly,48,DEM,Harlan Shober,43,200,2,0,245
Washington,NORTH STRABANE 8,General Assembly,48,DEM,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 8,President,,REP,Donald J Trump,127,73,5,0,205
Washington,NORTH STRABANE 8,President,,REP,Roque Rocky De La Fuente,3,0,0,0,3
Washington,NORTH STRABANE 8,President,,REP,Bill Weld,3,14,0,0,17
Washington,NORTH STRABANE 8,President,,REP,Write-In,0,3,0,0,3
Washington,NORTH STRABANE 8,Attorney General,,REP,Heather Heidelbaugh,123,85,4,0,212
Washington,NORTH STRABANE 8,Attorney General,,REP,Write-In,1,2,0,0,3
Washington,NORTH STRABANE 8,Auditor General,,REP,Timothy Defoor,124,84,3,0,211
Washington,NORTH STRABANE 8,Auditor General,,REP,Write-In,0,2,0,0,2
Washington,NORTH STRABANE 8,State Treasurer,,REP,Stacy L Garrity,124,84,2,0,210
Washington,NORTH STRABANE 8,State Treasurer,,REP,Write-In,0,2,0,0,2
Washington,NORTH STRABANE 8,U.S. House,14,REP,Guy Reschenthaler,131,82,5,0,218
Washington,NORTH STRABANE 8,U.S. House,14,REP,Write-In,0,5,0,0,5
Washington,NORTH STRABANE 8,General Assembly,48,REP,Tim O'Neal,127,88,5,0,220
Washington,NORTH STRABANE 8,General Assembly,48,REP,Write-In,0,1,0,0,1
Washington,NORTH STRABANE 9,Registered Voters,,,,,,,,1033
Washington,NORTH STRABANE 9,Registered Voters,,DEM,,,,,,444
Washington,NORTH STRABANE 9,Registered Voters,,REP,,,,,,589
Washington,NORTH STRABANE 9,Ballots Cast,,,,125,225,2,0,352
Washington,NORTH STRABANE 9,Ballots Cast,,DEM,,36,150,0,0,186
Washington,NORTH STRABANE 9,Ballots Cast,,REP,,89,75,2,0,166
Washington,NORTH STRABANE 9,President,,DEM,Bernie Sanders,9,18,0,0,27
Washington,NORTH STRABANE 9,President,,DEM,Joseph R Biden,22,124,0,0,146
Washington,NORTH STRABANE 9,President,,DEM,Tulsi Gabbard,1,5,0,0,6
Washington,NORTH STRABANE 9,President,,DEM,Write-In,3,3,0,0,6
Washington,NORTH STRABANE 9,Attorney General,,DEM,Josh Shapiro,33,127,0,0,160
Washington,NORTH STRABANE 9,Attorney General,,DEM,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 9,Auditor General,,DEM,H Scott Conklin,2,4,0,0,6
Washington,NORTH STRABANE 9,Auditor General,,DEM,Michael Lamb,28,126,0,0,154
Washington,NORTH STRABANE 9,Auditor General,,DEM,Tracie Fountain,0,3,0,0,3
Washington,NORTH STRABANE 9,Auditor General,,DEM,Rose Rosie Marie Davis,1,4,0,0,5
Washington,NORTH STRABANE 9,Auditor General,,DEM,Nina Ahmad,1,5,0,0,6
Washington,NORTH STRABANE 9,Auditor General,,DEM,Christina M Hartman,1,2,0,0,3
Washington,NORTH STRABANE 9,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 9,State Treasurer,,DEM,Joe Torsella,32,124,0,0,156
Washington,NORTH STRABANE 9,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 9,U.S. House,14,DEM,Bill Marx,31,122,0,0,153
Washington,NORTH STRABANE 9,U.S. House,14,DEM,Write-In,1,1,0,0,2
Washington,NORTH STRABANE 9,General Assembly,48,DEM,Harlan Shober,34,128,0,0,162
Washington,NORTH STRABANE 9,General Assembly,48,DEM,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 9,President,,REP,Donald J Trump,87,56,2,0,145
Washington,NORTH STRABANE 9,President,,REP,Roque Rocky De La Fuente,0,3,0,0,3
Washington,NORTH STRABANE 9,President,,REP,Bill Weld,0,6,0,0,6
Washington,NORTH STRABANE 9,President,,REP,Write-In,1,7,0,0,8
Washington,NORTH STRABANE 9,Attorney General,,REP,Heather Heidelbaugh,76,62,2,0,140
Washington,NORTH STRABANE 9,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 9,Auditor General,,REP,Timothy Defoor,72,63,2,0,137
Washington,NORTH STRABANE 9,Auditor General,,REP,Write-In,1,0,0,0,1
Washington,NORTH STRABANE 9,State Treasurer,,REP,Stacy L Garrity,72,64,2,0,138
Washington,NORTH STRABANE 9,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,NORTH STRABANE 9,U.S. House,14,REP,Guy Reschenthaler,87,67,2,0,156
Washington,NORTH STRABANE 9,U.S. House,14,REP,Write-In,1,4,0,0,5
Washington,NORTH STRABANE 9,General Assembly,48,REP,Tim O'Neal,80,66,2,0,148
Washington,NORTH STRABANE 9,General Assembly,48,REP,Write-In,0,0,0,0,0
Washington,NOTTINGHAM 1,Registered Voters,,,,,,,,1127
