county,precinct,office,district,party,candidate,election_day,absentee,mail_in,provisional,votes
Bradford,CANTON TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,CANTON TOWNSHIP,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,CANTON TOWNSHIP,General Assembly,68,REP,Clint Owlett,252,8,42,12,314
Bradford,CANTON TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,State Senate,23,REP,Gene Yaw,124,1,28,4,157
Bradford,COLUMBIA TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,COLUMBIA TOWNSHIP,General Assembly,68,REP,Clint Owlett,131,1,29,4,165
Bradford,COLUMBIA TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,State Senate,23,REP,Gene Yaw,65,4,14,1,84
Bradford,FRANKLIN TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,State Senate,23,REP,Gene Yaw,89,1,20,1,111
Bradford,GRANVILLE TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,General Assembly,68,REP,Clint Owlett,92,1,20,1,114
Bradford,GRANVILLE TOWNSHIP,General Assembly,68,REP,Write-In,1,0,0,0,1
Bradford,HERRICK TOWNSHIP,State Senate,23,REP,Gene Yaw,115,3,19,2,139
Bradford,HERRICK TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,1,0,1
Bradford,HERRICK TOWNSHIP,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,HERRICK TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,State Senate,23,REP,Gene Yaw,37,2,8,0,47
Bradford,LERAYSVILLE BOROUGH,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,LEROY TOWNSHIP,State Senate,23,REP,Gene Yaw,100,0,24,0,124
Bradford,LEROY TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,LEROY TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,LEROY TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,LEROY TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,State Senate,23,REP,Gene Yaw,125,3,29,3,160
Bradford,LITCHFIELD TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,MONROE BOROUGH,State Senate,23,REP,Gene Yaw,59,1,11,0,71
Bradford,MONROE BOROUGH,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,MONROE BOROUGH,State Senate,23,REP,Write-In,1,0,1,0,2
Bradford,MONROE BOROUGH,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,MONROE BOROUGH,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,MONROE TOWNSHIP,State Senate,23,REP,Gene Yaw,115,4,28,6,153
Bradford,MONROE TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,MONROE TOWNSHIP,State Senate,23,REP,Write-In,2,0,0,0,2
Bradford,MONROE TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,MONROE TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,State Senate,23,REP,Gene Yaw,26,1,1,0,28
Bradford,NEW ALBANY BOROUGH,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ORWELL TOWNSHIP,State Senate,23,REP,Gene Yaw,133,8,52,2,195
Bradford,ORWELL TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ORWELL TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,ORWELL TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ORWELL TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,State Senate,23,REP,Gene Yaw,31,1,5,1,38
Bradford,OVERTON TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,PIKE TOWNSHIP,State Senate,23,REP,Gene Yaw,75,3,16,4,98
Bradford,PIKE TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,PIKE TOWNSHIP,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,PIKE TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,PIKE TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,RIDGEBURY TOWNSHIP,State Senate,23,REP,Gene Yaw,173,9,20,5,207
Bradford,RIDGEBURY TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,RIDGEBURY TOWNSHIP,State Senate,23,REP,Write-In,1,1,0,0,2
Bradford,RIDGEBURY TOWNSHIP,General Assembly,68,REP,Clint Owlett,175,10,22,5,212
Bradford,RIDGEBURY TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ROME BOROUGH,State Senate,23,REP,Gene Yaw,23,2,11,0,36
Bradford,ROME BOROUGH,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ROME BOROUGH,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,ROME BOROUGH,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ROME BOROUGH,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ROME TOWNSHIP,State Senate,23,REP,Gene Yaw,144,11,39,4,198
Bradford,ROME TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ROME TOWNSHIP,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,ROME TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ROME TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 1ST WARD,State Senate,23,REP,Gene Yaw,46,1,16,0,63
Bradford,SAYRE BOROUGH 1ST WARD,State Senate,23,REP,Jackie Baker,0,0,3,0,3
Bradford,SAYRE BOROUGH 1ST WARD,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,SAYRE BOROUGH 1ST WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,SAYRE BOROUGH 1ST WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 2ND WARD,State Senate,23,REP,Gene Yaw,127,3,45,2,177
Bradford,SAYRE BOROUGH 2ND WARD,State Senate,23,REP,Jackie Baker,0,0,1,0,1
Bradford,SAYRE BOROUGH 2ND WARD,State Senate,23,REP,Write-In,0,0,0,1,1
Bradford,SAYRE BOROUGH 2ND WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,SAYRE BOROUGH 2ND WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,State Senate,23,REP,Gene Yaw,33,2,5,0,40
Bradford,SAYRE BOROUGH 3RD WARD,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 4TH WARD,State Senate,23,REP,Gene Yaw,75,4,18,3,100
Bradford,SAYRE BOROUGH 4TH WARD,State Senate,23,REP,Jackie Baker,0,0,1,0,1
Bradford,SAYRE BOROUGH 4TH WARD,State Senate,23,REP,Write-In,0,0,1,0,1
Bradford,SAYRE BOROUGH 4TH WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,SAYRE BOROUGH 4TH WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,State Senate,23,REP,Gene Yaw,16,1,2,0,19
Bradford,SAYRE BOROUGH 5TH WARD,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,SHESHEQUIN TOWNSHIP,State Senate,23,REP,Gene Yaw,114,12,33,3,162
Bradford,SHESHEQUIN TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,3,0,3
Bradford,SHESHEQUIN TOWNSHIP,State Senate,23,REP,Write-In,3,0,0,0,3
Bradford,SHESHEQUIN TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,SHESHEQUIN TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,SMITHFIELD TOWNSHIP,State Senate,23,REP,Gene Yaw,171,6,44,6,227
Bradford,SMITHFIELD TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,1,0,1
Bradford,SMITHFIELD TOWNSHIP,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,SMITHFIELD TOWNSHIP,General Assembly,68,REP,Clint Owlett,173,6,49,5,233
Bradford,SMITHFIELD TOWNSHIP,General Assembly,68,REP,Write-In,1,0,0,0,1
Bradford,SOUTH CREEK TOWNSHIP,State Senate,23,REP,Gene Yaw,136,3,29,3,171
Bradford,SOUTH CREEK TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,2,0,2
Bradford,SOUTH CREEK TOWNSHIP,State Senate,23,REP,Write-In,2,0,0,0,2
Bradford,SOUTH CREEK TOWNSHIP,General Assembly,68,REP,Clint Owlett,142,3,29,3,177
Bradford,SOUTH CREEK TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,State Senate,23,REP,Gene Yaw,78,2,28,1,109
Bradford,SOUTH WAVERLY BOROUGH,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,SPRINGFIELD TOWNSHIP,State Senate,23,REP,Gene Yaw,131,5,32,12,180
Bradford,SPRINGFIELD TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,SPRINGFIELD TOWNSHIP,State Senate,23,REP,Write-In,4,0,1,1,6
Bradford,SPRINGFIELD TOWNSHIP,General Assembly,68,REP,Clint Owlett,145,4,34,13,196
Bradford,SPRINGFIELD TOWNSHIP,General Assembly,68,REP,Write-In,1,0,0,0,1
Bradford,STANDING STONE TOWNSHIP,State Senate,23,REP,Gene Yaw,54,6,19,2,81
Bradford,STANDING STONE TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,STEVENS TOWNSHIP,State Senate,23,REP,Gene Yaw,66,3,12,1,82
Bradford,STEVENS TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,STEVENS TOWNSHIP,State Senate,23,REP,Write-In,1,0,1,0,2
Bradford,STEVENS TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,STEVENS TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,State Senate,23,REP,Gene Yaw,28,0,9,0,37
Bradford,SYLVANIA BOROUGH,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,General Assembly,68,REP,Clint Owlett,29,0,8,0,37
Bradford,SYLVANIA BOROUGH,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,TERRY TOWNSHIP,State Senate,23,REP,Gene Yaw,118,1,23,1,143
Bradford,TERRY TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,TERRY TOWNSHIP,State Senate,23,REP,Write-In,2,0,1,0,3
Bradford,TERRY TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,TERRY TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,State Senate,23,REP,Gene Yaw,60,0,14,1,75
Bradford,TOWANDA BOROUGH 1ST WARD,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,State Senate,23,REP,Write-In,2,0,0,0,2
Bradford,TOWANDA BOROUGH 1ST WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,State Senate,23,REP,Gene Yaw,61,5,21,4,91
Bradford,TOWANDA BOROUGH 2ND WARD,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,State Senate,23,REP,Write-In,0,1,0,0,1
Bradford,TOWANDA BOROUGH 2ND WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,State Senate,23,REP,Gene Yaw,102,3,42,2,149
Bradford,TOWANDA BOROUGH 3RD WARD,State Senate,23,REP,Jackie Baker,0,0,1,0,1
Bradford,TOWANDA BOROUGH 3RD WARD,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,State Senate,23,REP,Gene Yaw,73,10,19,0,102
Bradford,TOWANDA TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,State Senate,23,REP,Gene Yaw,81,6,42,0,129
Bradford,NORTH TOWANDA TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,NORTH TOWANDA TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,TROY BOROUGH,State Senate,23,REP,Gene Yaw,116,4,21,10,151
Bradford,TROY BOROUGH,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,TROY BOROUGH,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,TROY BOROUGH,General Assembly,68,REP,Clint Owlett,123,4,23,10,160
Bradford,TROY BOROUGH,General Assembly,68,REP,Write-In,1,0,0,0,1
Bradford,TROY TOWNSHIP,State Senate,23,REP,Gene Yaw,209,9,73,8,299
Bradford,TROY TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,TROY TOWNSHIP,State Senate,23,REP,Write-In,1,0,1,0,2
Bradford,TROY TOWNSHIP,General Assembly,68,REP,Clint Owlett,218,9,78,9,314
Bradford,TROY TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,State Senate,23,REP,Gene Yaw,144,9,30,3,186
Bradford,TUSCARORA TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,TUSCARORA TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,State Senate,23,REP,Gene Yaw,103,10,17,0,130
Bradford,ULSTER TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,WARREN TOWNSHIP,State Senate,23,REP,Gene Yaw,137,5,24,5,171
Bradford,WARREN TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,WARREN TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,WARREN TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,WARREN TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,WELLS TOWNSHIP,State Senate,23,REP,Gene Yaw,154,2,11,2,169
Bradford,WELLS TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,2,0,2
Bradford,WELLS TOWNSHIP,State Senate,23,REP,Write-In,1,0,1,0,2
Bradford,WELLS TOWNSHIP,General Assembly,68,REP,Clint Owlett,156,2,14,2,174
Bradford,WELLS TOWNSHIP,General Assembly,68,REP,Write-In,0,0,1,0,1
Bradford,WILMOT TOWNSHIP,State Senate,23,REP,Gene Yaw,130,9,40,11,190
Bradford,WILMOT TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,1,0,1
Bradford,WILMOT TOWNSHIP,State Senate,23,REP,Write-In,2,0,0,0,2
Bradford,WILMOT TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,State Senate,23,REP,Gene Yaw,82,3,29,9,123
Bradford,WINDHAM TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,WYALUSING BOROUGH,State Senate,23,REP,Gene Yaw,61,1,10,6,78
Bradford,WYALUSING BOROUGH,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,WYALUSING BOROUGH,State Senate,23,REP,Write-In,0,0,0,0,0
Bradford,WYALUSING BOROUGH,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,WYALUSING BOROUGH,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,WYALUSING TOWNSHIP,State Senate,23,REP,Gene Yaw,167,13,40,4,224
Bradford,WYALUSING TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,WYALUSING TOWNSHIP,State Senate,23,REP,Write-In,2,0,0,0,2
Bradford,WYALUSING TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,WYALUSING TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,WYSOX TOWNSHIP,State Senate,23,REP,Gene Yaw,166,11,49,1,227
Bradford,WYSOX TOWNSHIP,State Senate,23,REP,Jackie Baker,0,0,0,0,0
Bradford,WYSOX TOWNSHIP,State Senate,23,REP,Write-In,1,0,0,0,1
Bradford,WYSOX TOWNSHIP,General Assembly,68,REP,Clint Owlett,0,0,0,0,0
Bradford,WYSOX TOWNSHIP,General Assembly,68,REP,Write-In,0,0,0,0,0
Bradford,ALBA BOROUGH,General Assembly,110,REP,Tina Pickett,0,0,0,0,0
Bradford,ALBA BOROUGH,General Assembly,110,REP,Doug Mclinko,0,0,0,0,0
Bradford,ALBA BOROUGH,General Assembly,110,REP,James J. Daly,0,0,0,0,0
Bradford,ALBA BOROUGH,General Assembly,110,REP,James Shaw,0,0,0,0,0
Bradford,ALBA BOROUGH,General Assembly,110,REP,Write-In,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,General Assembly,110,REP,Tina Pickett,99,4,30,5,138
Bradford,ALBANY TOWNSHIP,General Assembly,110,REP,Doug Mclinko,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,General Assembly,110,REP,James J. Daly,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,General Assembly,110,REP,James Shaw,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,General Assembly,110,REP,Write-In,0,0,1,0,1
Bradford,ARMENIA TOWNSHIP,General Assembly,110,REP,Tina Pickett,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,General Assembly,110,REP,Doug Mclinko,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,General Assembly,110,REP,James J. Daly,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,General Assembly,110,REP,James Shaw,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,General Assembly,110,REP,Write-In,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,General Assembly,110,REP,Tina Pickett,110,7,36,2,155
Bradford,ASYLUM TOWNSHIP,General Assembly,110,REP,Doug Mclinko,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,General Assembly,110,REP,James J. Daly,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,General Assembly,110,REP,James Shaw,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,General Assembly,110,REP,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,General Assembly,110,REP,Tina Pickett,39,4,12,1,56
Bradford,ATHENS BOROUGH 1ST WARD,General Assembly,110,REP,Doug Mclinko,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,General Assembly,110,REP,James J. Daly,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,General Assembly,110,REP,James Shaw,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,General Assembly,110,REP,Write-In,3,0,0,0,3
Bradford,ATHENS BOROUGH 2ND WARD,General Assembly,110,REP,Tina Pickett,35,3,7,0,45
Bradford,ATHENS BOROUGH 2ND WARD,General Assembly,110,REP,Doug Mclinko,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,General Assembly,110,REP,James J. Daly,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,General Assembly,110,REP,James Shaw,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,General Assembly,110,REP,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,General Assembly,110,REP,Tina Pickett,51,0,14,2,67
Bradford,ATHENS BOROUGH 3RD WARD,General Assembly,110,REP,Doug Mclinko,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,General Assembly,110,REP,James J. Daly,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,General Assembly,110,REP,James Shaw,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,General Assembly,110,REP,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,General Assembly,110,REP,Tina Pickett,60,3,26,3,92
Bradford,ATHENS BOROUGH 4TH WARD,General Assembly,110,REP,Doug Mclinko,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,General Assembly,110,REP,James J. Daly,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,General Assembly,110,REP,James Shaw,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,General Assembly,110,REP,Write-In,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,General Assembly,110,REP,Tina Pickett,147,7,43,5,202
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,General Assembly,110,REP,Doug Mclinko,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,General Assembly,110,REP,James J. Daly,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,General Assembly,110,REP,James Shaw,2,0,0,0,2
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,General Assembly,110,REP,Write-In,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,General Assembly,110,REP,Tina Pickett,175,20,81,10,286
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,General Assembly,110,REP,Doug Mclinko,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,General Assembly,110,REP,James J. Daly,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,General Assembly,110,REP,James Shaw,2,0,0,0,2
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,General Assembly,110,REP,Write-In,3,0,1,0,4
Bradford,BURLINGTON BOROUGH,General Assembly,110,REP,Tina Pickett,18,0,1,0,19
Bradford,BURLINGTON BOROUGH,General Assembly,110,REP,Doug Mclinko,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,General Assembly,110,REP,James J. Daly,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,General Assembly,110,REP,James Shaw,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,General Assembly,110,REP,Write-In,0,0,0,0,0
