county,precinct,office,district,party,candidate,TOTAL
McKean County,Port Allegany Borough- 1st Dist,ALTERNATE DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,Write-In Totals,2
McKean County,Port Allegany Borough- 2nd Dist,ALTERNATE DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,Write-In Totals,0
McKean County,Sergeant Township,ALTERNATE DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,Write-In Totals,0
McKean County,Smethport Borough,ALTERNATE DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,Write-In Totals,4
McKean County,Wetmore Township,ALTERNATE DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,Write-In Totals,3
McKean County,Annin Township,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,121
McKean County,Bradford City- 1st Wd,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,32
McKean County,Bradford City- 2nd Wd,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,87
McKean County,Bradford City- 3rd Wd- 1st Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,61
McKean County,Bradford City- 3rd Wd- 2nd Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,92
McKean County,Bradford City- 4th Wd,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,96
McKean County,Bradford City- 5th Wd,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,29
McKean County,Bradford City- 6th Wd- 1st Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,103
McKean County,Bradford City- 6th Wd- 2nd Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,93
McKean County,Bradford Township- 1st Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,180
McKean County,Bradford Township- 2nd Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,278
McKean County,Bradford Township- 3rd Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,103
McKean County,Ceres Township,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,158
McKean County,Corydon Township,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,43
McKean County,Eldred Borough,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,94
McKean County,Eldred Township,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,229
McKean County,Foster Township- 1st Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,115
McKean County,Foster Township- 2nd Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,115
McKean County,Foster Township- 3rd Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,345
McKean County,Foster Township- 4th Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,48
McKean County,Hamilton Township,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,70
McKean County,Hamlin Township- 1st Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,58
McKean County,Hamlin Township- 2nd Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,49
McKean County,Kane Borough- 1st Wd,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,137
McKean County,Kane Borough- 2nd Wd,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,50
McKean County,Kane Borough- 3rd Wd,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,124
McKean County,Kane Borough- 4th Wd,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,68
McKean County,Keating Township- 1st Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,220
McKean County,Keating Township- 2nd Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,127
McKean County,Keating Township- 3rd Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,127
McKean County,Lafayette Township,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,125
McKean County,Lewis Run Borough,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,67
McKean County,Liberty Township,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,260
McKean County,Mount Jewett Borough,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,114
McKean County,Norwich Township,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,87
McKean County,Otto Township- 1st Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,142
McKean County,Otto Township- 2nd Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,94
McKean County,Port Allegany Borough- 1st Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,152
McKean County,Port Allegany Borough- 2nd Dist,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,96
McKean County,Sergeant Township,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,18
McKean County,Smethport Borough,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,269
McKean County,Wetmore Township,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,285
McKean County,Annin Township,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Bradford City- 1st Wd,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Bradford City- 2nd Wd,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Bradford City- 3rd Wd- 1st Dist,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Bradford City- 3rd Wd- 2nd Dist,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Bradford City- 4th Wd,ATTORNEY GENERAL,,REP,Write-In Totals,2
McKean County,Bradford City- 5th Wd,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Bradford City- 6th Wd- 1st Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Bradford City- 6th Wd- 2nd Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Bradford Township- 1st Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Bradford Township- 2nd Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Bradford Township- 3rd Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Ceres Township,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Corydon Township,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Eldred Borough,ATTORNEY GENERAL,,REP,Write-In Totals,2
McKean County,Eldred Township,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Foster Township- 1st Dist,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Foster Township- 2nd Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Foster Township- 3rd Dist,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Foster Township- 4th Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Hamilton Township,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Hamlin Township- 1st Dist,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Hamlin Township- 2nd Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Kane Borough- 1st Wd,ATTORNEY GENERAL,,REP,Write-In Totals,3
McKean County,Kane Borough- 2nd Wd,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Kane Borough- 3rd Wd,ATTORNEY GENERAL,,REP,Write-In Totals,4
McKean County,Kane Borough- 4th Wd,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Keating Township- 1st Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Keating Township- 2nd Dist,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Keating Township- 3rd Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Lafayette Township,ATTORNEY GENERAL,,REP,Write-In Totals,3
McKean County,Lewis Run Borough,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Liberty Township,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Mount Jewett Borough,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Norwich Township,ATTORNEY GENERAL,,REP,Write-In Totals,2
McKean County,Otto Township- 1st Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Otto Township- 2nd Dist,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Port Allegany Borough- 1st Dist,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Port Allegany Borough- 2nd Dist,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Sergeant Township,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Smethport Borough,ATTORNEY GENERAL,,REP,Write-In Totals,1
McKean County,Wetmore Township,ATTORNEY GENERAL,,REP,Write-In Totals,0
McKean County,Annin Township,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,116
McKean County,Bradford City- 1st Wd,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,29
McKean County,Bradford City- 2nd Wd,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,85
McKean County,Bradford City- 3rd Wd- 1st Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,58
McKean County,Bradford City- 3rd Wd- 2nd Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,91
McKean County,Bradford City- 4th Wd,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,96
McKean County,Bradford City- 5th Wd,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,27
McKean County,Bradford City- 6th Wd- 1st Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,99
McKean County,Bradford City- 6th Wd- 2nd Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,92
McKean County,Bradford Township- 1st Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,171
McKean County,Bradford Township- 2nd Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,262
McKean County,Bradford Township- 3rd Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,100
McKean County,Ceres Township,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,157
McKean County,Corydon Township,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,39
McKean County,Eldred Borough,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,96
McKean County,Eldred Township,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,222
McKean County,Foster Township- 1st Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,112
McKean County,Foster Township- 2nd Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,111
McKean County,Foster Township- 3rd Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,325
McKean County,Foster Township- 4th Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,46
McKean County,Hamilton Township,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,70
McKean County,Hamlin Township- 1st Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,57
McKean County,Hamlin Township- 2nd Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,48
McKean County,Kane Borough- 1st Wd,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,135
McKean County,Kane Borough- 2nd Wd,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,48
McKean County,Kane Borough- 3rd Wd,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,127
McKean County,Kane Borough- 4th Wd,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,66
McKean County,Keating Township- 1st Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,215
McKean County,Keating Township- 2nd Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,125
McKean County,Keating Township- 3rd Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,122
McKean County,Lafayette Township,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,123
McKean County,Lewis Run Borough,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,67
McKean County,Liberty Township,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,254
McKean County,Mount Jewett Borough,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,110
McKean County,Norwich Township,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,84
McKean County,Otto Township- 1st Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,139
McKean County,Otto Township- 2nd Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,93
McKean County,Port Allegany Borough- 1st Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,146
McKean County,Port Allegany Borough- 2nd Dist,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,91
McKean County,Sergeant Township,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,17
McKean County,Smethport Borough,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,259
McKean County,Wetmore Township,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,280
McKean County,Annin Township,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Bradford City- 1st Wd,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Bradford City- 2nd Wd,AUDITOR GENERAL,,REP,Write-In Totals,1
McKean County,Bradford City- 3rd Wd- 1st Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Bradford City- 3rd Wd- 2nd Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Bradford City- 4th Wd,AUDITOR GENERAL,,REP,Write-In Totals,1
McKean County,Bradford City- 5th Wd,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Bradford City- 6th Wd- 1st Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Bradford City- 6th Wd- 2nd Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Bradford Township- 1st Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Bradford Township- 2nd Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Bradford Township- 3rd Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Ceres Township,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Corydon Township,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Eldred Borough,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Eldred Township,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Foster Township- 1st Dist,AUDITOR GENERAL,,REP,Write-In Totals,1
McKean County,Foster Township- 2nd Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Foster Township- 3rd Dist,AUDITOR GENERAL,,REP,Write-In Totals,1
McKean County,Foster Township- 4th Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Hamilton Township,AUDITOR GENERAL,,REP,Write-In Totals,1
McKean County,Hamlin Township- 1st Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Hamlin Township- 2nd Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Kane Borough- 1st Wd,AUDITOR GENERAL,,REP,Write-In Totals,2
McKean County,Kane Borough- 2nd Wd,AUDITOR GENERAL,,REP,Write-In Totals,1
McKean County,Kane Borough- 3rd Wd,AUDITOR GENERAL,,REP,Write-In Totals,3
McKean County,Kane Borough- 4th Wd,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Keating Township- 1st Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Keating Township- 2nd Dist,AUDITOR GENERAL,,REP,Write-In Totals,1
McKean County,Keating Township- 3rd Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Lafayette Township,AUDITOR GENERAL,,REP,Write-In Totals,1
McKean County,Lewis Run Borough,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Liberty Township,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Mount Jewett Borough,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Norwich Township,AUDITOR GENERAL,,REP,Write-In Totals,2
McKean County,Otto Township- 1st Dist,AUDITOR GENERAL,,REP,Write-In Totals,2
McKean County,Otto Township- 2nd Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Port Allegany Borough- 1st Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Port Allegany Borough- 2nd Dist,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Sergeant Township,AUDITOR GENERAL,,REP,Write-In Totals,1
McKean County,Smethport Borough,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Wetmore Township,AUDITOR GENERAL,,REP,Write-In Totals,0
McKean County,Annin Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,20
McKean County,Bradford City- 1st Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,9
McKean County,Bradford City- 2nd Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,15
McKean County,Bradford City- 3rd Wd- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,11
McKean County,Bradford City- 3rd Wd- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,24
McKean County,Bradford City- 4th Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,18
McKean County,Bradford City- 5th Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,8
McKean County,Bradford City- 6th Wd- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,29
McKean County,Bradford City- 6th Wd- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,19
McKean County,Bradford Township- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,38
McKean County,Bradford Township- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,60
McKean County,Bradford Township- 3rd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,24
McKean County,Ceres Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,26
McKean County,Corydon Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,7
McKean County,Eldred Borough,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,25
McKean County,Eldred Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,41
McKean County,Foster Township- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,13
McKean County,Foster Township- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,19
McKean County,Foster Township- 3rd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,68
McKean County,Foster Township- 4th Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,12
McKean County,Hamilton Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,16
McKean County,Hamlin Township- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,14
McKean County,Hamlin Township- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,15
McKean County,Kane Borough- 1st Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,37
McKean County,Kane Borough- 2nd Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,14
McKean County,Kane Borough- 3rd Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,32
McKean County,Kane Borough- 4th Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,14
McKean County,Keating Township- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,44
McKean County,Keating Township- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,18
McKean County,Keating Township- 3rd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,24
McKean County,Lafayette Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,21
McKean County,Lewis Run Borough,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,16
McKean County,Liberty Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,52
McKean County,Mount Jewett Borough,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,21
McKean County,Norwich Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,20
McKean County,Otto Township- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,23
McKean County,Otto Township- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,14
McKean County,Port Allegany Borough- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,29
McKean County,Port Allegany Borough- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,18
McKean County,Sergeant Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,1
McKean County,Smethport Borough,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,61
McKean County,Wetmore Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,ASH KHARE,73
McKean County,Annin Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,36
McKean County,Bradford City- 1st Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,7
McKean County,Bradford City- 2nd Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,30
McKean County,Bradford City- 3rd Wd- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,25
McKean County,Bradford City- 3rd Wd- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,34
McKean County,Bradford City- 4th Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,37
McKean County,Bradford City- 5th Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,11
McKean County,Bradford City- 6th Wd- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,33
McKean County,Bradford City- 6th Wd- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,33
McKean County,Bradford Township- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,65
McKean County,Bradford Township- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,87
McKean County,Bradford Township- 3rd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,37
McKean County,Ceres Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,58
McKean County,Corydon Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,15
McKean County,Eldred Borough,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,42
McKean County,Eldred Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,96
McKean County,Foster Township- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,36
McKean County,Foster Township- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,44
McKean County,Foster Township- 3rd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,119
McKean County,Foster Township- 4th Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,12
McKean County,Hamilton Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,32
McKean County,Hamlin Township- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,17
McKean County,Hamlin Township- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,19
McKean County,Kane Borough- 1st Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,54
McKean County,Kane Borough- 2nd Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,19
McKean County,Kane Borough- 3rd Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,29
McKean County,Kane Borough- 4th Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,29
McKean County,Keating Township- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,75
McKean County,Keating Township- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,46
McKean County,Keating Township- 3rd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,48
McKean County,Lafayette Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,56
McKean County,Lewis Run Borough,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,33
McKean County,Liberty Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,100
McKean County,Mount Jewett Borough,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,48
McKean County,Norwich Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,34
McKean County,Otto Township- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,38
McKean County,Otto Township- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,36
McKean County,Port Allegany Borough- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,59
McKean County,Port Allegany Borough- 2nd Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,42
McKean County,Sergeant Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,5
McKean County,Smethport Borough,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,86
McKean County,Wetmore Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,JIM VASILKO,104
McKean County,Annin Township,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,KEN LAYNG,23
McKean County,Bradford City- 1st Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,KEN LAYNG,8
McKean County,Bradford City- 2nd Wd,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,KEN LAYNG,22
McKean County,Bradford City- 3rd Wd- 1st Dist,DELEGATE TO THE REPUBLICAN NATIONAL CONVENTION,,REP,KEN LAYNG,10
