county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Washington,ROBINSON 1,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,97,49,46,2
Washington,ROBINSON 1,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,182,159,23,0
Washington,ROBINSON 1,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,3,2,1,0
Washington,ROBINSON 1,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,1,1,0,0
Washington,ROBINSON 1,AUDITOR GENERAL,,DEM,NINA AHMAD,80,36,43,1
Washington,ROBINSON 1,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,184,158,25,1
Washington,ROBINSON 1,AUDITOR GENERAL,,LIB,JENNIFER MOORE,10,8,2,0
Washington,ROBINSON 1,AUDITOR GENERAL,,GRN,OLIVIA FAISON,5,5,0,0
Washington,ROBINSON 1,STATE TREASURER,,DEM,JOE TORSELLA,83,39,43,1
Washington,ROBINSON 1,STATE TREASURER,,REP,STACY L GARRITY,191,166,25,0
Washington,ROBINSON 1,STATE TREASURER,,LIB,JOE SOLOSKI,2,1,1,0
Washington,ROBINSON 1,STATE TREASURER,,GRN,TIMOTHY RUNKLE,6,5,0,1
Washington,ROBINSON 1,U.S. House,6,DEM,BILL MARX,91,42,48,1
Washington,ROBINSON 1,U.S. House,6,REP,GUY RESCHENTHALER,195,172,22,1
Washington,ROBINSON 1,State House,46,DEM,BYRON TIMMINS,85,39,45,1
Washington,ROBINSON 1,State House,46,REP,JASON ORTITAY,198,175,22,1
Washington,ROBINSON 2,President,,DEM,JOSEPH R BIDEN,98,48,50,0
Washington,ROBINSON 2,President,,REP,DONALD J TRUMP,189,162,22,5
Washington,ROBINSON 2,President,,LIB,JO JORGENSEN,4,4,0,0
Washington,ROBINSON 2,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,120,65,55,0
Washington,ROBINSON 2,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,166,147,14,5
Washington,ROBINSON 2,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,2,1,1,0
Washington,ROBINSON 2,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,2,2,0,0
Washington,ROBINSON 2,AUDITOR GENERAL,,DEM,NINA AHMAD,100,48,52,0
Washington,ROBINSON 2,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,178,157,16,5
Washington,ROBINSON 2,AUDITOR GENERAL,,LIB,JENNIFER MOORE,8,7,1,0
Washington,ROBINSON 2,AUDITOR GENERAL,,GRN,OLIVIA FAISON,2,2,0,0
Washington,ROBINSON 2,STATE TREASURER,,DEM,JOE TORSELLA,100,49,51,0
Washington,ROBINSON 2,STATE TREASURER,,REP,STACY L GARRITY,178,156,17,5
Washington,ROBINSON 2,STATE TREASURER,,LIB,JOE SOLOSKI,9,7,2,0
Washington,ROBINSON 2,STATE TREASURER,,GRN,TIMOTHY RUNKLE,1,1,0,0
Washington,ROBINSON 2,U.S. House,6,DEM,BILL MARX,98,48,50,0
Washington,ROBINSON 2,U.S. House,6,REP,GUY RESCHENTHALER,192,166,21,5
Washington,ROBINSON 2,State House,46,DEM,BYRON TIMMINS,91,45,45,1
Washington,ROBINSON 2,State House,46,REP,JASON ORTITAY,197,168,25,4
Washington,ROBINSON 3,President,,DEM,JOSEPH R BIDEN,148,75,71,2
Washington,ROBINSON 3,President,,REP,DONALD J TRUMP,252,220,30,2
Washington,ROBINSON 3,President,,LIB,JO JORGENSEN,5,1,4,0
Washington,ROBINSON 3,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,173,93,77,3
Washington,ROBINSON 3,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,217,193,23,1
Washington,ROBINSON 3,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,8,4,4,0
Washington,ROBINSON 3,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,3,2,1,0
Washington,ROBINSON 3,AUDITOR GENERAL,,DEM,NINA AHMAD,142,73,66,3
Washington,ROBINSON 3,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,233,200,32,1
Washington,ROBINSON 3,AUDITOR GENERAL,,LIB,JENNIFER MOORE,13,10,3,0
Washington,ROBINSON 3,AUDITOR GENERAL,,GRN,OLIVIA FAISON,8,6,2,0
Washington,ROBINSON 3,STATE TREASURER,,DEM,JOE TORSELLA,156,82,72,2
Washington,ROBINSON 3,STATE TREASURER,,REP,STACY L GARRITY,233,203,28,2
Washington,ROBINSON 3,STATE TREASURER,,LIB,JOE SOLOSKI,5,2,3,0
Washington,ROBINSON 3,STATE TREASURER,,GRN,TIMOTHY RUNKLE,4,2,2,0
Washington,ROBINSON 3,U.S. House,6,DEM,BILL MARX,148,76,70,2
Washington,ROBINSON 3,U.S. House,6,REP,GUY RESCHENTHALER,249,217,30,2
Washington,ROBINSON 3,State House,46,DEM,BYRON TIMMINS,140,74,64,2
Washington,ROBINSON 3,State House,46,REP,JASON ORTITAY,261,219,40,2
Washington,ROSCOE,President,,DEM,JOSEPH R BIDEN,168,104,64,0
Washington,ROSCOE,President,,REP,DONALD J TRUMP,244,224,18,2
Washington,ROSCOE,President,,LIB,JO JORGENSEN,6,5,1,0
Washington,ROSCOE,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,221,149,72,0
Washington,ROSCOE,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,189,175,12,2
Washington,ROSCOE,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,5,5,0,0
Washington,ROSCOE,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,3,3,0,0
Washington,ROSCOE,AUDITOR GENERAL,,DEM,NINA AHMAD,180,114,66,0
Washington,ROSCOE,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,211,194,15,2
Washington,ROSCOE,AUDITOR GENERAL,,LIB,JENNIFER MOORE,16,14,2,0
Washington,ROSCOE,AUDITOR GENERAL,,GRN,OLIVIA FAISON,5,4,1,0
Washington,ROSCOE,STATE TREASURER,,DEM,JOE TORSELLA,194,123,71,0
Washington,ROSCOE,STATE TREASURER,,REP,STACY L GARRITY,210,197,11,2
Washington,ROSCOE,STATE TREASURER,,LIB,JOE SOLOSKI,8,6,2,0
Washington,ROSCOE,STATE TREASURER,,GRN,TIMOTHY RUNKLE,4,4,0,0
Washington,ROSCOE,U.S. House,6,DEM,BILL MARX,186,119,67,0
Washington,ROSCOE,U.S. House,6,REP,GUY RESCHENTHALER,229,210,17,2
Washington,ROSCOE,State House,49,DEM,RANDY J BARLI,162,110,52,0
Washington,ROSCOE,State House,49,REP,BUD COOK,248,222,24,2
Washington,SMITH 1,President,,DEM,JOSEPH R BIDEN,169,101,66,2
Washington,SMITH 1,President,,REP,DONALD J TRUMP,274,227,38,9
Washington,SMITH 1,President,,LIB,JO JORGENSEN,3,3,0,0
Washington,SMITH 1,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,190,113,75,2
Washington,SMITH 1,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,239,202,28,9
Washington,SMITH 1,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,4,3,1,0
Washington,SMITH 1,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,5,5,0,0
Washington,SMITH 1,AUDITOR GENERAL,,DEM,NINA AHMAD,168,97,70,1
Washington,SMITH 1,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,254,214,32,8
Washington,SMITH 1,AUDITOR GENERAL,,LIB,JENNIFER MOORE,11,8,1,2
Washington,SMITH 1,AUDITOR GENERAL,,GRN,OLIVIA FAISON,6,5,1,0
Washington,SMITH 1,STATE TREASURER,,DEM,JOE TORSELLA,171,100,70,1
Washington,SMITH 1,STATE TREASURER,,REP,STACY L GARRITY,254,213,32,9
Washington,SMITH 1,STATE TREASURER,,LIB,JOE SOLOSKI,3,2,0,1
Washington,SMITH 1,STATE TREASURER,,GRN,TIMOTHY RUNKLE,7,5,2,0
Washington,SMITH 1,U.S. House,6,DEM,BILL MARX,169,99,68,2
Washington,SMITH 1,U.S. House,6,REP,GUY RESCHENTHALER,263,219,35,9
Washington,SMITH 1,State House,46,DEM,BYRON TIMMINS,151,87,62,2
Washington,SMITH 1,State House,46,REP,JASON ORTITAY,288,238,41,9
Washington,SMITH 2,President,,DEM,JOSEPH R BIDEN,142,61,80,1
Washington,SMITH 2,President,,REP,DONALD J TRUMP,273,236,33,4
Washington,SMITH 2,President,,LIB,JO JORGENSEN,2,2,0,0
Washington,SMITH 2,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,189,101,87,1
Washington,SMITH 2,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,217,191,22,4
Washington,SMITH 2,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,2,1,1,0
Washington,SMITH 2,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,2,1,1,0
Washington,SMITH 2,AUDITOR GENERAL,,DEM,NINA AHMAD,140,67,72,1
Washington,SMITH 2,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,257,216,37,4
Washington,SMITH 2,AUDITOR GENERAL,,LIB,JENNIFER MOORE,9,6,3,0
Washington,SMITH 2,AUDITOR GENERAL,,GRN,OLIVIA FAISON,4,4,0,0
Washington,SMITH 2,STATE TREASURER,,DEM,JOE TORSELLA,165,84,80,1
Washington,SMITH 2,STATE TREASURER,,REP,STACY L GARRITY,236,201,31,4
Washington,SMITH 2,STATE TREASURER,,LIB,JOE SOLOSKI,5,4,1,0
Washington,SMITH 2,STATE TREASURER,,GRN,TIMOTHY RUNKLE,4,4,0,0
Washington,SMITH 2,U.S. House,6,DEM,BILL MARX,150,71,78,1
Washington,SMITH 2,U.S. House,6,REP,GUY RESCHENTHALER,262,224,34,4
Washington,SMITH 2,State House,46,DEM,BYRON TIMMINS,133,65,67,1
Washington,SMITH 2,State House,46,REP,JASON ORTITAY,276,226,46,4
Washington,SMITH 3,President,,DEM,JOSEPH R BIDEN,105,68,36,1
Washington,SMITH 3,President,,REP,DONALD J TRUMP,238,221,13,4
Washington,SMITH 3,President,,LIB,JO JORGENSEN,1,1,0,0
Washington,SMITH 3,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,123,88,34,1
Washington,SMITH 3,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,206,192,11,3
Washington,SMITH 3,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,8,6,2,0
Washington,SMITH 3,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,4,3,1,0
Washington,SMITH 3,AUDITOR GENERAL,,DEM,NINA AHMAD,99,66,32,1
Washington,SMITH 3,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,223,206,14,3
Washington,SMITH 3,AUDITOR GENERAL,,LIB,JENNIFER MOORE,11,10,1,0
Washington,SMITH 3,AUDITOR GENERAL,,GRN,OLIVIA FAISON,4,4,0,0
Washington,SMITH 3,STATE TREASURER,,DEM,JOE TORSELLA,105,71,33,1
Washington,SMITH 3,STATE TREASURER,,REP,STACY L GARRITY,215,200,12,3
Washington,SMITH 3,STATE TREASURER,,LIB,JOE SOLOSKI,7,5,2,0
Washington,SMITH 3,STATE TREASURER,,GRN,TIMOTHY RUNKLE,8,7,1,0
Washington,SMITH 3,U.S. House,6,DEM,BILL MARX,103,67,34,2
Washington,SMITH 3,U.S. House,6,REP,GUY RESCHENTHALER,234,218,14,2
Washington,SMITH 3,State House,46,DEM,BYRON TIMMINS,90,60,29,1
Washington,SMITH 3,State House,46,REP,JASON ORTITAY,248,227,18,3
Washington,SMITH 4,President,,DEM,JOSEPH R BIDEN,107,38,69,0
Washington,SMITH 4,President,,REP,DONALD J TRUMP,164,145,18,1
Washington,SMITH 4,President,,LIB,JO JORGENSEN,1,1,0,0
Washington,SMITH 4,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,121,54,67,0
Washington,SMITH 4,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,140,121,18,1
Washington,SMITH 4,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,9,7,2,0
Washington,SMITH 4,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,2,1,1,0
Washington,SMITH 4,AUDITOR GENERAL,,DEM,NINA AHMAD,98,33,64,1
Washington,SMITH 4,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,152,133,19,0
Washington,SMITH 4,AUDITOR GENERAL,,LIB,JENNIFER MOORE,8,6,2,0
Washington,SMITH 4,AUDITOR GENERAL,,GRN,OLIVIA FAISON,6,5,1,0
Washington,SMITH 4,STATE TREASURER,,DEM,JOE TORSELLA,108,40,68,0
Washington,SMITH 4,STATE TREASURER,,REP,STACY L GARRITY,146,128,17,1
Washington,SMITH 4,STATE TREASURER,,LIB,JOE SOLOSKI,11,10,1,0
Washington,SMITH 4,STATE TREASURER,,GRN,TIMOTHY RUNKLE,3,2,1,0
Washington,SMITH 4,U.S. House,6,DEM,BILL MARX,106,40,66,0
Washington,SMITH 4,U.S. House,6,REP,GUY RESCHENTHALER,164,141,22,1
Washington,SMITH 4,State House,46,DEM,BYRON TIMMINS,79,25,54,0
Washington,SMITH 4,State House,46,REP,JASON ORTITAY,188,153,34,1
Washington,SMITH 5,President,,DEM,JOSEPH R BIDEN,105,67,38,0
Washington,SMITH 5,President,,REP,DONALD J TRUMP,159,139,19,1
Washington,SMITH 5,President,,LIB,JO JORGENSEN,3,2,1,0
Washington,SMITH 5,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,123,81,42,0
Washington,SMITH 5,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,130,117,12,1
Washington,SMITH 5,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,7,5,2,0
Washington,SMITH 5,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,4,3,1,0
Washington,SMITH 5,AUDITOR GENERAL,,DEM,NINA AHMAD,95,56,39,0
Washington,SMITH 5,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,145,129,15,1
Washington,SMITH 5,AUDITOR GENERAL,,LIB,JENNIFER MOORE,10,9,1,0
Washington,SMITH 5,AUDITOR GENERAL,,GRN,OLIVIA FAISON,7,6,1,0
Washington,SMITH 5,STATE TREASURER,,DEM,JOE TORSELLA,97,60,37,0
Washington,SMITH 5,STATE TREASURER,,REP,STACY L GARRITY,144,126,17,1
Washington,SMITH 5,STATE TREASURER,,LIB,JOE SOLOSKI,7,6,1,0
Washington,SMITH 5,STATE TREASURER,,GRN,TIMOTHY RUNKLE,9,8,1,0
Washington,SMITH 5,U.S. House,6,DEM,BILL MARX,100,64,36,0
Washington,SMITH 5,U.S. House,6,REP,GUY RESCHENTHALER,159,139,19,1
Washington,SMITH 5,State House,46,DEM,BYRON TIMMINS,96,59,37,0
Washington,SMITH 5,State House,46,REP,JASON ORTITAY,166,145,20,1
Washington,SMITH 6,President,,DEM,JOSEPH R BIDEN,120,74,46,0
Washington,SMITH 6,President,,REP,DONALD J TRUMP,223,207,13,3
Washington,SMITH 6,President,,LIB,JO JORGENSEN,1,0,1,0
Washington,SMITH 6,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,140,92,48,0
Washington,SMITH 6,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,191,177,11,3
Washington,SMITH 6,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,7,6,1,0
Washington,SMITH 6,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,2,2,0,0
Washington,SMITH 6,AUDITOR GENERAL,,DEM,NINA AHMAD,114,68,46,0
Washington,SMITH 6,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,208,194,11,3
Washington,SMITH 6,AUDITOR GENERAL,,LIB,JENNIFER MOORE,9,6,3,0
Washington,SMITH 6,AUDITOR GENERAL,,GRN,OLIVIA FAISON,2,2,0,0
Washington,SMITH 6,STATE TREASURER,,DEM,JOE TORSELLA,129,81,48,0
Washington,SMITH 6,STATE TREASURER,,REP,STACY L GARRITY,192,179,10,3
Washington,SMITH 6,STATE TREASURER,,LIB,JOE SOLOSKI,10,8,2,0
Washington,SMITH 6,STATE TREASURER,,GRN,TIMOTHY RUNKLE,4,4,0,0
Washington,SMITH 6,U.S. House,6,DEM,BILL MARX,119,73,46,0
Washington,SMITH 6,U.S. House,6,REP,GUY RESCHENTHALER,220,203,14,3
Washington,SMITH 6,State House,46,DEM,BYRON TIMMINS,106,63,43,0
Washington,SMITH 6,State House,46,REP,JASON ORTITAY,234,214,17,3
Washington,SMITH 7,President,,DEM,JOSEPH R BIDEN,87,54,31,2
Washington,SMITH 7,President,,REP,DONALD J TRUMP,169,159,9,1
Washington,SMITH 7,President,,LIB,JO JORGENSEN,3,2,1,0
Washington,SMITH 7,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,98,64,34,0
Washington,SMITH 7,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,151,143,7,1
Washington,SMITH 7,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,2,2,0,0
Washington,SMITH 7,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,5,5,0,0
Washington,SMITH 7,AUDITOR GENERAL,,DEM,NINA AHMAD,83,56,27,0
Washington,SMITH 7,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,160,146,13,1
Washington,SMITH 7,AUDITOR GENERAL,,LIB,JENNIFER MOORE,9,8,1,0
Washington,SMITH 7,AUDITOR GENERAL,,GRN,OLIVIA FAISON,2,2,0,0
Washington,SMITH 7,STATE TREASURER,,DEM,JOE TORSELLA,90,60,30,0
Washington,SMITH 7,STATE TREASURER,,REP,STACY L GARRITY,149,140,8,1
Washington,SMITH 7,STATE TREASURER,,LIB,JOE SOLOSKI,7,6,1,0
Washington,SMITH 7,STATE TREASURER,,GRN,TIMOTHY RUNKLE,3,2,1,0
Washington,SMITH 7,U.S. House,6,DEM,BILL MARX,90,61,29,0
Washington,SMITH 7,U.S. House,6,REP,GUY RESCHENTHALER,163,151,11,1
Washington,SMITH 7,State House,46,DEM,BYRON TIMMINS,76,49,27,0
Washington,SMITH 7,State House,46,REP,JASON ORTITAY,177,163,13,1
Washington,SOMERSET 1,President,,DEM,JOSEPH R BIDEN,233,110,121,2
Washington,SOMERSET 1,President,,REP,DONALD J TRUMP,532,449,80,3
Washington,SOMERSET 1,President,,LIB,JO JORGENSEN,9,9,0,0
Washington,SOMERSET 1,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,307,166,139,2
Washington,SOMERSET 1,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,444,386,55,3
Washington,SOMERSET 1,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,10,8,2,0
Washington,SOMERSET 1,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,4,3,1,0
Washington,SOMERSET 1,AUDITOR GENERAL,,DEM,NINA AHMAD,227,112,113,2
Washington,SOMERSET 1,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,498,421,74,3
Washington,SOMERSET 1,AUDITOR GENERAL,,LIB,JENNIFER MOORE,26,20,6,0
Washington,SOMERSET 1,AUDITOR GENERAL,,GRN,OLIVIA FAISON,8,6,2,0
Washington,SOMERSET 1,STATE TREASURER,,DEM,JOE TORSELLA,263,142,120,1
Washington,SOMERSET 1,STATE TREASURER,,REP,STACY L GARRITY,476,402,70,4
Washington,SOMERSET 1,STATE TREASURER,,LIB,JOE SOLOSKI,19,15,4,0
Washington,SOMERSET 1,STATE TREASURER,,GRN,TIMOTHY RUNKLE,4,3,1,0
Washington,SOMERSET 1,U.S. House,6,DEM,BILL MARX,242,121,120,1
Washington,SOMERSET 1,U.S. House,6,REP,GUY RESCHENTHALER,522,443,75,4
Washington,SOMERSET 1,State House,39,DEM,SARA-SUMMER OLIPHANT,248,125,120,3
Washington,SOMERSET 1,State House,39,REP,MIKE PUSKARIC,515,437,76,2
Washington,SOMERSET 2,President,,DEM,JOSEPH R BIDEN,249,103,145,1
Washington,SOMERSET 2,President,,REP,DONALD J TRUMP,574,510,61,3
Washington,SOMERSET 2,President,,LIB,JO JORGENSEN,9,6,3,0
Washington,SOMERSET 2,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,299,142,156,1
Washington,SOMERSET 2,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,505,459,43,3
Washington,SOMERSET 2,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,16,9,7,0
Washington,SOMERSET 2,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,2,1,1,0
Washington,SOMERSET 2,AUDITOR GENERAL,,DEM,NINA AHMAD,235,108,126,1
Washington,SOMERSET 2,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,552,480,70,2
Washington,SOMERSET 2,AUDITOR GENERAL,,LIB,JENNIFER MOORE,19,12,6,1
Washington,SOMERSET 2,AUDITOR GENERAL,,GRN,OLIVIA FAISON,11,6,5,0
Washington,SOMERSET 2,STATE TREASURER,,DEM,JOE TORSELLA,267,127,139,1
Washington,SOMERSET 2,STATE TREASURER,,REP,STACY L GARRITY,528,466,59,3
Washington,SOMERSET 2,STATE TREASURER,,LIB,JOE SOLOSKI,16,11,5,0
Washington,SOMERSET 2,STATE TREASURER,,GRN,TIMOTHY RUNKLE,6,4,2,0
Washington,SOMERSET 2,U.S. House,6,DEM,BILL MARX,234,104,129,1
Washington,SOMERSET 2,U.S. House,6,REP,GUY RESCHENTHALER,590,509,78,3
Washington,SOMERSET 2,State House,39,DEM,SARA-SUMMER OLIPHANT,228,98,129,1
Washington,SOMERSET 2,State House,39,REP,MIKE PUSKARIC,592,510,79,3
Washington,SOUTH FRANKLIN 1,President,,DEM,JOSEPH R BIDEN,168,76,92,0
Washington,SOUTH FRANKLIN 1,President,,REP,DONALD J TRUMP,517,445,63,9
Washington,SOUTH FRANKLIN 1,President,,LIB,JO JORGENSEN,3,2,1,0
Washington,SOUTH FRANKLIN 1,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,200,98,102,0
Washington,SOUTH FRANKLIN 1,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,470,411,50,9
Washington,SOUTH FRANKLIN 1,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,5,4,1,0
Washington,SOUTH FRANKLIN 1,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,5,3,2,0
Washington,SOUTH FRANKLIN 1,AUDITOR GENERAL,,DEM,NINA AHMAD,144,60,84,0
Washington,SOUTH FRANKLIN 1,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,513,440,64,9
Washington,SOUTH FRANKLIN 1,AUDITOR GENERAL,,LIB,JENNIFER MOORE,16,14,2,0
Washington,SOUTH FRANKLIN 1,AUDITOR GENERAL,,GRN,OLIVIA FAISON,2,0,2,0
Washington,SOUTH FRANKLIN 1,STATE TREASURER,,DEM,JOE TORSELLA,164,71,93,0
Washington,SOUTH FRANKLIN 1,STATE TREASURER,,REP,STACY L GARRITY,499,432,58,9
Washington,SOUTH FRANKLIN 1,STATE TREASURER,,LIB,JOE SOLOSKI,8,8,0,0
Washington,SOUTH FRANKLIN 1,STATE TREASURER,,GRN,TIMOTHY RUNKLE,6,3,3,0
Washington,SOUTH FRANKLIN 1,U.S. House,6,DEM,BILL MARX,157,68,89,0
Washington,SOUTH FRANKLIN 1,U.S. House,6,REP,GUY RESCHENTHALER,522,449,64,9
Washington,SOUTH FRANKLIN 1,State House,15,DEM,BOB WILLIAMS,146,67,79,0
Washington,SOUTH FRANKLIN 1,State House,15,REP,JOSHUA D KAIL,524,445,70,9
Washington,SOUTH FRANKLIN 2,President,,DEM,JOSEPH R BIDEN,269,115,154,0
Washington,SOUTH FRANKLIN 2,President,,REP,DONALD J TRUMP,790,687,98,5
Washington,SOUTH FRANKLIN 2,President,,LIB,JO JORGENSEN,10,8,2,0
Washington,SOUTH FRANKLIN 2,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,344,172,172,0
Washington,SOUTH FRANKLIN 2,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,688,610,73,5
Washington,SOUTH FRANKLIN 2,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,17,14,3,0
Washington,SOUTH FRANKLIN 2,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,8,6,2,0
Washington,SOUTH FRANKLIN 2,AUDITOR GENERAL,,DEM,NINA AHMAD,260,118,142,0
Washington,SOUTH FRANKLIN 2,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,751,652,94,5
Washington,SOUTH FRANKLIN 2,AUDITOR GENERAL,,LIB,JENNIFER MOORE,30,24,6,0
Washington,SOUTH FRANKLIN 2,AUDITOR GENERAL,,GRN,OLIVIA FAISON,8,6,2,0
Washington,SOUTH FRANKLIN 2,STATE TREASURER,,DEM,JOE TORSELLA,279,132,147,0
Washington,SOUTH FRANKLIN 2,STATE TREASURER,,REP,STACY L GARRITY,743,644,94,5
Washington,SOUTH FRANKLIN 2,STATE TREASURER,,LIB,JOE SOLOSKI,24,19,5,0
Washington,SOUTH FRANKLIN 2,STATE TREASURER,,GRN,TIMOTHY RUNKLE,8,6,2,0
Washington,SOUTH FRANKLIN 2,U.S. House,6,DEM,BILL MARX,249,113,136,0
Washington,SOUTH FRANKLIN 2,U.S. House,6,REP,GUY RESCHENTHALER,807,690,112,5
Washington,SOUTH FRANKLIN 2,State House,15,DEM,BOB WILLIAMS,249,113,136,0
Washington,SOUTH FRANKLIN 2,State House,15,REP,JOSHUA D KAIL,801,685,111,5
Washington,SOUTH STRABANE 1,President,,DEM,JOSEPH R BIDEN,389,140,246,3
Washington,SOUTH STRABANE 1,President,,REP,DONALD J TRUMP,504,398,90,16
Washington,SOUTH STRABANE 1,President,,LIB,JO JORGENSEN,14,6,7,1
Washington,SOUTH STRABANE 1,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,442,171,266,5
Washington,SOUTH STRABANE 1,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,425,353,60,12
Washington,SOUTH STRABANE 1,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,20,10,9,1
Washington,SOUTH STRABANE 1,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,6,4,1,1
Washington,SOUTH STRABANE 1,AUDITOR GENERAL,,DEM,NINA AHMAD,374,137,234,3
Washington,SOUTH STRABANE 1,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,465,368,84,13
Washington,SOUTH STRABANE 1,AUDITOR GENERAL,,LIB,JENNIFER MOORE,33,22,9,2
Washington,SOUTH STRABANE 1,AUDITOR GENERAL,,GRN,OLIVIA FAISON,12,7,4,1
Washington,SOUTH STRABANE 1,STATE TREASURER,,DEM,JOE TORSELLA,380,145,233,2
Washington,SOUTH STRABANE 1,STATE TREASURER,,REP,STACY L GARRITY,478,373,89,16
Washington,SOUTH STRABANE 1,STATE TREASURER,,LIB,JOE SOLOSKI,25,14,11,0
Washington,SOUTH STRABANE 1,STATE TREASURER,,GRN,TIMOTHY RUNKLE,8,4,3,1
Washington,SOUTH STRABANE 1,U.S. House,6,DEM,BILL MARX,366,131,233,2
Washington,SOUTH STRABANE 1,U.S. House,6,REP,GUY RESCHENTHALER,526,405,104,17
Washington,SOUTH STRABANE 1,State House,48,DEM,HARLAN SHOBER,357,135,221,1
Washington,SOUTH STRABANE 1,State House,48,REP,TIM O'NEAL,537,405,114,18
Washington,SOUTH STRABANE 2,President,,DEM,JOSEPH R BIDEN,405,129,273,3
Washington,SOUTH STRABANE 2,President,,REP,DONALD J TRUMP,546,474,61,11
Washington,SOUTH STRABANE 2,President,,LIB,JO JORGENSEN,8,4,4,0
Washington,SOUTH STRABANE 2,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,451,171,275,5
