county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Lycoming,Susquehanna Township,Susquehanna Judge of Elections,,,Astra J. Reaser,1,225,209,16,0
Lycoming,Susquehanna Township,Susquehanna Judge of Elections,,,Write-in,1,5,4,1,0
Lycoming,Susquehanna Township,Susquehanna Inspector of Elections,,,Connie Deisher,1,58,47,11,0
Lycoming,Susquehanna Township,Susquehanna Inspector of Elections,,,Deborah J. Pfirman,1,198,184,14,0
Lycoming,Susquehanna Township,Susquehanna Inspector of Elections,,,Write-in,1,0,0,0,0
Lycoming,Susquehanna Township,Retention 1,,,Yes,1,75,63,12,0
Lycoming,Susquehanna Township,Retention 1,,,No,1,178,166,12,0
Lycoming,Susquehanna Township,Retention 2,,,Yes,1,74,62,12,0
Lycoming,Susquehanna Township,Retention 2,,,No,1,179,167,12,0
Lycoming,Susquehanna Township,Retention 3,,,Yes,1,74,62,12,0
Lycoming,Susquehanna Township,Retention 3,,,No,1,177,165,12,0
Lycoming,Susquehanna Township,Retention 4,,,Yes,1,79,71,8,0
Lycoming,Susquehanna Township,Retention 4,,,No,1,166,154,12,0
Lycoming,Susquehanna Township,Retention 5,,,Yes,1,78,70,8,0
Lycoming,Susquehanna Township,Retention 5,,,No,1,166,154,12,0
Lycoming,Susquehanna Township,Retention 6,,,Yes,1,50,42,8,0
Lycoming,Susquehanna Township,Retention 6,,,No,1,202,188,14,0
Lycoming,Upper Fairfield Township,,,,Registered Voters,,1274,,,
Lycoming,Upper Fairfield Township,,,,Ballots Cast,,537,,,
Lycoming,Upper Fairfield Township,Judge of the Superior Court,,,Brandon Neuman,1,132,92,39,1
Lycoming,Upper Fairfield Township,Judge of the Superior Court,,,Maria Battista,1,398,370,28,0
Lycoming,Upper Fairfield Township,Judge of the Superior Court,,,Daniel Wassmer,1,4,3,1,0
Lycoming,Upper Fairfield Township,Judge of the Superior Court,,,Write-in,1,0,0,0,0
Lycoming,Upper Fairfield Township,Judge of the Commonwealth Court,,,Stella Tsai,1,129,89,39,1
Lycoming,Upper Fairfield Township,Judge of the Commonwealth Court,,,Matt Wolford,1,405,376,29,0
Lycoming,Upper Fairfield Township,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Upper Fairfield Township,County Controller,,,Nicki S. Gottschall,1,461,419,41,1
Lycoming,Upper Fairfield Township,County Controller,,,Write-in,1,7,5,2,0
Lycoming,Upper Fairfield Township,Sheriff,,,Eric Spiegel,1,479,423,55,1
Lycoming,Upper Fairfield Township,Sheriff,,,Write-in,1,11,11,0,0
Lycoming,Upper Fairfield Township,Montoursville SD 2,,,David J. Young,1,452,410,41,1
Lycoming,Upper Fairfield Township,Montoursville SD 2,,,Write-in,1,10,6,4,0
Lycoming,Upper Fairfield Township,Upper Fairfield Supervisor,,,Todd M. Weltmer,1,443,400,42,1
Lycoming,Upper Fairfield Township,Upper Fairfield Supervisor,,,Write-in,1,20,14,6,0
Lycoming,Upper Fairfield Township,Upper Fairfield Auditor,,,Write-in,1,18,16,2,0
Lycoming,Upper Fairfield Township,Upper Fairfield Auditor (4yr),,,Write-in,1,17,14,3,0
Lycoming,Upper Fairfield Township,Upper Fairfield Auditor (2yr),,,Write-in,1,20,16,4,0
Lycoming,Upper Fairfield Township,Upper Fairfield Tax Collector,,,Write-in,1,22,18,4,0
Lycoming,Upper Fairfield Township,Upper Fairfield Judge of Elections,,,Gary Woleslagle,1,438,391,46,1
Lycoming,Upper Fairfield Township,Upper Fairfield Judge of Elections,,,Write-in,1,4,4,0,0
Lycoming,Upper Fairfield Township,Upper Fairfield Inspector of Elections,,,Write-in,1,31,27,4,0
Lycoming,Upper Fairfield Township,Retention 1,,,Yes,1,169,127,41,1
Lycoming,Upper Fairfield Township,Retention 1,,,No,1,352,327,25,0
Lycoming,Upper Fairfield Township,Retention 2,,,Yes,1,172,127,44,1
Lycoming,Upper Fairfield Township,Retention 2,,,No,1,348,326,22,0
Lycoming,Upper Fairfield Township,Retention 3,,,Yes,1,164,119,44,1
Lycoming,Upper Fairfield Township,Retention 3,,,No,1,354,332,22,0
Lycoming,Upper Fairfield Township,Retention 4,,,Yes,1,164,128,35,1
Lycoming,Upper Fairfield Township,Retention 4,,,No,1,351,323,28,0
Lycoming,Upper Fairfield Township,Retention 5,,,Yes,1,166,128,37,1
Lycoming,Upper Fairfield Township,Retention 5,,,No,1,347,321,26,0
Lycoming,Upper Fairfield Township,Retention 6,,,Yes,1,129,88,40,1
Lycoming,Upper Fairfield Township,Retention 6,,,No,1,402,377,25,0
Lycoming,Washington Township,,,,Registered Voters,,1011,,,
Lycoming,Washington Township,,,,Ballots Cast,,441,,,
Lycoming,Washington Township,Judge of the Superior Court,,,Brandon Neuman,1,100,73,26,1
Lycoming,Washington Township,Judge of the Superior Court,,,Maria Battista,1,327,311,16,0
Lycoming,Washington Township,Judge of the Superior Court,,,Daniel Wassmer,1,6,6,0,0
Lycoming,Washington Township,Judge of the Superior Court,,,Write-in,1,1,1,0,0
Lycoming,Washington Township,Judge of the Commonwealth Court,,,Stella Tsai,1,97,72,24,1
Lycoming,Washington Township,Judge of the Commonwealth Court,,,Matt Wolford,1,338,320,18,0
Lycoming,Washington Township,Judge of the Commonwealth Court,,,Write-in,1,1,1,0,0
Lycoming,Washington Township,County Controller,,,Nicki S. Gottschall,1,379,350,29,0
Lycoming,Washington Township,County Controller,,,Write-in,1,5,4,0,1
Lycoming,Washington Township,Sheriff,,,Eric Spiegel,1,385,348,37,0
Lycoming,Washington Township,Sheriff,,,Write-in,1,5,4,0,1
Lycoming,Washington Township,Montgomery SD 3,,,Paula A. Yeckley,1,134,112,21,1
Lycoming,Washington Township,Montgomery SD 3,,,Felicia A. Mitchell,1,297,277,20,0
Lycoming,Washington Township,Montgomery SD 3,,,Write-in,1,3,3,0,0
Lycoming,Washington Township,Washington Supervisor,,,Zachary Cleaver,1,338,309,29,0
Lycoming,Washington Township,Washington Supervisor,,,Write-in,1,22,21,0,1
Lycoming,Washington Township,Washington Auditor,,,Write-in,1,20,19,0,1
Lycoming,Washington Township,Washington Auditor (4yr),,,Write-in,1,15,14,0,1
Lycoming,Washington Township,Washington Auditor (2yr),,,Write-in,1,12,11,0,1
Lycoming,Washington Township,Washington Tax Collector,,,Nancy J. Bashista,1,366,325,40,1
Lycoming,Washington Township,Washington Tax Collector,,,Write-in,1,7,6,1,0
Lycoming,Washington Township,Washington Judge of Elections,,,Eric Lutz,1,385,356,29,0
Lycoming,Washington Township,Washington Judge of Elections,,,Write-in,1,6,5,0,1
Lycoming,Washington Township,Washington Inspector of Elections,,,Alicia Farley,1,385,355,30,0
Lycoming,Washington Township,Washington Inspector of Elections,,,Write-in,1,17,16,0,1
Lycoming,Washington Township,Retention 1,,,Yes,1,157,131,25,1
Lycoming,Washington Township,Retention 1,,,No,1,262,248,14,0
Lycoming,Washington Township,Retention 2,,,Yes,1,158,131,26,1
Lycoming,Washington Township,Retention 2,,,No,1,261,248,13,0
Lycoming,Washington Township,Retention 3,,,Yes,1,155,127,27,1
Lycoming,Washington Township,Retention 3,,,No,1,262,249,13,0
Lycoming,Washington Township,Retention 4,,,Yes,1,169,141,27,1
Lycoming,Washington Township,Retention 4,,,No,1,238,225,13,0
Lycoming,Washington Township,Retention 5,,,Yes,1,167,139,27,1
Lycoming,Washington Township,Retention 5,,,No,1,243,230,13,0
Lycoming,Washington Township,Retention 6,,,Yes,1,115,97,17,1
Lycoming,Washington Township,Retention 6,,,No,1,307,290,17,0
Lycoming,Watson Township,,,,Registered Voters,,391,,,
Lycoming,Watson Township,,,,Ballots Cast,,200,,,
Lycoming,Watson Township,Judge of the Superior Court,,,Brandon Neuman,1,51,32,19,0
Lycoming,Watson Township,Judge of the Superior Court,,,Maria Battista,1,142,130,12,0
Lycoming,Watson Township,Judge of the Superior Court,,,Daniel Wassmer,1,3,2,1,0
Lycoming,Watson Township,Judge of the Superior Court,,,Write-in,1,0,0,0,0
Lycoming,Watson Township,Judge of the Commonwealth Court,,,Stella Tsai,1,53,32,21,0
Lycoming,Watson Township,Judge of the Commonwealth Court,,,Matt Wolford,1,142,131,11,0
Lycoming,Watson Township,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Watson Township,County Controller,,,Nicki S. Gottschall,1,164,146,18,0
Lycoming,Watson Township,County Controller,,,Write-in,1,1,1,0,0
Lycoming,Watson Township,Sheriff,,,Eric Spiegel,1,178,151,27,0
Lycoming,Watson Township,Sheriff,,,Write-in,1,2,2,0,0
Lycoming,Watson Township,Jersey Shore SD 1,,,Craig M. Allen,1,175,148,27,0
Lycoming,Watson Township,Jersey Shore SD 1,,,Write-in,1,3,3,0,0
Lycoming,Watson Township,Watson Supervisor,,,James R. Seltzer,1,159,142,17,0
Lycoming,Watson Township,Watson Supervisor,,,Write-in,1,2,2,0,0
Lycoming,Watson Township,Watson Auditor,,,Alice Norman,1,170,150,20,0
Lycoming,Watson Township,Watson Auditor,,,Write-in,1,2,2,0,0
Lycoming,Watson Township,Watson Auditor (2yr),,,Write-in,1,51,50,1,0
Lycoming,Watson Township,Watson Tax Collector,,,Richard Lange,1,174,152,22,0
Lycoming,Watson Township,Watson Tax Collector,,,Write-in,1,2,2,0,0
Lycoming,Watson Township,Watson Judge of Elections,,,Connie R. Moore,1,169,150,19,0
Lycoming,Watson Township,Watson Judge of Elections,,,Write-in,1,2,2,0,0
Lycoming,Watson Township,Watson Inspector of Elections,,,Wilbur L. Moore,1,155,140,15,0
Lycoming,Watson Township,Watson Inspector of Elections,,,Write-in,1,9,7,2,0
Lycoming,Watson Township,Retention 1,,,Yes,1,66,47,19,0
Lycoming,Watson Township,Retention 1,,,No,1,129,116,13,0
Lycoming,Watson Township,Retention 2,,,Yes,1,70,50,20,0
Lycoming,Watson Township,Retention 2,,,No,1,125,113,12,0
Lycoming,Watson Township,Retention 3,,,Yes,1,68,48,20,0
Lycoming,Watson Township,Retention 3,,,No,1,126,114,12,0
Lycoming,Watson Township,Retention 4,,,Yes,1,70,50,20,0
Lycoming,Watson Township,Retention 4,,,No,1,122,110,12,0
Lycoming,Watson Township,Retention 5,,,Yes,1,71,52,19,0
Lycoming,Watson Township,Retention 5,,,No,1,121,108,13,0
Lycoming,Watson Township,Retention 6,,,Yes,1,65,49,16,0
Lycoming,Watson Township,Retention 6,,,No,1,129,116,13,0
Lycoming,Wolf Township,,,,Registered Voters,,2157,,,
Lycoming,Wolf Township,,,,Ballots Cast,,865,,,
Lycoming,Wolf Township,Judge of the Superior Court,,,Brandon Neuman,1,256,152,104,0
Lycoming,Wolf Township,Judge of the Superior Court,,,Maria Battista,1,586,527,58,1
Lycoming,Wolf Township,Judge of the Superior Court,,,Daniel Wassmer,1,16,10,6,0
Lycoming,Wolf Township,Judge of the Superior Court,,,Write-in,1,1,1,0,0
Lycoming,Wolf Township,Judge of the Commonwealth Court,,,Stella Tsai,1,258,150,108,0
Lycoming,Wolf Township,Judge of the Commonwealth Court,,,Matt Wolford,1,599,540,58,1
Lycoming,Wolf Township,Judge of the Commonwealth Court,,,Write-in,1,1,1,0,0
Lycoming,Wolf Township,County Controller,,,Nicki S. Gottschall,1,717,619,97,1
Lycoming,Wolf Township,County Controller,,,Write-in,1,12,6,6,0
Lycoming,Wolf Township,Sheriff,,,Eric Spiegel,1,748,626,121,1
Lycoming,Wolf Township,Sheriff,,,Write-in,1,6,4,2,0
Lycoming,Wolf Township,East Lycoming SD 1,,,Brian Shearer,2,593,487,106,0
Lycoming,Wolf Township,East Lycoming SD 1,,,Chris Downey,2,545,449,96,0
Lycoming,Wolf Township,East Lycoming SD 1,,,Write-in,2,22,16,6,0
Lycoming,Wolf Township,Wolf Supervisor,,,Dean L. Barto,1,716,612,104,0
Lycoming,Wolf Township,Wolf Supervisor,,,Write-in,1,11,7,4,0
Lycoming,Wolf Township,Wolf Auditor,,,Write-in,1,37,29,8,0
Lycoming,Wolf Township,Wolf Tax Collector,,,Write-in,1,54,42,12,0
Lycoming,Wolf Township,Wolf Judge of Elections,,,Martin McCabe,1,720,623,97,0
Lycoming,Wolf Township,Wolf Judge of Elections,,,Write-in,1,9,4,5,0
Lycoming,Wolf Township,Wolf Inspector of Elections,,,JoAnn Hedricks,1,694,594,100,0
Lycoming,Wolf Township,Wolf Inspector of Elections,,,Write-in,1,26,23,3,0
Lycoming,Wolf Township,Retention 1,,,Yes,1,317,199,117,1
Lycoming,Wolf Township,Retention 1,,,No,1,522,476,46,0
Lycoming,Wolf Township,Retention 2,,,Yes,1,325,208,116,1
Lycoming,Wolf Township,Retention 2,,,No,1,517,470,47,0
Lycoming,Wolf Township,Retention 3,,,Yes,1,320,204,115,1
Lycoming,Wolf Township,Retention 3,,,No,1,520,472,48,0
Lycoming,Wolf Township,Retention 4,,,Yes,1,322,206,115,1
Lycoming,Wolf Township,Retention 4,,,No,1,503,457,46,0
Lycoming,Wolf Township,Retention 5,,,Yes,1,314,201,112,1
Lycoming,Wolf Township,Retention 5,,,No,1,511,463,48,0
Lycoming,Wolf Township,Retention 6,,,Yes,1,224,128,95,1
Lycoming,Wolf Township,Retention 6,,,No,1,615,549,66,0
Lycoming,Woodward Township,,,,Registered Voters,,1358,,,
Lycoming,Woodward Township,,,,Ballots Cast,,522,,,
Lycoming,Woodward Township,Judge of the Superior Court,,,Brandon Neuman,1,98,58,39,1
Lycoming,Woodward Township,Judge of the Superior Court,,,Maria Battista,1,412,366,46,0
Lycoming,Woodward Township,Judge of the Superior Court,,,Daniel Wassmer,1,4,3,1,0
Lycoming,Woodward Township,Judge of the Superior Court,,,Write-in,1,0,0,0,0
Lycoming,Woodward Township,Judge of the Commonwealth Court,,,Stella Tsai,1,96,56,39,1
Lycoming,Woodward Township,Judge of the Commonwealth Court,,,Matt Wolford,1,416,369,47,0
Lycoming,Woodward Township,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Woodward Township,County Controller,,,Nicki S. Gottschall,1,457,395,62,0
Lycoming,Woodward Township,County Controller,,,Write-in,1,4,2,2,0
Lycoming,Woodward Township,Sheriff,,,Eric Spiegel,1,468,390,77,1
Lycoming,Woodward Township,Sheriff,,,Write-in,1,7,5,2,0
Lycoming,Woodward Township,Williamsport SD,,,Nazirah Purnell,5,100,63,36,1
Lycoming,Woodward Township,Williamsport SD,,,Daniella Weaver,5,165,124,41,0
Lycoming,Woodward Township,Williamsport SD,,,Lauren Montgomery,5,173,138,35,0
Lycoming,Woodward Township,Williamsport SD,,,Cammy Hemenway,5,255,217,38,0
Lycoming,Woodward Township,Williamsport SD,,,Taquila Lee,5,226,189,36,1
Lycoming,Woodward Township,Williamsport SD,,,Rick Douglass,5,391,348,43,0
Lycoming,Woodward Township,Williamsport SD,,,Jamie L. Sanders,5,370,327,43,0
Lycoming,Woodward Township,Williamsport SD,,,Write-in,5,4,4,0,0
Lycoming,Woodward Township,Woodward Supervisor,,,Craig R. Grove,1,446,382,64,0
Lycoming,Woodward Township,Woodward Supervisor,,,Write-in,1,14,12,2,0
Lycoming,Woodward Township,Woodward Auditor,,,Write-in,1,31,29,2,0
Lycoming,Woodward Township,Woodward Auditor (4yr),,,Write-in,1,26,25,1,0
Lycoming,Woodward Township,Woodward Tax Collector,,,Write-in,1,27,24,3,0
Lycoming,Woodward Township,Woodward Judge of Elections,,,Virginia Wolfe,1,434,377,57,0
Lycoming,Woodward Township,Woodward Judge of Elections,,,Write-in,1,5,2,3,0
Lycoming,Woodward Township,Woodward Inspector of Elections,,,William W. Fenderson,1,117,75,42,0
Lycoming,Woodward Township,Woodward Inspector of Elections,,,Ellie J. Hubbard,1,392,348,44,0
Lycoming,Woodward Township,Woodward Inspector of Elections,,,Write-in,1,1,1,0,0
Lycoming,Woodward Township,Retention 1,,,Yes,1,134,89,44,1
Lycoming,Woodward Township,Retention 1,,,No,1,376,334,42,0
Lycoming,Woodward Township,Retention 2,,,Yes,1,137,93,43,1
Lycoming,Woodward Township,Retention 2,,,No,1,373,331,42,0
Lycoming,Woodward Township,Retention 3,,,Yes,1,136,92,43,1
Lycoming,Woodward Township,Retention 3,,,No,1,374,332,42,0
Lycoming,Woodward Township,Retention 4,,,Yes,1,137,93,43,1
Lycoming,Woodward Township,Retention 4,,,No,1,368,326,42,0
Lycoming,Woodward Township,Retention 5,,,Yes,1,134,92,41,1
Lycoming,Woodward Township,Retention 5,,,No,1,374,330,44,0
Lycoming,Woodward Township,Retention 6,,,Yes,1,120,81,38,1
Lycoming,Woodward Township,Retention 6,,,No,1,400,351,49,0
Lycoming,Williamsport 1st Ward,,,,Registered Voters,,1327,,,
Lycoming,Williamsport 1st Ward,,,,Ballots Cast,,455,,,
Lycoming,Williamsport 1st Ward,Judge of the Superior Court,,,Brandon Neuman,1,218,167,49,2
Lycoming,Williamsport 1st Ward,Judge of the Superior Court,,,Maria Battista,1,218,197,21,0
Lycoming,Williamsport 1st Ward,Judge of the Superior Court,,,Daniel Wassmer,1,17,14,3,0
Lycoming,Williamsport 1st Ward,Judge of the Superior Court,,,Write-in,1,0,0,0,0
Lycoming,Williamsport 1st Ward,Judge of the Commonwealth Court,,,Stella Tsai,1,227,173,52,2
Lycoming,Williamsport 1st Ward,Judge of the Commonwealth Court,,,Matt Wolford,1,225,205,20,0
Lycoming,Williamsport 1st Ward,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Williamsport 1st Ward,Magisterial District Judge 29-1-02,,,Aaron S. Biichle,1,367,308,57,2
Lycoming,Williamsport 1st Ward,Magisterial District Judge 29-1-02,,,Write-in,1,5,5,0,0
Lycoming,Williamsport 1st Ward,County Controller,,,Nicki S. Gottschall,1,316,274,40,2
Lycoming,Williamsport 1st Ward,County Controller,,,Write-in,1,20,18,2,0
Lycoming,Williamsport 1st Ward,Sheriff,,,Eric Spiegel,1,367,308,57,2
Lycoming,Williamsport 1st Ward,Sheriff,,,Write-in,1,9,9,0,0
Lycoming,Williamsport 1st Ward,Williamsport SD,,,Nazirah Purnell,5,242,190,50,2
Lycoming,Williamsport 1st Ward,Williamsport SD,,,Daniella Weaver,5,231,182,48,1
Lycoming,Williamsport 1st Ward,Williamsport SD,,,Lauren Montgomery,5,220,171,49,0
Lycoming,Williamsport 1st Ward,Williamsport SD,,,Cammy Hemenway,5,189,143,46,0
Lycoming,Williamsport 1st Ward,Williamsport SD,,,Taquila Lee,5,197,154,43,0
Lycoming,Williamsport 1st Ward,Williamsport SD,,,Rick Douglass,5,193,174,19,0
Lycoming,Williamsport 1st Ward,Williamsport SD,,,Jamie L. Sanders,5,197,177,20,0
Lycoming,Williamsport 1st Ward,Williamsport SD,,,Write-in,5,7,7,0,0
Lycoming,Williamsport 1st Ward,Williamsport Council,,,Liz Miele,3,229,178,50,1
Lycoming,Williamsport 1st Ward,Williamsport Council,,,April Line,3,215,165,50,0
Lycoming,Williamsport 1st Ward,Williamsport Council,,,Jonah Milliken,3,224,176,48,0
Lycoming,Williamsport 1st Ward,Williamsport Council,,,Eric Beiter,3,228,200,28,0
Lycoming,Williamsport 1st Ward,Williamsport Council,,,David Joseph Dussinger,3,180,165,15,0
Lycoming,Williamsport 1st Ward,Williamsport Council,,,Write-in,3,4,4,0,0
Lycoming,Williamsport 1st Ward,Williamsport 1 Judge of Elections,,,Cathy M. Shuff,1,321,283,36,2
Lycoming,Williamsport 1st Ward,Williamsport 1 Judge of Elections,,,Write-in,1,19,16,3,0
Lycoming,Williamsport 1st Ward,Williamsport 1 Inspector of Elections,,,Larry W. Pricher,1,304,267,35,2
Lycoming,Williamsport 1st Ward,Williamsport 1 Inspector of Elections,,,Write-in,1,33,29,4,0
Lycoming,Williamsport 1st Ward,Retention 1,,,Yes,1,258,201,55,2
Lycoming,Williamsport 1st Ward,Retention 1,,,No,1,186,169,17,0
Lycoming,Williamsport 1st Ward,Retention 2,,,Yes,1,250,194,54,2
Lycoming,Williamsport 1st Ward,Retention 2,,,No,1,193,176,17,0
Lycoming,Williamsport 1st Ward,Retention 3,,,Yes,1,248,192,54,2
Lycoming,Williamsport 1st Ward,Retention 3,,,No,1,192,175,17,0
Lycoming,Williamsport 1st Ward,Retention 4,,,Yes,1,241,188,52,1
Lycoming,Williamsport 1st Ward,Retention 4,,,No,1,189,173,15,1
Lycoming,Williamsport 1st Ward,Retention 5,,,Yes,1,234,185,48,1
Lycoming,Williamsport 1st Ward,Retention 5,,,No,1,199,179,19,1
Lycoming,Williamsport 1st Ward,Retention 6,,,Yes,1,176,129,46,1
Lycoming,Williamsport 1st Ward,Retention 6,,,No,1,271,246,24,1
Lycoming,Williamsport 2nd Ward,,,,Registered Voters,,1281,,,
Lycoming,Williamsport 2nd Ward,,,,Ballots Cast,,315,,,
Lycoming,Williamsport 2nd Ward,Judge of the Superior Court,,,Brandon Neuman,1,202,152,50,0
Lycoming,Williamsport 2nd Ward,Judge of the Superior Court,,,Maria Battista,1,93,78,13,2
Lycoming,Williamsport 2nd Ward,Judge of the Superior Court,,,Daniel Wassmer,1,14,12,2,0
Lycoming,Williamsport 2nd Ward,Judge of the Superior Court,,,Write-in,1,0,0,0,0
Lycoming,Williamsport 2nd Ward,Judge of the Commonwealth Court,,,Stella Tsai,1,214,163,51,0
Lycoming,Williamsport 2nd Ward,Judge of the Commonwealth Court,,,Matt Wolford,1,92,76,14,2
Lycoming,Williamsport 2nd Ward,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Williamsport 2nd Ward,Magisterial District Judge 29-1-02,,,Aaron S. Biichle,1,247,200,47,0
Lycoming,Williamsport 2nd Ward,Magisterial District Judge 29-1-02,,,Write-in,1,10,5,5,0
Lycoming,Williamsport 2nd Ward,County Controller,,,Nicki S. Gottschall,1,183,142,39,2
Lycoming,Williamsport 2nd Ward,County Controller,,,Write-in,1,21,17,4,0
Lycoming,Williamsport 2nd Ward,Sheriff,,,Eric Spiegel,1,246,197,47,2
Lycoming,Williamsport 2nd Ward,Sheriff,,,Write-in,1,5,3,2,0
Lycoming,Williamsport 2nd Ward,Williamsport SD,,,Nazirah Purnell,5,207,156,51,0
Lycoming,Williamsport 2nd Ward,Williamsport SD,,,Daniella Weaver,5,141,109,32,0
Lycoming,Williamsport 2nd Ward,Williamsport SD,,,Lauren Montgomery,5,142,106,36,0
Lycoming,Williamsport 2nd Ward,Williamsport SD,,,Cammy Hemenway,5,115,90,25,0
Lycoming,Williamsport 2nd Ward,Williamsport SD,,,Taquila Lee,5,183,147,36,0
Lycoming,Williamsport 2nd Ward,Williamsport SD,,,Rick Douglass,5,86,67,19,0
Lycoming,Williamsport 2nd Ward,Williamsport SD,,,Jamie L. Sanders,5,87,72,15,0
Lycoming,Williamsport 2nd Ward,Williamsport SD,,,Write-in,5,4,4,0,0
Lycoming,Williamsport 2nd Ward,Williamsport Council,,,Liz Miele,3,195,145,50,0
Lycoming,Williamsport 2nd Ward,Williamsport Council,,,April Line,3,187,139,48,0
Lycoming,Williamsport 2nd Ward,Williamsport Council,,,Jonah Milliken,3,185,140,45,0
Lycoming,Williamsport 2nd Ward,Williamsport Council,,,Eric Beiter,3,99,82,17,0
Lycoming,Williamsport 2nd Ward,Williamsport Council,,,David Joseph Dussinger,3,86,71,15,0
Lycoming,Williamsport 2nd Ward,Williamsport Council,,,Write-in,3,6,5,1,0
Lycoming,Williamsport 2nd Ward,Williamsport 2 Judge of Elections,,,Renee Y. Barbee,1,257,202,55,0
Lycoming,Williamsport 2nd Ward,Williamsport 2 Judge of Elections,,,Write-in,1,6,5,1,0
Lycoming,Williamsport 2nd Ward,Williamsport 2 Inspector of Elections,,,Kay D. Sweeting,1,251,196,55,0
Lycoming,Williamsport 2nd Ward,Williamsport 2 Inspector of Elections,,,Write-in,1,9,8,1,0
Lycoming,Williamsport 2nd Ward,Retention 1,,,Yes,1,224,174,50,0
Lycoming,Williamsport 2nd Ward,Retention 1,,,No,1,77,60,15,2
Lycoming,Williamsport 2nd Ward,Retention 2,,,Yes,1,213,165,48,0
Lycoming,Williamsport 2nd Ward,Retention 2,,,No,1,87,68,17,2
Lycoming,Williamsport 2nd Ward,Retention 3,,,Yes,1,210,163,47,0
Lycoming,Williamsport 2nd Ward,Retention 3,,,No,1,88,68,18,2
Lycoming,Williamsport 2nd Ward,Retention 4,,,Yes,1,210,163,47,0
Lycoming,Williamsport 2nd Ward,Retention 4,,,No,1,81,64,15,2
Lycoming,Williamsport 2nd Ward,Retention 5,,,Yes,1,199,156,43,0
Lycoming,Williamsport 2nd Ward,Retention 5,,,No,1,91,70,19,2
Lycoming,Williamsport 2nd Ward,Retention 6,,,Yes,1,173,130,43,0
Lycoming,Williamsport 2nd Ward,Retention 6,,,No,1,134,109,23,2
Lycoming,Williamsport 3rd Ward,,,,Registered Voters,,1188,,,
Lycoming,Williamsport 3rd Ward,,,,Ballots Cast,,264,,,
Lycoming,Williamsport 3rd Ward,Judge of the Superior Court,,,Brandon Neuman,1,169,126,43,0
Lycoming,Williamsport 3rd Ward,Judge of the Superior Court,,,Maria Battista,1,78,65,12,1
Lycoming,Williamsport 3rd Ward,Judge of the Superior Court,,,Daniel Wassmer,1,13,11,2,0
Lycoming,Williamsport 3rd Ward,Judge of the Superior Court,,,Write-in,1,2,2,0,0
Lycoming,Williamsport 3rd Ward,Judge of the Commonwealth Court,,,Stella Tsai,1,186,138,47,1
Lycoming,Williamsport 3rd Ward,Judge of the Commonwealth Court,,,Matt Wolford,1,77,67,10,0
Lycoming,Williamsport 3rd Ward,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Williamsport 3rd Ward,County Controller,,,Nicki S. Gottschall,1,140,114,25,1
Lycoming,Williamsport 3rd Ward,County Controller,,,Write-in,1,21,16,5,0
Lycoming,Williamsport 3rd Ward,Sheriff,,,Eric Spiegel,1,216,172,43,1
Lycoming,Williamsport 3rd Ward,Sheriff,,,Write-in,1,4,3,1,0
Lycoming,Williamsport 3rd Ward,Williamsport SD,,,Nazirah Purnell,5,162,119,43,0
Lycoming,Williamsport 3rd Ward,Williamsport SD,,,Daniella Weaver,5,121,86,35,0
Lycoming,Williamsport 3rd Ward,Williamsport SD,,,Lauren Montgomery,5,114,81,33,0
Lycoming,Williamsport 3rd Ward,Williamsport SD,,,Cammy Hemenway,5,106,76,30,0
Lycoming,Williamsport 3rd Ward,Williamsport SD,,,Taquila Lee,5,135,100,35,0
Lycoming,Williamsport 3rd Ward,Williamsport SD,,,Rick Douglass,5,72,62,10,0
Lycoming,Williamsport 3rd Ward,Williamsport SD,,,Jamie L. Sanders,5,72,59,13,0
Lycoming,Williamsport 3rd Ward,Williamsport SD,,,Write-in,5,6,6,0,0
Lycoming,Williamsport 3rd Ward,Williamsport Council,,,Liz Miele,3,164,121,43,0
Lycoming,Williamsport 3rd Ward,Williamsport Council,,,April Line,3,146,103,43,0
Lycoming,Williamsport 3rd Ward,Williamsport Council,,,Jonah Milliken,3,135,95,40,0
Lycoming,Williamsport 3rd Ward,Williamsport Council,,,Eric Beiter,3,81,70,11,0
Lycoming,Williamsport 3rd Ward,Williamsport Council,,,David Joseph Dussinger,3,71,61,10,0
Lycoming,Williamsport 3rd Ward,Williamsport Council,,,Write-in,3,4,4,0,0
Lycoming,Williamsport 3rd Ward,Williamsport 3 Judge of Elections,,,William Walker,1,214,163,51,0
Lycoming,Williamsport 3rd Ward,Williamsport 3 Judge of Elections,,,Write-in,1,7,5,2,0
Lycoming,Williamsport 3rd Ward,Williamsport 3 Inspector of Elections,,,Elaine Ward,1,217,165,52,0
Lycoming,Williamsport 3rd Ward,Williamsport 3 Inspector of Elections,,,Write-in,1,5,4,1,0
Lycoming,Williamsport 3rd Ward,Retention 1,,,Yes,1,182,132,49,1
