county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Lackawanna,Dickson City W-03 P-02,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,166,107,57,2
Lackawanna,Dickson City W-03 P-02,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,132,109,22,1
Lackawanna,Dickson City W-03 P-02,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dickson City W-03 P-02,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,294,204,87,3
Lackawanna,Dickson City W-03 P-02,DISTRICT ATTORNEY,,,Write-In Totals,1,3,3,0,0
Lackawanna,Dickson City W-03 P-02,SHERIFF,,DEM,MARK P. MCANDREW,1,262,182,78,2
Lackawanna,Dickson City W-03 P-02,SHERIFF,,REP,GLENN CAPMAN,1,109,91,17,1
Lackawanna,Dickson City W-03 P-02,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dickson City W-03 P-02,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,223,155,67,1
Lackawanna,Dickson City W-03 P-02,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,134,107,26,1
Lackawanna,Dickson City W-03 P-02,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dickson City W-03 P-02,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,225,155,69,1
Lackawanna,Dickson City W-03 P-02,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,121,97,23,1
Lackawanna,Dickson City W-03 P-02,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dickson City W-03 P-02,MAYOR DICKSON CITY,,DEM,ROBERT W. MACCALLUM,1,248,177,71,0
Lackawanna,Dickson City W-03 P-02,MAYOR DICKSON CITY,,REP,MELLODY A. BIELAWSKI,1,117,99,17,1
Lackawanna,Dickson City W-03 P-02,MAYOR DICKSON CITY,,,Write-In Totals,1,1,1,0,0
Lackawanna,Dickson City W-03 P-02,TAX COLLECTOR DICKSON CITY,,DEM,RYAN ALUNNI,1,268,188,79,1
Lackawanna,Dickson City W-03 P-02,TAX COLLECTOR DICKSON CITY,,,Write-In Totals,1,9,9,0,0
Lackawanna,Dickson City W-03 P-02,CONTROLLER DICKSON CITY,,DEM,BARBARA KEEGAN MECCA,1,262,191,70,1
Lackawanna,Dickson City W-03 P-02,CONTROLLER DICKSON CITY,,,Write-In Totals,1,12,8,4,0
Lackawanna,Dickson City W-03 P-02,COUNCIL DICKSON CITY,,DNR,ROBERT E. HALL JR.,3,255,189,65,1
Lackawanna,Dickson City W-03 P-02,COUNCIL DICKSON CITY,,DEM,STANLEY J. PRUSHINSKI JR.,3,223,158,65,0
Lackawanna,Dickson City W-03 P-02,COUNCIL DICKSON CITY,,DEM,RICK CESARI,3,220,157,63,0
Lackawanna,Dickson City W-03 P-02,COUNCIL DICKSON CITY,,,Write-In Totals,3,9,5,4,0
Lackawanna,Dickson City W-03 P-02,COUNCIL TWO YEAR UNEXPIRED TERM DICKSON CITY,,DEM,CASEY SIMS,1,238,169,68,1
Lackawanna,Dickson City W-03 P-02,COUNCIL TWO YEAR UNEXPIRED TERM DICKSON CITY,,,Write-In Totals,1,10,7,3,0
Lackawanna,Dickson City W-03 P-02,MID VALLEY SCHOOL DIRECTOR REGION 1,,DNR,STEVEN VITUSZYNSKI,2,211,147,63,1
Lackawanna,Dickson City W-03 P-02,MID VALLEY SCHOOL DIRECTOR REGION 1,,DNR,REBECCA KROTT ALUNNI,2,226,162,63,1
Lackawanna,Dickson City W-03 P-02,MID VALLEY SCHOOL DIRECTOR REGION 1,,,Write-In Totals,2,2,2,0,0
Lackawanna,Dickson City W-03 P-02,JUDGE OF ELECTION Dickson City W-03 P-02,,,Write-In Totals,1,12,11,1,0
Lackawanna,Dickson City W-03 P-02,INSPECTOR OF ELECTION Dickson City W-03 P-02,,,Write-In Totals,1,12,10,2,0
Lackawanna,Dickson City W-03 P-02,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,218,151,67,0
Lackawanna,Dickson City W-03 P-02,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,126,101,24,1
Lackawanna,Dickson City W-03 P-02,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,217,153,64,0
Lackawanna,Dickson City W-03 P-02,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,126,97,28,1
Lackawanna,Dickson City W-03 P-02,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,211,149,62,0
Lackawanna,Dickson City W-03 P-02,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,129,99,29,1
Lackawanna,Dickson City W-03 P-02,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,196,135,60,1
Lackawanna,Dickson City W-03 P-02,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,126,99,27,0
Lackawanna,Dickson City W-03 P-02,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,203,142,60,1
Lackawanna,Dickson City W-03 P-02,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,119,93,26,0
Lackawanna,Dickson City W-03 P-02,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,231,175,55,1
Lackawanna,Dickson City W-03 P-02,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,103,72,30,1
Lackawanna,Dickson City W-03 P-03,,,,Registered Voters,,622,,,
Lackawanna,Dickson City W-03 P-03,,,,Ballots Cast,,305,228,77,0
Lackawanna,Dickson City W-03 P-03,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Dickson City W-03 P-03,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,165,107,58,0
Lackawanna,Dickson City W-03 P-03,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,120,104,16,0
Lackawanna,Dickson City W-03 P-03,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,4,4,0,0
Lackawanna,Dickson City W-03 P-03,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,1,0,1,0
Lackawanna,Dickson City W-03 P-03,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,167,107,60,0
Lackawanna,Dickson City W-03 P-03,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,116,101,15,0
Lackawanna,Dickson City W-03 P-03,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,2,1,1,0
Lackawanna,Dickson City W-03 P-03,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,240,170,70,0
Lackawanna,Dickson City W-03 P-03,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,1,1,0,0
Lackawanna,Dickson City W-03 P-03,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,108,67,41,0
Lackawanna,Dickson City W-03 P-03,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,116,102,14,0
Lackawanna,Dickson City W-03 P-03,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,75,54,21,0
Lackawanna,Dickson City W-03 P-03,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dickson City W-03 P-03,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,131,90,41,0
Lackawanna,Dickson City W-03 P-03,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,97,82,15,0
Lackawanna,Dickson City W-03 P-03,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dickson City W-03 P-03,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,247,176,71,0
Lackawanna,Dickson City W-03 P-03,DISTRICT ATTORNEY,,,Write-In Totals,1,1,1,0,0
Lackawanna,Dickson City W-03 P-03,SHERIFF,,DEM,MARK P. MCANDREW,1,215,151,64,0
Lackawanna,Dickson City W-03 P-03,SHERIFF,,REP,GLENN CAPMAN,1,86,74,12,0
Lackawanna,Dickson City W-03 P-03,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dickson City W-03 P-03,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,193,129,64,0
Lackawanna,Dickson City W-03 P-03,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,103,91,12,0
Lackawanna,Dickson City W-03 P-03,RECORDER OF DEEDS,,,Write-In Totals,1,1,1,0,0
Lackawanna,Dickson City W-03 P-03,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,185,119,66,0
Lackawanna,Dickson City W-03 P-03,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,98,90,8,0
Lackawanna,Dickson City W-03 P-03,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dickson City W-03 P-03,MAYOR DICKSON CITY,,DEM,ROBERT W. MACCALLUM,1,217,146,71,0
Lackawanna,Dickson City W-03 P-03,MAYOR DICKSON CITY,,REP,MELLODY A. BIELAWSKI,1,86,80,6,0
Lackawanna,Dickson City W-03 P-03,MAYOR DICKSON CITY,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dickson City W-03 P-03,TAX COLLECTOR DICKSON CITY,,DEM,RYAN ALUNNI,1,232,165,67,0
Lackawanna,Dickson City W-03 P-03,TAX COLLECTOR DICKSON CITY,,,Write-In Totals,1,5,5,0,0
Lackawanna,Dickson City W-03 P-03,CONTROLLER DICKSON CITY,,DEM,BARBARA KEEGAN MECCA,1,217,153,64,0
Lackawanna,Dickson City W-03 P-03,CONTROLLER DICKSON CITY,,,Write-In Totals,1,4,4,0,0
Lackawanna,Dickson City W-03 P-03,COUNCIL DICKSON CITY,,DNR,ROBERT E. HALL JR.,3,201,150,51,0
Lackawanna,Dickson City W-03 P-03,COUNCIL DICKSON CITY,,DEM,STANLEY J. PRUSHINSKI JR.,3,183,128,55,0
Lackawanna,Dickson City W-03 P-03,COUNCIL DICKSON CITY,,DEM,RICK CESARI,3,179,124,55,0
Lackawanna,Dickson City W-03 P-03,COUNCIL DICKSON CITY,,,Write-In Totals,3,8,7,1,0
Lackawanna,Dickson City W-03 P-03,COUNCIL TWO YEAR UNEXPIRED TERM DICKSON CITY,,DEM,CASEY SIMS,1,192,135,57,0
Lackawanna,Dickson City W-03 P-03,COUNCIL TWO YEAR UNEXPIRED TERM DICKSON CITY,,,Write-In Totals,1,3,3,0,0
Lackawanna,Dickson City W-03 P-03,MID VALLEY SCHOOL DIRECTOR REGION 1,,DNR,STEVEN VITUSZYNSKI,2,177,126,51,0
Lackawanna,Dickson City W-03 P-03,MID VALLEY SCHOOL DIRECTOR REGION 1,,DNR,REBECCA KROTT ALUNNI,2,189,137,52,0
Lackawanna,Dickson City W-03 P-03,MID VALLEY SCHOOL DIRECTOR REGION 1,,,Write-In Totals,2,4,4,0,0
Lackawanna,Dickson City W-03 P-03,JUDGE OF ELECTION Dickson City W-03 P-03,,,Write-In Totals,1,10,8,2,0
Lackawanna,Dickson City W-03 P-03,INSPECTOR OF ELECTION Dickson City W-03 P-03,,,Write-In Totals,1,8,5,3,0
Lackawanna,Dickson City W-03 P-03,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,169,116,53,0
Lackawanna,Dickson City W-03 P-03,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,107,96,11,0
Lackawanna,Dickson City W-03 P-03,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,174,119,55,0
Lackawanna,Dickson City W-03 P-03,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,103,93,10,0
Lackawanna,Dickson City W-03 P-03,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,168,115,53,0
Lackawanna,Dickson City W-03 P-03,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,106,94,12,0
Lackawanna,Dickson City W-03 P-03,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,157,107,50,0
Lackawanna,Dickson City W-03 P-03,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,103,94,9,0
Lackawanna,Dickson City W-03 P-03,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,157,108,49,0
Lackawanna,Dickson City W-03 P-03,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,102,92,10,0
Lackawanna,Dickson City W-03 P-03,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,178,126,52,0
Lackawanna,Dickson City W-03 P-03,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,95,84,11,0
Lackawanna,Dunmore W-01 P-01,,,,Registered Voters,,909,,,
Lackawanna,Dunmore W-01 P-01,,,,Ballots Cast,,463,286,176,1
Lackawanna,Dunmore W-01 P-01,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Dunmore W-01 P-01,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,337,189,147,1
Lackawanna,Dunmore W-01 P-01,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,89,72,17,0
Lackawanna,Dunmore W-01 P-01,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,12,8,4,0
Lackawanna,Dunmore W-01 P-01,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dunmore W-01 P-01,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,342,194,147,1
Lackawanna,Dunmore W-01 P-01,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,90,72,18,0
Lackawanna,Dunmore W-01 P-01,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dunmore W-01 P-01,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,388,224,164,0
Lackawanna,Dunmore W-01 P-01,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,10,9,1,0
Lackawanna,Dunmore W-01 P-01,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,223,111,112,0
Lackawanna,Dunmore W-01 P-01,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,69,61,8,0
Lackawanna,Dunmore W-01 P-01,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,160,107,52,1
Lackawanna,Dunmore W-01 P-01,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,3,3,0,0
Lackawanna,Dunmore W-01 P-01,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,191,99,92,0
Lackawanna,Dunmore W-01 P-01,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,70,55,15,0
Lackawanna,Dunmore W-01 P-01,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dunmore W-01 P-01,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,412,244,167,1
Lackawanna,Dunmore W-01 P-01,DISTRICT ATTORNEY,,,Write-In Totals,1,2,1,1,0
Lackawanna,Dunmore W-01 P-01,SHERIFF,,DEM,MARK P. MCANDREW,1,381,222,158,1
Lackawanna,Dunmore W-01 P-01,SHERIFF,,REP,GLENN CAPMAN,1,63,50,13,0
Lackawanna,Dunmore W-01 P-01,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dunmore W-01 P-01,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,372,216,155,1
Lackawanna,Dunmore W-01 P-01,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,72,55,17,0
Lackawanna,Dunmore W-01 P-01,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dunmore W-01 P-01,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,358,205,152,1
Lackawanna,Dunmore W-01 P-01,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,73,58,15,0
Lackawanna,Dunmore W-01 P-01,REGISTER OF WILLS,,,Write-In Totals,1,1,1,0,0
Lackawanna,Dunmore W-01 P-01,MAYOR DUNMORE,,DEM,MAX CONWAY,1,382,225,156,1
Lackawanna,Dunmore W-01 P-01,MAYOR DUNMORE,,REP,JOSH PERRINS,1,65,51,14,0
Lackawanna,Dunmore W-01 P-01,MAYOR DUNMORE,,,Write-In Totals,1,4,2,2,0
Lackawanna,Dunmore W-01 P-01,TAX COLLECTOR DUNMORE,,DEM,MICHAEL RUDDY,1,398,234,163,1
Lackawanna,Dunmore W-01 P-01,TAX COLLECTOR DUNMORE,,,Write-In Totals,1,2,2,0,0
Lackawanna,Dunmore W-01 P-01,CONTROLLER DUNMORE,,DNR,ANDREW A. GENOVESE,1,368,213,154,1
Lackawanna,Dunmore W-01 P-01,CONTROLLER DUNMORE,,,Write-In Totals,1,3,3,0,0
Lackawanna,Dunmore W-01 P-01,COUNCIL DUNMORE,,DNR,WILLIAM TRIP O'MALLEY,3,357,214,143,0
Lackawanna,Dunmore W-01 P-01,COUNCIL DUNMORE,,DNR,KATHERINE MACKRELL OVEN,3,323,189,134,0
Lackawanna,Dunmore W-01 P-01,COUNCIL DUNMORE,,DNR,TOM HALLINAN,3,315,186,129,0
Lackawanna,Dunmore W-01 P-01,COUNCIL DUNMORE,,,Write-In Totals,3,7,3,4,0
Lackawanna,Dunmore W-01 P-01,DUNMORE SCHOOL DIRECTOR,,DNR,CHRIS MURRAY SR.,4,307,180,127,0
Lackawanna,Dunmore W-01 P-01,DUNMORE SCHOOL DIRECTOR,,DNR,JOE LUCH LUCIANO,4,267,158,109,0
Lackawanna,Dunmore W-01 P-01,DUNMORE SCHOOL DIRECTOR,,DEM,HEIDI MCDONOUGH,4,269,135,133,1
Lackawanna,Dunmore W-01 P-01,DUNMORE SCHOOL DIRECTOR,,DEM,AMY HAUN,4,252,128,123,1
Lackawanna,Dunmore W-01 P-01,DUNMORE SCHOOL DIRECTOR,,REP,DEANNA LEO,4,65,47,18,0
Lackawanna,Dunmore W-01 P-01,DUNMORE SCHOOL DIRECTOR,,REP,COREY PREGMON,4,84,71,13,0
Lackawanna,Dunmore W-01 P-01,DUNMORE SCHOOL DIRECTOR,,,Write-In Totals,4,3,1,2,0
Lackawanna,Dunmore W-01 P-01,JUDGE OF ELECTION Dunmore W-01 P-01,,REP,TARA COOPER,1,229,144,85,0
Lackawanna,Dunmore W-01 P-01,JUDGE OF ELECTION Dunmore W-01 P-01,,,Write-In Totals,1,11,9,2,0
Lackawanna,Dunmore W-01 P-01,INSPECTOR OF ELECTION Dunmore W-01 P-01,,,Write-In Totals,1,20,15,5,0
Lackawanna,Dunmore W-01 P-01,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,340,192,147,1
Lackawanna,Dunmore W-01 P-01,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,76,62,14,0
Lackawanna,Dunmore W-01 P-01,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,338,191,146,1
Lackawanna,Dunmore W-01 P-01,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,79,65,14,0
Lackawanna,Dunmore W-01 P-01,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,335,187,147,1
Lackawanna,Dunmore W-01 P-01,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,78,65,13,0
Lackawanna,Dunmore W-01 P-01,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,297,159,137,1
Lackawanna,Dunmore W-01 P-01,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,80,73,7,0
Lackawanna,Dunmore W-01 P-01,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,291,157,133,1
Lackawanna,Dunmore W-01 P-01,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,83,72,11,0
Lackawanna,Dunmore W-01 P-01,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,319,188,130,1
Lackawanna,Dunmore W-01 P-01,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,83,59,24,0
Lackawanna,Dunmore W-01 P-02,,,,Registered Voters,,1025,,,
Lackawanna,Dunmore W-01 P-02,,,,Ballots Cast,,543,420,118,5
Lackawanna,Dunmore W-01 P-02,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Dunmore W-01 P-02,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,331,230,96,5
Lackawanna,Dunmore W-01 P-02,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,164,144,20,0
Lackawanna,Dunmore W-01 P-02,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,12,10,2,0
Lackawanna,Dunmore W-01 P-02,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dunmore W-01 P-02,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,341,238,99,4
Lackawanna,Dunmore W-01 P-02,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,166,147,18,1
Lackawanna,Dunmore W-01 P-02,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dunmore W-01 P-02,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,462,344,113,5
Lackawanna,Dunmore W-01 P-02,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,7,7,0,0
Lackawanna,Dunmore W-01 P-02,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,239,164,70,5
Lackawanna,Dunmore W-01 P-02,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,126,110,16,0
Lackawanna,Dunmore W-01 P-02,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,170,138,32,0
Lackawanna,Dunmore W-01 P-02,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,1,1,0,0
Lackawanna,Dunmore W-01 P-02,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,249,172,72,5
Lackawanna,Dunmore W-01 P-02,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,127,111,16,0
Lackawanna,Dunmore W-01 P-02,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dunmore W-01 P-02,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,462,347,110,5
Lackawanna,Dunmore W-01 P-02,DISTRICT ATTORNEY,,,Write-In Totals,1,2,2,0,0
Lackawanna,Dunmore W-01 P-02,SHERIFF,,DEM,MARK P. MCANDREW,1,412,301,106,5
Lackawanna,Dunmore W-01 P-02,SHERIFF,,REP,GLENN CAPMAN,1,110,99,11,0
Lackawanna,Dunmore W-01 P-02,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dunmore W-01 P-02,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,387,279,103,5
Lackawanna,Dunmore W-01 P-02,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,135,120,15,0
Lackawanna,Dunmore W-01 P-02,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dunmore W-01 P-02,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,374,268,102,4
Lackawanna,Dunmore W-01 P-02,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,129,117,11,1
Lackawanna,Dunmore W-01 P-02,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Dunmore W-01 P-02,MAYOR DUNMORE,,DEM,MAX CONWAY,1,379,282,93,4
Lackawanna,Dunmore W-01 P-02,MAYOR DUNMORE,,REP,JOSH PERRINS,1,148,122,25,1
Lackawanna,Dunmore W-01 P-02,MAYOR DUNMORE,,,Write-In Totals,1,2,2,0,0
Lackawanna,Dunmore W-01 P-02,TAX COLLECTOR DUNMORE,,DEM,MICHAEL RUDDY,1,449,335,109,5
Lackawanna,Dunmore W-01 P-02,TAX COLLECTOR DUNMORE,,,Write-In Totals,1,5,5,0,0
Lackawanna,Dunmore W-01 P-02,CONTROLLER DUNMORE,,DNR,ANDREW A. GENOVESE,1,441,328,108,5
Lackawanna,Dunmore W-01 P-02,CONTROLLER DUNMORE,,,Write-In Totals,1,4,4,0,0
Lackawanna,Dunmore W-01 P-02,COUNCIL DUNMORE,,DNR,WILLIAM TRIP O'MALLEY,3,393,305,84,4
Lackawanna,Dunmore W-01 P-02,COUNCIL DUNMORE,,DNR,KATHERINE MACKRELL OVEN,3,341,257,83,1
Lackawanna,Dunmore W-01 P-02,COUNCIL DUNMORE,,DNR,TOM HALLINAN,3,357,271,84,2
Lackawanna,Dunmore W-01 P-02,COUNCIL DUNMORE,,,Write-In Totals,3,5,5,0,0
Lackawanna,Dunmore W-01 P-02,DUNMORE SCHOOL DIRECTOR,,DNR,CHRIS MURRAY SR.,4,362,283,76,3
Lackawanna,Dunmore W-01 P-02,DUNMORE SCHOOL DIRECTOR,,DNR,JOE LUCH LUCIANO,4,309,220,86,3
Lackawanna,Dunmore W-01 P-02,DUNMORE SCHOOL DIRECTOR,,DEM,HEIDI MCDONOUGH,4,268,185,79,4
Lackawanna,Dunmore W-01 P-02,DUNMORE SCHOOL DIRECTOR,,DEM,AMY HAUN,4,240,169,71,0
Lackawanna,Dunmore W-01 P-02,DUNMORE SCHOOL DIRECTOR,,REP,DEANNA LEO,4,130,113,17,0
Lackawanna,Dunmore W-01 P-02,DUNMORE SCHOOL DIRECTOR,,REP,COREY PREGMON,4,171,148,19,4
Lackawanna,Dunmore W-01 P-02,DUNMORE SCHOOL DIRECTOR,,,Write-In Totals,4,5,5,0,0
Lackawanna,Dunmore W-01 P-02,JUDGE OF ELECTION Dunmore W-01 P-02,,DEM,DONNA ZILLA,1,399,293,101,5
Lackawanna,Dunmore W-01 P-02,JUDGE OF ELECTION Dunmore W-01 P-02,,,Write-In Totals,1,11,11,0,0
Lackawanna,Dunmore W-01 P-02,INSPECTOR OF ELECTION Dunmore W-01 P-02,,,Write-In Totals,1,19,15,4,0
Lackawanna,Dunmore W-01 P-02,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,343,246,92,5
Lackawanna,Dunmore W-01 P-02,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,146,127,19,0
Lackawanna,Dunmore W-01 P-02,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,359,261,93,5
