county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Indiana,Canoe,SCHOOL DIRECTOR Punxsutawney At Large,,D/R,Alan S. Nichol,5,121,96,25,0
Indiana,Canoe,SCHOOL DIRECTOR Punxsutawney At Large,,D/R,Cindy Depp Hutchinson,5,106,81,25,0
Indiana,Canoe,SCHOOL DIRECTOR Punxsutawney At Large,,D/R,Chad Horner,5,110,84,26,0
Indiana,Canoe,SCHOOL DIRECTOR Punxsutawney At Large,,D/R,Heather Serian Kunselman,5,122,98,24,0
Indiana,Canoe,SCHOOL DIRECTOR Punxsutawney At Large,,REP,Katie Laska,5,159,134,25,0
Indiana,Canoe,SCHOOL DIRECTOR Punxsutawney At Large,,,Write-In Totals,5,5,4,1,0
Indiana,Canoe,SCHOOL DIRECTOR Marion Center Region 1,,D/R,Jennie Ivory,1,55,50,5,0
Indiana,Canoe,SCHOOL DIRECTOR Marion Center Region 1,,,Write-In Totals,1,2,2,0,0
Indiana,Canoe,JUDGE OF ELECTION Canoe,,REP,Pearleen G. Spicher,1,272,231,41,0
Indiana,Canoe,JUDGE OF ELECTION Canoe,,,Write-In Totals,1,3,2,1,0
Indiana,Canoe,INSPECTOR OF ELECTION Canoe,,DEM,Betsy Neal,1,80,54,26,0
Indiana,Canoe,INSPECTOR OF ELECTION Canoe,,REP,Ruth Ann Timblin,1,222,196,26,0
Indiana,Canoe,INSPECTOR OF ELECTION Canoe,,,Write-In Totals,1,0,0,0,0
Indiana,Canoe,Retention Election Christine Donohue,,,Yes,1,95,66,29,0
Indiana,Canoe,Retention Election Christine Donohue,,,No,1,196,175,21,0
Indiana,Canoe,Retention Election Kevin M. Dougherty,,,Yes,1,95,65,30,0
Indiana,Canoe,Retention Election Kevin M. Dougherty,,,No,1,197,177,20,0
Indiana,Canoe,Retention Election David Wecht,,,Yes,1,96,66,30,0
Indiana,Canoe,Retention Election David Wecht,,,No,1,196,176,20,0
Indiana,Canoe,Retention Election Alice Beck Dubow,,,Yes,1,102,73,29,0
Indiana,Canoe,Retention Election Alice Beck Dubow,,,No,1,188,168,20,0
Indiana,Canoe,Retention Election Michael H. Wojcik,,,Yes,1,104,76,28,0
Indiana,Canoe,Retention Election Michael H. Wojcik,,,No,1,187,166,21,0
Indiana,Center #1,,,,Registered Voters,,841,,,
Indiana,Center #1,,,,Ballots Cast,,424,347,77,0
Indiana,Center #1,,,,Ballots Cast - Blank,,0,0,0,0
Indiana,Center #1,JUDGE OF THE SUPERIOR COURT,,DEM,Brandon Neuman,1,126,81,45,0
Indiana,Center #1,JUDGE OF THE SUPERIOR COURT,,REP,Maria Battista,1,277,247,30,0
Indiana,Center #1,JUDGE OF THE SUPERIOR COURT,,LBR,Daniel Wassmer,1,5,5,0,0
Indiana,Center #1,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,1,1,0,0
Indiana,Center #1,JUDGE OF THE COMMONWEALTH COURT,,DEM,Stella Tsai,1,122,78,44,0
Indiana,Center #1,JUDGE OF THE COMMONWEALTH COURT,,REP,Matt Wolford,1,291,259,32,0
Indiana,Center #1,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,1,1,0,0
Indiana,Center #1,COUNTY CORONER,,DEM,Cinny Bratton,1,70,38,32,0
Indiana,Center #1,COUNTY CORONER,,REP,"Jerry L. Overman, Jr.",1,351,306,45,0
Indiana,Center #1,COUNTY CORONER,,,Write-In Totals,1,1,1,0,0
Indiana,Center #1,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,REP,Maria Jack,1,360,315,45,0
Indiana,Center #1,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,,Write-In Totals,1,4,3,1,0
Indiana,Center #1,COUNTY TREASURER,,REP,Kimberly McCullough,1,356,310,46,0
Indiana,Center #1,COUNTY TREASURER,,,Write-In Totals,1,6,5,1,0
Indiana,Center #1,AUDITOR Center Township,,REP,Robert Valyo,1,358,312,46,0
Indiana,Center #1,AUDITOR Center Township,,,Write-In Totals,1,4,3,1,0
Indiana,Center #1,SUPERVISOR Center Township,,DEM,Matthew G. Housholder,1,183,138,45,0
Indiana,Center #1,SUPERVISOR Center Township,,REP,Matt Lee,1,239,207,32,0
Indiana,Center #1,SUPERVISOR Center Township,,,Write-In Totals,1,0,0,0,0
Indiana,Center #1,TAX COLLECTOR Center Township,,DEM,Mary M. Sardone,1,140,101,39,0
Indiana,Center #1,TAX COLLECTOR Center Township,,REP,Brenda Smyers Duffy,1,281,243,38,0
Indiana,Center #1,TAX COLLECTOR Center Township,,,Write-In Totals,1,0,0,0,0
Indiana,Center #1,SCHOOL DIRECTOR Homer-Center At Large,,D/R,Michael Bertig,4,285,226,59,0
Indiana,Center #1,SCHOOL DIRECTOR Homer-Center At Large,,D/R,Misty D. Hunt,4,138,97,41,0
Indiana,Center #1,SCHOOL DIRECTOR Homer-Center At Large,,D/R,Alan Shank,4,224,177,47,0
Indiana,Center #1,SCHOOL DIRECTOR Homer-Center At Large,,DEM,Kelly Elliott,4,136,89,47,0
Indiana,Center #1,SCHOOL DIRECTOR Homer-Center At Large,,REP,Vicki Smith,4,270,235,35,0
Indiana,Center #1,SCHOOL DIRECTOR Homer-Center At Large,,,Write-In Totals,4,101,93,8,0
Indiana,Center #1,JUDGE OF ELECTION Center #1,,,Write-In Totals,1,20,15,5,0
Indiana,Center #1,INSPECTOR OF ELECTION Center #1,,REP,Jodi M. Nehrig,1,360,313,47,0
Indiana,Center #1,INSPECTOR OF ELECTION Center #1,,,Write-In Totals,1,5,4,1,0
Indiana,Center #1,Retention Election Christine Donohue,,,Yes,1,159,119,40,0
Indiana,Center #1,Retention Election Christine Donohue,,,No,1,252,222,30,0
Indiana,Center #1,Retention Election Kevin M. Dougherty,,,Yes,1,164,121,43,0
Indiana,Center #1,Retention Election Kevin M. Dougherty,,,No,1,247,220,27,0
Indiana,Center #1,Retention Election David Wecht,,,Yes,1,162,119,43,0
Indiana,Center #1,Retention Election David Wecht,,,No,1,251,224,27,0
Indiana,Center #1,Retention Election Alice Beck Dubow,,,Yes,1,179,132,47,0
Indiana,Center #1,Retention Election Alice Beck Dubow,,,No,1,225,204,21,0
Indiana,Center #1,Retention Election Michael H. Wojcik,,,Yes,1,179,133,46,0
Indiana,Center #1,Retention Election Michael H. Wojcik,,,No,1,227,204,23,0
Indiana,Center #2,,,,Registered Voters,,748,,,
Indiana,Center #2,,,,Ballots Cast,,393,338,55,0
Indiana,Center #2,,,,Ballots Cast - Blank,,0,0,0,0
Indiana,Center #2,JUDGE OF THE SUPERIOR COURT,,DEM,Brandon Neuman,1,131,100,31,0
Indiana,Center #2,JUDGE OF THE SUPERIOR COURT,,REP,Maria Battista,1,227,211,16,0
Indiana,Center #2,JUDGE OF THE SUPERIOR COURT,,LBR,Daniel Wassmer,1,15,9,6,0
Indiana,Center #2,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Center #2,JUDGE OF THE COMMONWEALTH COURT,,DEM,Stella Tsai,1,133,101,32,0
Indiana,Center #2,JUDGE OF THE COMMONWEALTH COURT,,REP,Matt Wolford,1,243,222,21,0
Indiana,Center #2,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Center #2,COUNTY CORONER,,DEM,Cinny Bratton,1,75,56,19,0
Indiana,Center #2,COUNTY CORONER,,REP,"Jerry L. Overman, Jr.",1,312,277,35,0
Indiana,Center #2,COUNTY CORONER,,,Write-In Totals,1,0,0,0,0
Indiana,Center #2,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,REP,Maria Jack,1,331,292,39,0
Indiana,Center #2,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,,Write-In Totals,1,6,3,3,0
Indiana,Center #2,COUNTY TREASURER,,REP,Kimberly McCullough,1,330,290,40,0
Indiana,Center #2,COUNTY TREASURER,,,Write-In Totals,1,4,2,2,0
Indiana,Center #2,AUDITOR Center Township,,REP,Robert Valyo,1,328,289,39,0
Indiana,Center #2,AUDITOR Center Township,,,Write-In Totals,1,5,2,3,0
Indiana,Center #2,SUPERVISOR Center Township,,DEM,Matthew G. Housholder,1,212,177,35,0
Indiana,Center #2,SUPERVISOR Center Township,,REP,Matt Lee,1,172,155,17,0
Indiana,Center #2,SUPERVISOR Center Township,,,Write-In Totals,1,1,0,1,0
Indiana,Center #2,TAX COLLECTOR Center Township,,DEM,Mary M. Sardone,1,220,181,39,0
Indiana,Center #2,TAX COLLECTOR Center Township,,REP,Brenda Smyers Duffy,1,170,154,16,0
Indiana,Center #2,TAX COLLECTOR Center Township,,,Write-In Totals,1,2,2,0,0
Indiana,Center #2,SCHOOL DIRECTOR Homer-Center At Large,,D/R,Michael Bertig,4,276,234,42,0
Indiana,Center #2,SCHOOL DIRECTOR Homer-Center At Large,,D/R,Misty D. Hunt,4,138,109,29,0
Indiana,Center #2,SCHOOL DIRECTOR Homer-Center At Large,,D/R,Alan Shank,4,213,179,34,0
Indiana,Center #2,SCHOOL DIRECTOR Homer-Center At Large,,DEM,Kelly Elliott,4,134,106,28,0
Indiana,Center #2,SCHOOL DIRECTOR Homer-Center At Large,,REP,Vicki Smith,4,233,212,21,0
Indiana,Center #2,SCHOOL DIRECTOR Homer-Center At Large,,,Write-In Totals,4,73,73,0,0
Indiana,Center #2,JUDGE OF ELECTION Center #2,,DEM,Patty Gaydosh,1,319,270,49,0
Indiana,Center #2,JUDGE OF ELECTION Center #2,,,Write-In Totals,1,15,14,1,0
Indiana,Center #2,INSPECTOR OF ELECTION Center #2,,DEM,Eva R. Yancy,1,317,268,49,0
Indiana,Center #2,INSPECTOR OF ELECTION Center #2,,,Write-In Totals,1,14,13,1,0
Indiana,Center #2,Retention Election Christine Donohue,,,Yes,1,162,127,35,0
Indiana,Center #2,Retention Election Christine Donohue,,,No,1,187,174,13,0
Indiana,Center #2,Retention Election Kevin M. Dougherty,,,Yes,1,166,131,35,0
Indiana,Center #2,Retention Election Kevin M. Dougherty,,,No,1,181,168,13,0
Indiana,Center #2,Retention Election David Wecht,,,Yes,1,167,130,37,0
Indiana,Center #2,Retention Election David Wecht,,,No,1,182,169,13,0
Indiana,Center #2,Retention Election Alice Beck Dubow,,,Yes,1,175,140,35,0
Indiana,Center #2,Retention Election Alice Beck Dubow,,,No,1,163,151,12,0
Indiana,Center #2,Retention Election Michael H. Wojcik,,,Yes,1,176,142,34,0
Indiana,Center #2,Retention Election Michael H. Wojcik,,,No,1,162,149,13,0
Indiana,Center #3,,,,Registered Voters,,1402,,,
Indiana,Center #3,,,,Ballots Cast,,741,560,181,0
Indiana,Center #3,,,,Ballots Cast - Blank,,0,0,0,0
Indiana,Center #3,JUDGE OF THE SUPERIOR COURT,,DEM,Brandon Neuman,1,298,166,132,0
Indiana,Center #3,JUDGE OF THE SUPERIOR COURT,,REP,Maria Battista,1,394,354,40,0
Indiana,Center #3,JUDGE OF THE SUPERIOR COURT,,LBR,Daniel Wassmer,1,16,14,2,0
Indiana,Center #3,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,2,2,0,0
Indiana,Center #3,JUDGE OF THE COMMONWEALTH COURT,,DEM,Stella Tsai,1,294,160,134,0
Indiana,Center #3,JUDGE OF THE COMMONWEALTH COURT,,REP,Matt Wolford,1,422,379,43,0
Indiana,Center #3,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,2,2,0,0
Indiana,Center #3,COUNTY CORONER,,DEM,Cinny Bratton,1,198,110,88,0
Indiana,Center #3,COUNTY CORONER,,REP,"Jerry L. Overman, Jr.",1,531,442,89,0
Indiana,Center #3,COUNTY CORONER,,,Write-In Totals,1,1,1,0,0
Indiana,Center #3,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,REP,Maria Jack,1,599,483,116,0
Indiana,Center #3,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,,Write-In Totals,1,21,12,9,0
Indiana,Center #3,COUNTY TREASURER,,REP,Kimberly McCullough,1,582,467,115,0
Indiana,Center #3,COUNTY TREASURER,,,Write-In Totals,1,21,13,8,0
Indiana,Center #3,AUDITOR Center Township,,REP,Robert Valyo,1,586,474,112,0
Indiana,Center #3,AUDITOR Center Township,,,Write-In Totals,1,21,11,10,0
Indiana,Center #3,SUPERVISOR Center Township,,DEM,Matthew G. Housholder,1,397,276,121,0
Indiana,Center #3,SUPERVISOR Center Township,,REP,Matt Lee,1,334,276,58,0
Indiana,Center #3,SUPERVISOR Center Township,,,Write-In Totals,1,1,1,0,0
Indiana,Center #3,TAX COLLECTOR Center Township,,DEM,Mary M. Sardone,1,394,268,126,0
Indiana,Center #3,TAX COLLECTOR Center Township,,REP,Brenda Smyers Duffy,1,335,286,49,0
Indiana,Center #3,TAX COLLECTOR Center Township,,,Write-In Totals,1,3,1,2,0
Indiana,Center #3,SCHOOL DIRECTOR Homer-Center At Large,,D/R,Michael Bertig,4,517,386,131,0
Indiana,Center #3,SCHOOL DIRECTOR Homer-Center At Large,,D/R,Misty D. Hunt,4,264,167,97,0
Indiana,Center #3,SCHOOL DIRECTOR Homer-Center At Large,,D/R,Alan Shank,4,409,289,120,0
Indiana,Center #3,SCHOOL DIRECTOR Homer-Center At Large,,DEM,Kelly Elliott,4,288,177,111,0
Indiana,Center #3,SCHOOL DIRECTOR Homer-Center At Large,,REP,Vicki Smith,4,397,328,69,0
Indiana,Center #3,SCHOOL DIRECTOR Homer-Center At Large,,,Write-In Totals,4,221,204,17,0
Indiana,Center #3,JUDGE OF ELECTION Center #3,,DEM,Helen M. Bartek,1,573,413,160,0
Indiana,Center #3,JUDGE OF ELECTION Center #3,,,Write-In Totals,1,29,24,5,0
Indiana,Center #3,INSPECTOR OF ELECTION Center #3,,DEM,Sara Marusa,1,577,419,158,0
Indiana,Center #3,INSPECTOR OF ELECTION Center #3,,,Write-In Totals,1,31,25,6,0
Indiana,Center #3,Retention Election Christine Donohue,,,Yes,1,347,210,137,0
Indiana,Center #3,Retention Election Christine Donohue,,,No,1,329,295,34,0
Indiana,Center #3,Retention Election Kevin M. Dougherty,,,Yes,1,344,208,136,0
Indiana,Center #3,Retention Election Kevin M. Dougherty,,,No,1,332,297,35,0
Indiana,Center #3,Retention Election David Wecht,,,Yes,1,347,213,134,0
Indiana,Center #3,Retention Election David Wecht,,,No,1,331,294,37,0
Indiana,Center #3,Retention Election Alice Beck Dubow,,,Yes,1,343,210,133,0
Indiana,Center #3,Retention Election Alice Beck Dubow,,,No,1,320,284,36,0
Indiana,Center #3,Retention Election Michael H. Wojcik,,,Yes,1,353,221,132,0
Indiana,Center #3,Retention Election Michael H. Wojcik,,,No,1,310,273,37,0
Indiana,Cherryhill #1,,,,Registered Voters,,1077,,,
Indiana,Cherryhill #1,,,,Ballots Cast,,494,425,69,0
Indiana,Cherryhill #1,,,,Ballots Cast - Blank,,0,0,0,0
Indiana,Cherryhill #1,JUDGE OF THE SUPERIOR COURT,,DEM,Brandon Neuman,1,118,83,35,0
Indiana,Cherryhill #1,JUDGE OF THE SUPERIOR COURT,,REP,Maria Battista,1,357,325,32,0
Indiana,Cherryhill #1,JUDGE OF THE SUPERIOR COURT,,LBR,Daniel Wassmer,1,3,3,0,0
Indiana,Cherryhill #1,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Cherryhill #1,JUDGE OF THE COMMONWEALTH COURT,,DEM,Stella Tsai,1,117,84,33,0
Indiana,Cherryhill #1,JUDGE OF THE COMMONWEALTH COURT,,REP,Matt Wolford,1,361,328,33,0
Indiana,Cherryhill #1,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Cherryhill #1,COUNTY CORONER,,DEM,Cinny Bratton,1,107,72,35,0
Indiana,Cherryhill #1,COUNTY CORONER,,REP,"Jerry L. Overman, Jr.",1,382,348,34,0
Indiana,Cherryhill #1,COUNTY CORONER,,,Write-In Totals,1,0,0,0,0
Indiana,Cherryhill #1,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,REP,Maria Jack,1,436,384,52,0
Indiana,Cherryhill #1,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,,Write-In Totals,1,8,5,3,0
Indiana,Cherryhill #1,COUNTY TREASURER,,REP,Kimberly McCullough,1,434,385,49,0
Indiana,Cherryhill #1,COUNTY TREASURER,,,Write-In Totals,1,7,4,3,0
Indiana,Cherryhill #1,AUDITOR Cherryhill Township,,REP,Susan Learn,1,438,389,49,0
Indiana,Cherryhill #1,AUDITOR Cherryhill Township,,,Write-In Totals,1,5,2,3,0
Indiana,Cherryhill #1,SUPERVISOR Cherryhill Township,,REP,John C. Gromley,1,418,369,49,0
Indiana,Cherryhill #1,SUPERVISOR Cherryhill Township,,,Write-In Totals,1,12,9,3,0
Indiana,Cherryhill #1,TAX COLLECTOR Cherryhill Township,,D/R,Karen L. Markel,1,470,405,65,0
Indiana,Cherryhill #1,TAX COLLECTOR Cherryhill Township,,,Write-In Totals,1,7,6,1,0
Indiana,Cherryhill #1,SCHOOL DIRECTOR Penns Manor Region 2,,D/R,Robert Packer,1,411,350,61,0
Indiana,Cherryhill #1,SCHOOL DIRECTOR Penns Manor Region 2,,,Write-In Totals,1,22,22,0,0
Indiana,Cherryhill #1,JUDGE OF ELECTION Cherryhill #1,,REP,Susan Learn,1,434,384,50,0
Indiana,Cherryhill #1,JUDGE OF ELECTION Cherryhill #1,,,Write-In Totals,1,6,3,3,0
Indiana,Cherryhill #1,INSPECTOR OF ELECTION Cherryhill #1,,REP,Rosemary Markel,1,432,379,53,0
Indiana,Cherryhill #1,INSPECTOR OF ELECTION Cherryhill #1,,,Write-In Totals,1,12,11,1,0
Indiana,Cherryhill #1,Retention Election Christine Donohue,,,Yes,1,157,117,40,0
Indiana,Cherryhill #1,Retention Election Christine Donohue,,,No,1,328,299,29,0
Indiana,Cherryhill #1,Retention Election Kevin M. Dougherty,,,Yes,1,154,114,40,0
Indiana,Cherryhill #1,Retention Election Kevin M. Dougherty,,,No,1,332,303,29,0
Indiana,Cherryhill #1,Retention Election David Wecht,,,Yes,1,157,118,39,0
Indiana,Cherryhill #1,Retention Election David Wecht,,,No,1,329,299,30,0
Indiana,Cherryhill #1,Retention Election Alice Beck Dubow,,,Yes,1,182,140,42,0
Indiana,Cherryhill #1,Retention Election Alice Beck Dubow,,,No,1,296,270,26,0
Indiana,Cherryhill #1,Retention Election Michael H. Wojcik,,,Yes,1,184,143,41,0
Indiana,Cherryhill #1,Retention Election Michael H. Wojcik,,,No,1,293,267,26,0
Indiana,Cherryhill #2,,,,Registered Voters,,562,,,
Indiana,Cherryhill #2,,,,Ballots Cast,,249,211,38,0
Indiana,Cherryhill #2,,,,Ballots Cast - Blank,,0,0,0,0
Indiana,Cherryhill #2,JUDGE OF THE SUPERIOR COURT,,DEM,Brandon Neuman,1,66,45,21,0
Indiana,Cherryhill #2,JUDGE OF THE SUPERIOR COURT,,REP,Maria Battista,1,174,159,15,0
Indiana,Cherryhill #2,JUDGE OF THE SUPERIOR COURT,,LBR,Daniel Wassmer,1,2,0,2,0
Indiana,Cherryhill #2,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Cherryhill #2,JUDGE OF THE COMMONWEALTH COURT,,DEM,Stella Tsai,1,69,49,20,0
Indiana,Cherryhill #2,JUDGE OF THE COMMONWEALTH COURT,,REP,Matt Wolford,1,175,158,17,0
Indiana,Cherryhill #2,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Cherryhill #2,COUNTY CORONER,,DEM,Cinny Bratton,1,51,39,12,0
Indiana,Cherryhill #2,COUNTY CORONER,,REP,"Jerry L. Overman, Jr.",1,196,172,24,0
Indiana,Cherryhill #2,COUNTY CORONER,,,Write-In Totals,1,0,0,0,0
Indiana,Cherryhill #2,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,REP,Maria Jack,1,216,188,28,0
Indiana,Cherryhill #2,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,,Write-In Totals,1,2,2,0,0
Indiana,Cherryhill #2,COUNTY TREASURER,,REP,Kimberly McCullough,1,214,187,27,0
Indiana,Cherryhill #2,COUNTY TREASURER,,,Write-In Totals,1,4,4,0,0
Indiana,Cherryhill #2,AUDITOR Cherryhill Township,,REP,Susan Learn,1,216,187,29,0
Indiana,Cherryhill #2,AUDITOR Cherryhill Township,,,Write-In Totals,1,3,3,0,0
Indiana,Cherryhill #2,SUPERVISOR Cherryhill Township,,REP,John C. Gromley,1,213,184,29,0
Indiana,Cherryhill #2,SUPERVISOR Cherryhill Township,,,Write-In Totals,1,4,4,0,0
Indiana,Cherryhill #2,TAX COLLECTOR Cherryhill Township,,D/R,Karen L. Markel,1,228,193,35,0
Indiana,Cherryhill #2,TAX COLLECTOR Cherryhill Township,,,Write-In Totals,1,6,5,1,0
Indiana,Cherryhill #2,SCHOOL DIRECTOR Penns Manor Region 2,,D/R,Robert Packer,1,203,172,31,0
Indiana,Cherryhill #2,SCHOOL DIRECTOR Penns Manor Region 2,,,Write-In Totals,1,11,9,2,0
Indiana,Cherryhill #2,JUDGE OF ELECTION Cherryhill #2,,REP,Cynthia L. Misko,1,216,188,28,0
Indiana,Cherryhill #2,JUDGE OF ELECTION Cherryhill #2,,,Write-In Totals,1,2,2,0,0
Indiana,Cherryhill #2,INSPECTOR OF ELECTION Cherryhill #2,,,Write-In Totals,1,25,25,0,0
Indiana,Cherryhill #2,Retention Election Christine Donohue,,,Yes,1,85,62,23,0
Indiana,Cherryhill #2,Retention Election Christine Donohue,,,No,1,161,147,14,0
Indiana,Cherryhill #2,Retention Election Kevin M. Dougherty,,,Yes,1,92,66,26,0
Indiana,Cherryhill #2,Retention Election Kevin M. Dougherty,,,No,1,155,144,11,0
Indiana,Cherryhill #2,Retention Election David Wecht,,,Yes,1,87,63,24,0
Indiana,Cherryhill #2,Retention Election David Wecht,,,No,1,159,146,13,0
Indiana,Cherryhill #2,Retention Election Alice Beck Dubow,,,Yes,1,96,71,25,0
Indiana,Cherryhill #2,Retention Election Alice Beck Dubow,,,No,1,141,130,11,0
Indiana,Cherryhill #2,Retention Election Michael H. Wojcik,,,Yes,1,99,74,25,0
Indiana,Cherryhill #2,Retention Election Michael H. Wojcik,,,No,1,139,128,11,0
Indiana,Cherry Tree,,,,Registered Voters,,159,,,
Indiana,Cherry Tree,,,,Ballots Cast,,64,56,6,2
Indiana,Cherry Tree,,,,Ballots Cast - Blank,,0,0,0,0
Indiana,Cherry Tree,JUDGE OF THE SUPERIOR COURT,,DEM,Brandon Neuman,1,10,10,0,0
Indiana,Cherry Tree,JUDGE OF THE SUPERIOR COURT,,REP,Maria Battista,1,51,43,6,2
Indiana,Cherry Tree,JUDGE OF THE SUPERIOR COURT,,LBR,Daniel Wassmer,1,1,1,0,0
Indiana,Cherry Tree,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Cherry Tree,JUDGE OF THE COMMONWEALTH COURT,,DEM,Stella Tsai,1,11,11,0,0
Indiana,Cherry Tree,JUDGE OF THE COMMONWEALTH COURT,,REP,Matt Wolford,1,50,42,6,2
Indiana,Cherry Tree,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Cherry Tree,COUNTY CORONER,,DEM,Cinny Bratton,1,6,6,0,0
Indiana,Cherry Tree,COUNTY CORONER,,REP,"Jerry L. Overman, Jr.",1,55,47,6,2
Indiana,Cherry Tree,COUNTY CORONER,,,Write-In Totals,1,0,0,0,0
Indiana,Cherry Tree,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,REP,Maria Jack,1,60,52,6,2
Indiana,Cherry Tree,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,,Write-In Totals,1,0,0,0,0
Indiana,Cherry Tree,COUNTY TREASURER,,REP,Kimberly McCullough,1,60,52,6,2
Indiana,Cherry Tree,COUNTY TREASURER,,,Write-In Totals,1,0,0,0,0
Indiana,Cherry Tree,MAYOR Cherry Tree Borough,,,Write-In Totals,1,19,17,1,1
Indiana,Cherry Tree,MEMBER OF COUNCIL Cherry Tree Borough,,,Write-In Totals,3,52,49,0,3
Indiana,Cherry Tree,TAX COLLECTOR Cherry Tree Borough,,,Write-In Totals,1,16,16,0,0
Indiana,Cherry Tree,SCHOOL DIRECTOR Harmony Region 1,,,Write-In Totals,1,12,12,0,0
Indiana,Cherry Tree,SCHOOL DIRECTOR Harmony At Large,,REP,Betty L. Kunsman,1,53,45,6,2
Indiana,Cherry Tree,SCHOOL DIRECTOR Harmony At Large,,,Write-In Totals,1,2,2,0,0
Indiana,Cherry Tree,JUDGE OF ELECTION Cherry Tree,,,Write-In Totals,1,9,9,0,0
Indiana,Cherry Tree,INSPECTOR OF ELECTION Cherry Tree,,,Write-In Totals,1,7,7,0,0
Indiana,Cherry Tree,Retention Election Christine Donohue,,,Yes,1,21,19,0,2
Indiana,Cherry Tree,Retention Election Christine Donohue,,,No,1,37,31,6,0
Indiana,Cherry Tree,Retention Election Kevin M. Dougherty,,,Yes,1,24,22,0,2
Indiana,Cherry Tree,Retention Election Kevin M. Dougherty,,,No,1,35,29,6,0
Indiana,Cherry Tree,Retention Election David Wecht,,,Yes,1,25,23,0,2
Indiana,Cherry Tree,Retention Election David Wecht,,,No,1,35,29,6,0
Indiana,Cherry Tree,Retention Election Alice Beck Dubow,,,Yes,1,25,21,2,2
Indiana,Cherry Tree,Retention Election Alice Beck Dubow,,,No,1,34,30,4,0
Indiana,Cherry Tree,Retention Election Michael H. Wojcik,,,Yes,1,25,21,2,2
Indiana,Cherry Tree,Retention Election Michael H. Wojcik,,,No,1,34,30,4,0
Indiana,Clymer,,,,Registered Voters,,765,,,
Indiana,Clymer,,,,Ballots Cast,,273,210,63,0
Indiana,Clymer,,,,Ballots Cast - Blank,,1,1,0,0
Indiana,Clymer,JUDGE OF THE SUPERIOR COURT,,DEM,Brandon Neuman,1,94,61,33,0
Indiana,Clymer,JUDGE OF THE SUPERIOR COURT,,REP,Maria Battista,1,163,137,26,0
Indiana,Clymer,JUDGE OF THE SUPERIOR COURT,,LBR,Daniel Wassmer,1,7,5,2,0
Indiana,Clymer,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Clymer,JUDGE OF THE COMMONWEALTH COURT,,DEM,Stella Tsai,1,98,62,36,0
Indiana,Clymer,JUDGE OF THE COMMONWEALTH COURT,,REP,Matt Wolford,1,169,143,26,0
Indiana,Clymer,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Clymer,COUNTY CORONER,,DEM,Cinny Bratton,1,85,56,29,0
Indiana,Clymer,COUNTY CORONER,,REP,"Jerry L. Overman, Jr.",1,187,153,34,0
Indiana,Clymer,COUNTY CORONER,,,Write-In Totals,1,0,0,0,0
Indiana,Clymer,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,REP,Maria Jack,1,234,188,46,0
Indiana,Clymer,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,,Write-In Totals,1,2,1,1,0
Indiana,Clymer,COUNTY TREASURER,,REP,Kimberly McCullough,1,234,187,47,0
Indiana,Clymer,COUNTY TREASURER,,,Write-In Totals,1,1,0,1,0
