county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Lawrence,Wampum Boro,Sheriff,,,Write-ins,1,1,0,0,1
Lawrence,Wampum Boro,Mayor,Wampum,D/R,BROOKE FULLER,153,124,29,0,1
Lawrence,Wampum Boro,Mayor,Wampum,,Write-ins,5,5,0,0,1
Lawrence,Wampum Boro,Borough Council (4 Year),Wampum,D/R,CHUCK KELLY,108,84,24,0,4
Lawrence,Wampum Boro,Borough Council (4 Year),Wampum,REP,AUSTIN DOMBECK,107,90,17,0,4
Lawrence,Wampum Boro,Borough Council (4 Year),Wampum,D/R,ROBERT SHROCK,99,77,22,0,4
Lawrence,Wampum Boro,Borough Council (4 Year),Wampum,D/R,JAMES FERRANTE II,91,74,17,0,4
Lawrence,Wampum Boro,Borough Council (4 Year),Wampum,,Write-ins,7,4,3,0,4
Lawrence,Wampum Boro,Tax Collector,Wampum,D/R,SUE DEAN,170,139,31,0,1
Lawrence,Wampum Boro,Tax Collector,Wampum,,Write-ins,1,1,0,0,1
Lawrence,Wampum Boro,Judge of Elections,,REP,IRIS G REVETTI,97,82,15,0,1
Lawrence,Wampum Boro,Judge of Elections,,,Write-ins,15,12,3,0,1
Lawrence,Wampum Boro,Inspector of Elections,,REP,KELLY J KELLY,93,80,13,0,1
Lawrence,Wampum Boro,Inspector of Elections,,DEM,MONA R BUCCI,82,64,18,0,1
Lawrence,Wampum Boro,Inspector of Elections,,,Write-ins,2,2,0,0,1
Lawrence,Wampum Boro,School Director (4 Year),Ellwood City Area,D/R,NICK J MANCINI,116,88,28,0,4
Lawrence,Wampum Boro,School Director (4 Year),Ellwood City Area,D/R,KATHY C TILLIA,83,64,19,0,4
Lawrence,Wampum Boro,School Director (4 Year),Ellwood City Area,D/R,CLAIRE FAUZEY,69,52,17,0,4
Lawrence,Wampum Boro,School Director (4 Year),Ellwood City Area,REP,NORM BOOTS,69,63,6,0,4
Lawrence,Wampum Boro,School Director (4 Year),Ellwood City Area,DEM,ROBYN NICKLAS,64,48,16,0,4
Lawrence,Wampum Boro,School Director (4 Year),Ellwood City Area,,Write-ins,2,2,0,0,4
Lawrence,Wampum Boro,School Director (2 Year),Ellwood City Area,D/R,KATHY GALBREATH,146,118,28,0,1
Lawrence,Wampum Boro,School Director (2 Year),Ellwood City Area,,Write-ins,0,0,0,0,1
Lawrence,Wampum Boro,Supreme Court Retention - Christine Donohue,,,Yes,86,66,20,0,1
Lawrence,Wampum Boro,Supreme Court Retention - Christine Donohue,,,No,81,71,10,0,1
Lawrence,Wampum Boro,Supreme Court Retention - Kevin M Dougherty,,,Yes,89,68,21,0,1
Lawrence,Wampum Boro,Supreme Court Retention - Kevin M Dougherty,,,No,80,71,9,0,1
Lawrence,Wampum Boro,Supreme Court Retention - David Wecht,,,Yes,89,68,21,0,1
Lawrence,Wampum Boro,Supreme Court Retention - David Wecht,,,No,79,70,9,0,1
Lawrence,Wampum Boro,Superior Court Retention - Alice Beck Dubow,,,Yes,82,64,18,0,1
Lawrence,Wampum Boro,Superior Court Retention - Alice Beck Dubow,,,No,80,70,10,0,1
Lawrence,Wampum Boro,Commonwealth Court Retention - Michael H Wojcik,,,Yes,86,68,18,0,1
Lawrence,Wampum Boro,Commonwealth Court Retention - Michael H Wojcik,,,No,76,66,10,0,1
Lawrence,Hickory Twp 1,Registered Voters,,,,767,,,,
Lawrence,Hickory Twp 1,Ballots Cast,,,,396,341,55,0,
Lawrence,Hickory Twp 1,Ballots Cast Blank,,,,0,0,0,0,
Lawrence,Hickory Twp 1,Judge of the Superior Court,,REP,MARIA BATTISTA,256,237,19,0,1
Lawrence,Hickory Twp 1,Judge of the Superior Court,,DEM,BRANDON NEUMAN,108,78,30,0,1
Lawrence,Hickory Twp 1,Judge of the Superior Court,,LBR,DANIEL WASSMER,8,7,1,0,1
Lawrence,Hickory Twp 1,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Lawrence,Hickory Twp 1,Judge of the Commonwealth Court,,REP,MATT WOLFORD,261,241,20,0,1
Lawrence,Hickory Twp 1,Judge of the Commonwealth Court,,DEM,STELLA TSAI,111,81,30,0,1
Lawrence,Hickory Twp 1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Lawrence,Hickory Twp 1,Judge of the Court of Common Pleas,,D/R,DEBORAH SHAW,225,190,35,0,3
Lawrence,Hickory Twp 1,Judge of the Court of Common Pleas,,REP,LARRY KEITH,224,200,24,0,3
Lawrence,Hickory Twp 1,Judge of the Court of Common Pleas,,REP,WILLIAM BILL FLANNERY,216,192,24,0,3
Lawrence,Hickory Twp 1,Judge of the Court of Common Pleas,,DEM,BRADLEY G OLSON JR,137,118,19,0,3
Lawrence,Hickory Twp 1,Judge of the Court of Common Pleas,,DEM,JAMES W MANOLIS,116,92,24,0,3
Lawrence,Hickory Twp 1,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,3
Lawrence,Hickory Twp 1,District Attorney,,D/R,JOSHUA LAMANCUSA,333,286,47,0,1
Lawrence,Hickory Twp 1,District Attorney,,,Write-ins,6,5,1,0,1
Lawrence,Hickory Twp 1,Register and Recorder,,D/R,TAMMY R CRAWFORD,346,298,48,0,1
Lawrence,Hickory Twp 1,Register and Recorder,,,Write-ins,0,0,0,0,1
Lawrence,Hickory Twp 1,Sheriff,,D/R,VINCENT MARTWINSKI,344,293,51,0,1
Lawrence,Hickory Twp 1,Sheriff,,,Write-ins,3,3,0,0,1
Lawrence,Hickory Twp 1,Magisterial District Judge,53-3-4,D/R,RICHARD A RUSSO,326,280,46,0,1
Lawrence,Hickory Twp 1,Magisterial District Judge,53-3-4,,Write-ins,4,4,0,0,1
Lawrence,Hickory Twp 1,Township Supervisor (6 Year),Hickory,,Write-ins,115,110,5,0,1
Lawrence,Hickory Twp 1,Tax Collector,Hickory,D/R,LYNDA S PITZER,347,299,48,0,1
Lawrence,Hickory Twp 1,Tax Collector,Hickory,,Write-ins,3,3,0,0,1
Lawrence,Hickory Twp 1,Township Auditor (6 Year),Hickory,,Write-ins,17,15,2,0,1
Lawrence,Hickory Twp 1,Township Auditor (4 Year),Hickory,REP,ANDREW D RICHARDS,297,264,33,0,1
Lawrence,Hickory Twp 1,Township Auditor (4 Year),Hickory,,Write-ins,3,3,0,0,1
Lawrence,Hickory Twp 1,Judge of Elections,,REP,JEANIE STEELE,300,267,33,0,1
Lawrence,Hickory Twp 1,Judge of Elections,,,Write-ins,3,3,0,0,1
Lawrence,Hickory Twp 1,Inspector of Elections,,,Write-ins,12,9,3,0,1
Lawrence,Hickory Twp 1,School Director (4 Year),Laurel,D/R,DAVID KUTH,250,214,36,0,4
Lawrence,Hickory Twp 1,School Director (4 Year),Laurel,D/R,LANCE NIMMO,244,205,39,0,4
Lawrence,Hickory Twp 1,School Director (4 Year),Laurel,D/R,TIMOTHY P REDFOOT,241,213,28,0,4
Lawrence,Hickory Twp 1,School Director (4 Year),Laurel,D/R,JEFF HAMMERSCHMIDT,218,185,33,0,4
Lawrence,Hickory Twp 1,School Director (4 Year),Laurel,,Write-ins,5,5,0,0,4
Lawrence,Hickory Twp 1,Supreme Court Retention - Christine Donohue,,,No,218,197,21,0,1
Lawrence,Hickory Twp 1,Supreme Court Retention - Christine Donohue,,,Yes,141,109,32,0,1
Lawrence,Hickory Twp 1,Supreme Court Retention - Kevin M Dougherty,,,No,221,201,20,0,1
Lawrence,Hickory Twp 1,Supreme Court Retention - Kevin M Dougherty,,,Yes,137,104,33,0,1
Lawrence,Hickory Twp 1,Supreme Court Retention - David Wecht,,,No,224,204,20,0,1
Lawrence,Hickory Twp 1,Supreme Court Retention - David Wecht,,,Yes,129,97,32,0,1
Lawrence,Hickory Twp 1,Superior Court Retention - Alice Beck Dubow,,,No,207,184,23,0,1
Lawrence,Hickory Twp 1,Superior Court Retention - Alice Beck Dubow,,,Yes,146,117,29,0,1
Lawrence,Hickory Twp 1,Commonwealth Court Retention - Michael H Wojcik,,,No,202,179,23,0,1
Lawrence,Hickory Twp 1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,151,123,28,0,1
Lawrence,Hickory Twp 2,Registered Voters,,,,977,,,,
Lawrence,Hickory Twp 2,Ballots Cast,,,,475,383,92,0,
Lawrence,Hickory Twp 2,Ballots Cast Blank,,,,0,0,0,0,
Lawrence,Hickory Twp 2,Judge of the Superior Court,,REP,MARIA BATTISTA,288,257,31,0,1
Lawrence,Hickory Twp 2,Judge of the Superior Court,,DEM,BRANDON NEUMAN,165,110,55,0,1
Lawrence,Hickory Twp 2,Judge of the Superior Court,,LBR,DANIEL WASSMER,2,1,1,0,1
Lawrence,Hickory Twp 2,Judge of the Superior Court,,,Write-ins,2,2,0,0,1
Lawrence,Hickory Twp 2,Judge of the Commonwealth Court,,REP,MATT WOLFORD,298,260,38,0,1
Lawrence,Hickory Twp 2,Judge of the Commonwealth Court,,DEM,STELLA TSAI,150,101,49,0,1
Lawrence,Hickory Twp 2,Judge of the Commonwealth Court,,,Write-ins,2,2,0,0,1
Lawrence,Hickory Twp 2,Judge of the Court of Common Pleas,,REP,WILLIAM BILL FLANNERY,248,217,31,0,3
Lawrence,Hickory Twp 2,Judge of the Court of Common Pleas,,REP,LARRY KEITH,243,206,37,0,3
Lawrence,Hickory Twp 2,Judge of the Court of Common Pleas,,D/R,DEBORAH SHAW,234,197,37,0,3
Lawrence,Hickory Twp 2,Judge of the Court of Common Pleas,,DEM,BRADLEY G OLSON JR,194,146,48,0,3
Lawrence,Hickory Twp 2,Judge of the Court of Common Pleas,,DEM,JAMES W MANOLIS,154,108,46,0,3
Lawrence,Hickory Twp 2,Judge of the Court of Common Pleas,,,Write-ins,2,2,0,0,3
Lawrence,Hickory Twp 2,District Attorney,,D/R,JOSHUA LAMANCUSA,386,319,67,0,1
Lawrence,Hickory Twp 2,District Attorney,,,Write-ins,8,4,4,0,1
Lawrence,Hickory Twp 2,Register and Recorder,,D/R,TAMMY R CRAWFORD,385,316,69,0,1
Lawrence,Hickory Twp 2,Register and Recorder,,,Write-ins,6,3,3,0,1
Lawrence,Hickory Twp 2,Sheriff,,D/R,VINCENT MARTWINSKI,383,319,64,0,1
Lawrence,Hickory Twp 2,Sheriff,,,Write-ins,9,4,5,0,1
Lawrence,Hickory Twp 2,Magisterial District Judge,53-3-4,D/R,RICHARD A RUSSO,373,311,62,0,1
Lawrence,Hickory Twp 2,Magisterial District Judge,53-3-4,,Write-ins,8,4,4,0,1
Lawrence,Hickory Twp 2,Township Supervisor (6 Year),Hickory,,Write-ins,80,75,5,0,1
Lawrence,Hickory Twp 2,Tax Collector,Hickory,D/R,LYNDA S PITZER,386,317,69,0,1
Lawrence,Hickory Twp 2,Tax Collector,Hickory,,Write-ins,6,5,1,0,1
Lawrence,Hickory Twp 2,Township Auditor (6 Year),Hickory,,Write-ins,17,14,3,0,1
Lawrence,Hickory Twp 2,Township Auditor (4 Year),Hickory,REP,ANDREW D RICHARDS,343,277,66,0,1
Lawrence,Hickory Twp 2,Township Auditor (4 Year),Hickory,,Write-ins,3,2,1,0,1
Lawrence,Hickory Twp 2,Judge of Elections,,,Write-ins,28,26,2,0,1
Lawrence,Hickory Twp 2,Inspector of Elections,,,Write-ins,19,17,2,0,1
Lawrence,Hickory Twp 2,School Director (4 Year),Laurel,D/R,DAVID KUTH,275,221,54,0,4
Lawrence,Hickory Twp 2,School Director (4 Year),Laurel,D/R,LANCE NIMMO,265,217,48,0,4
Lawrence,Hickory Twp 2,School Director (4 Year),Laurel,D/R,TIMOTHY P REDFOOT,256,207,49,0,4
Lawrence,Hickory Twp 2,School Director (4 Year),Laurel,D/R,JEFF HAMMERSCHMIDT,230,174,56,0,4
Lawrence,Hickory Twp 2,School Director (4 Year),Laurel,,Write-ins,14,9,5,0,4
Lawrence,Hickory Twp 2,Supreme Court Retention - Christine Donohue,,,No,239,212,27,0,1
Lawrence,Hickory Twp 2,Supreme Court Retention - Christine Donohue,,,Yes,188,130,58,0,1
Lawrence,Hickory Twp 2,Supreme Court Retention - Kevin M Dougherty,,,No,247,217,30,0,1
Lawrence,Hickory Twp 2,Supreme Court Retention - Kevin M Dougherty,,,Yes,184,129,55,0,1
Lawrence,Hickory Twp 2,Supreme Court Retention - David Wecht,,,No,243,215,28,0,1
Lawrence,Hickory Twp 2,Supreme Court Retention - David Wecht,,,Yes,182,125,57,0,1
Lawrence,Hickory Twp 2,Superior Court Retention - Alice Beck Dubow,,,No,222,195,27,0,1
Lawrence,Hickory Twp 2,Superior Court Retention - Alice Beck Dubow,,,Yes,181,129,52,0,1
Lawrence,Hickory Twp 2,Commonwealth Court Retention - Michael H Wojcik,,,No,222,193,29,0,1
Lawrence,Hickory Twp 2,Commonwealth Court Retention - Michael H Wojcik,,,Yes,182,132,50,0,1
Lawrence,Little Beaver Twp,Registered Voters,,,,796,,,,
Lawrence,Little Beaver Twp,Ballots Cast,,,,326,290,36,0,
Lawrence,Little Beaver Twp,Ballots Cast Blank,,,,0,0,0,0,
Lawrence,Little Beaver Twp,Judge of the Superior Court,,REP,MARIA BATTISTA,267,247,20,0,1
Lawrence,Little Beaver Twp,Judge of the Superior Court,,DEM,BRANDON NEUMAN,53,37,16,0,1
Lawrence,Little Beaver Twp,Judge of the Superior Court,,LBR,DANIEL WASSMER,5,5,0,0,1
Lawrence,Little Beaver Twp,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Lawrence,Little Beaver Twp,Judge of the Commonwealth Court,,REP,MATT WOLFORD,268,248,20,0,1
Lawrence,Little Beaver Twp,Judge of the Commonwealth Court,,DEM,STELLA TSAI,57,41,16,0,1
Lawrence,Little Beaver Twp,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Lawrence,Little Beaver Twp,Judge of the Court of Common Pleas,,REP,WILLIAM BILL FLANNERY,244,229,15,0,3
Lawrence,Little Beaver Twp,Judge of the Court of Common Pleas,,REP,LARRY KEITH,230,213,17,0,3
Lawrence,Little Beaver Twp,Judge of the Court of Common Pleas,,D/R,DEBORAH SHAW,170,152,18,0,3
Lawrence,Little Beaver Twp,Judge of the Court of Common Pleas,,DEM,BRADLEY G OLSON JR,79,63,16,0,3
Lawrence,Little Beaver Twp,Judge of the Court of Common Pleas,,DEM,JAMES W MANOLIS,53,39,14,0,3
Lawrence,Little Beaver Twp,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,3
Lawrence,Little Beaver Twp,District Attorney,,D/R,JOSHUA LAMANCUSA,235,203,32,0,1
Lawrence,Little Beaver Twp,District Attorney,,,Write-ins,5,5,0,0,1
Lawrence,Little Beaver Twp,Register and Recorder,,D/R,TAMMY R CRAWFORD,247,213,34,0,1
Lawrence,Little Beaver Twp,Register and Recorder,,,Write-ins,2,2,0,0,1
Lawrence,Little Beaver Twp,Sheriff,,D/R,VINCENT MARTWINSKI,243,211,32,0,1
Lawrence,Little Beaver Twp,Sheriff,,,Write-ins,2,2,0,0,1
Lawrence,Little Beaver Twp,Township Supervisor (6 Year),Little Beaver,REP,BENJAMIN HOSTETLER,273,247,26,0,1
Lawrence,Little Beaver Twp,Township Supervisor (6 Year),Little Beaver,,Write-ins,4,2,2,0,1
Lawrence,Little Beaver Twp,Tax Collector,Little Beaver,REP,GORDON P RICHARDS,269,244,25,0,1
Lawrence,Little Beaver Twp,Tax Collector,Little Beaver,,Write-ins,3,2,1,0,1
Lawrence,Little Beaver Twp,Township Auditor (6 Year),Little Beaver,,Write-ins,16,16,0,0,1
Lawrence,Little Beaver Twp,Judge of Elections,,REP,BETTY SCOTT,268,243,25,0,1
Lawrence,Little Beaver Twp,Judge of Elections,,,Write-ins,3,3,0,0,1
Lawrence,Little Beaver Twp,Inspector of Elections,,REP,JOYCE E FOSTER,237,217,20,0,1
Lawrence,Little Beaver Twp,Inspector of Elections,,DEM,EILEEN J YODER,74,58,16,0,1
Lawrence,Little Beaver Twp,Inspector of Elections,,,Write-ins,0,0,0,0,1
Lawrence,Little Beaver Twp,School Director (4 Year),Mohawk Area,REP,KEN SQUIRE,244,225,19,0,4
Lawrence,Little Beaver Twp,School Director (4 Year),Mohawk Area,D/R,RACHEL MCGREAL,126,109,17,0,4
Lawrence,Little Beaver Twp,School Director (4 Year),Mohawk Area,D/R,JAMES M LONZO,111,97,14,0,4
Lawrence,Little Beaver Twp,School Director (4 Year),Mohawk Area,D/R,DAVID SANKOVICH,105,91,14,0,4
Lawrence,Little Beaver Twp,School Director (4 Year),Mohawk Area,DEM,ED RETORT JR,73,57,16,0,4
Lawrence,Little Beaver Twp,School Director (4 Year),Mohawk Area,,Write-ins,0,0,0,0,4
Lawrence,Little Beaver Twp,Supreme Court Retention - Christine Donohue,,,No,238,225,13,0,1
Lawrence,Little Beaver Twp,Supreme Court Retention - Christine Donohue,,,Yes,71,49,22,0,1
Lawrence,Little Beaver Twp,Supreme Court Retention - Kevin M Dougherty,,,No,240,227,13,0,1
Lawrence,Little Beaver Twp,Supreme Court Retention - Kevin M Dougherty,,,Yes,73,51,22,0,1
Lawrence,Little Beaver Twp,Supreme Court Retention - David Wecht,,,No,238,226,12,0,1
Lawrence,Little Beaver Twp,Supreme Court Retention - David Wecht,,,Yes,72,49,23,0,1
Lawrence,Little Beaver Twp,Superior Court Retention - Alice Beck Dubow,,,No,223,212,11,0,1
Lawrence,Little Beaver Twp,Superior Court Retention - Alice Beck Dubow,,,Yes,83,60,23,0,1
Lawrence,Little Beaver Twp,Commonwealth Court Retention - Michael H Wojcik,,,No,222,208,14,0,1
Lawrence,Little Beaver Twp,Commonwealth Court Retention - Michael H Wojcik,,,Yes,87,67,20,0,1
Lawrence,Mahoning Twp 1,Registered Voters,,,,928,,,,
Lawrence,Mahoning Twp 1,Ballots Cast,,,,389,316,72,1,
Lawrence,Mahoning Twp 1,Ballots Cast Blank,,,,0,0,0,0,
Lawrence,Mahoning Twp 1,Judge of the Superior Court,,REP,MARIA BATTISTA,232,213,18,1,1
Lawrence,Mahoning Twp 1,Judge of the Superior Court,,DEM,BRANDON NEUMAN,129,78,51,0,1
Lawrence,Mahoning Twp 1,Judge of the Superior Court,,LBR,DANIEL WASSMER,17,15,2,0,1
Lawrence,Mahoning Twp 1,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Lawrence,Mahoning Twp 1,Judge of the Commonwealth Court,,REP,MATT WOLFORD,229,212,16,1,1
Lawrence,Mahoning Twp 1,Judge of the Commonwealth Court,,DEM,STELLA TSAI,145,90,55,0,1
Lawrence,Mahoning Twp 1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Lawrence,Mahoning Twp 1,Judge of the Court of Common Pleas,,REP,LARRY KEITH,203,183,19,1,3
Lawrence,Mahoning Twp 1,Judge of the Court of Common Pleas,,REP,WILLIAM BILL FLANNERY,196,178,18,0,3
Lawrence,Mahoning Twp 1,Judge of the Court of Common Pleas,,DEM,BRADLEY G OLSON JR,155,105,49,1,3
Lawrence,Mahoning Twp 1,Judge of the Court of Common Pleas,,D/R,DEBORAH SHAW,152,117,35,0,3
Lawrence,Mahoning Twp 1,Judge of the Court of Common Pleas,,DEM,JAMES W MANOLIS,150,99,50,1,3
Lawrence,Mahoning Twp 1,Judge of the Court of Common Pleas,,,Write-ins,3,3,0,0,3
Lawrence,Mahoning Twp 1,District Attorney,,D/R,JOSHUA LAMANCUSA,322,259,62,1,1
Lawrence,Mahoning Twp 1,District Attorney,,,Write-ins,3,2,1,0,1
Lawrence,Mahoning Twp 1,Register and Recorder,,D/R,TAMMY R CRAWFORD,330,267,62,1,1
Lawrence,Mahoning Twp 1,Register and Recorder,,,Write-ins,2,2,0,0,1
Lawrence,Mahoning Twp 1,Sheriff,,D/R,VINCENT MARTWINSKI,317,257,59,1,1
Lawrence,Mahoning Twp 1,Sheriff,,,Write-ins,8,4,4,0,1
Lawrence,Mahoning Twp 1,Township Supervisor (6 Year),Mahoning,D/R,VITO J YEROPOLI,302,244,57,1,1
Lawrence,Mahoning Twp 1,Township Supervisor (6 Year),Mahoning,,Write-ins,9,9,0,0,1
Lawrence,Mahoning Twp 1,Tax Collector,Mahoning,DEM,CASSIE RUEHLE,311,245,65,1,1
Lawrence,Mahoning Twp 1,Tax Collector,Mahoning,,Write-ins,6,6,0,0,1
Lawrence,Mahoning Twp 1,Township Auditor (6 Year),Mahoning,REP,F PONCHO EXPOSITO,306,265,40,1,1
Lawrence,Mahoning Twp 1,Township Auditor (6 Year),Mahoning,,Write-ins,2,1,1,0,1
Lawrence,Mahoning Twp 1,Judge of Elections,,REP,BARBARA AUDIA,306,264,41,1,1
Lawrence,Mahoning Twp 1,Judge of Elections,,,Write-ins,4,2,2,0,1
Lawrence,Mahoning Twp 1,Inspector of Elections,,REP,JESSICA S MURPHY,299,260,38,1,1
Lawrence,Mahoning Twp 1,Inspector of Elections,,,Write-ins,6,4,2,0,1
Lawrence,Mahoning Twp 1,School Director (4 Year),Mohawk Area,DEM,ED RETORT JR,142,100,41,1,4
Lawrence,Mahoning Twp 1,School Director (4 Year),Mohawk Area,REP,KEN SQUIRE,132,121,10,1,4
Lawrence,Mahoning Twp 1,School Director (4 Year),Mohawk Area,D/R,RACHEL MCGREAL,131,107,23,1,4
Lawrence,Mahoning Twp 1,School Director (4 Year),Mohawk Area,D/R,DAVID SANKOVICH,130,107,22,1,4
Lawrence,Mahoning Twp 1,School Director (4 Year),Mohawk Area,D/R,JAMES M LONZO,103,86,17,0,4
Lawrence,Mahoning Twp 1,School Director (4 Year),Mohawk Area,,Write-ins,8,8,0,0,4
Lawrence,Mahoning Twp 1,School Director (4 Year),Union Area,D/R,ROXANNE EXPOSITO,69,54,15,0,4
Lawrence,Mahoning Twp 1,School Director (4 Year),Union Area,D/R,ARIN BIONDI,34,21,13,0,4
Lawrence,Mahoning Twp 1,School Director (4 Year),Union Area,D/R,DEBRA ALLEBACH,33,21,12,0,4
Lawrence,Mahoning Twp 1,School Director (4 Year),Union Area,D/R,VALERIE PAVELKO,27,18,9,0,4
Lawrence,Mahoning Twp 1,School Director (4 Year),Union Area,,Write-ins,0,0,0,0,4
Lawrence,Mahoning Twp 1,School Director (2 Year),Union Area,REP,EDWARD FRISBEE,42,38,4,0,1
Lawrence,Mahoning Twp 1,School Director (2 Year),Union Area,DEM,JOHN S PACELLA,38,27,11,0,1
Lawrence,Mahoning Twp 1,School Director (2 Year),Union Area,,Write-ins,0,0,0,0,1
Lawrence,Mahoning Twp 1,Supreme Court Retention - Christine Donohue,,,Yes,179,126,53,0,1
Lawrence,Mahoning Twp 1,Supreme Court Retention - Christine Donohue,,,No,174,159,14,1,1
Lawrence,Mahoning Twp 1,Supreme Court Retention - Kevin M Dougherty,,,No,180,161,18,1,1
Lawrence,Mahoning Twp 1,Supreme Court Retention - Kevin M Dougherty,,,Yes,178,125,53,0,1
Lawrence,Mahoning Twp 1,Supreme Court Retention - David Wecht,,,Yes,179,124,55,0,1
Lawrence,Mahoning Twp 1,Supreme Court Retention - David Wecht,,,No,179,162,16,1,1
Lawrence,Mahoning Twp 1,Superior Court Retention - Alice Beck Dubow,,,No,181,162,18,1,1
Lawrence,Mahoning Twp 1,Superior Court Retention - Alice Beck Dubow,,,Yes,164,113,51,0,1
Lawrence,Mahoning Twp 1,Commonwealth Court Retention - Michael H Wojcik,,,No,182,164,17,1,1
Lawrence,Mahoning Twp 1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,164,112,52,0,1
Lawrence,Mahoning Twp 2,Registered Voters,,,,949,,,,
Lawrence,Mahoning Twp 2,Ballots Cast,,,,363,310,53,0,
Lawrence,Mahoning Twp 2,Ballots Cast Blank,,,,0,0,0,0,
Lawrence,Mahoning Twp 2,Judge of the Superior Court,,REP,MARIA BATTISTA,229,206,23,0,1
Lawrence,Mahoning Twp 2,Judge of the Superior Court,,DEM,BRANDON NEUMAN,102,76,26,0,1
Lawrence,Mahoning Twp 2,Judge of the Superior Court,,LBR,DANIEL WASSMER,9,8,1,0,1
Lawrence,Mahoning Twp 2,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Lawrence,Mahoning Twp 2,Judge of the Commonwealth Court,,REP,MATT WOLFORD,238,215,23,0,1
Lawrence,Mahoning Twp 2,Judge of the Commonwealth Court,,DEM,STELLA TSAI,103,75,28,0,1
Lawrence,Mahoning Twp 2,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Lawrence,Mahoning Twp 2,Judge of the Court of Common Pleas,,REP,WILLIAM BILL FLANNERY,209,183,26,0,3
Lawrence,Mahoning Twp 2,Judge of the Court of Common Pleas,,REP,LARRY KEITH,195,177,18,0,3
Lawrence,Mahoning Twp 2,Judge of the Court of Common Pleas,,D/R,DEBORAH SHAW,138,116,22,0,3
Lawrence,Mahoning Twp 2,Judge of the Court of Common Pleas,,DEM,BRADLEY G OLSON JR,128,107,21,0,3
Lawrence,Mahoning Twp 2,Judge of the Court of Common Pleas,,DEM,JAMES W MANOLIS,108,79,29,0,3
Lawrence,Mahoning Twp 2,Judge of the Court of Common Pleas,,,Write-ins,1,1,0,0,3
Lawrence,Mahoning Twp 2,District Attorney,,D/R,JOSHUA LAMANCUSA,292,249,43,0,1
Lawrence,Mahoning Twp 2,District Attorney,,,Write-ins,7,6,1,0,1
Lawrence,Mahoning Twp 2,Register and Recorder,,D/R,TAMMY R CRAWFORD,291,248,43,0,1
Lawrence,Mahoning Twp 2,Register and Recorder,,,Write-ins,4,4,0,0,1
Lawrence,Mahoning Twp 2,Sheriff,,D/R,VINCENT MARTWINSKI,288,247,41,0,1
Lawrence,Mahoning Twp 2,Sheriff,,,Write-ins,5,4,1,0,1
Lawrence,Mahoning Twp 2,Township Supervisor (6 Year),Mahoning,D/R,VITO J YEROPOLI,289,248,41,0,1
Lawrence,Mahoning Twp 2,Township Supervisor (6 Year),Mahoning,,Write-ins,10,7,3,0,1
Lawrence,Mahoning Twp 2,Tax Collector,Mahoning,DEM,CASSIE RUEHLE,275,228,47,0,1
Lawrence,Mahoning Twp 2,Tax Collector,Mahoning,,Write-ins,5,5,0,0,1
Lawrence,Mahoning Twp 2,Township Auditor (6 Year),Mahoning,REP,F PONCHO EXPOSITO,287,248,39,0,1
Lawrence,Mahoning Twp 2,Township Auditor (6 Year),Mahoning,,Write-ins,3,3,0,0,1
Lawrence,Mahoning Twp 2,Judge of Elections,,,Write-ins,24,22,2,0,1
Lawrence,Mahoning Twp 2,Inspector of Elections,,,Write-ins,14,13,1,0,1
Lawrence,Mahoning Twp 2,School Director (4 Year),Mohawk Area,DEM,ED RETORT JR,179,150,29,0,4
Lawrence,Mahoning Twp 2,School Director (4 Year),Mohawk Area,REP,KEN SQUIRE,158,135,23,0,4
Lawrence,Mahoning Twp 2,School Director (4 Year),Mohawk Area,D/R,RACHEL MCGREAL,155,134,21,0,4
Lawrence,Mahoning Twp 2,School Director (4 Year),Mohawk Area,D/R,DAVID SANKOVICH,140,116,24,0,4
Lawrence,Mahoning Twp 2,School Director (4 Year),Mohawk Area,D/R,JAMES M LONZO,122,102,20,0,4
Lawrence,Mahoning Twp 2,School Director (4 Year),Mohawk Area,,Write-ins,9,9,0,0,4
Lawrence,Mahoning Twp 2,Supreme Court Retention - Christine Donohue,,,No,198,181,17,0,1
Lawrence,Mahoning Twp 2,Supreme Court Retention - Christine Donohue,,,Yes,133,103,30,0,1
Lawrence,Mahoning Twp 2,Supreme Court Retention - Kevin M Dougherty,,,No,196,179,17,0,1
Lawrence,Mahoning Twp 2,Supreme Court Retention - Kevin M Dougherty,,,Yes,134,104,30,0,1
Lawrence,Mahoning Twp 2,Supreme Court Retention - David Wecht,,,No,201,183,18,0,1
Lawrence,Mahoning Twp 2,Supreme Court Retention - David Wecht,,,Yes,129,100,29,0,1
