county,office,district,party,candidate,election_day,mail,provisional,votes
Montgomery,Lower Merion 9-3 Inspector of Election,,WRITE-IN,JESSICA TREMBLAY,0,1,0,1
Montgomery,Lower Merion 9-3 Inspector of Election,,WRITE-IN,MICHAEL ZIDANSEK,1,0,0,1
Montgomery,Lower Merion 9-3 Inspector of Election,,WRITE-IN,THOMAS DIBELLO,0,1,0,1
Montgomery,Lower Merion 9-3 Inspector of Election,,WRITE-IN,WILLIAM T LEACH,1,0,0,1
Montgomery,Lower Merion 10-1 Judge of Election,,DEM,ELIZABETH VALE,213,162,5,380
Montgomery,Lower Merion 10-1 Judge of Election,,REP,PETER OLSTER,99,38,1,138
Montgomery,Lower Merion 10-1 Inspector of Election,,REP,STACIA M DUFF,183,96,3,282
Montgomery,Lower Merion 10-1 Inspector of Election,,WRITE-IN,ANITA ALLEN,2,0,0,2
Montgomery,Lower Merion 10-1 Inspector of Election,,WRITE-IN,BEN SCHMIDT,0,2,0,2
Montgomery,Lower Merion 10-1 Inspector of Election,,WRITE-IN,CHRISTINA PALANDRO,0,2,0,2
Montgomery,Lower Merion 10-1 Inspector of Election,,WRITE-IN,JAMES W ADELMAN,0,2,0,2
Montgomery,Lower Merion 10-2 Judge of Election,,DEM,LEE TABAS,314,161,5,480
Montgomery,Lower Merion 10-2 Inspector of Election,,DEM,PAULA SOLOMON,241,145,4,390
Montgomery,Lower Merion 10-2 Inspector of Election,,REP,AMANDA SCHWENKE,132,34,3,169
Montgomery,Lower Merion 10-3 Judge of Election,,DEM,PATRICIA A MINBIOLE,413,194,7,614
Montgomery,Lower Merion 10-3 Inspector of Election,,DEM,DAX MACKENZIE ROGGIO,412,192,7,611
Montgomery,Lower Merion 10-3 Inspector of Election,,WRITE-IN,BARBARA ERSKINE,1,0,0,1
Montgomery,Lower Merion 10-3 Inspector of Election,,WRITE-IN,EMILY KERNER,0,1,0,1
Montgomery,Lower Merion 10-3 Inspector of Election,,WRITE-IN,JANICE SELLERS,1,0,0,1
Montgomery,Lower Merion 10-3 Inspector of Election,,WRITE-IN,JOHN HENRY,0,1,0,1
Montgomery,Lower Merion 10-3 Inspector of Election,,WRITE-IN,JOHN OBERDORF,1,0,0,1
Montgomery,Lower Merion 10-3 Inspector of Election,,WRITE-IN,MARY T PRATT,1,0,0,1
Montgomery,Lower Merion 10-3 Inspector of Election,,WRITE-IN,MIKHIEL CANEDY,1,0,0,1
Montgomery,Lower Merion 11-1 Judge of Election,,WRITE-IN,GERHARDT HERBERT,0,3,0,3
Montgomery,Lower Merion 11-1 Inspector of Election,,WRITE-IN,GERHARDT HERBERT,0,3,0,3
Montgomery,Lower Merion 11-1 Inspector of Election,,WRITE-IN,CARRIE JEAN FORD,0,1,0,1
Montgomery,Lower Merion 11-1 Inspector of Election,,WRITE-IN,DEAN SCHWARTZ,1,0,0,1
Montgomery,Lower Merion 11-1 Inspector of Election,,WRITE-IN,JAMILA WINDER,1,0,0,1
Montgomery,Lower Merion 11-1 Inspector of Election,,WRITE-IN,JONAS EPSTEIN,0,1,0,1
Montgomery,Lower Merion 11-1 Inspector of Election,,WRITE-IN,MARIA HANNAWAY,0,1,0,1
Montgomery,Lower Merion 11-1 Inspector of Election,,WRITE-IN,MEREDITH MOSS,1,0,0,1
Montgomery,Lower Merion 11-1 Inspector of Election,,WRITE-IN,NEIL EPSTEIN,1,0,0,1
Montgomery,Lower Merion 11-1 Inspector of Election,,WRITE-IN,ROBERT WALTER FORD,0,1,0,1
Montgomery,Lower Merion 11-2 Judge of Election,,WRITE-IN,BRYAN RISHFORTH,1,0,0,1
Montgomery,Lower Merion 11-2 Judge of Election,,WRITE-IN,DALE K WATTERS,1,0,0,1
Montgomery,Lower Merion 11-2 Judge of Election,,WRITE-IN,DARIANA BEDOLLA,1,0,0,1
Montgomery,Lower Merion 11-2 Judge of Election,,WRITE-IN,JILL HOHMANN,1,0,0,1
Montgomery,Lower Merion 11-2 Judge of Election,,WRITE-IN,JOHN MCMAHON,1,0,0,1
Montgomery,Lower Merion 11-2 Judge of Election,,WRITE-IN,JOSEPHINE DELEAN,1,0,0,1
Montgomery,Lower Merion 11-2 Judge of Election,,WRITE-IN,JOSETTE GOMES,1,0,0,1
Montgomery,Lower Merion 11-2 Inspector of Election,,WRITE-IN,TABITHA COWAN,2,0,0,2
Montgomery,Lower Merion 11-2 Inspector of Election,,WRITE-IN,ANGELA ISLEY,1,0,0,1
Montgomery,Lower Merion 11-2 Inspector of Election,,WRITE-IN,BRYAN RISHFORTH,1,0,0,1
Montgomery,Lower Merion 11-2 Inspector of Election,,WRITE-IN,ELLIANA HOWERTON-,1,0,0,1
Montgomery,Lower Merion 11-2 Inspector of Election,,WRITE-IN,JILL HOHMANN,1,0,0,1
Montgomery,Lower Merion 11-3 Judge of Election,,REP,DAVID E MADWAY,277,118,3,398
Montgomery,Lower Merion 11-3 Inspector of Election,,REP,RUTH H CAINE,269,112,2,383
Montgomery,Lower Merion 11-3 Inspector of Election,,WRITE-IN,JOSH SHAPIRO,0,2,0,2
Montgomery,Lower Merion 12-1 Judge of Election,,DEM,FRANKLIN KLINE,420,190,5,615
Montgomery,Lower Merion 12-1 Inspector of Election,,DEM,ELIZABETH RAPPAPORT FIFE,398,195,6,599
Montgomery,Lower Merion 12-1 Inspector of Election,,REP,JENNIFER H MORRISSEY,71,8,1,80
Montgomery,Lower Merion 12-2 Judge of Election,,DEM,AMALIE LEVY,559,265,3,827
Montgomery,Lower Merion 12-2 Inspector of Election,,DEM,RICHARD M RUTSTEIN,561,266,3,830
Montgomery,Lower Merion 12-2 Inspector of Election,,WRITE-IN,HEIDI WHITE,1,0,0,1
Montgomery,Lower Merion 12-3 Judge of Election,,DEM,RENEE HILL,236,134,1,371
Montgomery,Lower Merion 12-3 Inspector of Election,,DEM,REBECCA SALLEN,243,131,1,375
Montgomery,Lower Merion 12-3 Inspector of Election,,WRITE-IN,TALI PERLMAN,0,3,0,3
Montgomery,Lower Merion 13-1 Judge of Election,,DEM,KAY SICKLES,329,181,5,515
Montgomery,Lower Merion 13-1 Inspector of Election,,DEM,MICHAEL MORSE,292,168,4,464
Montgomery,Lower Merion 13-1 Inspector of Election,,REP,MARY ELLEN KEYSER,116,36,2,154
Montgomery,Lower Merion 13-2 Judge of Election,,DEM,FRANCES ROSE BLASE,420,197,5,622
Montgomery,Lower Merion 13-2 Inspector of Election,,DEM,BRIAN MCGUIRE,416,196,5,617
Montgomery,Lower Merion 13-2 Inspector of Election,,WRITE-IN,ARI KALISH,1,0,0,1
Montgomery,Lower Merion 13-2 Inspector of Election,,WRITE-IN,ELI JUNE,0,1,0,1
Montgomery,Lower Merion 13-2 Inspector of Election,,WRITE-IN,MARY GRACE,0,1,0,1
Montgomery,Lower Merion 13-2 Inspector of Election,,WRITE-IN,MURPHY LITMAN,1,0,0,1
Montgomery,Lower Merion 13-3 Judge of Election,,DEM,MICHAEL J DIAMONDSTEIN,354,203,6,563
Montgomery,Lower Merion 13-3 Inspector of Election,,DEM,JEFFREY LUNGER,303,178,4,485
Montgomery,Lower Merion 13-3 Inspector of Election,,REP,SHARON FRISCH,126,45,4,175
Montgomery,Lower Merion 14-1 Judge of Election,,DEM,PATRICIA ELKIS,390,172,4,566
Montgomery,Lower Merion 14-1 Inspector of Election,,DEM,SUSANNAH CHANG,376,167,4,547
Montgomery,Lower Merion 14-1 Inspector of Election,,REP,KEVIN C COLGAN,65,12,0,77
Montgomery,Lower Merion 14-2 Judge of Election,,DEM,ADAM R ROSEMAN,392,290,3,685
Montgomery,Lower Merion 14-2 Inspector of Election,,DEM,BETH MYERS,390,284,3,677
Montgomery,Lower Merion 14-2 Inspector of Election,,WRITE-IN,BETH LADENHEIM,6,0,0,6
Montgomery,Lower Merion 14-3 Judge of Election,,DEM,ZACHARY MEINHART,476,177,3,656
Montgomery,Lower Merion 14-3 Inspector of Election,,DEM,SEAN GISONDA,478,177,3,658
Montgomery,Lower Merion 14-3 Inspector of Election,,WRITE-IN,MALENE LEE,4,0,0,4
Montgomery,Lower Moreland 1 Judge of Election,,REP,ALEXIS YANOVSKY,336,133,1,470
Montgomery,Lower Moreland 1 Inspector of Election,,REP,JUDITH GIOIA,334,132,1,467
Montgomery,Lower Moreland 1 Inspector of Election,,WRITE-IN,RUTH HAUSEN,2,0,0,2
Montgomery,Lower Moreland 2 Judge of Election,,REP,ANTHONY MIRARCHI,452,58,6,516
Montgomery,Lower Moreland 2 Inspector of Election,,WRITE-IN,JOHN DUESLER,2,1,0,3
Montgomery,Lower Moreland 2 Inspector of Election,,WRITE-IN,SANDEEP PADMA NABHAN,0,3,0,3
Montgomery,Lower Moreland 2 Inspector of Election,,WRITE-IN,ANGELA DIPALANTINO,2,0,0,2
Montgomery,Lower Moreland 2 Inspector of Election,,WRITE-IN,JOHN PAUL HOLT,1,1,0,2
Montgomery,Lower Moreland 2 Inspector of Election,,WRITE-IN,JOHN V D'ASCENZO,1,1,0,2
Montgomery,Lower Moreland 3 Judge of Election,,DEM,MICHAEL F FINK,430,224,7,661
Montgomery,Lower Moreland 3 Inspector of Election,,WRITE-IN,JAMES O'NEILL,2,2,0,4
Montgomery,Lower Moreland 3 Inspector of Election,,WRITE-IN,EDWARD R JOSHUA,0,2,0,2
Montgomery,Lower Moreland 3 Inspector of Election,,WRITE-IN,KEVIN SMITH,0,2,0,2
Montgomery,Lower Moreland 3 Inspector of Election,,WRITE-IN,REIS CALFAYAN,2,0,0,2
Montgomery,Lower Moreland 4-1 Judge of Election,,REP,THERESA M ALTOPIEDI,241,36,0,277
Montgomery,Lower Moreland 4-1 Inspector of Election,,REP,EDWARD R JOSHUA III,248,34,0,282
Montgomery,Lower Moreland 4-1 Inspector of Election,,WRITE-IN,JACKIE SINKLER,0,2,0,2
Montgomery,Lower Moreland 4-1 Inspector of Election,,WRITE-IN,TINA PATEL,1,1,0,2
Montgomery,Lower Moreland 4-1 Inspector of Election,,WRITE-IN,VICTORIA S TROST,2,0,0,2
Montgomery,Lower Moreland 4-2 Judge of Election,,WRITE-IN,REGINA ROBINSON,5,0,0,5
Montgomery,Lower Moreland 4-2 Inspector of Election,,REP,JOHN V D'ASCENZO,276,41,0,317
Montgomery,Lower Moreland 4-2 Inspector of Election,,WRITE-IN,ERIC GOTTLIEB,0,2,0,2
Montgomery,Lower Moreland 4-2 Inspector of Election,,WRITE-IN,JONATHAN SHAHAR,1,1,0,2
Montgomery,Lower Moreland 4-2 Inspector of Election,,WRITE-IN,SAMBHAV P DAVE,1,1,0,2
Montgomery,Lower Moreland 5 Judge of Election,,DEM,NICHOLAS HUYNH,272,159,6,437
Montgomery,Lower Moreland 5 Judge of Election,,REP,BRYAN LOWES,297,54,1,352
Montgomery,Lower Moreland 5 Inspector of Election,,DEM,DANIEL KEELEY,271,160,6,437
Montgomery,Lower Moreland 5 Inspector of Election,,REP,SUSAN LILLIS,303,52,1,356
Montgomery,Lower Moreland 6 Judge of Election,,REP,HOWARD L GLICKMAN,317,117,4,438
Montgomery,Lower Moreland 6 Inspector of Election,,REP,JOSHUA M GLICKMAN,314,114,3,431
Montgomery,Lower Moreland 6 Inspector of Election,,WRITE-IN,DANIEL KEELEY,0,2,0,2
Montgomery,Lower Pottsgrove 1 Judge of Election,,REP,BRUCE SCHAEFFER,399,96,1,496
Montgomery,Lower Pottsgrove 1 Inspector of Election,,DEM,PATRICIA TASCIONE,435,153,1,589
Montgomery,Lower Pottsgrove 1 Inspector of Election,,WRITE-IN,JENNIFER MARSTELLAR,0,2,0,2
Montgomery,Lower Pottsgrove 2 Judge of Election,,WRITE-IN,BRUCE SCHAEFFER,2,4,0,6
Montgomery,Lower Pottsgrove 2 Inspector of Election,,WRITE-IN,PATRICIA TASCIONE,3,5,0,8
Montgomery,Lower Pottsgrove 3 Judge of Election,,WRITE-IN,BRUCE SCHAEFFER,4,1,0,5
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,ERIKA L LEWIS,2,0,0,2
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,ADAM DECURTIS,1,0,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,ADAM LANG,0,1,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,DAVID GLAZE,1,0,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,DIANE MOORMAN,1,0,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,EARL SWAVERLY,1,0,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,ED MURRAY,1,0,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,GARY COPPOLA,1,0,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,HEATHER JONES,0,1,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,JAMILLA H WINDER,1,0,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,JOHN W GIESE SR,1,0,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,LARRY MACY,1,0,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,LINDA EIDAM,0,1,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,MICHAEL GOLLIMA,1,0,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,MICHAEL MURRAY,0,1,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,PATRICIA TASCIONE,0,1,0,1
Montgomery,Lower Pottsgrove 3 Inspector of Election,,WRITE-IN,ROBERT WHYBROW,1,0,0,1
Montgomery,Lower Pottsgrove 4 Judge of Election,,DEM,ANDREW J HARNAK,506,268,5,779
Montgomery,Lower Pottsgrove 4 Inspector of Election,,WRITE-IN,SHARON DOUGHERTY,0,3,0,3
Montgomery,Lower Pottsgrove 4 Inspector of Election,,WRITE-IN,PATRICIA TASCIONE,3,3,0,6
Montgomery,Lower Providence 1-1 Judge of Election,,REP,DAVID H MARIS,598,204,9,811
Montgomery,Lower Providence 1-1 Inspector of Election,,DEM,MARY ORMSBY,654,341,10,1005
Montgomery,Lower Providence 1-1 Inspector of Election,,WRITE-IN,JAMES MARGERISON,7,0,0,7
Montgomery,Lower Providence 1-2 Judge of Election,,DEM,JENIFER MASLOW,547,244,8,799
Montgomery,Lower Providence 1-2 Inspector of Election,,DEM,KRISTEN O'BRIEN,554,245,8,807
Montgomery,Lower Providence 1-2 Inspector of Election,,WRITE-IN,CHRISTINA MACELAK,0,3,0,3
Montgomery,Lower Providence 2-1 Judge of Election,,WRITE-IN,PATRICK VIVONA,17,0,0,17
Montgomery,Lower Providence 2-1 Inspector of Election,,WRITE-IN,KATHY MAKOID,3,0,0,3
Montgomery,Lower Providence 2-1 Inspector of Election,,WRITE-IN,JAMES LENNON,0,2,0,2
Montgomery,Lower Providence 2-1 Inspector of Election,,WRITE-IN,KRISTEN OBRIEN,1,1,0,2
Montgomery,Lower Providence 2-2 Judge of Election,,DEM,CAROL LENNON,417,214,2,633
Montgomery,Lower Providence 2-2 Inspector of Election,,DEM,JAMES LENNON,411,215,2,628
Montgomery,Lower Providence 2-2 Inspector of Election,,WRITE-IN,CHRISTINA MACELAK,1,2,0,3
Montgomery,Lower Providence 2-3 Judge of Election,,REP,KIMBERLY ROSSETTI,470,107,0,577
Montgomery,Lower Providence 2-3 Inspector of Election,,DEM,ELIZABETH LUDWIGSON,363,157,1,521
Montgomery,Lower Providence 2-3 Inspector of Election,,REP,CHRISTINA MACELAK,325,50,0,375
Montgomery,Lower Providence 2-4 Judge of Election,,WRITE-IN,DAVID HARRIS,2,0,0,2
Montgomery,Lower Providence 2-4 Judge of Election,,WRITE-IN,JAMES KELSH,0,2,0,2
Montgomery,Lower Providence 2-4 Inspector of Election,,WRITE-IN,CHRISTINA MACELAK,2,0,0,2
Montgomery,Lower Providence 2-4 Inspector of Election,,WRITE-IN,VALERIE BASON,0,4,0,4
Montgomery,Lower Providence 3-1 Judge of Election,,REP,JAMES M KELSH JR,182,58,4,244
Montgomery,Lower Providence 3-1 Inspector of Election,,DEM,VALERIE BASON,237,117,2,356
Montgomery,Lower Providence 3-1 Inspector of Election,,WRITE-IN,JAMES M KELSH JR,0,1,0,1
Montgomery,Lower Providence 3-2 Judge of Election,,WRITE-IN,KRISTEN BOWARD,1,4,0,5
Montgomery,Lower Providence 3-2 Inspector of Election,,WRITE-IN,STEVEN BURDA,0,2,0,2
Montgomery,Lower Providence 3-2 Inspector of Election,,WRITE-IN,ELIZABETH LUDWIGSON,1,3,0,4
Montgomery,Lower Providence 3-3 Judge of Election,,DEM,LAURA V WINSLOW,641,374,9,1024
Montgomery,Lower Providence 3-3 Inspector of Election,,DEM,JESSICA CHAPMAN,542,340,7,889
Montgomery,Lower Providence 3-3 Inspector of Election,,REP,JANE COMROE,314,73,3,390
Montgomery,Lower Providence 3-4 Judge of Election,,REP,WILLIAM LACOFF,193,480,7,680
Montgomery,Lower Providence 3-4 Inspector of Election,,DEM,KAREN POLLAK,151,701,5,857
Montgomery,Lower Providence 3-4 Inspector of Election,,REP,JOAN S MICHEL,147,311,3,461
Montgomery,Lower Salford 1 Judge of Election,,WRITE-IN,BRANDON NEUMAN,0,2,0,2
Montgomery,Lower Salford 1 Judge of Election,,WRITE-IN,ERWIN BO SCHLIPF,2,0,0,2
Montgomery,Lower Salford 1 Judge of Election,,WRITE-IN,JACQUELINE BUSCARINI,0,2,0,2
Montgomery,Lower Salford 1 Judge of Election,,WRITE-IN,MARGARET PEGGY HINSON,2,0,0,2
Montgomery,Lower Salford 1 Judge of Election,,WRITE-IN,MELISSA GARDNER,0,2,0,2
Montgomery,Lower Salford 1 Inspector of Election,,REP,CHRIS BRAUN,482,193,2,677
Montgomery,Lower Salford 1 Inspector of Election,,WRITE-IN,ALYSSA KERR,0,2,0,2
Montgomery,Lower Salford 1 Inspector of Election,,WRITE-IN,CHASE MOORE,2,0,0,2
Montgomery,Lower Salford 2 Judge of Election,,REP,PATRICIA A ROXBERRY,575,124,2,701
Montgomery,Lower Salford 2 Inspector of Election,,REP,DOLORES LANDIS,573,124,2,699
Montgomery,Lower Salford 2 Inspector of Election,,WRITE-IN,MICHAEL KUHLEN,3,1,0,4
Montgomery,Lower Salford 3 Judge of Election,,DEM,ERWIN BO SCHLIPF,422,184,2,608
Montgomery,Lower Salford 3 Inspector of Election,,WRITE-IN,CHRIS BRAUN,2,2,0,4
Montgomery,Lower Salford 3 Inspector of Election,,WRITE-IN,FRANCES L. FLORES,3,0,0,3
Montgomery,Lower Salford 3 Inspector of Election,,WRITE-IN,KELLY KINNAN,0,3,0,3
Montgomery,Lower Salford 4 Judge of Election,,REP,GWEN M HEMMIG,465,134,2,601
Montgomery,Lower Salford 4 Inspector of Election,,DEM,ALYSSA KERR,428,205,3,636
Montgomery,Lower Salford 4 Inspector of Election,,WRITE-IN,ASHLEY MISIR,86,0,2,88
Montgomery,Lower Salford 5 Judge of Election,,REP,MARGARET PEGGY HINSON,651,156,5,812
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,CHRIS BRAUN,1,1,0,2
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,DOLORES LANDIS,2,0,0,2
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,ELISE BOWERS,0,2,0,2
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,SLOANE HARKER,2,0,0,2
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,ADAM KOHLER,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,ANDREW LAZZARO,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,BART RUFF,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,BRANDON ANDRES,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,BRUCE CASTOR,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,BRUCE RHOADES,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,CHARLES DESNOYERS,0,1,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,DAVID J SPAUSE,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,DANIEL BRAUN,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,DARRELL M STIEFEL,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,DAVID P HURLEY JR,0,1,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,DAVID WECHT,0,1,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,DENNIS MCCALL,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,ELIZABETH CLEARY,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,ERIC SCHATZ,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,HALEY DELANY,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,JAMES M SMITH,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,KEVIN SHELLY,0,1,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,MATT HENDRICKS,0,1,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,NICHOLAS MALONE,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,PATRICA ZELLA,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,RICHARD PENNYCUICK,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,ROIE GAT,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,ROWAN GEHMAN,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,RYAN J BELTZ,0,1,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,RYAN WHITCOMB,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,SAMUEL WELLS,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,SHAWN PECK,1,0,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,SUZETTE MOYER,0,1,0,1
Montgomery,Lower Salford 5 Inspector of Election,,WRITE-IN,THOMAS HURD,0,1,0,1
Montgomery,Lower Salford 6 Judge of Election,,DEM,JACQUELINE BUSCARINI,378,263,2,643
Montgomery,Lower Salford 6 Judge of Election,,REP,NICHOLAS E MALONE,330,86,1,417
Montgomery,Lower Salford 6 Inspector of Election,,DEM,KATE ABERCROMBIE,460,296,2,758
Montgomery,Lower Salford 6 Inspector of Election,,WRITE-IN,DAVID L DOWNEY,0,2,0,2
Montgomery,Lower Salford 6 Inspector of Election,,WRITE-IN,ELLEN J RAINEY,2,0,0,2
Montgomery,Lower Salford 6 Inspector of Election,,WRITE-IN,NICHOLAS E MALONE,2,0,0,2
Montgomery,Lower Salford 6 Inspector of Election,,WRITE-IN,PETER MAKORICHEV,2,0,0,2
Montgomery,Lower Salford 6 Inspector of Election,,WRITE-IN,ROBERT MAUE,0,2,0,2
Montgomery,Marlborough Judge of Election,,DEM,MICHAEL A SODANO,335,279,0,614
Montgomery,Marlborough Judge of Election,,REP,SCOTT E EMMERT,583,101,3,687
Montgomery,Marlborough Inspector of Election,,DEM/REP,SCOTT BUCHANAN,711,320,1,1032
Montgomery,Marlborough Inspector of Election,,WRITE-IN,MATTHEW WEISS,0,2,0,2
Montgomery,Montgomery 1 Judge of Election,,DEM,MARK KLEMMER,315,168,3,486
Montgomery,Montgomery 1 Judge of Election,,REP,KAIL MCHUGH,209,52,0,261
Montgomery,Montgomery 1 Inspector of Election,,DEM,DYLAN ALMEIDA,306,169,3,478
Montgomery,Montgomery 1 Inspector of Election,,REP,PAUL T BRADSHAW,219,51,0,270
Montgomery,Montgomery 2 Judge of Election,,DEM,RUTH ISON,345,388,9,742
Montgomery,Montgomery 2 Judge of Election,,REP,JAY WASHESKY,301,89,1,391
Montgomery,Montgomery 2 Inspector of Election,,DEM,DAYLE MALLOY,343,385,9,737
Montgomery,Montgomery 2 Inspector of Election,,REP,MARY BETH FULTZ,304,92,1,397
Montgomery,Montgomery 3 Judge of Election,,DEM,DOUGLAS KEENE,539,453,11,1003
Montgomery,Montgomery 3 Judge of Election,,REP,MARILYN HEFFRON,377,85,2,464
Montgomery,Montgomery 3 Inspector of Election,,DEM,WANDA LEWIS-CAMPBELL,527,446,10,983
Montgomery,Montgomery 3 Inspector of Election,,REP,WENDY KARPAC,386,92,3,481
Montgomery,Montgomery 4 Judge of Election,,DEM,SUSAN G COLLINS,210,167,3,380
Montgomery,Montgomery 4 Judge of Election,,REP,JOHN SANTIAGO,284,53,3,340
Montgomery,Montgomery 4 Inspector of Election,,DEM,PATRICIA GIVEN,236,170,4,410
Montgomery,Montgomery 4 Inspector of Election,,REP,RUTH ANN HOLT,254,50,2,306
Montgomery,Montgomery 5 Judge of Election,,DEM,DON HAMP,352,212,3,567
Montgomery,Montgomery 5 Judge of Election,,REP,RICHARD SCHRADER,232,69,0,301
Montgomery,Montgomery 5 Inspector of Election,,DEM,VICTORIA A PARKER,363,211,4,578
Montgomery,Montgomery 5 Inspector of Election,,REP,COLAN MCGLINN,220,70,0,290
Montgomery,Montgomery 6 Judge of Election,,DEM,LISA WILDMAN,377,259,4,640
Montgomery,Montgomery 6 Judge of Election,,REP,ROBIN ROBINETT,300,66,2,368
Montgomery,Montgomery 6 Inspector of Election,,DEM,JON LOVE,367,263,4,634
Montgomery,Montgomery 6 Inspector of Election,,REP,GREG FITZGERALD,309,63,2,374
Montgomery,Montgomery 7 Judge of Election,,DEM,TARA HARRIGAN,569,519,10,1098
Montgomery,Montgomery 7 Judge of Election,,REP,FRANK DAVEY,451,129,3,583
Montgomery,Montgomery 7 Inspector of Election,,DEM,FRANCES M D'ANGELO,585,513,10,1108
Montgomery,Montgomery 7 Inspector of Election,,REP,CHRIS THOMSON,433,130,3,566
Montgomery,Montgomery 8 Judge of Election,,DEM,LOUIS A GREENFIELD,650,634,14,1298
Montgomery,Montgomery 8 Judge of Election,,REP,MICHAEL KEEBLER,363,162,6,531
Montgomery,Montgomery 8 Inspector of Election,,DEM,RONALD S BEVERLY SR,653,633,16,1302
Montgomery,Montgomery 8 Inspector of Election,,REP,KATHEE SMITH,362,164,4,530
Montgomery,Narberth 1 Judge of Election,,DEM,MELISSA MUTH,437,152,2,591
Montgomery,Narberth 1 Inspector of Election,,DEM,JEAN DISABATINO,442,153,2,597
Montgomery,Narberth 1 Inspector of Election,,WRITE-IN,JOHN W OBRIEN,2,0,0,2
Montgomery,Narberth 2 Judge of Election,,DEM,NANCY LOTZ,641,287,4,932
Montgomery,Narberth 2 Inspector of Election,,,DEM,568,270,4,842
Montgomery,Narberth 2 Inspector of Election,,REP,FRANCES GAUDINI,149,28,0,177
Montgomery,Narberth 3 Judge of Election,,DEM,REBECCA MOORE,285,136,0,421
Montgomery,Narberth 3 Inspector of Election,,DEM,JAMES MULLINS,283,135,0,418
Montgomery,Narberth 3 Inspector of Election,,WRITE-IN,ALVAR SOOSAR,1,0,0,1
Montgomery,Narberth 3 Inspector of Election,,WRITE-IN,JENNIFER LAMMER,1,0,0,1
Montgomery,Narberth 3 Inspector of Election,,WRITE-IN,MATT MELLON,1,0,0,1
Montgomery,Narberth 3 Inspector of Election,,WRITE-IN,REBECCA STARR,1,0,0,1
