county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Jefferson,Punxsutawney Borough 1,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,337,262,75,0
Jefferson,Punxsutawney Borough 1,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,380,303,77,0
Jefferson,Punxsutawney Borough 1,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,333,262,71,0
Jefferson,Punxsutawney Borough 1,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,358,298,60,0
Jefferson,Punxsutawney Borough 2,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,203,0,0,0
Jefferson,Punxsutawney Borough 2,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,235,0,0,0
Jefferson,Punxsutawney Borough 2,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,203,0,0,0
Jefferson,Punxsutawney Borough 2,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,221,0,0,0
Jefferson,Punxsutawney Borough 3,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,218,0,0,0
Jefferson,Punxsutawney Borough 3,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,260,0,0,0
Jefferson,Punxsutawney Borough 3,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,225,0,0,0
Jefferson,Punxsutawney Borough 3,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,260,0,0,0
Jefferson,Ringgold Township,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,40,29,11,0
Jefferson,Ringgold Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,115,101,14,0
Jefferson,Timblin Borough,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,5,0,0,0
Jefferson,Timblin Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,10,0,0,0
Jefferson,Worthville Borough,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,11,0,0,0
Jefferson,Worthville Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,24,0,0,0
Jefferson,Young Township,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,193,0,0,0
Jefferson,Young Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,413,0,0,0
Jefferson,Ringgold Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,78,66,12,0
Jefferson,Ringgold Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,125,112,13,0
Jefferson,Ringgold Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,92,79,13,0
Jefferson,Ringgold Township,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,153,144,9,0
Jefferson,Timblin Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,13,0,0,0
Jefferson,Timblin Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,12,0,0,0
Jefferson,Timblin Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,13,0,0,0
Jefferson,Timblin Borough,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,22,0,0,0
Jefferson,Worthville Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,19,0,0,0
Jefferson,Worthville Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,26,0,0,0
Jefferson,Worthville Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,24,0,0,0
Jefferson,Worthville Borough,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,31,0,0,0
Jefferson,Young Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,312,0,0,0
Jefferson,Young Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,407,0,0,0
Jefferson,Young Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,355,0,0,0
Jefferson,Young Township,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,418,0,0,0
Jefferson,Barnett Township,Supervisor (6 Year Term) - Barnett Twp,,REP,Randy Graham,1,85,71,14,0
Jefferson,Barnett Township,Tax Collector (4 Year Term) - Barnett Twp,,DEM,Martha A Fye,1,86,70,16,0
Jefferson,Barnett Township,Judge of Election - Barnett Twp,,DEM,Robert W Fye,1,79,64,15,0
Jefferson,Beaver Township,Supervisor (6 Year Term) - Beaver Twp,,REP,Bob Raybuck,1,151,0,0,0
Jefferson,Beaver Township,Tax Collector (4 Year Term) - Beaver Twp,,REP,Deb Sharp,1,162,0,0,0
Jefferson,Beaver Township,Judge of Election - Beaver Twp,,REP,Linda Young,1,158,0,0,0
Jefferson,Beaver Township,Inspector of Election - Beaver Twp,,REP,Diane Park,1,148,0,0,0
Jefferson,Bell Township,Supervisor (6 Year Term) - Bell Twp,,REP,Sr Douglas C Horne,1,339,282,57,0
Jefferson,Bell Township,Auditor (6 Year Term) - Bell Twp,,REP,Gary R Hughes,1,578,507,71,0
Jefferson,Bell Township,Tax Collector (4 Year Term) - Bell Twp,,D/R,Michele Zimmerman,1,608,512,96,0
Jefferson,Bell Township,Judge of Election - Bell Twp,,REP,Deneen Evans,1,582,515,67,0
Jefferson,Bell Township,Inspector of Election - Bell Twp,,REP,Karen Lewis,1,579,515,64,0
Jefferson,Big Run Borough,Tax Collector (4 Year Term) - Big Run Boro,,REP,Pamela Wachob,1,138,119,19,0
Jefferson,Big Run Borough,Judge of Election - Big Run Boro,,REP,Virginia M Maines,1,133,114,19,0
Jefferson,Big Run Borough,Inspector of Election - Big Run Boro,,REP,Melissa M Peffer,1,133,114,19,0
Jefferson,Brockway Borough,Mayor - Brockway Boro,,D/R,William D Hrinya,1,483,395,88,0
Jefferson,Brockway Borough,Borough Council (4 Year Term) - Brockway Boro,,REP,G Edward Horner,4,371,302,69,0
Jefferson,Brockway Borough,Borough Council (4 Year Term) - Brockway Boro,,REP,Rick Renwick,4,324,259,65,0
Jefferson,Brockway Borough,Borough Council (4 Year Term) - Brockway Boro,,REP,Paul Grecco,4,336,272,64,0
Jefferson,Brockway Borough,Tax Collector (4 Year Term) - Brockway Boro,,D/R,Leslee S Galluzzi,1,490,397,93,0
Jefferson,Brookville Borough 1,Mayor - Brookville Boro,,D/R,Richard D Beck,1,503,406,97,0
Jefferson,Brookville Borough 2,Mayor - Brookville Boro,,D/R,Richard D Beck,1,477,402,75,0
Jefferson,Brookville Borough 1,Borough Council (4 Year Term) - Brookville Boro,,DEM,Lucy Ames,4,313,238,75,0
Jefferson,Brookville Borough 1,Borough Council (4 Year Term) - Brookville Boro,,DEM,David Taylor,4,226,160,66,0
Jefferson,Brookville Borough 2,Borough Council (4 Year Term) - Brookville Boro,,DEM,Lucy Ames,4,252,190,62,0
Jefferson,Brookville Borough 2,Borough Council (4 Year Term) - Brookville Boro,,DEM,David Taylor,4,140,89,51,0
Jefferson,Brookville Borough 1,Borough Council (4 Year Term) - Brookville Boro,,D/R,Karen L Allgeier,4,357,283,74,0
Jefferson,Brookville Borough 1,Borough Council (4 Year Term) - Brookville Boro,,D/R,Sarah Gallagher,4,364,296,68,0
Jefferson,Brookville Borough 1,Borough Council (4 Year Term) - Brookville Boro,,REP,David C Smail,4,361,297,64,0
Jefferson,Brookville Borough 1,Borough Council (4 Year Term) - Brookville Boro,,REP,Arthur C McKinley,4,310,251,59,0
Jefferson,Brookville Borough 2,Borough Council (4 Year Term) - Brookville Boro,,D/R,Karen L Allgeier,4,300,255,45,0
Jefferson,Brookville Borough 2,Borough Council (4 Year Term) - Brookville Boro,,D/R,Sarah Gallagher,4,349,300,49,0
Jefferson,Brookville Borough 2,Borough Council (4 Year Term) - Brookville Boro,,REP,David C Smail,4,336,303,33,0
Jefferson,Brookville Borough 2,Borough Council (4 Year Term) - Brookville Boro,,REP,Arthur C McKinley,4,264,239,25,0
Jefferson,Brookville Borough 1,Tax Collector (4 Year Term) - Brookville Boro,,DEM,Duncan L LaValle,1,151,100,51,0
Jefferson,Brookville Borough 1,Tax Collector (4 Year Term) - Brookville Boro,,REP,Amanda Snell,1,427,362,65,0
Jefferson,Brookville Borough 2,Tax Collector (4 Year Term) - Brookville Boro,,DEM,Duncan L LaValle,1,97,60,37,0
Jefferson,Brookville Borough 2,Tax Collector (4 Year Term) - Brookville Boro,,REP,Amanda Snell,1,412,366,46,0
Jefferson,Brookville Borough 1,Judge of Election - Brookville Boro 1,,REP,Kathy Schrecengost,1,499,410,89,0
Jefferson,Brookville Borough 2,Judge of Election - Brookville Boro 2,,REP,Kathy Jackson,1,452,394,58,0
Jefferson,Clover Township,Supervisor (6 Year Term) - Clover Twp,,REP,Ronald Bish,1,160,149,11,0
Jefferson,Corsica Borough,Mayor - Corsica Boro,,REP,Robert Himes,1,98,89,9,0
Jefferson,Corsica Borough,Borough Council (4 Year Term) - Corsica Boro,,DEM,Anthony Kenneth R,4,55,47,8,0
Jefferson,Corsica Borough,Borough Council (4 Year Term) - Corsica Boro,,REP,Simpson Christopher,4,70,64,6,0
Jefferson,Corsica Borough,Borough Council (4 Year Term) - Corsica Boro,,REP,Brian Thompson,4,58,52,6,0
Jefferson,Corsica Borough,Borough Council (4 Year Term) - Corsica Boro,,REP,Mark Forrest,4,72,68,4,0
Jefferson,Corsica Borough,Tax Collector (4 Year Term) - Corsica Boro,,D/R,Karen C Simpson,1,101,92,9,0
Jefferson,Corsica Borough,Judge of Election - Corsica Boro,,REP,Nancy Armagost,1,97,88,9,0
Jefferson,Eldred Township,Supervisor (6 Year Term) - Eldred Twp,,REP,Gordon R Greeley,1,365,326,39,0
Jefferson,Eldred Township,Auditor (6 Year Term) - Eldred Twp,,REP,Debora A Stires,1,402,359,43,0
Jefferson,Eldred Township,Tax Collector (4 Year Term) - Eldred Twp,,REP,Lorie Park,1,416,365,51,0
Jefferson,Eldred Township,Judge of Election - Eldred Twp,,REP,Annette M Packett,1,418,371,47,0
Jefferson,Falls Creek Borough,Borough Council (4 Year Term) - Falls Creek Boro,,DEM,Tony Marchioni,4,115,0,0,0
Jefferson,Falls Creek Borough,Borough Council (4 Year Term) - Falls Creek Boro,,REP,Brian F Leech,4,160,0,0,0
Jefferson,Falls Creek Borough 2,Borough Council (4 Year Term) - Falls Creek Boro,,DEM,Tony Marchioni,4,0,0,0,0
Jefferson,Falls Creek Borough 2,Borough Council (4 Year Term) - Falls Creek Boro,,REP,Brian F Leech,4,4,0,0,0
Jefferson,Falls Creek Borough,Borough Council (4 Year Term) - Falls Creek Boro,,REP,Weible Margaret Peggy,4,150,0,0,0
Jefferson,Falls Creek Borough,Borough Council (4 Year Term) - Falls Creek Boro,,REP,Ethan Fritz,4,145,0,0,0
Jefferson,Falls Creek Borough 2,Borough Council (4 Year Term) - Falls Creek Boro,,REP,Weible Margaret Peggy,4,3,0,0,0
Jefferson,Falls Creek Borough 2,Borough Council (4 Year Term) - Falls Creek Boro,,REP,Ethan Fritz,4,3,0,0,0
Jefferson,Falls Creek Borough,Tax Collector (4 Year Term) - Falls Creek Boro,,REP,Lu Ann Houston,1,211,0,0,0
Jefferson,Falls Creek Borough 2,Tax Collector (4 Year Term) - Falls Creek Boro,,REP,Lu Ann Houston,1,4,0,0,0
Jefferson,Gaskill Township,Supervisor (6 Year Term) - Gaskill Twp,,REP,Larry Bowers,1,122,105,17,0
Jefferson,Gaskill Township,Auditor (6 Year Term) - Gaskill Twp,,REP,Melissa Moore,1,194,174,20,0
Jefferson,Gaskill Township,Tax Collector (4 Year Term) - Gaskill Twp,,REP,Debbie Bowers,1,200,178,22,0
Jefferson,Gaskill Township,Judge of Election - Gaskill Twp,,DEM,McElwain Josephine Y,1,112,95,17,0
Jefferson,Gaskill Township,Inspector of Election - Gaskill Twp,,REP,Carolyn Milliron,1,196,175,21,0
Jefferson,Heath Township,Supervisor (6 Year Term) - Heath Twp,,REP,Michael Wingard,1,55,42,13,0
Jefferson,Heath Township,Tax Collector (4 Year Term) - Heath Twp,,REP,Jolene Hartle,1,58,46,12,0
Jefferson,Heath Township,Judge of Election - Heath Twp,,REP,Jolene Hartle,1,56,45,11,0
Jefferson,Henderson Township,Supervisor (6 Year Term) - Henderson Twp,,REP,Homer L Schaffer,1,243,0,0,0
Jefferson,Henderson Township,Auditor (6 Year Term) - Henderson Twp,,REP,Wayne A Sundmacher,1,239,0,0,0
Jefferson,Henderson Township,Tax Collector (4 Year Term) - Henderson Twp,,D/R,Brenda J Weber,1,258,0,0,0
Jefferson,Henderson Township,Judge of Election - Henderson Twp,,REP,Debra Kendall,1,228,0,0,0
Jefferson,Knox Township,Supervisor (6 Year Term) - Knox Twp,,REP,Douglas Ferguson,1,269,0,0,0
Jefferson,Knox Township,Auditor (6 Year Term) - Knox Twp,,REP,Jennie Reinard,1,310,0,0,0
Jefferson,Knox Township,Tax Collector (4 Year Term) - Knox Twp,,REP,Darla Brosius,1,324,0,0,0
Jefferson,Knox Township,Judge of Election - Knox Twp,,REP,Mollie Caun,1,311,0,0,0
Jefferson,McCalmont Township,Supervisor (6 Year Term) - McCalmont Twp,,DEM,Carolyn M Heitzenrater,1,106,84,22,0
Jefferson,McCalmont Township,Auditor (6 Year Term) - McCalmont Twp,,DEM,Melinda Wolfe,1,160,140,20,0
Jefferson,McCalmont Township,Tax Collector (4 Year Term) - McCalmont Twp,,D/R,Leslie Pennington,1,216,192,24,0
Jefferson,Oliver Township,Supervisor (6 Year Term) - Oliver Twp,,DEM,Dale Anthony,1,156,145,11,0
Jefferson,Oliver Township,Supervisor (6 Year Term) - Oliver Twp,,REP,Eddie Bodenhorn,1,251,236,15,0
Jefferson,Oliver Township,Auditor (6 Year Term) - Oliver Twp,,REP,Jodi Geist,1,366,349,17,0
Jefferson,Oliver Township,Tax Collector (4 Year Term) - Oliver Twp,,REP,Lori Legg,1,384,362,22,0
Jefferson,Oliver Township,Judge of Election - Oliver Twp,,REP,Lory Dunham,1,375,356,19,0
Jefferson,Oliver Township,Inspector of Election - Oliver Twp,,REP,Marilyn McGinnis A,1,383,361,22,0
Jefferson,Perry Township,Supervisor (6 Year Term) - Perry Twp,,DEM,Shane Hanley,1,221,197,24,0
Jefferson,Perry Township,Supervisor (6 Year Term) - Perry Twp,,REP,Craig Yankasky,1,159,146,13,0
Jefferson,Perry Township,Tax Collector (4 Year Term) - Perry Twp,,REP,Kathy A Lewis,1,349,325,24,0
Jefferson,Pinecreek Township,Supervisor (6 Year Term) - Pinecreek Twp,,REP,Don Pangallo,1,274,251,23,0
Jefferson,Pinecreek Township,Tax Collector (4 Year Term) - Pinecreek Twp,,REP,Nancy R McPherson,1,287,255,32,0
Jefferson,Polk Township,Supervisor (6 Year Term) - Polk Twp,,REP,Jim Hoover,1,84,72,12,0
Jefferson,Polk Township,Tax Collector (4 Year Term) - Polk Twp,,REP,Ellen Chamberlin,1,94,80,14,0
Jefferson,Polk Township,Judge of Election - Polk Twp,,REP,JoAnne Josephine Smith Ann,1,87,77,10,0
Jefferson,Porter Township,Supervisor (6 Year Term) - Porter Twp,,REP,Braxton Martin,1,75,0,0,0
Jefferson,Porter Township,Supervisor (2 Year Term) - Porter Twp,,REP,Clair J Powell,1,72,0,0,0
Jefferson,Porter Township,Judge of Election - Porter Twp,,REP,Margo Craven,1,74,0,0,0
Jefferson,Punxsutawney Borough 1,Mayor - Punxsutawney Boro,,D/R,William J Clement,1,510,400,110,0
Jefferson,Punxsutawney Borough 2,Mayor - Punxsutawney Boro,,D/R,William J Clement,1,331,0,0,0
Jefferson,Punxsutawney Borough 3,Mayor - Punxsutawney Boro,,D/R,William J Clement,1,321,0,0,0
Jefferson,Punxsutawney Borough 1,Borough Council (4 Year Term) - Punxsutawney,,DEM,Tammy Carulli,4,239,161,78,0
Jefferson,Punxsutawney Borough 1,Borough Council (4 Year Term) - Punxsutawney,,D/R,Sharon Murray,4,322,244,78,0
Jefferson,Punxsutawney Borough 2,Borough Council (4 Year Term) - Punxsutawney,,DEM,Tammy Carulli,4,185,0,0,0
Jefferson,Punxsutawney Borough 2,Borough Council (4 Year Term) - Punxsutawney,,D/R,Sharon Murray,4,237,0,0,0
Jefferson,Punxsutawney Borough 3,Borough Council (4 Year Term) - Punxsutawney,,DEM,Tammy Carulli,4,138,0,0,0
Jefferson,Punxsutawney Borough 3,Borough Council (4 Year Term) - Punxsutawney,,D/R,Sharon Murray,4,202,0,0,0
Jefferson,Punxsutawney Borough 1,Borough Council (4 Year Term) - Punxsutawney,,D/R,Joseph F Ferrara,4,361,287,74,0
Jefferson,Punxsutawney Borough 1,Borough Council (4 Year Term) - Punxsutawney,,D/R,Jessica Smith,4,331,265,66,0
Jefferson,Punxsutawney Borough 1,Borough Council (4 Year Term) - Punxsutawney,,REP,Eric C Story,4,298,253,45,0
Jefferson,Punxsutawney Borough 2,Borough Council (4 Year Term) - Punxsutawney,,D/R,Joseph F Ferrara,4,219,0,0,0
Jefferson,Punxsutawney Borough 2,Borough Council (4 Year Term) - Punxsutawney,,D/R,Jessica Smith,4,196,0,0,0
Jefferson,Punxsutawney Borough 2,Borough Council (4 Year Term) - Punxsutawney,,REP,Eric C Story,4,201,0,0,0
Jefferson,Punxsutawney Borough 3,Borough Council (4 Year Term) - Punxsutawney,,D/R,Joseph F Ferrara,4,218,0,0,0
Jefferson,Punxsutawney Borough 3,Borough Council (4 Year Term) - Punxsutawney,,D/R,Jessica Smith,4,210,0,0,0
Jefferson,Punxsutawney Borough 3,Borough Council (4 Year Term) - Punxsutawney,,REP,Eric C Story,4,227,0,0,0
Jefferson,Punxsutawney Borough 1,Borough Council (2 Year Term) - Punxsutawney,,DEM,Tammy Carulli,1,203,133,70,0
Jefferson,Punxsutawney Borough 1,Borough Council (2 Year Term) - Punxsutawney,,REP,David J Burkett,1,360,310,50,0
Jefferson,Punxsutawney Borough 2,Borough Council (2 Year Term) - Punxsutawney,,DEM,Tammy Carulli,1,158,0,0,0
Jefferson,Punxsutawney Borough 2,Borough Council (2 Year Term) - Punxsutawney,,REP,David J Burkett,1,216,0,0,0
Jefferson,Punxsutawney Borough 3,Borough Council (2 Year Term) - Punxsutawney,,DEM,Tammy Carulli,1,112,0,0,0
Jefferson,Punxsutawney Borough 3,Borough Council (2 Year Term) - Punxsutawney,,REP,David J Burkett,1,257,0,0,0
Jefferson,Punxsutawney Borough 1,Tax Collector (4 Year Term) - Punxsutawney,,REP,Tonya Milton,1,458,373,85,0
Jefferson,Punxsutawney Borough 2,Tax Collector (4 Year Term) - Punxsutawney,,REP,Tonya Milton,1,300,0,0,0
Jefferson,Punxsutawney Borough 3,Tax Collector (4 Year Term) - Punxsutawney,,REP,Tonya Milton,1,331,0,0,0
Jefferson,Punxsutawney Borough 1,Judge of Election - Punxsutawney Boro 1,,REP,Ruth Grube,1,476,389,87,0
Jefferson,Punxsutawney Borough 3,Judge of Election - Punxsutawney Boro 3,,DEM,Linda Majercik,1,218,0,0,0
Jefferson,Reynoldsville Borough,Mayor - Reynoldsville Boro,,D/R,Mark T August,1,479,0,0,0
Jefferson,Reynoldsville Borough,Borough Council (4 Year Term) - Reynoldsville Boro,,D/R,David T Connor,4,224,0,0,0
Jefferson,Reynoldsville Borough,Borough Council (4 Year Term) - Reynoldsville Boro,,REP,Shawn Kniseley,4,317,0,0,0
Jefferson,Reynoldsville Borough,Borough Council (4 Year Term) - Reynoldsville Boro,,REP,Nicholas R Wells,4,301,0,0,0
Jefferson,Reynoldsville Borough,Borough Council (4 Year Term) - Reynoldsville Boro,,REP,Tony Rhed,4,272,0,0,0
Jefferson,Reynoldsville Borough,Tax Collector (4 Year Term) - Reynoldsville Boro,,D/R,Susan L Burkett,1,508,0,0,0
Jefferson,Reynoldsville Borough,Judge of Election - Reynoldsville Boro,,D/R,Robert Siple,1,496,0,0,0
Jefferson,Reynoldsville Borough,Inspector of Election - Reynoldsville Boro,,DEM,Erika Siple,1,450,0,0,0
Jefferson,Ringgold Township,Supervisor (6 Year Term) - Ringgold Twp,,REP,James P Neese,1,183,167,16,0
Jefferson,Ringgold Township,Auditor (6 Year Term) - Ringgold Twp,,REP,Dustin Dubensky M,1,180,166,14,0
Jefferson,Ringgold Township,Tax Collector (4 Year Term) - Ringgold Twp,,REP,Tracy L Neese,1,178,164,14,0
Jefferson,Ringgold Township,Judge of Election - Ringgold Twp,,REP,Marci Reitz,1,176,165,11,0
Jefferson,Rose Township,Supervisor (6 Year Term) - Rose Twp,,REP,Mark McManigle,1,348,308,40,0
Jefferson,Rose Township,Tax Collector (4 Year Term) - Rose Twp,,REP,Kimberly S Lindermuth,1,325,286,39,0
Jefferson,Snyder Township,Supervisor (6 Year Term) - Snyder Twp,,REP,Ronald L Freemer,1,545,0,0,0
Jefferson,Snyder Township,Tax Collector (4 Year Term) - Snyder Twp,,D/R,Holly Ann Grecco,1,590,0,0,0
Jefferson,Summerville Borough,Mayor - Summerville Boro,,REP,Greg Furlong,1,157,140,17,0
Jefferson,Summerville Borough,Borough Council (4 Year Term) - Summerville Boro,,REP,Frank W Kosarich,4,103,90,13,0
Jefferson,Summerville Borough,Borough Council (4 Year Term) - Summerville Boro,,REP,Anna Keth,4,78,68,10,0
Jefferson,Summerville Borough,Tax Collector (4 Year Term ) - Summerville Boro,,REP,Rebecca L Park,1,164,149,15,0
Jefferson,Sykesville Borough,Mayor - Sykesville Boro,,REP,Kyle A Pisarcik,1,189,167,22,0
Jefferson,Sykesville Borough,Borough Council (4 Year Term) - Sykesville Boro,,DEM,Elaine Fike,3,172,142,30,0
Jefferson,Sykesville Borough,Borough Council (4 Year Term) - Sykesville Boro,,DEM,John Malinky,3,100,72,28,0
Jefferson,Sykesville Borough,Borough Council (4 Year Term) - Sykesville Boro,,D/R,Michael Sackash,3,118,86,32,0
Jefferson,Sykesville Borough,Borough Council (4 Year Term) - Sykesville Boro,,REP,Colton Gearhart,3,178,163,15,0
Jefferson,Sykesville Borough,Borough Council (4 Year Term) - Sykesville Boro,,REP,Michele Yamrick,3,169,152,17,0
Jefferson,Sykesville Borough,Tax Collector (4 Year Term ) - Sykesville Boro,,D/R,Maureen Kovalchick,1,263,222,41,0
Jefferson,Sykesville Borough,Judge of Election - Sykesville Boro,,REP,Maureen Kovalchick,1,256,220,36,0
Jefferson,Sykesville Borough,Inspector of Election - Sykesville Boro,,REP,Colleen M Zimmerman,1,249,214,35,0
Jefferson,Timblin Borough,Borough Council (4 Year Term) - Timblin Boro,,REP,Ryan Sheesley,2,17,0,0,0
Jefferson,Union Township,Supervisor (6 Year Term) - Union Twp,,REP,Randy Gray,1,247,230,17,0
Jefferson,Union Township,Auditor (6 Year Term) - Union Twp,,REP,Vicki J Stahlman,1,251,234,17,0
Jefferson,Union Township,Tax Collector (4 Year Term) - Union Twp,,REP,Joyce D Park,1,261,240,21,0
Jefferson,Union Township,Judge of Election - Union Twp,,REP,Penny L Simpson,1,252,233,19,0
Jefferson,Union Township,Inspector of Election - Union Twp,,DEM,Janet M Lindenmuth,1,67,56,11,0
Jefferson,Union Township,Inspector of Election - Union Twp,,REP,Penny Lukomski,1,199,188,11,0
Jefferson,Warsaw Township,Supervisor (6 Year Term) - Warsaw Twp,,REP,William Lindemuth Craig,1,381,355,26,0
Jefferson,Warsaw Township,Auditor (6 Year Term) - Warsaw Twp,,REP,Glendora Lindemuth,1,382,357,25,0
Jefferson,Warsaw Township,Tax Collector (4 Year Term) - Warsaw Twp,,REP,Deborah Long,1,411,383,28,0
Jefferson,Warsaw Township,Judge of Election - Warsaw Twp,,REP,Joyce Brownlee,1,418,391,27,0
Jefferson,Warsaw Township,Inspector of Election - Warsaw Twp,,REP,Kathleen Chamberlin,1,410,382,28,0
Jefferson,Washington Township,Supervisor (6 Year Term) - Washington Twp,,REP,John E Lougee Sr,2,382,0,0,0
Jefferson,Washington Township,Supervisor (6 Year Term) - Washington Twp,,REP,Gary Walborn Mark,2,427,0,0,0
Jefferson,Washington Township,Tax Collector (4 Year Term) - Washington Twp,,REP,Leanna McClelland,1,520,0,0,0
Jefferson,Washington Township,Judge of Election - Washington Twp,,REP,Patricia Mooney,1,501,0,0,0
Jefferson,Washington Township,Inspector of Election - Washington Twp,,REP,Deborah Troupe,1,504,0,0,0
Jefferson,Winslow Township,Supervisor (6 Year Term) - Winslow Twp,,REP,Andrew Flock,1,620,0,0,0
Jefferson,Winslow Township,Tax Collector (4 Year Term) - Winslow Twp,,D/R,Erica Wolfgang,1,679,0,0,0
Jefferson,Young Township,Supervisor (6 Year Term) - Young Twp,,DEM,Cheryl Ferrent,1,180,0,0,0
Jefferson,Young Township,Supervisor (6 Year Term) - Young Twp,,REP,James Bickerstaff,1,388,0,0,0
Jefferson,Young Township,Supervisor (2 Year Term) - Young Twp,,DEM,Lillian M Cameron,1,214,0,0,0
Jefferson,Young Township,Supervisor (2 Year Term) - Young Twp,,REP,Robert D Miller,1,359,0,0,0
Jefferson,Young Township,Tax Collector (4 Year Term) - Young Twp,,D/R,Coleen M Martino,1,534,0,0,0
Jefferson,Barnett Township,Supreme Court Justice Retain Donohue,,,Yes,1,39,27,12,0
Jefferson,Barnett Township,Supreme Court Justice Retain Donohue,,,No,1,67,60,7,0
Jefferson,Beaver Township,Supreme Court Justice Retain Donohue,,,Yes,1,33,0,0,0
Jefferson,Beaver Township,Supreme Court Justice Retain Donohue,,,No,1,122,0,0,0
Jefferson,Bell Township,Supreme Court Justice Retain Donohue,,,Yes,1,164,112,52,0
Jefferson,Bell Township,Supreme Court Justice Retain Donohue,,,No,1,474,426,48,0
Jefferson,Big Run Borough,Supreme Court Justice Retain Donohue,,,Yes,1,42,29,13,0
Jefferson,Big Run Borough,Supreme Court Justice Retain Donohue,,,No,1,98,90,8,0
Jefferson,Brockway Borough,Supreme Court Justice Retain Donohue,,,Yes,1,232,168,64,0
Jefferson,Brockway Borough,Supreme Court Justice Retain Donohue,,,No,1,279,244,35,0
Jefferson,Brookville Borough 1,Supreme Court Justice Retain Donohue,,,Yes,1,243,164,79,0
Jefferson,Brookville Borough 1,Supreme Court Justice Retain Donohue,,,No,1,349,303,46,0
Jefferson,Brookville Borough 2,Supreme Court Justice Retain Donohue,,,Yes,1,161,104,57,0
Jefferson,Brookville Borough 2,Supreme Court Justice Retain Donohue,,,No,1,352,326,26,0
Jefferson,Clover Township,Supreme Court Justice Retain Donohue,,,Yes,1,35,29,6,0
Jefferson,Clover Township,Supreme Court Justice Retain Donohue,,,No,1,126,119,7,0
Jefferson,Corsica Borough,Supreme Court Justice Retain Donohue,,,Yes,1,31,27,4,0
Jefferson,Corsica Borough,Supreme Court Justice Retain Donohue,,,No,1,64,58,6,0
Jefferson,Eldred Township,Supreme Court Justice Retain Donohue,,,Yes,1,105,80,25,0
Jefferson,Eldred Township,Supreme Court Justice Retain Donohue,,,No,1,346,316,30,0
Jefferson,Falls Creek Borough,Supreme Court Justice Retain Donohue,,,Yes,1,85,0,0,0
Jefferson,Falls Creek Borough,Supreme Court Justice Retain Donohue,,,No,1,131,0,0,0
Jefferson,Falls Creek Borough 2,Supreme Court Justice Retain Donohue,,,Yes,1,1,0,0,0
Jefferson,Falls Creek Borough 2,Supreme Court Justice Retain Donohue,,,No,1,3,0,0,0
Jefferson,Gaskill Township,Supreme Court Justice Retain Donohue,,,Yes,1,46,33,13,0
